blocknumber,volume COMP for 5% slippage
12146950,543.5810711414395
12147100,542.7408695355041
12147250,542.7408695355041
12147400,543.083860827637
12147550,543.083860827637
12147700,543.083860827637
12147850,543.083860827637
12148000,543.103427482574
12148150,543.103427482574
12148300,549.6454221760193
12148450,548.2368309539686
12148600,548.5094122529042
12148750,548.342301045426
12148900,551.6838097490561
12149050,552.362634003646
12149200,552.362634003646
12149350,552.9891203099636
12149500,555.993917086162
12149650,553.4556903810793
12149800,553.5557349964587
12149950,554.4078607784198
12150100,555.7236502521049
12150250,553.8571718339412
12150400,550.6642248558186
12150550,542.0190404548106
12150700,535.9077218481547
12150850,534.5156293403091
12151000,532.9725448864814
12151150,530.1736184435525
12151300,533.911388552457
12151450,533.9066733542442
12151600,533.4537163119513
12151750,529.6158988402004
12151900,527.0286592964004
12152050,523.8866279562773
12152200,523.6781071864044
12152350,523.4431088857147
12152500,520.8617842328023
12152650,518.6774079937578
12152800,520.1688544924938
12152950,520.5538085472482
12153100,520.4380190735639
12153250,521.4524204862838
12153400,518.2554554579084
12153550,520.0009720228479
12153700,515.8159768096745
12153850,524.8996046782237
12154000,521.0109309415826
12154150,520.181478157973
12154300,523.5253288999762
12154450,520.4720931732905
12154600,520.8129923997791
12154750,520.0191354860459
12154900,522.6224006186918
12155050,524.3533326647054
12155200,526.8020596577923
12155350,530.7892822350319
12155500,530.71569751771
12155650,531.2150477187921
12155800,531.051194328628
12155950,531.2170237110737
12156100,529.2516920004497
12156250,526.9440835012834
12156400,526.307407769215
12156550,527.512843519368
12156700,526.0135699477329
12156850,524.0264861612364
12157000,526.928368082136
12157150,526.6810305349051
12157300,526.4201108634176
12157450,529.5282742101723
12157600,529.478152345932
12157750,529.2971447431506
12157900,529.2648311963045
12158050,529.7110829841537
12158200,529.8149351045655
12158350,528.9644387777304
12158500,528.9529078377151
12158650,528.9546775989189
12158800,527.9939275526236
12158950,527.9358726743272
12159100,527.9358726743272
12159250,528.0815329881046
12159400,529.0115125696506
12159550,529.0106695976662
12159700,529.4581132698946
12159850,530.7534905755725
12160000,530.7534905755725
12160150,530.4321628022914
12160300,530.2712145872989
12160450,528.8254659504361
12160600,524.1029919566241
12160750,529.1558296033232
12160900,525.1220682122963
12161050,528.3717076106092
12161200,527.8050606161822
12161350,527.505209559932
12161500,527.454075185823
12161650,528.5986623204816
12161800,527.7905505637544
12161950,528.5690884386757
12162100,528.0302744406298
12162250,529.9829594204301
12162400,530.8904838056905
12162550,531.9506031437967
12162700,530.2779668999418
12162850,530.2577390841824
12163000,529.2826345572183
12163150,525.1547816299034
12163300,523.7071403945109
12163450,523.2203146019609
12163600,520.0632463239043
12163750,517.1852961642097
12163900,518.6321727765779
12164050,523.0287221474363
12164200,522.4097678986897
12164350,523.7615390678379
12164500,521.9002257349052
12164650,522.1043398310735
12164800,520.7526348233582
12164950,522.7783053472845
12165100,525.2418444830142
12165250,524.3361901804834
12165400,524.2090831442944
12165550,524.105910485881
12165700,523.949086242824
12165850,523.9263658419852
12166000,523.9263658419852
12166150,523.9263658419852
12166300,522.7617521688546
12166450,525.703440684568
12166600,522.9616667963085
12166750,524.3678220105896
12166900,522.967512395827
12167050,522.9537169390744
12167200,522.8645702044662
12167350,522.7778476151318
12167500,524.9321530492336
12167650,526.2342871782523
12167800,522.1329623188351
12167950,518.6261995849284
12168100,520.4003949200389
12168250,521.303428407243
12168400,521.1697867712494
12168550,521.0080330689627
12168700,520.638009046502
12168850,518.7741495756593
12169000,514.3383874895601
12169150,514.8689442886364
12169300,516.4256879870638
12169450,517.7541111595503
12169600,517.7430086373417
12169750,515.7903214090231
12169900,515.9872897946072
12170050,515.877044278189
12170200,512.7094650433967
12170350,512.674883537554
12170500,512.2841787231202
12170650,510.51613212479543
12170800,509.67384898832944
12170950,509.5847702991717
12171100,509.5170942343023
12171250,508.7313101245666
12171400,501.26732769119127
12171550,495.8958370300182
12171700,491.4563934488336
12171850,491.9539877778346
12172000,489.5710222307437
12172150,486.33969307180206
12172300,488.06468280224533
12172450,486.52564172138034
12172600,488.76936700176145
12172750,489.9542024420321
12172900,489.85618095167257
12173050,489.831705436802
12173200,474.58583649179155
12173350,475.0031718283265
12173500,474.4269180843642
12173650,474.73589256044426
12173800,471.78125051944727
12173950,475.2803974201964
12174100,476.5859856705268
12174250,477.85797232006115
12174400,477.50049425561446
12174550,477.7996116780916
12174700,477.4206763441154
12174850,477.8958861630649
12175000,478.2858824673017
12175150,476.5559412452435
12175300,476.7280545489207
12175450,474.1579786600464
12175600,474.8747298320627
12175750,472.8273775569319
12175900,476.9564812003514
12176050,480.38559119993397
12176200,482.4932824115773
12176350,479.75083719268025
12176500,481.8029785747791
12176650,482.52549742389476
12176800,485.4173097239922
12176950,487.8497179394539
12177100,487.46813578059977
12177250,487.20392212632106
12177400,486.8650406373661
12177550,486.3029190893547
12177700,488.37643297926917
12177850,490.4838057853602
12178000,491.02742705156453
12178150,492.43263460688723
12178300,492.4173583700529
12178450,492.72884067035267
12178600,493.4687530411782
12178750,494.7807072404219
12178900,493.8800684649985
12179050,494.34121516935085
12179200,492.89820323574787
12179350,492.96824696208114
12179500,491.27243987660313
12179650,491.0603272343733
12179800,492.65651941870146
12179950,493.881414155544
12180100,494.8599193154432
12180250,500.8797308324365
12180400,499.60236417167926
12180550,501.4615046334429
12180700,500.032468292683
12180850,501.92899346760805
12181000,502.24554840899054
12181150,498.69515406511437
12181300,489.9057818591855
12181450,490.1013940765488
12181600,491.2169339687398
12181750,491.4818750655511
12181900,493.5788838767719
12182050,494.6795438043962
12182200,497.1505539756297
12182350,497.3695045201391
12182500,496.0441144639233
12182650,497.0309197954018
12182800,496.92750715541547
12182950,496.1910023147873
12183100,496.2723029864944
12183250,498.23199196483506
12183400,497.9734020155912
12183550,496.1316766680335
12183700,496.184403715764
12183850,494.9052434763733
12184000,495.02773908615274
12184150,497.4797019874466
12184300,497.4340610402367
12184450,497.4090934500717
12184600,499.77832587772247
12184750,498.87820967873887
12184900,498.87820967873887
12185050,495.26828041074515
12185200,495.05281434243335
12185350,497.22781416178697
12185500,497.0151107215723
12185650,502.0248905028355
12185800,504.3334871583873
12185950,504.81295756595756
12186100,502.6231413270698
12186250,503.25217050363153
12186400,503.1854273213585
12186550,503.505733315008
12186700,505.3367391158472
12186850,504.36585042031857
12187000,506.5934684175836
12187150,508.3075828340161
12187300,507.13156249718793
12187450,507.8316082671591
12187600,506.92301667297585
12187750,509.75249917327716
12187900,509.39499466595595
12188050,509.37508822627393
12188200,508.5208059167108
12188350,508.41175833257336
12188500,509.5090318089315
12188650,508.27751907928365
12188800,509.88402379588666
12188950,508.2731659633501
12189100,509.34628699383035
12189250,509.89369357199354
12189400,510.52589493060947
12189550,512.9548029201461
12189700,511.8864639947106
12189850,510.6363432471399
12190000,511.019839261272
12190150,509.5303165589258
12190300,510.5521748736183
12190450,513.0035028344711
12190600,511.11080818230715
12190750,510.69357331152554
12190900,510.69357331152554
12191050,507.15177472920317
12191200,506.1344119344789
12191350,503.9856564993801
12191500,508.986951887427
12191650,509.2615099516692
12191800,509.9306264614965
12191950,514.0791465685828
12192100,513.1762643502601
12192250,515.9854050378921
12192400,517.76052915527
12192550,515.3005588021284
12192700,514.200262332554
12192850,510.0100956813445
12193000,509.5934533805636
12193150,506.54416974338767
12193300,506.1419057784011
12193450,506.585268101339
12193600,504.57362805857576
12193750,503.570104949015
12193900,502.69617369449827
12194050,507.52367062344695
12194200,508.9262916188478
12194350,509.1704625740372
12194500,511.09935341620667
12194650,514.4913627852089
12194800,514.3688848791635
12194950,519.0526900376526
12195100,515.5067916355192
12195250,515.621720878744
12195400,517.8332349368158
12195550,518.0937484847183
12195700,514.737336456241
12195850,516.2874890250297
12196000,517.0148581209961
12196150,512.4476614540855
12196300,511.52169544810397
12196450,515.6863951156557
12196600,517.8317816181171
12196750,516.6680136396463
12196900,516.4750412066952
12197050,516.3023799846725
12197200,514.8255735988315
12197350,514.4559060967514
12197500,513.2005515148036
12197650,513.0174896309563
12197800,512.9603720515843
12197950,510.3037324618781
12198100,508.39970030777357
12198250,508.0633312583861
12198400,508.307926063416
12198550,510.8849999739188
12198700,510.6133869300731
12198850,510.64536750727456
12199000,511.6384246691619
12199150,512.9779550147219
12199300,512.8674979269205
12199450,513.656899082706
12199600,513.6156772533656
12199750,511.96870539310527
12199900,513.1302695557775
12200050,514.9396744432657
12200200,514.9560505048217
12200350,514.9816916446167
12200500,515.0237119292881
12200650,518.4231545270588
12200800,518.5152426001143
12200950,517.8566971128869
12201100,521.3778402971577
12201250,520.4572477225895
12201400,523.5786384184842
12201550,523.948560794225
12201700,522.4863397743583
12201850,523.0368840925502
12202000,523.3619554801761
12202150,523.0923009753486
12202300,525.1764265432765
12202450,524.9623947143108
12202600,524.3301197531918
12202750,524.0233258541056
12202900,526.5173992981626
12203050,524.307817729158
12203200,525.5494086550178
12203350,526.8582720445801
12203500,527.6181037142786
12203650,525.244089222714
12203800,525.1125102753475
12203950,527.4091813686235
12204100,527.4331564467747
12204250,527.5555320821612
12204400,527.3411222018593
12204550,527.3411222018593
12204700,524.0667654871057
12204850,522.16925924943
12205000,522.9731475406032
12205150,525.6841472829009
12205300,523.1623167005208
12205450,523.9550353886488
12205600,522.8971284291682
12205750,522.3795970697564
12205900,522.2458868821803
12206050,522.1017243400119
12206200,521.9505988180471
12206350,523.6085290920408
12206500,523.199680915527
12206650,525.5612411655737
12206800,522.315807750797
12206950,521.4338513626271
12207100,522.9553496591825
12207250,523.194305596403
12207400,521.4361705495767
12207550,521.061700011277
12207700,520.6567756686936
12207850,521.2835217168895
12208000,520.7746389685262
12208150,522.3913407745249
12208300,524.3808122697601
12208450,524.3808122697601
12208600,524.5123912171302
12208750,526.4838659957159
12208900,525.8536520854805
12209050,524.9684573689589
12209200,524.773372312891
12209350,524.7012048718112
12209500,526.5870075404288
12209650,528.8563078013427
12209800,530.2197262477436
12209950,534.6642634022315
12210100,536.1358892326258
12210250,535.4519520746977
12210400,534.7338498153109
12210550,536.0917428798108
12210700,538.1792864426694
12210850,538.8188641880039
12211000,536.8099601384689
12211150,537.2885787730535
12211300,536.3908022519587
12211450,536.3908022519587
12211600,538.9716858011903
12211750,539.8015753785618
12211900,540.5205964196463
12212050,540.0961310987079
12212200,539.3381196635421
12212350,539.3381196635421
12212500,539.7701016025042
12212650,539.2474532078506
12212800,536.4429763257342
12212950,537.8975448135955
12213100,538.3930029557143
12213250,538.2716928158336
12213400,539.9008502609161
12213550,540.79472838877
12213700,541.3296948006048
12213850,541.9280986122542
12214000,541.6381885637952
12214150,541.5684150445509
12214300,541.4132851217059
12214450,541.8355270699726
12214600,541.6402576317508
12214750,538.4174756658762
12214900,538.5749349500869
12215050,538.0219543585002
12215200,538.8311497094795
12215350,538.8785579087556
12215500,540.8828575726906
12215650,545.0481266435497
12215800,544.6130682993833
12215950,545.5867292985956
12216100,543.889765466093
12216250,542.7387603431823
12216400,542.9637569734411
12216550,542.4430117487871
12216700,540.9184414037361
12216850,540.9647839376746
12217000,541.359045173215
12217150,541.4146899902796
12217300,538.1299003651682
12217450,537.863663126868
12217600,537.8108462075368
12217750,537.0511087218827
12217900,535.8455821769501
12218050,539.5234169021157
12218200,540.3590700413431
12218350,540.3590700413431
12218500,542.0509533432748
12218650,542.0546375538004
12218800,542.0448426416976
12218950,540.2634896934458
12219100,541.9840963120084
12219250,541.5009904212609
12219400,541.6898035834081
12219550,528.8782971083644
12219700,529.9403682611962
12219850,529.5229908499612
12220000,530.8689223228218
12220150,530.3529524703779
12220300,528.1018455760193
12220450,526.2312144217074
