,index,blocknum,p0vs1,p1vs0,BAT-slippagemap_01,BAT-slippagemap_2,BAT-slippagemap_3,BAT-slippagemap_4,BAT-slippagemap_5,BAT-slippagemap_6,BAT-slippagemap_7,BAT-slippagemap_8,BAT-slippagemap_9,BAT-slippagemap_10,BAT-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
57,57,13864730.0,0.00031403795395728017,3184.3284781304937,49.49452267667813,205.0362373712626,359.03036514796827,511.4922999680884,662.4372912742322,811.8804280232207,959.8366541705205,1106.3207652977896,1251.3474075335193,1394.9310821415675,1537.0861473116847,0.13042273312167227,0.1781295220108406,0.22536164389936428,0.2721238224489225,0.31842073227543577,0.36425700264961475,0.4096372181233408,0.4545659149921471,0.49904758551326606,0.5430866789738871
58,58,13866772.0,0.0003150444345969531,3174.155421216482,24.602817838661228,180.14453253324567,334.1386603099514,486.6005951300715,637.5455864362152,786.9887231852038,934.9449493325037,1081.4290604597727,1226.4557026955024,1370.0393773035505,1512.1944424736678,0.1382527076044539,0.18595949649362223,0.23319161838214592,0.2799537969317042,0.3262507067582174,0.37208697713239636,0.4174671926061225,0.4623958894749287,0.5068775599960477,0.5509166534566687
59,59,13871972.0,0.00032836034600879804,3045.4347248531835,13.649819964598123,166.11175478471822,317.05674609086196,466.4998828398505,614.4561089871504,760.9402201144195,905.9668623501491,1049.5505369581972,1191.7056021283145,1332.446270702951,1471.786615015738,0.14447974985476272,0.1931502312267051,0.24133645761000222,0.2890432464991705,0.33627536838769423,0.3830375469372525,0.4293344567637657,0.47517072713794467,0.5205509426116708,0.5654796394804771
60,60,13886257.0,0.00032974229041786895,3032.6713589959627,133.37429471998163,284.3192860261254,433.76242277511386,581.7186489224138,728.2027600496829,873.2294022854126,1016.8130768934607,1158.968142063578,1299.7088106382143,1439.0491549510014,1577.0031089892295,0.10609303038114448,0.15525263440829307,0.20392311578023545,0.25210934216353253,0.2998161310527009,0.34704825294122454,0.3938104314907828,0.44010734131729606,0.48594361169147504,0.5313238271652011
61,61,13887742.0,0.0003392746601719427,2947.4644510533294,68.26236145900347,217.70549820799198,365.6617243552919,512.145835482561,657.1724777182906,800.7561523263388,942.911217496456,1083.6518860710926,1222.9922303838796,1360.9461844221075,17717.711279816303,0.12870938996252843,0.1783630303850343,0.2275226344121829,0.27619311578412525,0.32437934216742237,0.37208613105659066,0.4193182529451144,0.46608043149467265,0.5123773413211858,0.5582136116953649
62,62,13901515.0,0.0003268207502451033,3059.781238645458,49.15257966808515,201.61451448820526,352.55950579434904,502.0026425433375,649.9588686906375,796.4429798179065,941.4696220536362,1085.0532966616843,1227.2083618318015,1367.949030406438,1507.2893747192252,0.13284875241441974,0.18151923378636212,0.22970546016965923,0.27741224905882755,0.3246443709473512,0.3714065494969095,0.4177034593234227,0.46353972969760165,0.5089199451713278,0.5538486420401341
63,63,13905082.0,0.0003079738343680003,3247.0290927543288,46.114035247634206,203.21889483048795,358.7606095250724,512.7547373017782,665.2166721218982,816.161663428042,965.6048001770305,1113.5610263243304,1260.0451374515994,1405.0717796873291,1548.6554542953772,0.13031914578134013,0.17755126766986382,0.2243134462194221,0.2706103560459353,0.3164466264201143,0.36182684189384035,0.40675553876264664,0.4512372092837656,0.4952763027443866,0.5388772213675473
64,64,13911789.0,0.0003181787068382097,3142.887875612898,102.61024866086404,256.6043764375698,409.0663112576899,560.0113025638336,709.4544393128222,857.410665460122,1003.8947765873911,1148.9214188231208,1292.505093431169,1434.6601586012862,1575.4008271759226,0.1146161305131908,0.16280235689648792,0.21050914578565624,0.25774126767417993,0.3045034462237382,0.3508003560502514,0.39663662642443037,0.4420168418981565,0.4869455387669627,0.5314272092880817
65,65,13913785.0,0.00032701689172489983,3057.9460122850214,44.849395341338244,197.31133016145836,348.2563214676021,497.6994582165906,645.6556843638905,792.1397954911596,937.1664377268892,1080.7501123349375,1222.9051775050546,1363.6458460796912,1502.9861903924782,0.1342556491449251,0.18292613051686749,0.2311123569001646,0.2788191457893329,0.3260512676778566,0.37281344622741486,0.4191103560539281,0.4649466264281071,0.5103268419018332,0.5552555387706394
66,66,13925482.0,0.00032714771810391137,3056.7231396135603,41.82278997941037,194.28472479953047,345.22971610567424,494.6728528546627,642.6290790019626,789.1131901292317,934.1398323649613,1077.7235069730095,1219.8785721431268,1360.6192407177632,1499.9595850305502,0.1352456491449784,0.18391613051692077,0.23210235690021788,0.2798091457893862,0.32704126767790986,0.37380344622746814,0.4201003560539814,0.46593662642816036,0.5113168419018864,0.5562455387706927
67,67,13930975.0,0.0003453675099862845,2895.4663397252184,83.83164635605223,231.78787250335216,378.2719836306212,523.2986258663509,666.882300474399,809.0373656445162,949.7780342191528,1089.1183785319397,1227.0723325701679,17583.83742796436,33777.858144837504,0.1243847613191411,0.17453740470275722,0.22419104512526308,0.2733506491524117,0.32202113052435405,0.37020735690765116,0.41791414579681946,0.4651462676853432,0.5119084462349014,0.5582053560614146
68,68,13935510.0,0.00034292420681813915,2916.0962688478967,136.84681607400464,284.80304222130457,431.2871533485736,576.3137955843033,719.8974701923514,862.0525353624686,1002.7932039371051,1142.133548249892,1280.0875022881203,17636.852597682315,33830.87331455546,0.10613870051005052,0.1562913438936666,0.2059449843161725,0.2551045883433211,0.30377506971526347,0.3519612960985606,0.3996680849877289,0.4469002068762526,0.49366238542581087,0.5399592952523241
69,69,13944284.0,0.000344367445004807,2903.8749582906744,105.91252655895092,253.86875270625083,400.3528638335199,545.3795060692495,688.9631806772977,831.1182458474149,971.8589144220514,1111.1992587348384,1249.1532127730666,17605.91830816726,33799.9390250404,0.11676955857316869,0.1669222019567848,0.21657584237929067,0.26573544640643926,0.31440592777838167,0.3625921541616788,0.4102989430508471,0.45753106493937074,0.504293243488929,0.5505901533154423
70,70,13957779.0,0.000344367445004807,2903.8749582906744,1299.1596669185951,3114.0418883626235,4910.866638030406,6689.813570397487,8451.060562979736,10194.783738296552,11921.157435987107,13630.354272160816,15322.54516592305,33218.08305670458,50935.56629087462,1.4323357751050505,1.4824884184886664,1.5321420589111725,1.581301662938321,1.6299721443102633,1.6781583706935606,1.7258651595827288,1.7730972814712525,1.8198594600208107,1.866156369847324
71,71,13959682.0,0.0003389016818700308,2950.7082835413644,936.6143616541176,2769.735542594143,4584.617764038172,6381.442513705953,8160.389446073035,9921.636438655283,11665.359613972101,13391.733311662654,15100.930147836363,16793.121041598595,34688.65893238012,0.980089126291119,1.029742766713625,1.0789023707407734,1.1275728521127157,1.175759078496013,1.2234658673851813,1.270697989273705,1.3174601678232631,1.3637570776497765,1.4095933480239553
72,72,13964333.0,0.00033741386445796474,2963.7193528085763,1347.1028513906235,3180.224032330649,4995.1062537746775,6791.93100344246,8570.877935809542,10332.12492839179,12075.848103708606,13802.22180139916,15511.41863757287,17203.609531335103,35099.147422116635,0.8412735532531829,0.8909271936756887,0.9400867977028373,0.9887572790747797,1.036943505458077,1.0846502943472451,1.1318824162357688,1.1786445947853272,1.2249415046118404,1.2707777749860194
73,73,13965489.0,0.00033636955321154655,2972.9206774285212,1629.182900331641,3462.3040812716667,5277.186302715695,7074.011052383477,8852.95798475056,10614.204977332807,12357.928152649623,14084.301850340178,15793.498686513887,17485.68958027612,35381.22747105765,0.746237515593604,0.7958911560161098,0.8450507600432584,0.8937212414152008,0.941907467798498,0.9896142566876662,1.0368463785761899,1.0836085571257483,1.1299054669522615,1.1757417373264405
74,74,13970730.0,0.000335932578735678,2976.787794037775,1755.8268717891317,3588.9480527291576,5403.830274173186,7200.655023840967,8979.60195620805,10740.848948790297,12484.572124107115,14210.945821797668,15920.142657971377,17612.333551733613,35507.87144251514,0.7036634563070756,0.7533170967295815,0.80247670075673,0.8511471821286725,0.8993334085119696,0.9470401974011379,0.9942723192896615,1.0410344978392199,1.087331407665733,1.133167678039912
75,75,13976462.0,0.00032895189729098583,3039.9581465718534,151.783444448562,2003.3268926087733,3836.448073548799,5651.3302949928275,7448.15504466061,9227.10197702769,10988.348969609939,12732.072144926757,14458.445842617311,16167.642678791019,17859.833572553252,0.10002948438408915,0.14918908841123774,0.19785956978318012,0.24604579616647723,0.29375258505564555,0.3409847069441692,0.3877468854937275,0.43404379532024073,0.4798800656944197,0.5252602811681458
76,76,14009746.0,0.00032079836718278143,3117.222848675628,39.352056760093056,193.34618453679877,345.8081193569189,2197.35156751713,4030.472748457156,5845.354969901184,7642.179719568966,9421.126651936047,11182.373644518297,12926.096819835113,14652.470517525668,0.13482728607973868,0.1830135124630358,0.23072030135220412,0.2779524232407278,0.32471460179028605,0.3710115116167993,0.41684778199097827,0.46222799746470433,0.5071566943335106,0.5516383648546296
77,77,14014949.0,0.00032079836718278143,3117.222848675628,233.01475263427807,1144.8579076128856,2047.6285110615095,4642.015316133571,7210.5887993292,9753.605811839965,12271.32065466316,14763.98506005022,17231.848270372713,19675.157068897253,22094.155740714694,0.7983508182495074,1.0836752090312802,1.3661607136582814,1.6458355795831392,1.9227277769540065,2.196864985505109,2.468274616468752,2.7369838162842974,3.003019445651503,3.2664081045067888
78,78,14015951.0,0.00031942196440955034,3130.655093955402,428.83170942513846,1340.674864403746,2243.44546785237,4837.832272924432,7406.405756120061,9949.422768630824,12467.137611454022,14959.80201684108,17427.665227163572,19870.974025688112,22289.972697505556,0.7356653336583502,1.0209897244401231,1.3034752290671243,1.583150094991982,1.8600422923628495,2.1341795009139517,2.405589131877595,2.6742983316931404,2.940333961060346,3.2037226199156317
79,79,14019414.0,0.0003171939292788888,3152.645456593094,753.0637834922871,1664.9069384708946,2567.6775419195187,5162.06434699158,7730.637830187209,10273.654842697973,12791.36968552117,15284.034090908228,17751.89730123072,20195.20609975526,22614.204771572702,0.6324554206733406,0.9177798114551136,1.2002653160821146,1.4799401820069724,1.7568323793778398,2.030969587928942,2.3023792188925856,2.571088418708131,2.8371240480753364,3.100512706930622
80,80,14023802.0,0.0003165602070393847,3158.956741128191,843.9704854426943,1755.8136404213017,2658.5842438699256,5252.971048941988,7821.544532137616,10364.56154464838,12882.276387471577,15374.940792858635,17842.80400318113,20286.11280170567,22705.11147352311,0.6036477845299412,0.8889721753117141,1.1714576799387153,1.4511325458635729,1.7280247432344404,2.002161951785543,2.2735715827491862,2.542280782564731,2.808316411931937,3.071705070787223
81,81,14042633.0,0.00031372408865513166,3187.5142399386255,340.67432687591787,1261.6811854202117,2173.524340398819,3076.294943847443,5670.681748919505,8239.255232115134,10782.272244625898,13299.987087449093,15792.651492836154,18260.514703158646,20703.823501683186,0.7573275115604596,1.0398130161874608,1.3194878821123184,1.596380079483186,1.8705172880342884,2.1419269189979318,2.4106361188134766,2.6766717481806825,2.9400604070359684,3.200828440877872
82,82,14046683.0,0.00030151383005473875,3316.597450334048,334.511564048092,1274.1230604766763,2204.3857457670065,3125.3926043113,4037.2357592899075,4940.006362738532,7534.393167810594,10102.966651006222,12645.983663516987,15163.698506340183,17656.362911727243,0.7462648213060782,1.0231570186769456,1.297294227228048,1.5687038581916914,1.8374130580072365,2.103448687374442,2.366837346229728,2.6276053800716315,2.8857788557184243,3.1413835895055597
83,83,14052999.0,0.0003120034283522218,3205.0929865780076,594.7682584350264,1515.77511697932,2427.6182719579274,3330.3888754065515,5924.775680478613,8493.349163674242,11036.366176185007,13554.081019008203,16046.745424395262,18514.608634717755,20957.917433242295,0.6778253707807932,0.9603108754077944,1.239985741332652,1.5168779387035194,1.7910151472546219,2.062424778218265,2.3311339780338103,2.597169607401016,2.860558266256302,3.1213263000982057
84,84,14055156.0,0.00030079110062069056,3324.5664447401305,449.5227402369819,1389.1342366655663,2319.3969219558962,3240.40378050019,4152.246935478797,5055.017538927422,7649.404343999484,10217.977827195113,12760.994839705876,15278.709682529072,17771.37408791613,0.7116284311438132,0.9885206285146807,1.262657837065783,1.5340674680294264,1.8027766678449717,2.0688122972121774,2.3322009560674632,2.592968989909367,2.8511424655561592,3.1067471993432947
85,85,14060637.0,0.00030079110062069056,3324.5664447401305,449.5227402369819,1389.1342366655663,2319.3969219558962,3240.40378050019,4152.246935478797,5055.017538927422,11060.143430695258,17005.520233680476,22891.74247131258,28719.398764185924,34489.071787119035,0.7116284311438132,0.9885206285146807,1.262657837065783,1.5340674680294264,1.8027766678449717,2.0688122972121774,2.3322009560674632,2.592968989909367,2.8511424655561592,3.1067471993432947
86,86,14077359.0,0.0003143521332660079,3181.1459003327013,249.26954044237283,1170.2763989866667,2082.119553965274,2984.890157413898,8990.016049181735,14935.392852166951,20821.61508979906,26649.2713826724,32418.944405605514,38131.211070189194,43786.64259601995,0.7860331420238271,1.0685186466508283,1.348193512575686,1.6250857099465534,1.899222918497656,2.170632549461299,2.4393417492768443,2.70537737864405,2.9687660374993357,3.2295340713412393
87,87,14078175.0,0.00032613518104706934,3066.213208858554,390.68303733110525,1293.453640779729,7298.579532547566,13243.956335532783,19130.17857316489,24957.83486603823,30727.507888971344,36439.77455355502,42095.20607938578,47694.3679036302,53237.819873516826,0.7541045796442364,1.0422963823399278,1.327620773121701,1.6101062777487019,1.8897811436735596,2.166673341044427,2.4408105495955295,2.712220180559173,2.980929380374718,3.2469650097419236
88,88,14084786.0,0.00032633091108249786,3064.3741246663444,360.3378299341412,1263.108433382765,7268.234325150602,13213.611128135819,19099.833365767925,24927.489658641265,30697.16268157438,36409.42934615806,42064.860871988814,47664.02269623324,53207.474666119866,0.7640045796447693,1.0521963823404608,1.3375207731222336,1.6200062777492348,1.8996811436740926,2.17657334104496,2.4507105495960624,2.7221201805597057,2.990829380375251,3.2568650097424565
89,89,14087560.0,0.00032633091108249786,3064.3741246663444,360.3378299341412,1263.108433382765,2156.896781600759,3041.7922206053495,3917.8832378193847,4785.257442102067,5644.001557357774,6494.201449706065,7335.942138083904,8169.307780785429,8994.381704111982,0.7640045796447693,1.0521963823404608,1.3375207731222336,1.6200062777492348,1.8996811436740926,2.17657334104496,2.4507105495960624,2.7221201805597057,2.990829380375251,3.2568650097424565
90,90,14091493.0,0.000341828657945869,2925.4422552200326,68.5118254122664,953.4072644168572,1829.498281630892,2696.8724859135746,3555.6166011692812,4405.816493517573,5247.557181895411,6080.922824596936,6905.996747923489,7722.861458988269,24751.782373554917,0.8764488488194739,1.1704622166842706,1.4615502541360137,1.7497420568317053,2.035066447613478,2.3175519522404793,2.597226818165337,2.874119015536204,3.148256224087307,3.41966585505095
91,91,14098066.0,0.00034227330192533915,2921.6418411101554,10.629201464699445,895.5246404692901,1771.6156576833253,2638.9898619660075,3497.733977221714,4347.933869570006,5189.674557947845,6023.040200649369,6848.114123975922,7664.9788350407025,24693.89974960735,0.8962488488205397,1.1902622166853363,1.4813502541370793,1.7695420568327709,2.0548664476145437,2.337351952241545,2.6170268181664027,2.89391901553727,3.1680562240883727,3.4394658550520156
92,92,14101055.0,0.00033626866252439307,2973.812642822343,802.6292014220707,1687.5246404266613,2563.6156576406966,3430.9898619233786,4289.733977179086,5139.933869527377,5981.674557905216,6815.040200606741,7640.114123933294,8456.978834998074,25485.899749564724,0.6275444359744706,0.9215578038392673,1.2126458412910104,1.500837643986702,1.7861620347684748,2.0686475393954757,2.3483224053203338,2.625214602691201,2.8993518112423033,3.1707614422059467
93,93,14103401.0,0.000329017690959963,3039.3502461291255,891.9108531511646,1785.6992013691583,2670.594640373749,3546.685657587784,4414.059861870466,5272.803977126173,6123.003869474465,6964.744557852304,7798.110200553828,8623.18412388038,9440.04883494516,0.5945542376770667,0.8856422751288098,1.1738340778245013,1.4591584686062742,1.7416439732332754,2.021318839158133,2.2982110365290005,2.5723482450801027,2.843757876043746,3.1124670758592914
94,94,14108253.0,0.0003141007646884511,3183.6917079519867,284.79023606507616,1205.7970946093699,2117.6402495879775,3020.410853036601,3914.199201254595,4799.094640259186,5675.185657473221,6542.5598617559035,7401.30397701161,8251.503869359902,9093.24455773774,0.7748711701907014,1.0573566748177026,1.3370315407425604,1.6139237381134277,1.8880609466645302,2.1594705776281735,2.428179777443719,2.6942154068109243,2.95760406566621,3.2183720995081138
95,95,14112340.0,0.0003279009861189455,3049.701105922419,142.14475807558102,1044.9153615242049,1938.7037097421987,2823.5991487467895,3699.6901659608243,4567.064370243507,5425.808485499213,6276.0083778475055,7117.749066225344,7951.114708926868,8776.188632253421,0.8353838626063825,1.1235756653020739,1.408900056083847,1.691385560710848,1.9710604266357057,2.2479526240065733,2.5220898325576755,2.793499463521319,3.062208663336864,3.3282442927040696
96,96,14118307.0,0.000313347864339382,3191.3413614873602,398.7770973813929,1319.7839559256865,2231.627110904294,3134.397714352918,4028.186062570912,4913.081501575502,5789.172518789537,6656.54672307222,7515.290838327926,8365.490730676218,9207.231419054056,0.7391097088365826,1.0215952134635837,1.3012700793884413,1.5781622767593089,1.8522994853104113,2.1237091162740547,2.3924183160896,2.6584539454568055,2.9218426043120913,3.182610638153995
97,97,14120299.0,0.00030576449638619813,3270.4908902730895,612.6712720294803,1542.9339573198104,2463.940815864104,3375.7839708427114,4278.5545742913355,5172.34292250933,6057.23836151392,6933.329378727955,7800.703583010637,8659.447698266344,9509.647590614635,0.6674341471443358,0.9471090130691936,1.224001210440061,1.4981384189911635,1.7695480499548066,2.0382572497703517,2.3042928791375576,2.5676815379928435,2.828449571834747,3.0866230474815395
98,98,14141470.0,0.0003021476426780906,3309.6402511582864,234.74070045873307,1174.3521968873174,2104.6148821776474,3025.621740721941,3937.464895700549,4840.235499149173,5734.023847367166,6618.919286371757,7495.010303585792,8362.384507868475,9221.128623124181,0.7763796560680242,1.0532718534388916,1.327409061989994,1.5988186929536372,1.8675278927691825,2.133563522136388,2.396952180991674,2.6577202148335775,2.9158936904803703,3.1714984242675053
99,99,14144750.0,0.0003042395656531448,3286.8834724148687,847.8391354422329,1778.101820732563,2699.1086792768565,3610.9518342554643,4513.722437704088,5407.510785922082,6292.406224926673,7168.497242140707,8035.87144642339,8894.615561679097,9744.815454027388,0.595704790148495,0.8753796560733527,1.15227185344422,1.4264090619953225,1.6978186929589658,1.9665278927745111,2.232563522141717,2.4959521809970027,2.7567202148389063,3.0148936904856987
