,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
36,36,14302318.0,1.0000026438339937,0.9999973561729961,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,4939840.419862002,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289,6060415.390691289
37,37,14303485.0,1.0000026438339937,0.9999973561729961,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,4907110.078656665,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243,6093146.320860243
38,38,14306074.0,1.0000026438339937,0.9999973561729961,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,4935619.8007935155,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985,6064636.0736783985
39,39,14306687.0,1.0000026438339937,0.9999973561729961,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,4885584.451460008,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408,6114672.452150408
40,40,14309491.0,1.0000026438339937,0.9999973561729961,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,4882250.391874457,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734,6118006.598099734
41,41,14309992.0,1.0002026543627869,0.9997973866976828,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,3853298.1360131865,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937,7147091.702787937
42,42,14311341.0,1.000102644098377,0.9998973664363527,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,4117475.8014939763,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269,6882859.728112269
43,43,14312060.0,1.000102644098377,0.9998973664363527,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,4114577.678229673,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819,6885758.371449819
44,44,14313164.0,1.000102644098377,0.9998973664363527,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,4116722.25633212,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752,6883613.40833752
45,45,14314755.0,1.000102644098377,0.9998973664363527,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,4133738.938876012,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707,6866593.703441707
46,46,14317292.0,1.000102644098377,0.9998973664363527,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,4137693.4800527506,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745,6862638.4681869745
47,47,14320437.0,1.000102644098377,0.9998973664363527,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,4390172.161530231,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023,6610121.946799023
48,48,14321636.0,1.000102644098377,0.9998973664363527,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,4393023.401631957,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171,6607270.352162171
49,49,14322463.0,1.000102644098377,0.9998973664363527,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,4413801.543312383,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048,6586489.675930048
50,50,14323312.0,1.000102644098377,0.9998973664363527,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,4357207.343592032,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887,6643090.981768887
51,51,14324096.0,1.000102644098377,0.9998973664363527,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,4366207.691293491,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455,6634089.461130455
52,52,14326225.0,1.000102644098377,0.9998973664363527,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,4369193.07762138,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806,6631103.689320806
53,53,14327057.0,1.000102644098377,0.9998973664363527,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,4414188.577652731,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647,6586102.595197647
54,54,14328035.0,1.000102644098377,0.9998973664363527,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,4402026.091202255,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759,6598266.553829759
55,55,14328955.0,1.000102644098377,0.9998973664363527,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,4372988.091243985,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783,6627308.188247783
56,56,14332699.0,1.000102644098377,0.9998973664363527,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,4375397.633194369,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863,6624898.33829863
