,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
152,152,16061101.0,0.9977053954619607,1.0022998818573863,313.90527771356284,440.84456980784466,468.99233311045464,483.00301946788255,510.8986120359813,538.627339749119,552.4294379155946,579.909739340972,607.2256570026467,620.82228406911,647.893470183724,674.8027360799782,688.1969307515537,714.8651167781853,741.3737606790319,754.5685547497651,780.8397155885351,806.9537179434557,819.9521023842711,845.832133275851,257.7532387555421,285.8841953425805,299.8864979649004,327.76542781778295,355.4776097054762,369.27147490354287,396.7353489835136,424.03495468273974,437.62345707373356,464.6784963648038,491.5716835941532,504.95789929690926,530.6735714296296,556.2354133780186,568.9589381448994,594.2917594476934,619.4730819155419,632.0071857604511,656.9628775847514,681.7692906317817
153,153,16067709.0,1.086648826351147,0.9202605071206816,21.0145074992277,48.16701738363794,75.15712457769271,88.59158657655921,115.33987875533181,141.92817109649175,155.16261117561282,181.51268650795666,207.70515221683237,220.7425684400367,246.7003687778184,272.5029082777955,285.34623253954277,310.9176003588625,336.3359918643858,348.9881181428734,374.17878126532077,399.2187657537691,411.68254009329064,436.49819192169537,51.176093864213684,80.51365961963893,95.11657920958605,124.19129713390481,153.09209544406963,167.47760844797574,295.5737600800147,646.5481908678425,688.8540774894406,717.0695634361003,745.1162432539661,759.0766259267758,786.8720447985139,814.5012201926086,828.2537594222033,855.6353737534255,882.8532023627993,896.4010130325887,923.3750003254245,950.1876445859749
154,154,16068680.0,1.0032076172709867,0.9968026386405315,272.8064049700009,301.0387523301661,329.1021997383656,343.07090641695635,370.8829462550454,398.52861818607755,412.2893852652173,439.6873589617984,466.92146433959294,480.47734715753995,507.4674543515947,534.2961110220367,547.6502085292339,574.2385008703938,600.6677350202482,613.8230162818586,640.0154819907343,666.0512826547541,679.0106985517205,704.8132380516975,419.6625992362832,447.878085182943,461.9224623784888,489.8851476736184,517.6805665453566,531.5158767413844,559.062281169046,586.4438955002681,600.073221718648,627.2095347794312,654.1835220722671,667.6099506300616,693.8732732592676,719.5119332669002,732.2736804139269,757.6826104783249,782.9395609131134,795.5113489514501,820.5420122910712,845.4229439587211
155,155,16069283.0,1.0032076172709867,0.9968026386405315,272.8656992430357,301.1386481255453,329.2424541575768,343.2312495219966,371.08328642949414,398.76871617280864,412.5492728955409,439.9866481844531,467.259919492162,480.8352973054103,507.8642195305476,534.7314590467367,548.1047613576085,574.7312908716049,601.1985334494228,614.3727335929555,640.6028672282054,666.6761105153598,679.6541636162185,705.4938102816284,419.70541374235125,447.9614769626081,462.0260516673175,490.0289506782015,517.8643427163929,531.7195497580108,559.3055692393059,586.7265616361176,600.3754884702712,627.5508268238162,654.5636059653714,668.0093433476196,694.3111102685763,719.9879846399385,732.7687531417145,758.2155551578904,783.5101510191687,796.1006772786405,821.1686487643568,846.0866654033896
156,156,16070116.0,1.0027061639083885,0.9973011396500842,289.2824205209931,317.5553694035027,345.6591754355343,359.64797079995407,387.5000077074516,415.1854374507661,428.9659941734984,456.4033694624105,483.6766407701195,497.25201858336777,524.2809408085051,551.1481803246942,564.5214826355659,591.1480121495624,617.6152547273804,630.7894548709129,657.0195885061629,683.0928317933174,696.070884894176,721.9105315595859,403.239632799172,431.49569601942886,445.56027072413826,473.56316973502226,501.39856177321366,515.2537688148315,542.8397882961266,570.2607806929384,583.9097075270919,611.0850458806369,638.0978250221922,651.5435624044403,677.8453293253971,703.5222036967592,716.3029721985353,741.7497742147111,767.0443700759895,779.6348963354612,804.7028678211776,829.6208844602104
157,157,16070771.0,1.0027061639083885,0.9973011396500842,267.44308575535007,273.41566142252026,279.352506169741,282.307597241198,288.1912565158614,294.0397205267089,296.95082180957064,302.74688506078394,308.50828183807766,311.3760396915951,317.085818457944,322.761442236878,325.5865122464977,331.21128675930413,336.80241238450884,339.5854226583412,345.1264597304653,350.63435418703335,353.3759289863021,358.83447685703084,368.96058661841295,374.92959524006847,377.90069446991635,383.81622291151837,389.6963660074551,392.6232369463217,398.45070083742667,404.24330325181074,407.1265981154373,412.867306849843,418.57367543819464,421.41404713942603,426.6002990615379,431.287946326398,433.62124179077824,438.26688635581945,442.8847437083136,445.183307977849,449.75979210403494,454.3089000232596
158,158,16071683.0,1.0027061639083885,0.9973011396500842,268.5875897767947,275.72883047422135,282.82734871589224,286.36066797379533,293.39559384220803,300.3884377238322,303.86915962908654,310.7993493966188,317.6880894365656,321.1169868227436,327.9440086591847,334.7301923380636,338.10804907023993,344.83343371216387,351.5185853258342,354.8461524152054,361.4714145551096,368.0570490020022,371.3350728601512,377.86170498263414,370.75700151044913,377.8939771919064,381.4464369544363,388.5194678891751,395.5501895616057,399.04976680089374,406.0175014301429,412.94355317244344,416.3910277245028,423.25503165358964,430.07797603613875,433.47412857048914,439.76695228566996,445.5545531474774,448.43535498206285,454.17109723593006,459.87253202462387,462.7104530104897,468.3608063703328,473.9773597128005
159,159,16073383.0,1.0024054122115602,0.9976003599120108,277.2222785247429,284.36351922216954,291.4620374638405,294.9953567217436,302.0302825901562,309.0231264717804,312.5038483770347,319.434038144567,326.32277818451377,329.7516755706919,336.5786974071329,343.36488108601185,346.7427378181881,353.46812246011206,360.15327407378237,363.4808411631536,370.10610330305786,376.6917377499504,379.96976160809936,386.4963937305823,362.10006943151336,369.23704511297063,372.78950487550054,379.8625358102393,386.89325748267,390.392834721958,397.3605693512072,404.2866210935077,407.73409564556704,414.59809957465393,421.42104395720304,424.81719649155343,431.11002020673425,436.8976210685417,439.7784229031271,445.51416515699435,451.21559994568815,454.0535209315539,459.703874291397,465.3204276338647
160,160,16075641.0,1.0024054122115602,0.9976003599120108,277.2222785247429,284.36351922216954,291.4620374638405,294.9953567217436,302.0302825901562,309.0231264717804,312.5038483770347,319.434038144567,326.32277818451377,329.7516755706919,336.5786974071329,350.35739568722954,360.7068340706211,381.3127861505825,401.7954679796413,411.99082358190833,432.29000964199287,452.46778014196974,462.5113398986746,482.5083327726684,362.10006943151336,369.23704511297063,372.78950487550054,379.8625358102393,386.89325748267,390.392834721958,397.3605693512072,404.2866210935077,407.73409564556704,414.59809957465393,421.42104395720304,424.81719649155343,431.11002020673425,436.8976210685417,439.7784229031271,445.51416515699435,451.21559994568815,454.0535209315539,459.703874291397,465.3204276338647
161,161,16077350.0,1.0024054122115602,0.9976003599120108,277.22943269600455,284.377798459189,291.4833991409286,295.020243715107,302.06218857525204,309.0620094619377,312.5462042052478,319.4833084656393,326.3789216426015,329.811240159699,336.645073554744,343.43802804656787,346.8192549846169,353.5513497781589,360.243171401547,363.57405852105444,370.2059309168526,376.7981360817029,380.07943053897253,386.61257451072936,362.11084487140533,369.2549413632648,372.8109455392212,379.8910334844506,386.92876995394016,390.4318388439106,397.40652542584144,404.3394875323486,407.790401750416,414.6612541364348,421.49100600936936,424.8905470039546,431.1901172175651,436.984424228274,439.86856407571133,445.6109523894112,451.3189934855471,454.160202797812,459.8171032765532,465.44016457351313
162,162,16082020.0,1.0024054122115602,0.9976003599120108,482.4153843757463,693.9149383949467,904.1491968275941,1008.7942408637218,1217.1451068785395,1424.249645845282,1527.336933029463,1732.585867662316,1936.6072006402762,2038.1596197061724,2240.3530668769718,2441.337025041963,2541.377791439138,2740.5610864216897,2938.5528142952408,3037.1041704518534,3233.3221733483774,3428.3665371317684,3525.450589250867,3718.74750244024,671.1569674956307,882.5302060727959,987.742127541544,1197.2215375832773,1405.4478894397178,1509.0936082617618,1715.4544955433062,1920.5808757731222,2022.6834880708834,2225.972220561518,2428.044907248779,2528.6275338302285,2728.42075273684,2926.5514596082808,3025.171823636754,3221.5272210330095,3416.708148646693,3513.8605446741017,3707.292768490158,3899.5678943143603
163,163,16089923.0,1.0024054122115602,0.9976003599120108,287.38715306314793,304.6519142715622,321.8133890864751,330.3555900632343,347.3633230865577,364.2693181229035,372.68435902032184,389.4388806132797,406.0931927777617,414.38294200886014,430.8880434001885,447.2944139030934,455.460766550797,471.7201484701763,487.882262470027,495.92703418927937,511.9443585780136,527.8658785139817,535.790873839637,551.5697489489098,377.4101578529613,394.6646079004191,403.25308322302266,420.35293957600624,437.3505084776065,445.8111342885421,462.65642485283007,479.40094229937876,487.73560394086354,504.3301137453193,520.8253574283353,529.0359422576774,544.9144059586426,560.230316910628,567.8538737906453,583.0325496705739,598.1204366218719,605.6305165576049,620.5832251104165,635.4464876097325
164,164,16090911.0,1.0024054122115602,0.9976003599120108,307.72290923665037,345.2406941249023,382.5340289529251,401.0969534469028,438.0561943714197,474.79435005390405,493.0809449511099,529.4899360423982,565.681163578436,583.6954890982381,619.56246901668,655.2148983723321,672.9610726900486,708.2940834339299,743.4157227700431,760.8976914572802,795.7046907344694,830.3034988408207,847.5251833042901,881.8140121494877,408.039382439749,445.5347603040034,464.19824286144217,501.3576755652518,538.2948289944488,556.6804837604157,593.2867234959068,629.6739747317522,647.7858987141884,683.8471706689014,719.6927289542557,737.5350235400616,772.5904320012792,806.9685940422764,824.0804638208105,858.1505874069182,892.0169257588487,908.8740846820666,942.4370009977777,975.7991463028291
165,165,16093672.0,1.0024054122115602,0.9976003599120108,287.67880920441746,304.9435704128317,322.1050452277447,330.64724620450386,347.6549792278273,364.56097426417307,372.9760151615914,389.7305367545493,406.3848489190313,414.6745981501297,431.17969954145804,447.586070044363,455.75242269206655,472.0118046114458,488.17391861129653,496.21869033054895,512.2360147192832,528.1575346552512,536.0825299809065,551.8614050901793,377.11779485317254,394.3722449006304,402.9607202232339,420.0605765762175,437.0581454778178,445.5187712887534,462.36406185304133,479.1085792995901,487.4432409410748,504.03775074553056,520.5329944285467,528.7435792578887,544.622042958854,559.9379539108393,567.5615107908566,582.7401866707851,597.8280736220831,605.3381535578161,620.2908621106277,635.1541246099437
166,166,16103233.0,1.0024054122115602,0.9976003599120108,287.68895012560483,304.9638028306443,322.1353087698275,330.68250278363405,347.7001770669805,364.6160538960597,373.0360135036642,389.80032835098984,406.4643751960141,414.7589699025512,431.2737187586187,447.68967901666497,455.8608050127624,472.1296907703811,488.3012517539993,496.3507257558767,512.377412496807,528.308238785916,536.2378663832037,552.0259644677029,377.13304828973196,394.3975838067958,402.9910792144551,420.1009306748482,437.10843489539883,445.574006061546,462.4291429359466,479.18344778929827,487.5229811581595,504.127190687834,520.6320760736196,528.8474601056901,544.7354791242409,560.0608882452686,567.6891728775025,582.8772618200821,597.9745055312364,605.4892428464082,620.4512243281316,635.3237042863492
167,167,16106456.0,1.0024054122115602,0.9976003599120108,308.12000933239597,345.7263448707187,383.10770059475584,401.71443788407987,438.7609111657239,475.585777393028,493.91553288381783,530.4104576153559,566.6871048192853,584.7439483139657,620.6955826009241,656.4321599361399,674.2202193298754,709.6366241515161,744.841158679977,762.3643888568351,797.2535407030578,831.9340099991254,849.1963416212449,883.5661000334054,407.86436546446885,445.4482410930348,464.1557737861085,501.4029113459481,538.4272450006746,556.8562941644278,593.5489330925922,630.0220666576001,648.1767389698606,684.3231238672349,720.253285961097,738.1376924889869,773.2769467478363,807.7384531206444,824.89180787883,859.044529006994,892.9929708564139,909.8909972537281,943.5352814689394,976.978307936425
168,168,16113341.0,1.0024054122115602,0.9976003599120108,299.8467747694344,329.22019762368694,358.41789404450304,372.95117825083884,401.8873058842138,430.65034146750116,444.96728171543697,473.4726077683065,501.8074423859891,515.9112175023324,543.9921921863996,571.9051909512272,585.799025137657,613.4619446939437,640.9593773549308,654.6463596782334,681.89745435511,708.9855520076752,722.4687526154582,749.3141613155431,395.4202042077261,424.77608415552123,439.38809727744314,468.48095905177627,497.39979394407516,511.794290141054,540.4540460956588,568.9423515816522,583.1225384830042,611.3556282814259,639.419831541253,653.3889202046693,680.7326909715614,707.4453371613889,720.7416652924644,747.2149583066185,773.5299053669432,786.6283171303359,812.7074980816386,838.6306752021803
169,169,16150273.0,1.0024054122115602,0.9976003599120108,284.88333445384296,299.36624542498265,313.7625124151499,320.9283188083295,335.1956162371311,349.37756859860207,356.4367040632965,370.4915897153817,384.4624125638421,391.41644445792605,405.2620986858981,419.0249304149154,425.8754484688786,439.51497570828974,453.0729076912201,459.8214350057059,473.2579071536561,486.6140117052463,493.2620620525752,506.49850596706864,372.912989789257,387.38725102442066,394.5918756336776,408.9364526706781,423.19522371048197,430.2925990463294,444.42362817441466,458.4701216361856,465.46182925791334,479.3824856287916,493.21987050915186,500.1074936664522,513.3519117466335,526.0495308053572,532.3698222616368,544.9536669146502,557.4622432252115,563.6884568943462,576.0849638794635,588.4073158295225
170,170,16183218.0,1.0024054122115602,0.9976003599120108,284.89926967429653,299.3980382012202,313.81006787938094,320.98372022113006,335.2666391272241,349.464119520397,356.53098413806634,370.60125869461336,384.58737840591505,391.5490243735028,405.40983841532176,419.1877392745935,426.0457580632092,439.7002194249454,453.2729961903343,460.0289125682869,473.4800965105062,486.8508248606825,493.50615425774436,506.7570909526031,372.9369587038909,387.4270680241132,394.63958108458496,408.9998642134763,423.27424739490175,430.37939375313084,444.5258951563084,458.5877683338065,465.5871312807556,479.5230295864487,493.3755652264236,500.2707297453088,513.5301628413272,526.2427071139246,532.5704276560267,545.1690637886027,557.6923431057534,563.9258752784757,576.3369535400807,588.6737896022738
171,171,16185849.0,1.0024054122115602,0.9976003599120108,285.4063157336649,300.40965909184854,315.32324498352324,322.7465491776443,337.52653108488664,352.2181011147349,359.5309012417117,374.0908385166458,388.56369225506256,395.7676119945826,410.11079927336283,424.36818788970044,431.46487409800903,445.59452737171745,459.6396533254816,466.6306838346851,480.5499853867066,494.38603139393723,501.2729743726125,514.985059828791,373.69963053186297,388.6940133323891,396.1575306456491,411.01756914501595,425.78871827395886,433.1411323927655,447.77994930157905,462.33119281922484,469.5741421349976,483.9950267016273,498.3296474800808,505.46477213538515,519.2019711106841,532.389423835408,538.9535319883378,552.0228212534677,565.0139385634329,571.4803397080894,584.3550644152881,597.1527734225662
