,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10
12,12,12675008.0,35581.334607649005,2.8104623140949513e-05,0.06730398236488504,0.32231348743284427,0.5747857320754882,0.8247459584594186,1.0722191655117919,1.3172300947556717,1.559803248169782,1.7999628765511373,2.0377329949164316,2.2731373785589537,2.506199567399482,24692.82237993509,24692.82237993509,24692.82237993509,24692.82237993509,24692.82237993509,24692.82237993509,24692.82237993509,24692.82237993509,24692.82237993509,24692.82237993509
13,13,12676143.0,34374.771767410624,2.9091102241093592e-05,0.25655286018546647,0.5141251278815181,0.7691346329494774,1.0216068775921212,1.2715671039760517,1.519040311028425,1.7640512402723048,2.006624393686415,2.24678402206777,2.484554140433065,2.7199585240755866,9065.192658305763,9065.192658305763,9065.192658305763,9065.192658305763,9065.192658305763,9065.192658305763,9065.192658305763,9065.192658305763,9065.192658305763,9065.192658305763
14,14,12677632.0,34367.89784416281,2.9096920752452836e-05,0.26015645018527256,0.5177287178813241,0.7727382229492834,1.0252104675919274,1.2751706939758578,1.522643901028231,1.7676548302721107,2.0102279836862214,2.2503876120675765,2.488157730432871,2.723562114075393,8941.327733655775,8941.327733655775,8941.327733655775,8941.327733655775,8941.327733655775,8941.327733655775,8941.327733655775,8941.327733655775,8941.327733655775,8941.327733655775
15,15,12680733.0,34367.89784416281,2.9096920752452836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,12688547.0,34367.89784416281,2.9096920752452836e-05,0.07716778406479488,0.15356904615340888,0.22921013983968988,0.3040986296044558,0.3040986296044558,0.3040986296044558,0.3040986296044558,0.3040986296044558,0.3040986296044558,0.3040986296044558,0.3040986296044558,5277.933501115772,7877.558867318639,10451.31886640001,10451.31886640001,10451.31886640001,10451.31886640001,10451.31886640001,10451.31886640001,10451.31886640001,10451.31886640001
17,17,12714022.0,33398.946460127154,2.994106419475942e-05,0.01604042407868229,0.05344396305357844,0.09047534951627689,0.12713828630737453,0.16343643846895914,0.1993734359944955,0.23495287186379807,0.27017830443388396,0.3050532554227717,0.33958121245164513,0.37376562738838603,3204.5339707345197,4427.324381095813,5637.9484617719845,6836.52720477382,8023.180509053016,9198.026981176603,10361.184117664468,11512.76823148304,12652.894460955247,13781.676803422015
18,18,12715373.0,33132.83406262794,3.0181541310646482e-05,0.031183904077867215,0.06858744305276336,0.10561882951546181,0.14228176630655948,0.17857991846814408,0.21451691599368045,0.250096351862983,0.2853217844330689,0.3201967354219566,0.35472469245083005,0.38890910738757095,2700.7360642301683,3923.526474591461,5134.150555267633,6332.729298269469,7519.382602548664,8694.22907467225,9857.386211160116,11008.970324978689,12149.096554450896,13277.878896917664
19,19,12715873.0,32734.36230926617,3.0548937857785254e-05,0.016398517905990586,0.05417795049558156,0.0915814894704777,0.12861287593317616,0.1652758127242738,0.2015739648858584,0.23751096241139477,0.2730903982806973,0.30831583085078323,0.34319078183967094,0.3777187388685444,3166.203865395145,4376.827946071317,5575.406689073152,6762.059993352348,7936.906465475935,9100.0636019638,10251.647715782372,11391.77394525458,12520.556287721347,13638.107638228363
20,20,12718491.0,32974.1854526795,3.032675367933128e-05,0.002592387796085204,0.040371820385676174,0.07777535936057232,0.11480674582327077,0.15146968261436844,0.18776783477595305,0.2237048323014894,0.259284268170792,0.29450970074087784,0.32938465172976555,0.363912608758639,3619.817439651571,4830.441520327743,6029.0202633295785,7215.673567608774,8390.52003973236,9553.677176220226,10705.2612900388,11845.387519511007,12974.169861977773,14091.721212484788
21,21,12721288.0,34716.754932699536,2.8804535502772612e-05,0.018179381837061814,0.05484231862815947,0.09114047078974408,0.12707746831528044,0.16265690418458298,0.1978823367546689,0.23275728774355658,0.26728524477243004,0.30146965970917095,0.33531395086059845,0.36882150241120887,3183.921189436172,4431.412367933782,5666.491443621439,6889.281853982733,8099.905934658905,9298.484677660741,10485.137981939935,11659.984454063522,12823.141590551388,13974.725704369961
22,22,12721893.0,34574.714720766846,2.8922870602873354e-05,0.02577007366924805,0.0624330104603457,0.09873116262193031,0.1346681601474667,0.17024759601676923,0.20547302858685515,0.24034797957574283,0.2748759366046163,0.3090603515413572,0.3429046426927847,0.3764121942433951,2920.9211894220166,4168.412367919626,5403.491443607284,6626.281853968577,7836.905934644748,9035.484677646584,10222.13798192578,11396.984454049367,12560.141590537232,13711.725704355806
23,23,12723445.0,34433.255652487846,2.9041691848494983e-05,0.033433310376628285,0.07009624716772593,0.10639439932931054,0.14233139685484691,0.17791083272414945,0.21313626529423538,0.24801121628312306,0.2825391733119965,0.3167235882487374,0.35056787940016493,0.38407543095077534,2656.496925407784,3903.9881039053944,5139.067179593052,6361.857589954345,7572.481670630516,8771.060413632353,9957.713717911547,11132.560190035136,12295.717326523,13447.301440341573
24,24,12724147.0,34598.92428297171,2.8902632689426195e-05,0.024516938818375203,0.061179875609472856,0.09747802777105746,0.13341502529659383,0.1689944611658964,0.2042198937359823,0.23909484472486997,0.2736228017537434,0.30780721669048433,0.34165150784191184,0.3751590593925223,2964.2652460929517,4211.756424590561,5446.835500278219,6669.625910639513,7880.249991315684,9078.82873431752,10265.482038596716,11440.328510720303,12603.485647208168,13755.06976102674
25,25,12725842.0,34426.3700342173,2.9047500477281598e-05,0.033803083895071445,0.0704660206861691,0.1067641728477537,0.14270117037329008,0.17828060624259262,0.21350603881267854,0.24838098980156623,0.2829089468304397,0.31709336176718056,0.35093765291860807,0.38444520446921854,2643.7652460757013,3891.256424573311,5126.335500260969,6349.125910622262,7559.749991298434,8758.328734300268,9944.982038579465,11119.828510703052,12282.985647190917,13434.56976100949
26,26,12726438.0,34720.22660819281,2.8801655337238886e-05,0.018030323169606385,0.05469325996070404,0.09099141212228865,0.126928409647825,0.16250784551712757,0.19773327808721347,0.23260822907610115,0.26713618610497464,0.3013206010417155,0.33516489219314305,0.36867244374375346,3189.096524105053,4436.587702602663,5671.6667782903205,6894.457188651613,8105.081269327785,9303.660012329621,10490.313316608817,11665.159788732404,12828.31692522027,13979.901039038841
27,27,12727611.0,34768.866533492124,2.8761363245382786e-05,0.015472404838068207,0.05213534162916586,0.08843349379075047,0.12437049131628683,0.1599499271855894,0.1951753597556753,0.23005031074456297,0.26457826777343646,0.2987626827101773,0.33260697386160487,0.3661145254122153,3277.9727231098364,4525.463901607446,5760.542977295104,6983.3333876563975,8193.957468332568,9392.536211334405,10579.1895156136,11754.035987737187,12917.193124225052,14068.777238043625
28,28,12728253.0,34814.093189647945,2.8723999632923153e-05,0.01297049253259489,0.049633429323692545,0.08593158148527714,0.12186857901081351,0.15744801488011606,0.19267344745020198,0.22754839843908967,0.26207635546796315,0.296260770404704,0.3301050615561315,0.363612613106742,3365.021913114522,4612.513091612132,5847.592167299789,7070.382577661083,8281.006658337254,9479.585401339089,10666.238705618285,11841.085177741872,13004.242314229738,14155.82642804831
29,29,12728864.0,35467.66199361873,2.8194697473431378e-05,0.015438186560683447,0.05173633872226806,0.08767333624780442,0.12325277211710697,0.1584782046871929,0.19335315567608058,0.22788111270495404,0.26206552764169494,0.29590981879312245,0.32941737034373286,0.362591532975008,3306.668441140912,4566.6965011792,5814.18767967681,7049.266755364468,8272.05716572576,9482.681246401933,10681.259989403768,11867.913293682965,13042.759765806552,14205.916902294415
30,30,12729392.0,36039.67992616994,2.774719426056438e-05,0.022472397889919258,0.058409395415455624,0.09398883128475817,0.12921426385484408,0.16408921484373176,0.19861717187260525,0.23280158680934612,0.26664587796077366,0.3001534295113841,0.3333275921426592,0.36617168276888185,3080.314934129668,4353.005827197229,5613.033887235518,6860.525065733128,8095.604141420786,9318.394551782078,10529.01863245825,11727.597375460085,12914.250679739282,14089.097151862868
31,31,12730246.0,36075.735828277604,2.7719462321158258e-05,0.020797674938659798,0.05673467246419616,0.09231410833349872,0.12753954090358463,0.1624144918924723,0.19694244892134577,0.23112686385808667,0.2649711550095142,0.2984787065601246,0.33165286919139975,0.3644969598176224,3140.7049341329184,4413.39582720048,5673.423887238768,6920.915065736378,8155.994141424036,9378.78455178533,10589.4086324615,11787.987375463335,12974.640679742532,14149.487151866118
32,32,12730246.0,36075.735828277604,2.7719462321158258e-05,0.020797674938659798,0.05673467246419616,0.09231410833349872,0.12753954090358463,0.1624144918924723,0.19694244892134577,0.23112686385808667,0.2649711550095142,0.2984787065601246,0.33165286919139975,0.3644969598176224,3140.7049341329184,4413.39582720048,5673.423887238768,6920.915065736378,8155.994141424036,9378.78455178533,10589.4086324615,11787.987375463335,12974.640679742532,14149.487151866118
33,33,12732907.0,36064.91527171257,2.7727778991466192e-05,0.021260154938634906,0.05719715246417127,0.09277658833347383,0.12800202090355975,0.16287697189244743,0.1974049289213209,0.23158934385806176,0.2654336350094893,0.2989411865600997,0.33211534919137486,0.3649594398175975,3124.0224816098457,4396.713374677407,5656.7414347156955,6904.232613213305,8139.3116889009625,9362.102099262256,10572.726179938427,11771.304922940264,12957.958227219458,14132.804699343045
34,34,12734518.0,34915.195532409685,2.8640824854374935e-05,0.007608009712097322,0.04427094650319498,0.08056909866477958,0.11650609619031595,0.1520855320596185,0.18731096462970442,0.2221859156185921,0.2567138726474656,0.29089828758420644,0.32474257873563395,0.3582501302862444,3551.996493761513,4799.487672259123,6034.566747946781,7257.357158308074,8467.981238984245,9666.559981986082,10853.213286265276,12028.059758388863,13191.216894876728,14342.801008695302
35,35,12735702.0,34866.35090007543,2.8680948082749796e-05,0.010245749711955349,0.046908686503053,0.08320683866463761,0.11914383619017398,0.15472327205947653,0.18994870462956245,0.22482365561845014,0.2593516126473236,0.2935360275840645,0.327380318735492,0.3608878702861024,3459.958155605182,4707.449334102792,5942.52840979045,7165.318820151743,8375.942900827915,9574.52164382975,10761.174948108946,11936.021420232533,13099.178556720399,14250.76267053897
36,36,12737464.0,34612.76592875875,2.8891074526035745e-05,0.023832302727156283,0.06049523951825394,0.09679339167983854,0.13273038920537492,0.16830982507467745,0.20353525764476338,0.23841020863365106,0.27293816566252455,0.3071225805992654,0.3409668717506929,0.37447442330130337,2987.9581555797777,4235.449334077388,5470.528409765046,6693.318820126338,7903.94290080251,9102.521643804346,10289.17494808354,11464.021420207127,12627.178556694993,13778.762670513566
37,37,12738455.0,34723.69863085363,2.8798775459692916e-05,0.017835594466581946,0.0544985312576796,0.09079668341926421,0.12673368094480056,0.16231311681410313,0.19753854938418905,0.23241350037307673,0.2669414574019502,0.3011258723386911,0.3349701634901186,0.368477715040729,3195.8581555909677,4443.349334088577,5678.428409776235,6901.218820137528,8111.8429008137,9310.421643815536,10497.07494809473,11671.921420218318,12835.078556706183,13986.662670524756
38,38,12739539.0,34457.36616363355,2.9021370793435864e-05,0.0320384244658175,0.06870136125691516,0.10499951341849977,0.14093651094403611,0.17651594681333868,0.2117413793834246,0.2466163303723123,0.28114428740118574,0.31532870233792665,0.34917299348935416,0.38268054503996457,2704.5470717211715,3952.0382502187817,5187.117325906439,6409.907736267733,7620.531816943904,8819.110559945739,10005.763864224935,11180.610336348522,12343.767472836387,13495.35158665496
39,39,12740257.0,33873.1834077416,2.952187835323011e-05,0.02693621800140051,0.06396760446409896,0.10063054125519662,0.1369286934167812,0.17286569094231757,0.20844512681162014,0.24367055938170606,0.2785455103705937,0.31307346739946723,0.3472578823362081,0.3811021734876356,2861.1206510826883,4096.199726770346,5318.990137131639,6529.614217807811,7728.192960809646,8914.846265088841,10089.692737212428,11252.849873700294,12404.433987518867,13544.560216991074
40,40,12740785.0,33781.85372949414,2.9601691132980175e-05,0.038013344495983634,0.08195613242036717,0.12546170458464756,0.16853441006085745,0.2111785563310608,0.25339840695557986,0.2951981844100685,0.336582067693014,0.37755419534236195,0.4181186634698908,0.45827952836260366,3190.444575565101,4656.034257103359,6107.041762118087,7543.612258523645,8965.889319833705,10374.015222498325,11768.130709376994,13148.375206106944,14514.886733877898,15867.801920004944
41,41,12741870.0,33328.885765013154,3.000400334564276e-05,0.023743622381279885,0.06812801999088282,0.11207080791526637,0.15557638007954674,0.19864908555575664,0.24129323182596,0.28351308245047907,0.3253128599049677,0.36669674318791323,0.4076688708372611,0.44823333896478995,3645.4769403896353,5096.484445404362,6533.054941809922,7955.332003119981,9363.457905784602,10757.57339266327,12137.81788939322,13504.329417164174,14857.244603291221,16196.69872115877
42,42,12743684.0,33275.604847890325,3.00520457726075e-05,0.027294334770974177,0.07167873238057712,0.11562152030496066,0.15912709246924103,0.20219979794545093,0.24484394421565428,0.28706379484017336,0.328863572294662,0.3702474555776075,0.41121958322695545,0.45178405135448424,3527.219524634073,4978.2270296488,6414.797526054359,7837.074587364419,9245.20049002904,10639.315976907706,12019.560473637657,13386.072001408611,14738.987187535658,16078.441305403207
43,43,12744893.0,33278.93240837511,3.0049040868520648e-05,0.027145596874752948,0.07152999448435589,0.11547278240873943,0.15897835457301981,0.2020510600492297,0.24469520631943303,0.28691505694395214,0.3287148343984408,0.3700987176813863,0.4110708453307342,0.451635313458263,3532.1695246343397,4983.177029649067,6419.747526054625,7842.024587364685,9250.150490029306,10644.265976907975,12024.510473637923,13391.022001408877,14743.937187535925,16083.391305403473
44,44,12745740.0,33322.22098759343,3.001000444635192e-05,0.02431013727961139,0.06869453488921433,0.11263732281359787,0.15614289497787825,0.19921560045408815,0.2418597467242915,0.28407959734881055,0.3258793748032992,0.3672632580862447,0.40823538573559265,0.4487998538631215,3626.596458139409,5077.603963154136,6514.174459559696,7936.451520869755,9344.577423534376,10738.692910413043,12118.937407142994,13485.448934913948,14838.364121040995,16177.818238908543
45,45,12746437.0,33182.5681182776,3.0136305196015874e-05,0.03362156727911022,0.07800596488871316,0.1219487528130967,0.16545432497737708,0.20852703045358698,0.2511711767237903,0.2933910273483094,0.33519080480279806,0.37657468808574357,0.41754681573509145,0.4581112838626203,3316.9525098830645,4767.960014897792,6204.530511303351,7626.80757261341,9034.93347527803,10429.0489621567,11809.293458886648,13175.804986657604,14528.72017278465,15868.174290652198
46,46,12748782.0,33165.98181044252,3.0151376362545783e-05,0.03475016727904947,0.0791345648886524,0.12307735281303595,0.16658292497731633,0.20965563045352623,0.25229977672372955,0.29451962734824866,0.3363194048027373,0.3777032880856828,0.4186754157350307,0.45923988386255954,3279.509000699296,4730.516505714023,6167.087002119582,7589.364063429642,8997.489966094263,10391.60545297293,11771.84994970288,13138.361477473834,14491.27666360088,15830.73078146843
47,47,12751067.0,33365.565875742206,2.9971018736026617e-05,0.021358807793898423,0.06574320540350136,0.10968599332788491,0.15319156549216528,0.19626427096837518,0.23890841723857853,0.28112826786309764,0.32292804531758623,0.3643119286005318,0.4052840562498797,0.4458485243774085,3725.0090007232743,5176.016505738002,6612.58700214356,8034.8640634536205,9442.98996611824,10837.105452996908,12217.349949726859,13583.861477497812,14936.77666362486,16276.230781492408
48,48,12753300.0,33536.15636834588,2.9818563255027053e-05,0.009867049967432893,0.05425144757703583,0.09819423550141937,0.14169980766569976,0.18477251314190965,0.227416659412113,0.2696365100366321,0.31143628749112073,0.35282017077406624,0.3937922984234141,0.43435676655094296,4109.441395743966,5560.4489007586935,6997.019397164252,8419.296458474311,9827.422361138932,11221.5378480176,12601.78234474755,13968.293872518505,15321.20905864555,16660.6631765131
49,49,12754583.0,34306.094357989794,2.914933975184799e-05,0.003974112651866245,0.04791690057624979,0.09142247274053017,0.13449517821674006,0.17713932448694342,0.2193591751114625,0.2611589525659511,0.30254283584889663,0.34351496349824456,0.3840794316257734,0.42424029651848627,4349.275508297499,5814.8651898357575,7265.8726948504855,8702.443191256043,10124.720252566103,11532.846155230724,12926.961642109392,14307.206138839341,15673.717666610297,17026.632852737344
50,50,12755177.0,34319.81885423588,2.9137682930298344e-05,0.0029256258414422937,0.04686841376582584,0.09037398593010622,0.13344669140631613,0.17609083767651945,0.21831068830103856,0.26011046575552715,0.3014943490384727,0.3424664766878206,0.38303094481534944,0.4231918097080623,4385.253567299436,5850.843248837694,7301.850753852422,8738.42125025798,10160.69831156804,11568.82421423266,12962.939701111329,14343.18419784128,15709.695725612233,17062.61091173928
51,51,12756331.0,34416.044188445034,2.905621559887884e-05,0.040774613905464725,0.0842801860697451,0.127352891545955,0.16999703781615835,0.21221688844067743,0.2540166658951661,0.2954005491781116,0.33637267682745947,0.3769371449549883,0.41709800984770123,0.45685928730181385,3114.377926712215,4594.6962601745045,6060.285941712763,7511.293446727491,8947.863943133048,10370.141004443109,11778.266907107729,13172.382393986398,14552.626890716347,15919.138418487302
52,52,12759266.0,34543.61303043667,2.8948911601079238e-05,0.03256364825777608,0.07606922042205647,0.11914192589826636,0.1617860721684697,0.2040059227929888,0.24580570024747742,0.28718958353042295,0.32816171117977083,0.3687261793072997,0.4088870442000126,0.4486483216541252,3397.5036057274538,4877.821939189744,6343.411620728002,7794.419125742729,9230.989622148289,10653.266683458347,12061.392586122969,13455.508073001636,14835.752569731587,16202.26409750254
53,53,12759908.0,35195.62329101074,2.8412623687088057e-05,0.03511866803656898,0.07819137351277888,0.12083551978298222,0.16305537040750132,0.20485514786198994,0.24623903114493548,0.2872111587942834,0.32777562692181217,0.3679364918145251,0.4076977692686377,0.4470634353244721,3330.247617444929,4825.442669804311,6305.761003266601,7771.350684804858,9222.358189819586,10658.928686225145,12081.205747535205,13489.331650199825,14883.447137078492,16263.691633808443
54,54,12762154.0,35329.61438191855,2.830486597418943e-05,0.026864568336810942,0.06993727381302084,0.11258142008322418,0.15480127070774327,0.1966010481622319,0.23798493144517743,0.27895705909452534,0.3195215272220541,0.35968239211476705,0.39944366956887967,0.4388093356247141,3621.3179384605955,5116.512990819977,6596.831324282267,8062.421005820525,9513.428510835252,10949.99900724081,12372.276068550871,13780.401971215491,15174.51745809416,16554.76195482411
55,55,12763519.0,35382.645915666326,2.826244262182867e-05,0.023514283107827924,0.06658698858403782,0.10923113485424116,0.15145098547876024,0.1932507629332489,0.2346346462161944,0.27560677386554233,0.3161712419930711,0.35633210688578404,0.39609338433989666,0.435459050395731,3739.7764654669713,5234.971517826353,6715.289851288642,8180.879532826901,9631.887037841629,11068.457534247187,12490.734595557247,13898.860498221868,15292.975985100535,16673.220481830485
56,56,12764205.0,35262.55519389768,2.8358693648299595e-05,0.03105958310742181,0.0741322885836317,0.11677643485383504,0.15899628547835412,0.20079606293284277,0.24217994621578828,0.2831520738651362,0.32371654199266503,0.3638774068853779,0.40363868433949057,0.44300435039532493,3473.2483632286207,4968.443415588003,6448.761749050293,7914.351430588551,9365.358935603277,10801.929432008837,12224.206493318896,13632.332395983516,15026.447882862185,16406.692379592136
57,57,12764933.0,34768.866533492124,2.8761363245382786e-05,0.018283612701386894,0.06178918486566728,0.10486189034187718,0.1475060366120805,0.1897258872365996,0.23152566469108823,0.2729095479740338,0.31388167562338165,0.3544461437509105,0.39460700864362336,0.43436828609773603,3892.4215494130253,5372.739882875315,6838.329564413573,8289.3370694283,9725.907565833859,11148.184627143919,12556.31052980854,13950.426016687208,15330.670513417157,16697.182041188113
58,58,12766146.0,34443.58666221569,2.9032981083151574e-05,0.0389749396411296,0.08248051180540998,0.1255532172816199,0.16819736355182321,0.21041721417634232,0.25221699163083094,0.29360087491377646,0.3345730025631244,0.3751374706906532,0.4152983355833661,0.4550596130374787,3176.3430491971185,4656.661382659408,6122.251064197667,7573.258569212394,9009.829065617952,10432.106126928013,11840.232029592633,13234.3475164713,14614.59201320125,15981.103540972204
59,59,12767210.0,34271.80712443882,2.9178502212301253e-05,0.006091778235392838,0.05003456615977638,0.09354013832405676,0.13661284380026667,0.17925699007047,0.2214768406949891,0.2632766181494777,0.30466050143242324,0.34563262908177117,0.38619709720929996,0.4263579621020129,4276.661382638956,5742.251064177213,7193.258569191941,8629.8290655975,10052.10612690756,11460.23202957218,12854.347516450847,14234.592013180798,15601.103540951752,16954.018727078797
60,60,12768924.0,33677.29735676999,2.969359415650896e-05,0.0006477598070821967,0.045032157416685134,0.08897494534106867,0.13248051750534906,0.17555322298155895,0.2181973692517623,0.2604172198762814,0.30221699733077,0.3436008806137155,0.38457300826306345,0.4251374763905923,4419.284890811599,5870.292395826326,7306.862892231886,8729.139953541944,10137.265856206566,11531.381343085233,12911.625839815184,14278.137367586138,15631.052553713183,16970.506671580733
61,61,12769442.0,33788.61043805858,2.959577168268592e-05,0.037579785728496004,0.08152257365287954,0.12502814581715993,0.16810085129336982,0.21074499756357318,0.2529648481880923,0.2947646256425809,0.3361485089255264,0.3771206365748743,0.41768510470240316,0.45784596959511603,3205.093278286872,4670.682959825131,6121.690464839858,7558.260961245416,8980.538022555476,10388.663925220097,11782.779412098766,13163.023908828714,14529.535436599668,15882.450622726716
62,62,12771728.0,34039.56097987425,2.9377582178314397e-05,0.021055310911597944,0.06499809883598148,0.10850367100026187,0.15157637647647176,0.19422052274667512,0.2364403733711942,0.2782401508256828,0.31962403410862833,0.36059616175797626,0.4011606298855051,0.44132149477821797,3765.5413003170374,5231.130981855295,6682.138486870023,8118.708983275582,9540.986044585641,10949.111947250261,12343.22743412893,13723.47193085888,15089.983458629835,16442.898644756882
63,63,12773023.0,34553.97715068873,2.894022866424417e-05,0.03194804632791551,0.0754536184921959,0.11852632396840579,0.16117047023860911,0.20339032086312822,0.24519009831761684,0.28657398160056236,0.3275461092499103,0.3681105773774391,0.408271442270152,0.4480327197242646,3418.7729669157593,4899.091300378049,6364.680981916307,7815.688486931034,9252.258983336593,10674.536044646653,12082.661947311273,13476.777434189942,14857.021930919891,16223.533458690847
64,64,12778230.0,34158.9022016589,2.9274945491410897e-05,0.013278809241926265,0.057221597166309805,0.10072716933059019,0.1437998748068001,0.18644402107700342,0.22866387170152253,0.2704636491560111,0.3118475324389567,0.35281966008830457,0.3933841282158334,0.4335449931085463,4030.7378639588983,5496.327545497156,6947.335050511884,8383.905546917442,9806.182608227502,11214.308510892122,12608.423997770791,13988.668494500742,15355.180022271696,16708.095208398743
65,65,12780342.0,34626.61311203467,2.887952098475506e-05,0.02731220413330393,0.07081777629758432,0.11389048177379421,0.15653462804399754,0.19875447866851664,0.24055425612300527,0.2819381394059508,0.3229102670552987,0.3634747351828275,0.40363560007554045,0.44339687752965307,3579.134853942435,5059.453187404724,6525.042868942983,7976.050373957711,9412.62087036327,10834.89793167333,12243.02383433795,13637.139321216617,15017.383817946567,16383.895345717521
66,66,12783191.0,34234.13074619633,2.921061461772642e-05,0.008482006207568739,0.05242479413195228,0.09593036629623267,0.13900307177244256,0.1816472180426459,0.223867068667165,0.26566684612165364,0.30705072940459915,0.34802285705394703,0.3885873251814759,0.4287481900741888,4194.78466918689,5660.374350725147,7111.381855739875,8547.952352145434,9970.229413455494,11378.355316120114,12772.470802998781,14152.715299728732,15519.226827499686,16872.142013626733
67,67,12784048.0,32967.59160468265,3.033281933333468e-05,0.003469340401772421,0.04829978702467123,0.09268418463427416,0.13662697255865772,0.1801325447229381,0.223205250199148,0.26584939646935135,0.3080692470938704,0.34986902454835905,0.39125290783130456,0.4322250354806525,4282.444724783646,5719.015221189205,7141.292282499265,8549.418185163884,9943.533672042553,11323.778168772504,12690.289696543457,14043.204882670503,15382.659000538053,16708.786015506957
68,68,12785506.0,32921.47157395328,3.037531289431112e-05,0.006614364569510733,0.05144481119240954,0.09582920880201248,0.139771996726396,0.1832775688906764,0.2263502743668863,0.2689944206370896,0.3112142712616087,0.3530140487160974,0.3943979319990429,0.4353700596483908,4178.8268454129575,5615.397341818516,7037.674403128575,8445.800305793196,9839.915792671864,11220.160289401814,12586.671817172768,13939.587003299815,15279.041121167364,16605.168136136268
69,69,12786358.0,32610.213971031408,3.066523883861445e-05,0.02812845456835277,0.07295890119125158,0.1173432988008545,0.16128608672523806,0.20479165888951845,0.24786436436572834,0.2905085106359317,0.33272836126045074,0.3745281387149394,0.4159120219978849,0.45688414964723284,3473.86572358942,4910.436219994979,6332.713281305038,7740.839183969659,9134.954670848327,10515.199167578277,11881.710695349231,13234.625881476279,14574.079999343827,15900.207014312731
70,70,12787935.0,32652.63269448949,3.06254019195445e-05,0.025094786611765944,0.06992523323466475,0.11430963084426769,0.15825241876865123,0.20175799093293162,0.2448306964091415,0.28747484267934487,0.3296946933038639,0.37149447075835257,0.4128783540412981,0.453850481690646,3572.8657235947485,5009.436220000308,6431.713281310367,7839.8391839749875,9233.954670853656,10614.199167583605,11980.71069535456,13333.625881481606,14673.079999349155,15999.207014318059
71,71,12790968.0,32652.63269448949,3.06254019195445e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,12843177.0,31735.213845318474,3.1510737721010136e-05,0.14673131895752953,0.2943883777283557,0.44057629924653857,0.5853096963720145,0.72860304534121,0.8704706743357172,1.010926765275389,1.1499853644590545,1.287660374960824,1.42396556588152,1.558914564546965,9492.583591167615,14130.496953148357,18722.26470148281,23268.345785560217,27769.194859430423,32225.26199737042,36636.99272836151,41004.82816634285,45329.20515991028,49610.55596041557
73,73,12843713.0,31725.695184960405,3.1520191887680085e-05,0.44416489741347825,0.8848591993433591,1.321168743636982,1.7531371435436036,2.180807604548691,2.6042228902562123,3.0234253277402803,3.4384568393032118,3.8493589197816958,4.25617266415843,4.658938744277283,28133.575548228186,41975.79893046178,55680.2970379116,69248.43964173789,82681.58369331693,95981.07247532663,109148.23570464634,122184.389921109,135090.83893428932,147868.8728329193
74,74,12847556.0,31763.7869651224,3.1482392231695495e-05,0.41811646352393234,0.8588107654538132,1.295120309747436,1.7270887096540577,2.154759170659145,2.5781744563666664,2.9973768938507344,3.412408405413666,3.82331048589215,4.230124230268884,4.6328903103877375,28960.497110916538,42802.72049315013,56507.218600599954,70075.36120442624,83508.50525600529,96807.994038015,109975.1572673347,123011.31148379736,135917.76049697766,148695.79439560766
75,75,12849472.0,32015.702041051423,3.123467349607927e-05,0.2411997526134768,0.6818940545433576,1.1182035988369803,1.5501719987436022,1.9778424597486894,2.401257745456211,2.8204601829402787,3.23549169450321,3.646393774981694,4.053207519358429,4.455973599477281,34602.410183273016,48444.633565506614,62149.13167295643,75717.27427678271,89150.41832836176,102449.90711037147,115617.07033969118,128653.22455615384,141559.67356933415,154337.70746796412
76,76,12850039.0,31990.101001230494,3.125966998233407e-05,0.259570582612488,0.7002648845423689,1.1365744288359916,1.5685428287426135,1.9962132897477007,2.4196285754552225,2.83883101293929,3.2538625245022215,3.6647646049807054,4.07157834935744,4.474344429476293,34014.47549789981,47856.69888013341,61561.19698758322,75129.33959140952,88562.48364298856,101861.97242499825,115029.13565431797,128065.28987078063,140971.73888396093,153749.77278259094
77,77,12851183.0,31881.524770729073,3.136612841422552e-05,0.3351536926084199,0.7758479945383007,1.2121575388319235,1.6441259387385452,2.0717963997436324,2.495211685451154,2.914414122935222,3.3294456344981533,3.7403477149766373,4.147161459353371,4.5499275394722245,31600.62826521409,45442.851647447686,59147.34975489751,72715.49235872379,86148.63641030285,99448.12519231254,112615.28842163226,125651.44263809492,138557.89165127522,151335.92554990522
