,index,blocknum,p0vs1,p1vs0,AAVE-slippagemap_01,AAVE-slippagemap_2,AAVE-slippagemap_3,AAVE-slippagemap_4,AAVE-slippagemap_5,AAVE-slippagemap_6,AAVE-slippagemap_7,AAVE-slippagemap_8,AAVE-slippagemap_9,AAVE-slippagemap_10,AAVE-slippagemap_11,AAVE-slippagemap_12,AAVE-slippagemap_13,AAVE-slippagemap_14,AAVE-slippagemap_15,AAVE-slippagemap_16,AAVE-slippagemap_17,AAVE-slippagemap_18,AAVE-slippagemap_19,AAVE-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
26,26,12610721.0,305.24556777438755,0.0032760508442144453,97.47190769802432,203.45863299825334,308.8113723766885,361.2511859621633,465.6600525952348,569.4443745069343,621.1034994614454,723.9579988574977,826.1972486534411,877.087305472726,978.410578854119,1079.1277600620217,1129.2602006694613,1229.0750393628914,1278.758335549157,1278.758335549157,1278.758335549157,1278.758335549157,1278.758335549157,1278.758335549157,51490.634246124835,83713.46946726918,99752.53455638759,131686.67955230086,163429.80272972482,179230.0888253998,210688.8211143573,210688.8211143573,210688.8211143573,210688.8211143573,210688.8211143573,210688.8211143573,210688.8211143573,210688.8211143573,210688.8211143573,210688.8211143573,210688.8211143573,210688.8211143573,210688.8211143573,210688.8211143573
27,27,12611286.0,307.9126558732762,0.0032476742378902334,-1.303266e-14,-3.187747e-14,-5.060955e-14,-5.993352e-14,-7.849778e-14,-9.695099e-14,-1.0613616e-13,-1.2442404e-13,-1.4260253e-13,-1.5165095e-13,-1.6966658e-13,-1.8757444e-13,-1.9648816e-13,-2.1423558e-13,-2.1423558e-13,-2.1423558e-13,-2.1423558e-13,-2.1423558e-13,-2.1423558e-13,-2.1423558e-13,-1.053202804e-11,-1.629583614e-11,-1.916479825e-11,-2.487696732e-11,-3.055496789e-11,-3.338121864e-11,-3.900834899e-11,-4.180927905e-11,-4.180927905e-11,-4.180927905e-11,-4.180927905e-11,-4.180927905e-11,-4.180927905e-11,-4.180927905e-11,-4.180927905e-11,-4.180927905e-11,-4.180927905e-11,-4.180927905e-11,-4.180927905e-11,-4.180927905e-11
28,28,12626621.0,307.9126558732762,0.0032476742378902334,0.11087213942194565,0.2711895991056061,0.4305480824703808,0.5098695025121621,0.66780026244592,0.8247863252606136,0.902926860885079,0.9808333373457241,0.9808333373457059,0.9808333373456969,0.9808333373456789,0.9808333373456609,0.980833337345652,0.9808333373456343,0.9808333373456343,0.9808333373456343,0.9808333373456343,0.9808333373456343,0.9808333373456343,0.9808333373456343,89.59860046757323,138.6327596918838,163.03973893318044,211.63459187829739,259.9387649109058,283.98238794737875,331.8537952268699,379.43884682786063,403.12452675610615,450.28325561976294,497.1598937884561,520.4929571041625,566.9496187339794,613.128389578824,636.1140848838676,681.8791327754407,704.6588958733392,704.6588958733392,704.6588958733392,704.6588958733392
29,29,12627551.0,292.77918139339425,0.0034155433977265783,0.14592013056514822,0.3101315539992481,0.4733607104782868,0.5546087722013052,0.716375531577437,0.8771746400355145,0.9572131355475451,1.1165716189123198,1.2749768590228936,1.353823798887859,1.5108098617025525,1.666856873787672,1.666856873787663,1.6668568737876448,1.6668568737876268,1.6668568737876177,1.6668568737876,1.6668568737875822,1.6668568737875733,1.6668568737875733,77.98902930793638,125.86043658742753,149.6886501927829,197.1311681166638,244.28989698032055,267.76337229163863,314.4995984647202,360.95626009453696,384.08027757716366,430.1207262444252,475.88577413599825,498.6655372338968,498.6655372338968,498.6655372338968,498.6655372338968,498.6655372338968,498.6655372338968,498.6655372338968,498.6655372338968,498.6655372338968
30,30,12628675.0,315.2339252329353,0.0031722474009136916,0.11657161896625406,0.2749768590768279,0.43243456321905926,0.5108098617564869,0.6668568738416065,0.6668568738415882,0.6668568738415792,0.6668568738415611,0.6668568738415431,0.6668568738415342,0.6668568738415164,0.6668568738415076,0.6668568738415076,0.6668568738415076,0.6668568738415076,0.6668568738415076,0.6668568738415076,0.6668568738415076,0.6668568738415076,0.6668568738415076,88.46603889548972,138.0921239987977,162.79373536748105,211.97521121005434,260.86249554565546,285.1963671651963,333.6456614534003,381.80514455985383,405.7767495921833,453.5047654447003,500.9472833685812,524.5620145625445,571.5794875435561,618.3157137166376,641.5788847963216,687.896392829081,733.9368414963426,756.8536877087259,802.4816524858143,802.4816524858143
31,31,12631669.0,312.7847871260966,0.0031970864350153267,0.14095672092493625,0.29983787119110167,0.45776863112485955,0.5363793954021255,0.6928952295640186,0.7708017060246636,0.7708017060246545,0.7708017060246364,0.7708017060246184,0.7708017060246094,0.7708017060245915,0.7708017060245738,0.7708017060245738,0.7708017060245738,0.7708017060245738,0.7708017060245738,0.7708017060245738,0.7708017060245738,0.7708017060245738,0.7708017060245738,80.67643032843662,130.15386690168773,154.78148861425498,203.81564783856552,252.55649869940302,276.8174800249791,325.12165305758754,373.13688112639005,397.0366833735517,444.6217349745424,491.92214609675125,515.4661437664447,562.3427819351379,608.9390163305283,632.1325068806611,678.3112777255056,724.2138192429326,747.0620209221224,769.8417840200209,769.8417840200209
32,32,12637113.0,318.08369279310557,0.0031438266803901836,0.15528556650332692,0.31274327064555824,0.4692591048074513,0.5471655812681055,0.5471655812680872,0.5471655812680691,0.5471655812680601,0.5471655812680422,0.5471655812680243,0.5471655812680154,0.5471655812680065,0.5471655812680065,0.5471655812680065,0.5471655812680065,0.5471655812680065,0.5471655812680065,0.5471655812680065,0.5471655812680065,0.5471655812680065,0.5471655812680065,76.4431941566374,126.36791443348461,151.2181743322248,200.69561090547592,249.8770867480492,274.3573918423537,323.0982427031912,371.5475369913952,395.6633970613757,443.6786251301782,491.4066409826952,515.1634789783305,562.4638901005394,609.481363081551,632.884525938926,679.4807603343165,725.7982683670759,748.8530217292939,794.7555632467207,840.3835280238092
33,33,12637875.0,318.08369279310557,0.0031438266803901836,0.1551217265407017,0.31257943068293303,0.4690952648448261,0.5470017413054803,0.5470017413054621,0.5470017413054439,0.5470017413054349,0.5470017413054169,0.547001741305399,0.5470017413053901,0.5470017413053814,0.5470017413053814,0.5470017413053814,0.5470017413053814,0.5470017413053814,0.5470017413053814,0.5470017413053814,0.5470017413053814,0.5470017413053814,0.5470017413053814,76.49531115663942,126.42003143348661,151.2702913322268,200.74772790547794,249.92920374805124,274.4095088423557,323.1503597031932,371.5996539913972,395.7155140613777,443.7307421301802,491.4587579826972,515.2155959783325,562.5160071005414,609.533480081553,632.936642938928,679.5328773343185,725.8503853670779,748.9051387292959,794.8076802467227,840.4356450238112
34,34,12641594.0,307.23602642654856,0.003254826628344875,0.140573909362001,0.30089136904566144,0.46024985241043614,0.5395712724522175,0.6975020323859754,0.8544880952006689,0.9326286308251344,1.0105351072857796,1.0105351072857613,1.0105351072857522,1.0105351072857343,1.0105351072857163,1.0105351072857074,1.0105351072856896,1.0105351072856896,1.0105351072856896,1.0105351072856896,1.0105351072856896,1.0105351072856896,1.0105351072856896,80.46273954003186,129.4968987643424,153.90387800563906,202.498730950756,250.80290398336442,274.8465270198374,322.71793429932853,370.30298590031924,393.9886658285648,441.14739469222155,488.02403286091476,511.3570961766212,557.813757806438,603.9925286512826,626.9782239563262,672.7432718478993,695.5230349457978,695.5230349457978,695.5230349457978,695.5230349457978
35,35,12646756.0,283.7575688089611,0.003524135071347637,0.1667005714363656,0.333393605943767,0.499089527176425,0.5815654379320371,0.745776861366137,0.9090060178451757,0.9902540795681941,1.152020838944326,1.3128199474024034,1.392858442914434,1.5522169262792087,1.7106221663897825,1.7894691062547479,1.9464551690694414,2.102502181154561,2.102502181154552,2.102502181154534,2.1025021811545157,2.102502181154507,2.1025021811544886,71.55324576363846,118.71197462729522,142.18544993861332,188.92167611169484,235.37833774151167,258.50235522413834,304.5428038913999,350.30785178297293,373.0876148808715,373.0876148808715,373.0876148808715,373.0876148808715,373.0876148808715,373.0876148808715,373.0876148808715,373.0876148808715,373.0876148808715,373.0876148808715,373.0876148808715,373.0876148808715
36,36,12648509.0,287.3266200702898,0.0034803597374840046,0.15873172208966185,0.32442764332231994,0.4891324203824858,0.5711149775120319,0.7343441339910706,0.8965968953891074,0.9773589550902209,1.1381580635482982,1.2979953122007195,1.3775550424251035,1.5359602825356773,1.6934179866779087,1.7717932852153364,1.927840297300456,1.9278402973004376,1.9278402973004287,1.9278402973004105,1.9278402973003925,1.9278402973003836,1.9278402973003659,73.98662784243686,121.42914576631776,145.04387696028107,192.0613499412926,238.79757611437415,262.06074719405814,308.3782552268176,354.41870389407916,377.33555010646245,422.9635148835508,422.9635148835508,422.9635148835508,422.9635148835508,422.9635148835508,422.9635148835508,422.9635148835508,422.9635148835508,422.9635148835508,422.9635148835508,422.9635148835508
37,37,12650669.0,299.0221416024639,0.003344233957528984,0.10328085853067505,0.26602108136266833,0.4277878407388001,0.5083079850252477,0.6686254447089081,0.8279839280736828,0.9073053481154641,1.065236108049222,1.2222221708639156,1.300362706488381,1.3782691829490261,1.378269182949008,1.3782691829489988,1.3782691829489808,1.3782691829489628,1.378269182948954,1.3782691829489362,1.3782691829489362,1.3782691829489362,1.3782691829489362,91.0348202685684,139.3389933011768,163.3826163376498,211.25402361714094,258.83907521813165,282.5247551463772,329.68348401003396,376.5601221787271,399.89318549443357,446.3498471242504,492.52861796909497,515.5143132741387,561.2793611657116,584.0591242636102,584.0591242636102,584.0591242636102,584.0591242636102,584.0591242636102,584.0591242636102,584.0591242636102
38,38,12653080.0,295.5736968254882,0.003383250981870749,0.09805109182259222,0.2617706443222022,0.42451086715419545,0.5055155668292138,0.6667977708167748,0.8271152305004352,0.9069139836408259,1.0657951339069913,1.2237258938407491,1.3023366581180151,1.4588524922799082,1.5367589687405532,1.536758968740544,1.536758968740526,1.5367589687405079,1.536758968740499,1.5367589687404812,1.5367589687404635,1.5367589687404635,1.5367589687404635,92.21947433375034,140.23470240255284,164.13450464971447,211.71955625070518,259.01996737291404,282.5639650426075,329.4406032113007,376.0368376066911,399.23032815682393,445.4090990016685,491.3116405190954,514.1598421982852,536.9396052961838,536.9396052961838,536.9396052961838,536.9396052961838,536.9396052961838,536.9396052961838,536.9396052961838,536.9396052961838
39,39,12654320.0,290.99875323323914,0.003436440840000739,0.14859861475081787,0.3133033918109837,0.47702294431059367,0.5585151054195685,0.7207678668176053,0.8820500708051663,0.9623290349767962,1.1221662836292174,1.2810474338953828,1.3601312539641752,1.5175889581064066,1.6741047922682997,1.752011268728954,1.7520112687289355,1.7520112687289175,1.7520112687289084,1.7520112687288905,1.7520112687288727,1.7520112687288638,1.752011268728855,77.10348561984311,124.8315014723601,148.58833946799547,195.88875059020432,242.90622357121586,266.3093864285909,312.9056208239814,359.22312885674086,382.2778822189588,428.18042373638565,473.80838851347403,473.80838851347403,473.80838851347403,473.80838851347403,473.80838851347403,473.80838851347403,473.80838851347403,473.80838851347403,473.80838851347403,473.80838851347403
40,40,12658568.0,285.55079456299535,0.0035020039132806196,0.16251374481944258,0.32870748067861943,0.49390708318595816,0.576135949490512,0.739855501990122,0.9025957248221153,0.9836004244971336,1.1448826284846945,1.305200088168355,1.3849988413087455,1.543879991574911,1.701810751508669,1.7804215157859349,1.936937349947828,2.014843826408473,2.014843826408464,2.0148438264084456,2.014843826408428,2.014843826408419,2.0148438264084008,72.82108118629583,120.1214923085047,143.66548997819814,190.54212814689132,237.13836254228175,260.3318530924146,306.51062393725914,352.41316545468607,375.26136713387586,398.0411302317744,398.0411302317744,398.0411302317744,398.0411302317744,398.0411302317744,398.0411302317744,398.0411302317744,398.0411302317744,398.0411302317744,398.0411302317744,398.0411302317744
41,41,12659280.0,264.78646333652557,0.003776628107793668,0.1323377902939155,0.30514078843594417,0.4769101269383366,0.5624091081299957,0.7326395327226509,0.9018516848619964,0.9860778152813635,1.1537739696824374,1.3204670041898388,1.4034392336707702,1.5686388361781087,1.7328502596122086,1.8145872549822726,1.9773274778142658,2.1390942371903976,2.219614381476845,2.3799318411605057,2.5392903245252803,2.618611744567062,2.7765425045008194,79.7256764547962,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474,102.50543955269474
42,42,12661322.0,262.99211280754685,0.003802395400092409,0.145071064462102,0.31839322619732424,0.4906786198734208,0.5764344663790946,0.7471763279710768,0.9168968546476953,1.0013760243027543,1.1695759988544983,1.336769837252351,1.4199913436305966,1.5856872648632547,1.7503920419234205,1.8323745990529665,1.9956037555320054,2.157856516930042,2.2386185766311555,2.399417685089233,2.5592549337416544,2.638814663966038,2.797219904076612,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034,76.24127166021034
43,43,12668680.0,262.96581622592424,0.003802775639632418,0.14598770917720744,0.3193098709124297,0.49159526458852626,0.5773511110942,0.7480929726861822,0.9178134993628008,1.0022926690178597,1.1704926435696037,1.3376864819674565,1.420907988345702,1.5866039095783602,1.751308686638526,1.833291243768072,1.9965204002471106,2.1587731616451475,2.239535221346261,2.4003343298043385,2.56017157845676,2.6397313086811436,2.7981365487917174,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185,76.00020625995185
44,44,12671834.0,262.96581622592424,0.003802775639632418,0.17188841324687262,0.37596087612127815,0.5788126306388464,0.6645684771445202,0.8353103387365024,1.0050308654131208,1.08951003506818,1.2577100096199239,1.4249038480177767,1.5081253543960222,1.6738212756286803,1.838526052688846,1.920508609818392,2.083737766297431,2.2459905276954677,2.326752587396581,2.4875516958546586,2.6473889445070795,2.7269486747314637,2.8853539148420375,89.4839362442556,97.53069032497568,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446,101.5359992215446
45,45,12675071.0,265.92743942163645,0.003760424280303275,0.18362636726591758,0.38647812178348584,0.5577329494808186,0.6429758298811419,0.8126963565577603,0.9814016566321865,1.0653755007645633,1.2325693391624162,1.398763075021593,1.4814867667733196,1.6461915438334855,1.8099110963330955,1.8914032574420703,2.053656018840107,2.214938222827668,2.295217186999298,2.455054435651719,2.6139355859178846,2.693019405986677,2.8504771101289084,86.62595000836845,140.34909224699192,144.37850398764695,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093,152.40115522428093
46,46,12676034.0,257.75900193136994,0.003879592924037845,0.01567628452396038,0.222212249447833,0.4275127653722357,0.5297020426599515,0.7331632334844526,0.9201928292698832,1.0056918104615422,1.1759222350541974,1.3451343871935428,1.42936051761291,1.5970566720139838,1.7637497065213852,1.8467219360023166,2.011921538509655,2.1761329619437553,2.2578699573138192,2.4206101801458124,2.5823769395219442,2.662897083808392,2.823214543492052,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929,12.040367422508929
47,47,12712992.0,255.01581996193718,0.003921325352087007,0.02809951050674892,0.1471533007585951,0.3530706136579909,0.4555669060299045,0.6596393689043101,0.8624911234218783,0.948246969927552,1.1189888315195342,1.2887093581961528,1.3731885278512117,1.5413885024029557,1.7085823408008085,1.791803847179054,1.9574997684117121,2.122204545471878,2.204187102601424,2.367416259080463,2.5296690204784995,2.610431080179613,2.7712301886376904,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006,4.847232856224006
48,48,12746107.0,255.01581996193718,0.003921325352087007,0.02840963977883473,0.1474634300306809,0.3533807429300767,0.4558770353019903,0.6599494981763958,0.8628012526939641,0.9485570991996378,1.1192989607916202,1.2890194874682386,1.3734986571232977,1.5416986316750416,1.7088924700728945,1.7921139764511398,1.9578098976837979,2.1225146747439636,2.2044972318735097,2.3677263883525486,2.5299791497505852,2.6107412094516986,2.771540317909776,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738,5.067953519455738
49,49,12753388.0,255.01581996193718,0.003921325352087007,1.5078496677149724,3.270374585228434,5.1099322039072534,6.025580494302358,7.848657187356197,9.660828710143456,10.547630867549655,12.313274347137986,14.068356191067819,14.941956219038321,16.68131401662351,18.410267349110825,19.27086186722274,20.984325221733766,22.68753914339232,23.535321673617315,25.22327618652209,26.901133787092657,27.736295139908233,29.399120499345354,680.1410786973472,1097.495726785819,1305.2359235530312,1718.8514210916899,2129.9927760720097,2334.6402672065924,2742.098134055107,3147.118696872804,3348.719543696101,3750.1114503119024,4149.10234765481,4347.70189222403,4743.118150769817,5136.169144243595,5331.812072975827,5721.341652798036,5915.231784499961,5915.231784499961,5915.231784499961,5915.231784499961
50,50,12753921.0,257.93948737113476,0.003876878294951233,1.666779150876096,3.506336769554916,5.3348906380921655,6.24506175300386,8.057233275791118,9.828181343549666,10.709678912785646,12.464760756715481,14.209344131120899,15.077718582271174,16.806671914758486,18.525283175829518,19.38072978738143,21.083943709039985,22.776969412618588,23.61968075216975,25.297538352740318,26.96535940839217,27.795525064993015,29.44840382153908,671.3837667476184,1091.349644550173,1300.3399719888755,1716.4444894058572,2130.059986944516,2335.9389965372616,2745.848833059418,3153.306699907933,3356.1207314787134,3759.928109548927,4161.320016164728,4361.114695295144,4758.910458076856,5154.326716622642,5351.146986864604,5743.020638828652,6132.550218650862,6326.4403503527865,6326.4403503527865,6326.4403503527865
51,51,12757530.0,261.7851874902267,0.0038199258315076874,0.1464048006065841,0.35109037026621337,0.5545515610907145,0.6558253103704714,0.827080138067804,0.9973105626604591,1.0820435451447457,1.2507488452191717,1.4184449996202453,1.501916527749401,1.6681102636085778,1.8333098661159166,1.9155387324204702,2.0792582849200802,2.2419985077520734,2.323003207427092,2.4842854114146524,2.644602871098313,2.7244016242387032,2.8832827745048686,73.30605925254989,81.42871048762112,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025,81.52841095227025
52,52,12758962.0,260.0371765086092,0.003845603976425626,0.15829142601965027,0.3635919419440529,0.5676644048184584,0.6692424100562697,0.8562720058417003,1.0270138674336824,1.1120014116260144,1.2812135637653599,1.4494135383171036,1.5331358485858007,1.6998288830932018,1.8655248043258599,1.9480007150814718,2.1122121385155714,2.2754412949946103,2.3566893567176286,2.5184561160937604,2.6792552245518375,2.759293720063868,2.9186522034286426,47.39708982229544,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756,51.602099181950756
53,53,12759781.0,264.89239381010714,0.0037751178341378423,0.14841381877417043,0.3518750095986715,0.5389046053841021,0.624403586575761,0.7946340111684163,0.9638461633077616,1.0480722937271287,1.2157684481282023,1.3824614826356036,1.465433712116535,1.6306333146238736,1.7948447380579733,1.8765817334280372,2.0393219562600304,2.2010887156361623,2.2816088599226094,2.44192631960627,2.6012848029710445,2.6806062230128256,2.8385369829465836,95.8311080019119,126.68180048671857,130.69914282678363,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895,134.90415218643895
54,54,12760461.0,268.3583012264099,0.0037263613438822413,6.25792734933706,15.925548867546526,25.52017235982921,30.29594017948529,39.80460357906552,49.25638893614509,53.96105853177069,63.328163294319964,72.63923653442289,77.2738662819555,86.50152004121475,95.67397654823104,100.2396088685173,109.32988781539821,118.36579083979517,122.86345311292831,131.81840202780052,140.7197846406813,145.15048894757757,153.97212268284972,4831.698154725489,7411.526778944973,8695.648343334695,11207.008722062124,13699.5532002334,14938.135653030995,17404.18168196752,19855.476433355147,21075.61974913209,23504.95295633258,25919.75447002093,27121.733059917296,29514.900010731966,31893.751654886393,33077.83597396286,35435.37511359099,37778.81199765033,38945.2684839094,41267.71019161525,43576.25958578812
55,55,12760991.0,273.0410547363607,0.003662452889971314,6.770927298991136,16.33681123436134,25.84547463394157,30.57845576727878,40.00192958664674,49.369034349196006,54.03155410130751,63.314737336831556,72.5423910960908,77.13549842579988,86.28047992339333,95.37075887027426,99.89548678860398,108.90432416780436,117.85927308267657,122.31664020447164,131.19136000245362,140.01299373772576,144.40400254957615,153.0689284448735,4707.500761753467,7310.651426842986,8606.381627672909,11186.210251892391,13727.89541193193,14981.692195009544,17474.236673180818,19947.69160056771,21178.865154914936,23630.159906302564,26066.79168428528,27279.63642928,29694.437942968347,32094.7947933165,33289.58348367939,35668.435127833814,38033.05709595489,39210.058586538406,41553.49547059775,43882.914554895295
56,56,12761619.0,269.8112829251775,0.003706294225943524,6.7740751119996565,16.39752408737858,25.963408022748784,30.72487106839411,40.20505255566622,49.628526375034184,54.31910358473256,63.65815088969496,72.941334125219,77.56208152151295,86.76209521418733,95.90707671178077,100.45903360882225,109.52208357699142,118.5309209561918,123.01511120922639,131.94323699285908,140.81795679084107,145.23538950856224,154.0305993379636,4701.843446938479,7289.4227457003735,8577.402271987885,11119.087432027423,13623.02540767681,14865.428693276312,17338.883620663204,19797.542934746543,21021.351926398056,23457.98370438077,25880.04017172171,27085.629963063842,29485.986813411997,31871.985353757053,33059.62714792931,35424.249116050385,37774.72649932292,38944.68749069324,41274.10657499079,43589.59166110858
57,57,12762131.0,278.4173348742569,0.0035917303800484814,5.515763732878581,14.995945220150697,24.419419039518655,29.10999624921703,38.44904355417943,47.732226789703475,52.35297418599743,61.55298787867179,70.69796937626525,75.24992627330673,84.3129762414759,93.32181362067628,97.80600387371086,106.73412965734356,115.60884945532554,120.0262821730467,128.82149200244808,137.48641789774544,141.7606464085784,150.27073318148476,5074.078022884818,7696.621908113306,9004.065766984793,11607.216432074312,14194.795730836207,15482.775257123718,18024.460417163256,20528.398392812644,21770.801678412146,24244.256605799037,26702.915919882376,27926.72491153389,30363.356689516608,32785.41315685754,33991.002948199675,36391.359798547826,38777.35833889289,39965.000133065136,42329.62210118622,44680.09948445875
