,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
19,19,12456107.0,0.011392770801931589,87.77495987459476,84.93772940770569,213.89054418614845,341.560327123645,467.9598293936606,566.0956418849297,643.8280653379494,720.787074124417,796.980367477105,873.2697052533277,953.0556048284305,1078.0344795429314,2.8928224194722745,3.9484987250556065,4.605341856475525,5.255649641760789,5.887680823937478,6.513423513012839,7.12833860903137,7.737135504339623,8.339875066816571,8.936617574027691
20,20,12456841.0,0.011392770801931589,87.77495987459476,93.164812396873,233.02382295832737,371.49128914673423,508.58104056718923,617.3007382258419,705.5117407990037,792.845069936671,879.309462752801,965.7677056322599,1055.6213334681925,1190.5677654739109,3.173021693503763,4.3511000128191775,5.129127296494955,5.89941349655761,6.650229344506553,7.3935748327432815,8.124922617608021,8.848993735229117,9.565860578671474,10.275594838912063
21,21,12457387.0,0.011392770801931589,87.77495987459476,92.01502221066697,230.34981855225027,367.3082358770435,502.9039530720681,610.1444815873667,696.8910322456048,782.7744803325919,867.8034179114085,952.8404879027908,1041.2870829949265,1174.8404818236395,3.1338619602316347,4.29483377480578,5.055924758073387,5.809443167650735,6.543658059567444,7.270567765580493,7.985643299008699,8.693604068683584,9.394520856947796,10.088463759677277
22,22,12458221.0,0.011553383226446287,86.55473296436222,5.728677729145593,144.0634740707289,281.0218913955221,416.6176085905467,523.8581371058453,610.6046877640835,696.4881358510705,781.5170734298871,866.5541434212694,955.0007385134053,1088.554137342118,4.123861960284915,5.28483377485906,6.045924758126668,6.799443167704015,7.533658059620725,8.260567765633773,8.97564329906198,9.683604068736866,10.384520857001077,11.078463759730557
23,23,12459535.0,0.01202967235853135,83.12778355021513,3.818252357957251,139.41396955298177,246.65449806828042,333.4010487265185,419.28449681350565,504.3134343923222,589.3505043837044,677.7970994758404,811.3504983045532,931.5819837467006,1046.607302577803,4.801949675009922,6.198597355624488,7.581348926508602,8.742320741082747,9.503411724350356,10.256930133927701,10.99114502584441,11.71805473185746,12.433130265285666,13.141091034960551
24,24,12460201.0,0.0120694338596677,82.85392766778311,116.59079509655602,223.83132361185469,310.5778742700928,396.4613223570799,481.4902599358965,566.5273299272787,654.9739250194147,788.5273238481275,908.7588092902749,1023.7841281213773,1084.227214340873,3.47714241896615,5.076976346375644,6.47362402699021,7.856375597874323,9.01734741244847,9.778438395716076,10.531956805293424,11.266171697210133,11.993081403223181,12.708156936651388
25,25,12460989.0,0.012683141230296152,78.84482099838999,33.148430210841624,119.03187829782871,204.0608158766453,289.09788586802756,377.5444809601634,511.0978797888763,631.3293652310238,746.3546840621261,806.7977702816216,866.6394695498476,925.8857608758141,2.662838755998257,3.88264859271738,5.090321663042068,6.285978826451782,7.282471189373372,8.26904883478036,9.037788535897356,9.798879519164963,10.55239792874231,11.28661282065902
26,26,12461500.0,0.012654004981783996,79.02636370378742,43.238609648674554,129.12205773566166,214.15099531447825,299.18806530586045,387.63466039799636,521.1880592267092,641.4195446688567,756.4448634999591,816.8879497194546,876.7296489876805,935.975940313647,2.535008119162701,3.754817955881824,4.962491026206512,6.158148189616226,7.154640552537816,8.141218197944804,8.9099578990618,9.671048882329407,10.424567291906754,11.158782183823464
27,27,12464176.0,0.012654004981783996,79.02636370378742,44.98819408563603,134.3467849995199,222.8162889399292,311.25969268914827,403.07872977886746,539.9710157876212,663.5081676104645,781.8062625931138,845.4895618468361,908.5392351959197,970.9615821701178,2.6446856561485546,3.9075992594622817,5.157947225970686,6.3536043893804,7.35009675230199,8.336674397708979,9.105414098825973,9.866505082093582,10.620023491670928,11.354238383587637
28,28,12464948.0,0.011432713361349992,87.46829981591688,50.09889533340125,153.48524522939385,259.45989897422805,364.3801328649849,441.25038766846666,531.5070052836426,620.8655961975264,709.3351001379358,797.7785038871549,889.597540976874,1026.4898269856278,2.4134855761771705,3.1822252772941653,3.943316260561773,4.69683467013912,5.431049562055829,6.157959268068878,6.873034801497084,7.58099557117197,8.281912359436182,8.975855262165663
29,29,12465952.0,0.011326887272322,88.28550827406627,3.132136949763344,91.03762718731203,194.42397708330464,300.39863082813883,405.31886471889567,482.18911952237744,572.4457371375534,661.8043280514372,750.2738319918465,838.7172357410656,930.5362728307848,2.716316538310973,3.477407521578581,4.230925931155928,4.9651408230726375,5.692050529085686,6.407126062513893,7.115086832188778,7.81600362045299,8.509946523182471,9.196984915559517
30,30,12467240.0,0.011264763495443506,88.77239192855588,27.660011257910405,115.56550149545909,218.9518513914517,324.9265051362859,429.84673902704276,506.71699383052453,596.9736114457004,686.3322023595842,774.8017062999936,863.2451100492127,955.0641471389318,2.439235734432128,3.2003267176997356,3.953845127277083,4.6880600191937924,5.4149697252068405,6.130045258635048,6.838006028309933,7.538922816574145,8.232865719303625,8.919904111680673
31,31,12467832.0,0.011201860258420949,89.27088688222605,52.41001125657812,140.3155014941268,243.7018513901194,349.67650513495363,454.59673902571046,531.4669938291922,621.7236114443681,711.0822023582521,799.5517062986613,887.9951100478804,979.8141471375995,2.161195908403888,2.9222868916714955,3.6758053012488427,4.410020193165552,5.136929899178601,5.852005432606807,6.559966202281693,7.2608829905459045,7.954825893275385,8.641864285652431
32,32,12468450.0,0.010402889028413617,96.1271428800865,20.753745631380013,92.76123583584103,164.05227619254944,234.63399622906485,323.4229024065824,411.32839264413104,514.7147425401237,620.6893962849579,725.6096301757148,802.4798849791965,892.7365025943724,1.9861726680076877,2.701248201435894,3.40920897111078,4.110125759374991,4.804068662104472,5.491107054481519,6.079739235286328,6.382723098900222,6.682692372309568,6.850373823818323
33,33,12469205.0,0.01064278735265568,93.96034768565318,11.0823147124192,82.37335506912763,152.95507510564303,241.74398128316054,329.64947152070926,433.0358214167018,539.0104751615361,643.9307090522929,720.8009638557746,811.0575814709506,900.4161723848345,2.130694093291083,2.8576037993041314,3.5726793327323376,4.280640102407223,4.981556890671436,5.675499793400916,6.362538185777963,6.9511703665827715,7.254154230196666,7.554123503606012
34,34,12469989.0,0.0108360822962352,92.2842751339598,17.806642008493927,88.38836204500933,177.17726822252686,265.0827584600755,368.46910835606815,474.44376210090235,579.3639959916592,656.234250795141,746.4908684103169,835.8494593242008,924.31896326461,2.08989392518157,2.8241088170982795,3.551018523111328,4.266094056539535,4.97405482621442,5.674971614478632,6.368914517208112,7.05595290958516,7.644585090389969,7.947568954003862
35,35,12470654.0,0.010872985831357478,91.97105703164071,5.806642009139807,76.3883620456552,165.17726822317275,253.0827584607214,356.469108356714,462.44376210154826,567.363995992305,644.2342507957868,734.4908684109628,823.8494593248466,912.3189632652559,2.2201578661049846,2.9543727580216936,3.6812824640347426,4.396357997462949,5.104318767137834,5.805235555402046,6.499178458131526,7.186216850508574,7.774849031313383,8.077832894927276
36,36,12473284.0,0.010977863860643242,91.09240310267481,35.76228052454842,113.4246824420417,190.3143729168125,282.79452702979347,377.97149752371735,472.20148226403484,538.487851900133,618.2658903951667,697.250160957851,775.4485654348184,853.7230640808014,1.5440973594718697,2.177637354271825,2.793067580416281,3.402374487267961,4.001017331849959,4.5937038792120015,5.180493386510804,5.761444536210815,6.3366154074302985,6.814493111352389
37,37,12474412.0,0.010892573850397925,91.80566629469932,58.83763125852851,136.5000331760218,213.38972365079258,305.86987776377356,401.04684825769743,495.2768329980149,561.5632026341132,641.3412411291467,720.325511691831,798.5239161687985,876.7984148147814,1.291753531435402,1.9252935262353572,2.5407237523798134,3.1500306592314935,3.7486735038134915,4.341360051175534,4.9281495584743364,5.509100708174347,6.084271579393831,6.562149283315922
38,38,12476173.0,0.010892573850397925,91.80566629469932,65.73756881410326,150.28997730064484,234.00112139239332,333.2348576577001,435.09821471029977,535.9480582265604,608.7884215182694,695.0552436676146,780.4637364027551,865.0224442706735,949.5939631957979,1.4432385336941478,2.151074286320778,2.8400610499316787,3.5221926319755053,4.192935569475688,4.857004837808863,5.514466831019028,6.165387299242415,6.809831316602507,7.356292922120279
39,39,12477476.0,0.010864291355662895,92.04465963431299,2.149325092352527,19.296752063331954,55.18302171059787,90.71223658607695,142.24343971244343,196.87888582815566,250.9707236650478,304.5243679348702,371.6963673378768,438.2000251761654,504.04199469475554,0.5313464771350396,0.7007818253729294,0.868531350112609,1.0300101675982098,1.1898823245509467,1.348163805085022,1.5048704382962843,1.66001789053308,1.7220512674641686,1.7834674326437596
40,40,12479353.0,0.010559044738465837,94.70553679511104,9.579572787316723,26.89932509102039,44.04675206199982,79.93302170926573,115.46223658474482,166.99343971111128,221.62888582682353,275.7207236637157,329.2743679335381,396.4463673365446,462.9500251748333,0.43569091820375916,0.6034404429434387,0.7649192604290393,0.9247914173817764,1.0830728979158515,1.239779531127114,1.3949269833639095,1.4569603602949983,1.5183765254745893,1.5791816199267068
41,41,12483076.0,0.010313812215811825,96.95735961402586,11.885763054709335,29.37957276926033,46.699325072964,63.84675204394343,99.73302169120934,135.26223656668844,186.7934396930549,241.42888580876715,295.5207236456593,349.07436791548173,416.24636731848824,0.3848380210441575,0.5463168385297582,0.7061889954824953,0.8644704760165705,1.021177109227833,1.1763245614646285,1.238357938395717,1.299774103575308,1.3605791980274258,1.4207793015428238
42,42,12485285.0,0.010366544374261336,96.46416046632267,7.693622316172594,25.187432030723592,42.50718433442726,59.65461130540669,95.5408809526726,131.0700958281517,182.60129895451817,237.2367450702304,291.32858290712255,344.882227176945,412.0542265799515,0.42818859435183415,0.5896674118374349,0.7495395687901719,0.9078210493242471,1.0645276825355097,1.2196751347723052,1.2817085117033937,1.3431246768829848,1.4039297713351024,1.4641298748505005
43,43,12487168.0,0.010366544374261336,96.46416046632267,8.544347099679031,27.846533036506976,46.95666883887716,65.8766656338988,101.7629352811647,137.2921501566438,188.82335328301028,243.4587993987225,297.55063723561466,351.1042815054371,418.2762809084436,0.47553568708137517,0.6553789064720447,0.8152510634247816,0.9735325439588569,1.1302391771701192,1.285386629406915,1.3474200063380035,1.4088361715175945,1.469641265969712,1.5298413694851103
44,44,12489338.0,0.009799060841308957,102.05059609227003,4.650504821668785,22.8993028057985,41.428817604297144,59.77397031683027,79.07615625365821,98.18629205602839,117.10628885105004,152.99255849831596,188.52177337379504,240.05297650016152,294.6884226158737,0.43393045333853897,0.5906370865498014,0.745784538786597,0.8078179157176856,0.8692340808972767,0.9300391753493942,0.9902392788647923,1.0401538596270314,1.089571806223198,1.1384980608557798
45,45,12490158.0,0.009049328248750512,110.50544001849808,1.8021192290361034,18.85613518203533,35.74046913442136,52.456809621891075,69.00682795291887,87.25562593704859,105.78514073554723,124.13029344808037,143.4324793849083,162.5426151872785,181.46261198230013,0.1697542783448489,0.23055937279696645,0.29075947631236454,0.34067405707460363,0.3900920036707702,0.43901825830335206,0.4874577125436497,0.5354152102922263,0.5828955468399687,0.6299034693031288
46,46,12490798.0,0.009034861623258186,110.68238139095884,2.382120110201443,19.43613606320067,36.3204700155867,53.036810503056415,69.58682883408422,87.83562681821392,106.36514161671258,124.7102943292457,144.01248026607365,163.12261606844382,182.04261286346548,0.16450951986490456,0.2253146143170221,0.2855147178324202,0.33542929859465925,0.38484724519082586,0.4337734998234077,0.4822129540637054,0.5301704518122818,0.5776507883600244,0.6246587108231845
47,47,12492967.0,0.00934264061529026,107.03611978431343,11.242429453387649,27.95876994085736,44.50878827188516,62.757586256014875,81.28710105451353,99.63225376704665,118.93443970387459,138.04457550624477,156.9645723012664,192.85084194853232,228.3800568240114,0.36439231955733475,0.4264256964884234,0.4878418616680144,0.5486469561201319,0.6088470596355301,0.6587616403977691,0.7081795869939357,0.7571058416265175,0.8055452958668152,0.8535027936153917
48,48,12493584.0,0.009469615064187916,105.60091336571735,16.62501881707437,33.17503714810217,51.423835132231886,69.95334993073054,88.29850264326366,107.6006885800916,126.71082438246178,145.63082117748343,181.51709082474935,217.04630570022843,268.5775088265949,0.3158528553447391,0.47100030758153466,0.5330336845126232,0.5944498496922143,0.6552549441443318,0.71545504765973,0.765369628421969,0.8147875750181356,0.8637138296507175,0.9121532838910151
49,49,12494413.0,0.010034060581277992,99.6605503723832,1.7616978059617443,20.291212604460394,38.63636531699352,57.938551253821466,77.04868705619164,95.96868385121329,131.8549534984792,167.3841683739583,218.91537150032477,273.55081761603697,327.64265545292915,0.5036707583733193,0.6619522389073945,0.8186588721186571,0.9738063243554526,1.0358397012865412,1.0972558664661323,1.1580609609182497,1.2182610644336478,1.268175645195887,1.3175935917920536
50,50,12496418.0,0.010146053464856086,98.56048989528799,9.993559049515925,28.338711762049055,47.640897698877,66.75103350124718,85.67103029626882,121.55729994353473,157.08651481901381,208.6177179453803,263.25316406109255,317.3450018979847,370.8986461678071,0.4523586377526207,0.6122307947053577,0.7705122752394329,0.9272189084506953,1.082366360687491,1.1443997376185795,1.2058159027981705,1.2666209972502882,1.3268211007656863,1.3767356815279252
51,51,12498587.0,0.009875788528541408,101.25773725408979,16.318812284865142,34.84832708336379,53.19347979589692,72.49566573272486,91.60580153509504,110.52579833011669,146.4120679773826,181.9412828528617,233.47248597922817,288.1079320949404,342.1997699318326,0.35875556017047844,0.5170370407045537,0.6737436739158161,0.8288911261526117,0.8909245030837003,0.9523406682632913,1.013145762715409,1.073345866230807,1.123260446993046,1.1726783935892127
52,52,12502703.0,0.009875788528541408,101.25773725408979,18.11270978371925,38.62832227507405,58.939811714373924,80.18876989287837,101.22630822035534,122.0545305756168,159.83003946307045,195.35925433854953,246.890457464916,301.5259035806282,355.6177414175204,0.4001915890023338,0.5778514594185259,0.7537436740713769,0.9278858173390948,0.9899191942701834,1.0513353594497745,1.112140453901892,1.17234055741729,1.2222551381795292,1.2716730847756959
53,53,12503502.0,0.009875788528541408,101.25773725408979,40.12541602172513,85.0122008352168,105.32369027451668,126.57264845302112,147.61018678049808,168.43840913575954,206.21391802321318,241.7431328986923,293.27433602505874,347.909782140771,402.00161997766315,0.908648248832571,1.086308119248763,1.2622003339016141,1.436342477169332,1.4983758541004206,1.5597920192800117,1.6205971137321291,1.6807972172475272,1.7307117980097664,1.780129744605933
54,54,12504626.0,0.00996905393823352,100.31042124917987,18.89035676429657,63.777141577788235,84.08863101708812,105.33758919559256,126.37512752306952,147.20334987833098,184.97885876578462,220.50807364126373,272.0392767676302,326.67472288334244,380.76656072023457,1.1193556048647764,1.2970154752809684,1.4729076899338194,1.6470498332015373,1.7090832101326259,1.770499375312217,1.8313044697643346,1.8915045732797326,1.9414191540419716,1.9908371006381382
55,55,12506786.0,0.01001601641904246,99.84009192504907,8.48785981395291,53.37464462744458,73.68613406674446,94.93509224524891,115.97263057272586,136.8008529279873,174.57636181544098,210.10557669092006,261.63677981728654,316.27222593299877,370.36406376989095,1.2233056048703712,1.4009654752865632,1.5768576899394142,1.7509998332071322,1.813033210138221,1.874449375317812,1.9352544697699294,1.9954545732853275,2.0453691540475667,2.094787100643733
56,56,12507514.0,0.010522154521897167,95.03757029218174,195.26513107798564,462.4931171443903,727.0622804514028,1006.153574894345,1280.597574787029,1568.666430827005,1857.4860694778747,2143.4320288999907,2426.532932911812,2720.9682751211926,2787.4719329594814,6.392390953963023,9.394302818674545,12.361744965458012,15.281480367515094,17.934375389588848,20.560875001352315,23.161241780445035,25.62535967270459,28.06496040024704,30.48028789960982
57,57,12508301.0,0.01071218730602326,93.35161638162533,17.352961517376013,38.181183872637455,75.95669276009112,111.48590763557019,163.0171107619367,217.65255687764892,271.7443947145411,325.29803898436353,392.47003838737004,458.97369622565867,524.8156657442488,0.48635630155739795,0.6946962149770572,1.1459945895996237,1.5882010364149797,2.007825993930591,2.1854858643467834,2.3613780789996346,2.535520222267353,2.5975535991984415,2.6589697643780323
58,58,12509515.0,0.01091110604725358,91.64973703575255,18.875789627823025,56.65129851527668,92.18051339075576,143.71171651712226,198.34716263283448,252.43900046972666,305.99264473954906,373.16464414255563,439.66830198084426,505.5102714994344,571.5512780102005,0.4727281712125186,0.6950867220574177,0.903426635477077,1.3547250100996435,1.7969314569149994,2.216556414430611,2.394216284846803,2.5701084994996544,2.7442506427673727,2.8062840196984613
59,59,12510414.0,0.011271524043480608,88.71914713063092,10.598728023468846,46.12794289894793,97.65914602531443,152.29459214102667,206.38642997791885,259.9400742477412,327.1120736507478,393.6157314890364,459.45770100762655,525.4987075183926,591.0452144341305,0.9507445431388655,1.1753377129267537,1.3976962637716528,1.606036177191312,2.0573345518138786,2.4995409986292345,2.9191659561448464,3.096825826561038,3.2727180412138894,3.446860184481608
60,60,12512721.0,0.011247879860259944,88.90564376786378,14.539612809020813,50.068827684499894,101.60003081086639,156.23547692657863,210.3273147634708,263.8809590332932,331.0529584362997,397.5566162745884,463.39858579317854,529.4395923039446,594.9860992196824,0.9063681233953099,1.1309612931831983,1.3533198440280974,1.5616597574477566,2.012958132070323,2.455164578885679,2.8747895364012908,3.052449406817483,3.228341621470334,3.402483764738052
61,61,12513516.0,0.011575354422061559,86.39044331066806,48.98351109428158,103.61895720999381,157.710795046886,211.2644393167084,278.43643871971494,344.9400965580036,410.7820660765937,476.8230725873598,542.3695795030976,653.2507393759523,762.9075227376364,1.0281912499797823,1.4269414197392198,1.6330082692551398,1.8370248185357927,2.0390114786344355,2.22718219547042,2.6585120500853288,3.080948657293546,3.481000478531486,3.639281959065561
62,62,12514362.0,0.011824541433181285,84.56987576650226,48.352875428669726,102.44471326556192,155.99835753538432,223.17035693839082,289.6740147766795,355.5159842952696,421.5569908060357,487.1034977217735,597.9846575946282,707.6414409563124,816.1693394534744,1.3147849744148397,1.7175424266324493,2.116292596391887,2.322359445907807,2.52637599518846,2.7283626552871025,2.916533372123087,3.347863226737996,3.770299833946213,4.170351655184153
63,63,12515158.0,0.01201284344165163,83.24423812373529,6.330117654259473,70.42144423922434,133.8750860818625,210.84858145873466,287.0562132793751,362.50560560632897,438.0584439489892,503.604950864727,614.4861107375817,724.1428940992658,832.670792596428,2.173059829552337,2.6926229655973626,3.207016647347943,3.527576390512192,3.731592939792845,3.9335795998914875,4.121750316727472,4.553080171342381,4.975516778550598,5.375568599788538
64,64,12515947.0,0.01208996831986927,82.7132026770119,49.87350592504868,113.32714776768684,190.300643144559,266.5082749651994,341.9576672921533,417.5105056348135,483.05701255055135,593.9381724234061,703.5949557850902,812.1228542822523,866.1331675041406,1.706761978401057,2.420696912834204,2.94026004887923,3.4546537306298104,3.7752134737940595,3.979230023074712,4.181216683173355,4.369387400009339,4.8007172546242485,5.223153861832466
65,65,12516871.0,0.012370008819033697,80.84068610050649,41.559973400027346,120.7554678632499,199.16299053527118,276.7903855629646,354.49955613249523,422.18094056747486,535.1757365488413,646.9251260538833,757.524809992116,813.5862950263829,869.0899884640069,1.9030235656493282,2.6938229248224705,3.434503822058063,3.980546806019885,4.521156871338016,4.867672152897479,5.097385991143109,5.324814261689172,5.538173452629534,5.9944411646860605
66,66,12517621.0,0.012030875325767205,83.11947160305482,1.3750235816530314,67.73323421385236,133.43120545481113,212.6266999180337,291.034222590055,368.6616176177484,446.370788187279,514.0521726222587,627.0469686036251,738.7963581086672,849.3960420468998,2.3136793225913586,2.8597223065531807,3.4003323718713125,3.7468476534307746,3.9765614916764043,4.203989762222467,4.41734895316283,4.873616665219356,5.320743006147319,5.745238906465268
67,67,12518205.0,0.012030875325767205,83.11947160305482,1.376265838160536,67.79442738326355,133.55175304795213,212.80601137863425,291.2717132349811,368.9567085843034,446.72290636953227,514.4607506205189,627.5114446591355,739.316176054644,849.970651250808,2.3158077725609547,2.862551053063352,3.403854447239581,3.7510561592424523,3.9814495981648257,4.209550707612342,4.423576042910221,4.880503271416789,5.328282566816619,5.753424924926586
68,68,12519894.0,0.01160084695869332,86.20060272846118,54.911474074419814,122.97220553207711,190.35575066266438,257.06885470701985,337.2693817485082,416.67193722132964,495.284464818717,573.9689661842332,642.6159772347346,756.566792127496,869.2626884787709,1.4287122706188806,1.981180270412124,2.339435503546663,2.580772484547644,2.8197082518790464,3.0444604434858875,3.512007799766813,3.9703015560593817,4.405853759672876,4.599282405223244
69,69,12522065.0,0.011337085549498105,88.20609103053563,48.79128186964666,113.88268925276469,181.94342071042198,249.32696584100927,316.04006988536474,396.2405969268531,475.64315239967453,554.2556799970619,632.9401813625781,701.5871924130795,815.5380073058409,1.1154130057160245,1.4736682388505633,1.7150052198515442,1.953940987182947,2.178693178789788,2.646240535070713,3.104534291363282,3.540086494976776,3.7335151405271447,3.925019236322403
70,70,12523153.0,0.011591570456039554,86.26958735164054,57.34034714578564,125.40107860344293,192.7846237340302,259.4977277783857,339.698254819874,419.1008102926955,497.7133378900828,576.3978392555989,645.0448503061004,758.9956651988618,871.6915615501367,1.400545344758176,1.9530133445514193,2.311268577685958,2.552605558686939,2.7915413260183417,3.016293517625183,3.4838408739061077,3.9421346301986766,4.377686833812171,4.57111547936254
71,71,12526910.0,0.011552228003645922,86.56338843765866,2.539617193178091,67.63102457629613,135.69175603395342,203.0753011645407,269.78840520889617,349.9889322503845,429.39148772320596,508.00401532059334,586.6885166861094,655.335527736611,769.2863426293724,1.6447608087656644,2.003016041900203,2.2443530229011843,2.483288790232587,2.708040981839428,3.1755883381203533,3.6338820944129218,4.069434298026416,4.262862943576785,4.454367039372043
72,72,12527607.0,0.0113223576498753,88.32082777485957,2.8139220934500426,52.03961719051326,117.1310245736313,185.19175603128858,252.57530116187584,319.28840520623135,399.4889322477197,478.89148772054114,557.5040153179285,636.1885166834446,704.8355277339462,1.4368629655683367,1.6781999465693178,1.9171357139007206,2.1418879055075615,2.609435261788487,3.0677290180810557,3.5032812216945497,3.696709867244918,3.8882139630401764,4.0778126542167685
73,73,12529386.0,0.011235514612798599,89.00348888878486,21.880746714323585,71.1064418113868,136.19784919450484,204.25858065216212,271.6421257827494,338.3552298271049,418.5557568685932,497.9583123414147,576.570839938802,655.2553413043181,723.9023523548196,1.221796376528046,1.4631333575290268,1.7020691248604296,1.9268213164672705,2.394368672748196,2.8526624290407647,3.2882146326542587,3.4816432782046274,3.6731473739998854,3.862746065176477
74,74,12531031.0,0.011115941442231566,89.96089131963313,48.52136372362956,97.74705882069279,162.8384662038108,230.8991976614681,298.2827427920554,364.99584683641086,445.1963738778992,524.5989293507206,603.211456948108,681.8959583136242,750.5429693641256,0.9240494525541685,1.1653864335551496,1.4043222008865524,1.6290743924933933,2.0966217487743184,2.5549155050668872,2.9904677086803817,3.18389635423075,3.3754004500260084,3.5649991412025996
75,75,12532804.0,0.011098171044538058,90.10493674920859,1.871840502189493,51.592234662841086,100.8179297599043,165.90933714302236,233.97006860067964,301.3536137312669,368.0667177756224,448.26724481711074,527.6698002899321,606.2823278873195,684.9668292528356,0.9406607414865186,1.1795965088179212,1.4043487004247621,1.8718960567056875,2.3301898129982566,2.7657420166117506,2.9591706621621188,3.1506747579573773,3.340273449133969,3.412929626750119
76,76,12534525.0,0.011468207986313343,87.19758145243297,20.56099986659484,85.65240724971288,153.71313870737018,221.09668383795744,287.80978788231295,368.0103149238013,447.4128703966227,526.0253979940101,604.7098993595262,673.3569104100277,787.3077253027891,1.4373233146558972,1.795578547790436,2.036915528791417,2.27585129612282,2.5006034877296606,2.968150844010586,3.426444600303155,3.8619968039166492,4.055425449467017,4.246929545262276
77,77,12535115.0,0.0116205841835663,86.05419350725833,55.026776515206,130.72913652001904,205.67827800918795,279.8817035563601,367.4980259566684,454.2425918136509,532.8551194110382,611.5396207765544,680.1866318270559,794.1374467198173,906.8333430710921,1.6945975497239318,2.3345612360723917,2.6928164692069303,2.934153450207911,3.173089217539314,3.397841409146155,3.86538876542708,4.3236825217196495,4.759234725333143,4.952663370883512
78,78,12537788.0,0.011468207986313343,87.19758145243297,23.871598023417906,96.68142935912827,172.38378936394133,247.3329308531102,321.53635640028233,409.1526788005907,495.8972446575732,574.5097722549606,653.1942736204767,721.8412846709782,835.7920995637396,1.664332899388671,2.0225881325232096,2.263925113524191,2.5028608808555934,2.727613072462434,3.1951604287433595,3.6534541850359283,4.089006388649422,4.282435034199791,4.473939129995049
79,79,12538737.0,0.011464768211895262,87.22374334288335,24.59095561987464,97.400786955585,173.10314696039805,248.05228844956696,322.2557139967391,395.72084077058196,468.45501122011405,533.1965419829537,598.1480587736582,653.1987233634801,753.6884714905304,1.6560841748643764,2.014339407998915,2.255676388999896,2.494612156331299,2.7193643479381397,3.186911704219065,3.645205460511634,4.080757664125128,4.274186309675496,4.465690405470755
80,80,12540324.0,0.01136887228038359,87.95947173454037,48.59927547817426,121.40910681388463,197.11146681869766,272.0606083078666,346.2640338550387,419.7291606288816,492.4633310784137,557.2048618412533,622.1563786319579,677.2070432217797,777.6967913488301,1.3819753272204212,1.74023056035496,1.9815675413559408,2.2205033086873436,2.4452555002941847,2.91280285657511,3.3710966128676785,3.806648816481173,4.000077462031541,4.191581557826799
81,81,12541455.0,0.011220918663010143,89.11926287252298,29.190658829480945,86.21234571301355,159.02217704872393,234.72453705353698,309.6736785427059,383.877104089878,457.3422308637209,530.076401313253,594.8179320760927,659.7694488667971,714.8201134566191,1.3153869867481978,1.5567239677491789,1.7956597350805814,2.0204119266874225,2.487959282968348,2.9462530392609168,3.3818052428744108,3.575233888424779,3.7667379842200375,3.956336675396629
82,82,12542107.0,0.011281672473815344,88.63933980719531,13.540778869482432,70.56246575301505,143.37229708872542,219.07465709353846,294.02379858270734,368.2272241298795,441.6923509037224,514.4265213532544,579.1680521160941,644.1195689067986,699.1702334966205,1.491478187757674,1.7328151687586548,1.9717509360900576,2.1965031276968987,2.664050483977824,3.1223442402703925,3.557896443883887,3.751325089434255,3.9428291852295136,4.132427876406105
83,83,12543110.0,0.011338219258053055,88.1972713034053,56.26868312470061,129.078514460411,204.78087446522403,279.7300159543929,353.9334415015651,427.39856827540797,500.13273872494005,564.8742694877798,629.8257862784842,684.8764508683062,785.3661989953564,1.2948958923079223,1.6531511254424611,1.894488106443442,2.133423873774845,2.3581760653816857,2.825723421662611,3.28401717795518,3.719569381568674,3.9129980271190425,4.104502122914301
84,84,12545160.0,0.01171743155061935,85.34293506900347,24.8183480147202,100.52070801953325,175.46984950870214,249.67327505587429,323.13840182971717,395.87257227924925,460.6141030420889,525.5656198327935,580.6162844226153,681.1060325496657,780.4747952015115,2.047119212124299,2.687082898472759,3.0453381316072976,3.2866751126082785,3.5256108799396815,3.750363071546522,4.217910427827448,4.676204184120016,5.111756387733511,5.305185033283879
85,85,12546090.0,0.01175616100675326,85.06178159907437,12.910645605603069,88.61300561041611,163.56214709958502,237.76557264675714,311.23069942060005,383.96486987013213,448.7064006329718,513.6579174236763,568.7085820134982,669.1983301405485,768.5670927923944,2.186884229804341,2.8268479161528006,3.185103149287339,3.4264401302883205,3.665375897619723,3.8901280892265637,4.357675445507489,4.815969201800058,5.251521405413552,5.444950050963921
86,86,12547641.0,0.011478533503019372,87.11914285365417,21.24385847256955,94.05368980827993,169.75604981309297,244.70519130226185,318.908616849434,392.3737436232769,465.10791407280897,529.8494448356487,594.8009616263531,649.8516262161751,750.3413743432254,1.694482352880188,2.0527375860147266,2.294074567015708,2.5330103343471104,2.757762525953951,3.2253098822348765,3.6836036385274453,4.119155842140939,4.312584487691308,4.504088583486566
