,index,blocknum,p0vs1,p1vs0,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10,USDT-slippagemap_11,USDT-slippagemap_12,USDT-slippagemap_13,USDT-slippagemap_14,USDT-slippagemap_15,USDT-slippagemap_16,USDT-slippagemap_17,USDT-slippagemap_18,USDT-slippagemap_19,USDT-slippagemap_20
93,93,12778707.0,1.0021021013305984,0.9979023082300623,9575.38327123734,10161.104737474094,10189.103637463708,10189.436163718405,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,10189.767693913791,20420.631494984293,21499.899659696195,22037.1103619988,23106.709178763547,24169.909928206587,24699.123004665813,25752.798352482743,26800.17089788724,27321.505408224155,27828.24223329791,27828.572567620227,27828.736993051236,27829.064367852043,27829.38978438076,27829.55176195693,27829.874263022462,27830.194834970018,27830.354401136665,27830.672101023552,27830.987900514076
94,94,12805426.0,1.0021021013305984,0.9979023082300623,520911.8264680164,521497.54793425323,521525.5468342428,521525.8793604975,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,521526.2108906929,445085.2709252207,446164.5390899326,446701.74979223515,447771.3486089999,448834.54935844295,449363.7624349022,450417.4377827191,451464.8103281236,451986.14483846055,452492.88166353427,452493.2119978566,452493.3764232876,452493.7037980884,452494.0292146171,452494.1911921933,452494.5136932588,452494.83426520636,452494.99383137305,452495.3115312599,452495.62733075046
95,95,12811503.0,1.0021021013305984,0.9979023082300623,9575.383271237351,10161.104737474107,10189.10363746372,10189.436163718417,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,10189.767693913804,20420.63149498428,21499.899659696188,22037.110361998788,23106.70917876354,24169.909928206576,24699.123004665806,25752.798352482736,26800.170897887234,27321.505408224148,27828.242233297904,27828.57256762022,27828.73699305123,27829.064367852036,27829.389784380754,27829.551761956922,27829.874263022455,27830.19483497001,27830.354401136658,27830.672101023545,27830.98790051407
96,96,12820929.0,1.00020001,0.9998000299960006,11924.118337324273,12509.839803561028,12537.838703550642,12538.171229805339,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,12538.502760000725,18069.075823186937,19148.34398789884,19685.554690201443,20755.15350696619,21818.35425640923,22347.567332868457,23401.242680685387,24448.615226089885,24969.9497364268,25476.686561500555,25477.01689582287,25477.18132125388,25477.508696054687,25477.834112583405,25477.996090159573,25478.318591225107,25478.639163172662,25478.79872933931,25479.116429226196,25479.43222871672
97,97,12824846.0,1.0001,0.9999000099990001,12071.845753054276,12657.56721929103,12685.566119280644,12685.89864553534,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,12686.230175730729,17921.321026928774,19000.58919164068,19537.79989394328,20607.398710708032,21670.59946015107,22199.812536610298,23253.487884427224,24300.860429831722,24822.194940168636,25328.931765242396,25329.262099564712,25329.426524995717,25329.753899796524,25330.079316325242,25330.24129390141,25330.563794966947,25330.8843669145,25331.04393308115,25331.361632968034,25331.67743245856
98,98,12831654.0,0.9968052740212325,1.0032049649635977,11258.710516498364,16674.71397464032,16711.96906683903,16725.947520183934,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,16726.61157663402,14427.49690271495,15503.532278189397,16039.13383862508,17105.528827924394,18165.544920856413,18693.17281195293,19743.69202836051,20787.927324414755,21294.498237624586,21294.82956438855,21295.158909241836,21295.322842158945,21295.64923635451,21295.97367814753,21296.135170542842,21296.456705603327,21296.776317327265,21296.93540553433,21297.252153797057,21297.56700735621
99,99,12843191.0,0.9980020984608853,1.0020019011404844,9721.221915865202,15138.894491208486,15177.8087163282,15192.613010844558,15194.921335677245,15196.555768619279,15197.369315130149,15198.989104955257,15200.599205453995,15201.400640503056,15202.996315884366,15204.582446367314,15205.371950160534,15206.943870237166,15208.506387523259,15209.284137655193,15210.832656073833,15212.371911612403,15213.138083149079,15214.663548263896,15965.273081116558,17042.962619855676,17579.387547669387,18647.42188029991,19709.067510439392,20237.50651118412,21289.640665479634,22335.481239302408,22842.851186914017,22844.773409473695,22846.68413379709,22847.63520562652,22849.52881143897,22851.41109020928,22852.34800312804,22854.21341822338,22856.067674905647,22856.99063970611,22858.828283755967,22860.654935509552
100,100,12845013.0,0.9980020984608853,1.0020019011404844,9720.116653043284,15136.120111185239,15173.375203383948,15187.353656728854,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15188.017713178937,15962.201518797527,17038.236894271977,17573.83845470766,18640.233444006975,19700.24953693899,20227.87742803551,21278.39664444309,22322.631940497333,22829.202853707164,22829.534180471128,22829.863525324414,22830.027458241522,22830.35385243709,22830.678294230107,22830.839786625424,22831.161321685904,22831.480933409846,22831.640021616906,22831.956769879635,22832.27162343879
101,101,12849165.0,1.0001,0.9999000099990001,12044.055536645432,12629.777002882185,12657.7759028718,12658.108429126496,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,12658.439959321884,17949.115039578544,19028.38320429045,19565.59390659305,20635.192723357803,21698.39347280084,22227.60654926007,23281.281897076995,24328.654442481497,24849.988952818407,25356.725777892167,25357.056112214483,25357.220537645488,25357.547912446298,25357.873328975013,25358.035306551184,25358.357807616718,25358.678379564273,25358.83794573092,25359.155645617804,25359.47144510833
102,102,12852665.0,1.0001,0.9999000099990001,31408.27977837386,31994.001244610616,32022.00014460023,32022.33267085493,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,32022.664201050313,37798.0695964593,38877.337761171206,39414.54846347381,40484.14728023856,41547.3480296816,42076.56110614082,43130.236453957754,44177.60899936225,44698.943509699166,45205.68033477292,45206.01066909524,45206.17509452625,45206.50246932705,45206.82788585577,45206.98986343194,45207.31236449747,45207.63293644503,45207.79250261167,45208.11020249856,45208.426001989086
103,103,12855347.0,1.0001,0.9999000099990001,12044.055536645428,12629.777002882183,12657.775902871797,12658.108429126494,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,12658.43995932188,17949.115039578544,19028.38320429045,19565.59390659305,20635.192723357803,21698.39347280084,22227.606549260065,23281.281897076995,24328.654442481493,24849.988952818407,25356.725777892163,25357.056112214483,25357.220537645488,25357.547912446295,25357.873328975013,25358.03530655118,25358.357807616714,25358.67837956427,25358.83794573092,25359.155645617804,25359.47144510833
104,104,12857699.0,1.0001,0.9999000099990001,12347.391276967886,12933.11274320464,12961.111643194254,12961.44416944895,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,12961.775699644339,18106.708205742674,19185.97637045458,19723.18707275718,20792.785889521932,21855.98663896497,22385.199715424198,23438.875063241125,24486.247608645626,25007.582118982536,25514.318944056296,25514.649278378613,25514.813703809617,25515.141078610428,25515.466495139146,25515.628472715314,25515.950973780848,25516.271545728403,25516.43111189505,25516.748811781938,25517.06461127246
105,105,12858213.0,1.0005001000100004,0.999500149965007,11605.0968157209,12190.818281957656,12218.81718194727,12219.149708201967,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,12219.481238397353,18388.216997469422,19467.48516218133,20004.69586448393,21074.29468124868,22137.495430691717,22666.708507150946,23720.383854967873,24767.75640037237,25289.090910709285,25795.827735783045,25796.15807010536,25796.322495536366,25796.649870337173,25796.97528686589,25797.13726444206,25797.459765507596,25797.780337455148,25797.9399036218,25798.257603508682,25798.57340299921
106,106,12883373.0,1.0005001000100004,0.999500149965007,12453.871568353758,13920.44081237013,14824.018514635438,15260.174403990708,16128.240278524125,16990.783996024616,17420.119175376247,18274.935226867216,19124.63805023933,19547.581485709365,20389.671676042955,21226.72469154642,21643.371637926895,22472.925366788935,23297.51689364327,23707.96114443213,24525.164976511012,25337.480542352143,25741.814373043893,26546.852240484004,19752.833196384967,21710.31069729145,22684.65414351381,24624.59426893391,26552.930167303646,27512.768254097333,29423.827853600997,31323.45600879973,32269.00467575497,33620.36160080684,34460.25973898953,34878.32290724736,35710.6962548248,36538.09055853081,36949.92988451371,37769.91141899101,38584.988035967115,38990.696184442095,39798.47038612079,40601.41269702154
107,107,12887989.0,1.0005001000100004,0.999500149965007,11605.0968157209,12190.818281957656,12218.81718194727,12219.149708201967,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,18388.216997469422,19467.48516218133,20004.69586448393,21074.29468124868,22137.495430691717,22666.708507150946,23720.383854967873,24767.75640037237,25289.090910709285,25795.827735783045,25796.15807010536,25796.322495536366,25796.649870337173,25796.97528686589,25797.13726444206,25797.459765507596,25797.780337455148,25797.9399036218,25798.257603508682,25798.57340299921
108,108,12887989.0,1.0005001000100004,0.999500149965007,11605.0968157209,12190.818281957656,12218.81718194727,12219.149708201967,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,12219.481238397355,18388.216997469422,19467.48516218133,20004.69586448393,21074.29468124868,22137.495430691717,22666.708507150946,23720.383854967873,24767.75640037237,25289.090910709285,25795.827735783045,25796.15807010536,25796.322495536366,25796.649870337173,25796.97528686589,25797.13726444206,25797.459765507596,25797.780337455148,25797.9399036218,25798.257603508682,25798.57340299921
109,109,12901678.0,1.0054143348356561,0.9946148223194559,5581.767627723621,6167.489093960375,6195.487993949989,6195.8205202046865,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,6196.152050400074,24429.37411460102,25508.642279312928,26045.852981615528,27115.45179838028,28178.652547823316,28707.865624282545,29761.540972099472,30808.91351750397,31330.248027840884,31836.984852914644,31837.31518723696,31837.479612667965,31837.80698746877,31838.13240399749,31838.294381573658,31838.616882639195,31838.937454586747,31839.097020753397,31839.41472064028,31839.730520130808
110,110,12907949.0,1.007830106218853,0.9922307280061023,3917.079446798894,3954.334538997604,3968.6455185972054,3968.977048792592,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,3968.9770487925925,21115.036522746734,24699.61817837219,25238.442851544038,26311.25511428232,27377.650103581636,27908.453120054426,28965.29408761017,30015.813304017753,30538.714089735084,31566.61951328183,31566.950840045793,31567.11575946807,31567.444117816187,31567.77051201175,31567.9329762286,31568.256446200085,31568.57798126057,31568.73802681786,31569.056681191567,31569.3734294543
111,111,12929535.0,1.0038070384433861,0.9962074001301189,7461.881930034046,8047.6033962708,8075.602296260414,8075.934822515112,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,8076.266352710499,22540.51464929442,23619.78281400632,24156.993516308925,25226.592333073673,26289.793082516713,26819.00615897594,27872.68150679287,28920.054052197367,29441.38856253428,29948.125387608037,29948.455721930353,29948.620147361362,29948.94752216217,29949.272938690887,29949.434916267055,29949.75741733259,29950.077989280144,29950.23755544679,29950.55525533368,29950.8710548242
112,112,12932022.0,1.0021021013305984,0.9979023082300623,28732.640694525566,29318.36216076232,29346.361060751933,29346.69358700663,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,29347.025117202018,47959.56461439767,49038.83277910957,49576.043481412176,50645.64229817693,51708.843047619965,52238.056124079194,53291.73147189612,54339.10401730062,54860.43852763753,55367.17535271129,55367.505687033605,55367.67011246461,55367.99748726542,55368.322903794135,55368.48488137031,55368.80738243584,55369.127954383395,55369.287520550046,55369.605220436926,55369.92101992745
113,113,12936053.0,1.0021021013305984,0.9979023082300623,9580.99091421101,10166.712380447765,10194.71128043738,10195.043806692076,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,10195.375336887464,20415.011767245916,21494.279931957823,22031.490634260423,23101.089451025175,24164.29020046821,24693.50327692744,25747.17862474437,26794.55117014887,27315.885680485782,27822.62250555954,27822.952839881855,27823.117265312863,27823.44464011367,27823.77005664239,27823.932034218557,27824.25453528409,27824.575107231645,27824.734673398292,27825.05237328518,27825.368172775703
114,114,12942802.0,1.0020019011404844,0.9980020984608854,9671.585790434878,10257.307256671631,10285.306156661245,10285.638682915942,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,10285.97021311133,20324.225206596904,21403.49337130881,21940.70407361141,23010.302890376162,24073.5036398192,24602.716716278424,25656.392064095355,26703.764609499853,27225.099119836766,27731.835944910523,27732.166279232842,27732.330704663847,27732.658079464654,27732.983495993372,27733.14547356954,27733.467974635074,27733.78854658263,27733.94811274928,27734.265812636164,27734.58161212669
115,115,12990551.0,1.0020019011404844,0.9980020984608854,9748.591435225164,10334.312901461917,10362.311801451531,10362.644327706228,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,10362.975857901616,20247.061890036042,21326.33005474795,21863.54075705055,22933.1395738153,23996.340323258337,24525.553399717566,25579.228747534497,26626.601292938994,27147.93580327591,27654.672628349665,27655.00296267198,27655.16738810299,27655.494762903796,27655.820179432514,27655.982157008682,27656.304658074216,27656.62523002177,27656.784796188418,27657.102496075306,27657.41829556583
116,116,12991219.0,1.0020019011404844,0.9980020984608854,9688.661163580608,10274.382629817363,10302.381529806977,10302.714056061674,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,10303.04558625706,20307.114453976592,21386.382618688498,21923.593320991098,22993.19213775585,24056.392887198886,24585.605963658116,25639.281311475042,26686.653856879544,27207.988367216454,27714.725192290214,27715.05552661253,27715.219952043535,27715.547326844346,27715.87274337306,27716.034720949232,27716.357222014765,27716.67779396232,27716.837360128968,27717.15506001585,27717.47085950638
117,117,12993348.0,1.0016012005601818,0.9984013591843878,10254.264320219976,10839.985786456731,10867.984686446345,10868.317212701042,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,10868.648742896428,19740.473673284912,20819.74183799682,21356.95254029942,22426.55135706417,23489.752106507207,24018.965182966433,25072.640530783363,26120.01307618786,26641.347586524775,27148.084411598535,27148.41474592085,27148.579171351856,27148.906546152662,27149.23196268138,27149.39394025755,27149.716441323082,27150.037013270638,27150.196579437288,27150.514279324172,27150.8300788147
118,118,12994621.0,1.0016012005601818,0.9984013591843878,10254.33115428982,10840.129327878314,10868.204476378576,10868.574955679025,10868.982051261812,10869.057164631,10869.094552662675,10869.16899307927,10869.24298821781,10869.279819633735,10869.35315183716,10869.426045385519,10869.46232848082,10869.534568964675,10869.60637732236,10869.642120264907,10869.713285275904,10869.784024599321,10869.784024599321,10869.784024599321,19740.59959662197,20819.944238920758,21357.19300829464,22426.8676174705,23490.14370595377,24019.39428276774,25073.144294649253,26120.591057497993,26641.962509909743,27148.77288750044,27149.176334367814,27149.377151905,27149.77698422311,27150.174424846842,27150.37225274808,27150.766132632256,27151.157656428823,27151.352539205825,27151.74055527158,27152.126250328263
119,119,12997251.0,1.0016012005601818,0.9984013591843878,8419.976923298882,9005.935484990796,9034.170062199437,9034.619897870414,9035.184993812936,9035.41716241284,9035.532725421945,9035.762813986528,9035.99152623709,9036.105368797484,9036.332031975842,9036.55733931124,9036.669487062401,9036.892775834747,9037.114728944369,9037.225207132442,9037.445171715895,9037.663820537717,9037.663820537717,9037.663820537717,11580.272227588312,12659.776777573066,13197.105141734502,14266.938225956044,15330.371841527694,15859.700828176407,16913.60695583354,17961.208900615336,18482.657595549277,18989.621764770447,18990.17808332706,18990.45499345195,18991.006327855775,18991.554364318607,18991.827151992456,18992.37027850146,18992.910156168135,18993.178882768785,18993.71392357614,18994.245763911455
120,120,13066317.0,1.0016012005601818,0.9984013591843878,8410.022595001736,8995.98115669365,9024.21573390229,9024.665569573268,9025.23066551579,9025.462834115693,9025.578397124798,9025.808485689382,9026.037197939944,9026.151040500337,9026.377703678696,9026.603011014095,9026.715158765255,9026.938447537601,9027.160400647223,9027.270878835296,9027.49084341875,9027.70949224057,9027.70949224057,9027.70949224057,11590.24258515019,12669.747135134947,13207.075499296383,14276.908583517925,15340.342199089575,15869.671185738285,16923.577313395417,17971.179258177213,18492.627953111154,18999.592122332328,19000.14844088894,19000.42535101383,19000.976685417656,19001.524721880483,19001.797509554337,19002.34063606334,19002.880513730015,19003.149240330666,19003.684281138016,19004.216121473335
121,121,13068324.0,1.0016012005601818,0.9984013591843878,8410.222002152952,8996.180563844864,9024.415141053507,9024.864976724484,9025.430072667004,9025.66224126691,9025.777804276015,9026.007892840598,9026.23660509116,9026.350447651554,9026.577110829912,9026.80241816531,9026.914565916471,9027.137854688817,9027.359807798437,9027.470285986512,9027.690250569965,9027.908899391787,9027.908899391787,9027.908899391787,11590.042855697737,12669.547405682491,13206.87576984393,14276.70885406547,15340.142469637121,15869.471456285832,16923.377583942965,17970.97952872476,18492.428223658702,18999.392392879872,18999.948711436486,19000.225621561374,19000.7769559652,19001.32499242803,19001.59778010188,19002.140906610886,19002.68078427756,19002.94951087821,19003.484551685564,19004.01639202088
122,122,13074818.0,1.0016012005601818,0.9984013591843878,8383.350739359317,8969.309301051231,8997.543878259872,8997.993713930851,8998.558809873372,8998.790978473275,8998.906541482382,8999.136630046965,8999.365342297526,8999.479184857919,8999.70584803628,8999.931155371678,9000.043303122839,9000.266591895184,9000.488545004804,9000.599023192879,9000.81898777633,9001.037636598154,9001.037636598154,9001.037636598154,11616.957992482377,12696.462542467134,13233.79090662857,14303.623990850112,15367.057606421762,15896.386593070472,16950.292720727604,17997.8946655094,18519.34336044334,19026.307529664515,19026.863848221128,19027.140758346017,19027.69209274984,19028.24012921267,19028.512916886524,19029.05604339553,19029.595921062202,19029.864647662853,19030.399688470203,19030.931528805522
123,123,13186579.0,1.000800280056007,0.9992003598800331,14279.17692230721,20488.661893647753,23316.03243701482,23316.482272685796,23317.04736862832,23317.279537228223,23317.39510023733,23317.62518880191,23317.853901052473,23317.967743612866,23318.194406791226,23318.419714126623,23318.531861877786,23318.75515065013,23318.97710375975,23319.087581947824,23319.30754653128,23319.5261953531,23319.5261953531,23319.5261953531,19851.21491652257,26537.401483392427,27074.729847553863,28144.562931775403,29207.996547347055,29737.325533995765,30791.2316616529,31838.833606434695,32360.282301368636,32867.24647058981,32867.80278914642,32868.07969927131,32868.631033675134,32869.179070137965,32869.451857811815,32869.99498432082,32870.53486198749,32870.80358858814,32871.3386293955,32871.87046973081
124,124,13318593.0,1.000800280056007,0.9992003598800331,14279.1769703083,20488.661941648843,23316.03248501591,23316.482320686886,23317.047416629404,23317.27958522931,23317.395148238415,23317.625236803,23317.853949053562,23317.967791613955,23318.194454792312,23318.419762127713,23318.53190987887,23318.75519865122,23318.97715176084,23319.087629948914,23319.307594532365,23319.526243354187,23319.526243354187,23319.526243354187,19851.214868480372,26537.40143535023,27074.729799511668,28144.562883733208,29207.99649930486,29737.32548595357,30791.231613610704,31838.8335583925,32360.282253326437,32867.246422547614,32867.80274110423,32868.07965122911,32868.63098563294,32869.17902209577,32869.45180976962,32869.99493627862,32870.5348139453,32870.803540545945,32871.3385813533,32871.87042168862
125,125,13371615.0,1.000800280056007,0.9992003598800331,14243.740256880905,20453.22522822145,23280.595771588512,23281.04560725949,23281.61070320201,23281.842871801917,23281.958434811022,23282.188523375607,23282.417235626166,23282.53107818656,23282.75774136492,23282.98304870032,23283.09519645148,23283.318485223826,23283.540438333446,23283.650916521518,23283.870881104973,23284.089529926794,23284.089529926794,23284.089529926794,19886.682418547858,26572.868985417714,27110.19734957915,28180.03043380069,29243.464049372342,29772.793036021052,30826.699163678186,31874.301108459982,32395.749803393923,32902.71397261509,32903.270291171706,32903.5472012966,32904.09853570042,32904.64657216325,32904.919359837106,32905.46248634611,32906.002364012784,32906.27109061343,32906.80613142078,32907.337971756104
126,126,13391978.0,1.000800280056007,0.9992003598800331,23155.34773210246,38929.397325262304,41756.76786862937,41757.21770430035,41757.78280024287,41758.01496884278,41758.13053185188,41758.36062041646,41758.58933266703,41758.70317522742,41758.92983840578,41759.15514574118,41759.26729349234,41759.49058226468,41759.7125353743,41759.823013562374,41760.04297814583,41760.26162696765,41760.26162696765,41760.26162696765,35009.08817744061,46470.38404346521,47007.71240762665,48077.54549184819,49140.97910741984,49670.30809406855,50724.214221725684,51771.81616650748,52293.26486144142,52800.229030662595,52800.78534921921,52801.06225934409,52801.61359374792,52802.16163021075,52802.4344178846,52802.9775443936,52803.51742206028,52803.786148660925,52804.32118946828,52804.8530298036
