,index,blocknum,p0vs1,p1vs0,BAT-slippagemap_01,BAT-slippagemap_2,BAT-slippagemap_3,BAT-slippagemap_4,BAT-slippagemap_5,BAT-slippagemap_6,BAT-slippagemap_7,BAT-slippagemap_8,BAT-slippagemap_9,BAT-slippagemap_10,BAT-slippagemap_11,BAT-slippagemap_12,BAT-slippagemap_13,BAT-slippagemap_14,BAT-slippagemap_15,BAT-slippagemap_16,BAT-slippagemap_17,BAT-slippagemap_18,BAT-slippagemap_19,BAT-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
10,10,15155010.0,0.3997357763654376,2.501652489282826,367.99689106613147,969.8129793935678,1568.0274060792003,1865.7916796907436,2458.6481001406355,3047.956869348987,3341.2892217237663,3925.318427812971,4505.854910912688,4794.818843076912,5370.153905606794,5942.04740091645,6226.709935873531,6793.480541155305,7356.860246405998,7637.28494092051,8195.616280512859,8750.608722718187,9026.8587975025,9576.879169924854,455.5146813105015,694.2606977921072,813.0974475581527,1049.7039933344013,1284.8956223730315,1401.9632916564535,1635.0474247712089,1866.73751549752,1982.0625861779079,2211.676825745379,2439.9174545707874,2553.5254638673027,2779.7214503062555,3004.564281290169,3116.4813380801797,3339.309653983126,3560.8052340310796,3671.0557675123055,3890.566847791154,4108.7649636752685
11,11,15159689.0,0.39770241505078624,2.514442865206893,324.95304458512584,928.5758566808447,1528.5887814131297,1827.2474060659667,2421.884352269203,3012.96436595328,3307.176869335753,3892.961535379361,4475.242153638181,4765.074910899455,5342.138204451745,5915.7500350851315,6201.267400903216,6769.740422154164,7334.812953000671,7616.080246392764,8176.089489435285,8732.749582358478,9009.828722704953,9561.501908899125,471.7021273038768,709.7331789860534,828.2137955744123,1064.1119194889716,1298.5990230843543,1415.3159442961871,1647.7022473718837,1878.6983176058084,1993.6775274510867,2222.6040456073592,2450.1611952952035,2563.428773798318,2788.947159900576,3013.1170695080805,3124.698038445152,3346.859406822913,3567.691498940206,3677.6119141676204,3896.465556821162,4114.010104416504
12,12,15161829.0,0.3827208776886118,2.6128702621068323,456.29068219810347,1070.87760896339,1681.7868375687751,1985.8711925485063,2591.3068909472054,3193.122979274642,3492.6787813074375,4089.101679571818,4681.9581000217095,4977.054365847587,5564.599221604841,6148.628427694045,6439.3321535324885,7018.128842957986,7593.463905487869,7879.840034979439,8450.019935754606,9016.79054103638,9298.902952894978,9860.594940801584,415.2208965402539,649.0054870355087,765.3726989384312,997.0627896647424,1227.3670701904084,1342.0020999126016,1570.2427287380096,1797.1183165376397,1910.0467244734778,2134.889555457392,2358.387581184474,2469.6349281503485,2691.130508198302,2911.301456906942,3020.8921219583763,3239.0902378424908,3455.983210247287,3563.9430860194734,3778.8925974599806,3992.556826722005
13,13,15162546.0,0.3904519618480082,2.561134525402312,351.4663929204501,960.5470627027921,1565.9827611014914,1867.3417267294383,2467.3546514617233,3063.7775497261036,3360.6502223177968,3951.7302360018734,4539.275091759127,4831.727405427954,5414.008023686774,5992.804713112272,6280.9040745003385,6854.515905133725,7424.695805908892,7708.506292202757,8273.578823049264,8835.27081095587,9114.855359483878,9671.515452407071,458.26886033492207,694.1669842494812,811.586418561442,1045.3710090566967,1277.7573121323933,1393.4283116859303,1623.7325922115963,1852.6591103678688,1966.6082507591975,2193.4838385588278,2419.002224661086,2531.25507747858,2754.7531032056622,2976.9144715834227,3087.49603021949,3307.66697892813,3526.5206215816715,3635.455759863679,3852.348732268475,4067.9447147077212
14,14,15163232.0,0.38780602717500967,2.5786087113821945,391.08912319988895,1001.9983518052741,1609.2545587159325,1911.5184051837045,2513.334493511141,3111.5489201967735,3409.3131938083166,4002.1696142582086,4591.4783834665595,4884.81073584134,5468.839941930544,6049.376425030261,6338.3403571944855,6913.675419724367,7485.568915034023,7770.2314499911045,8337.002055272878,8900.38176052357,9180.806455038084,9739.137794630433,441.93335245634705,677.1249814949773,794.1926507783994,1027.2767838931545,1258.966874619466,1374.2919452998535,1603.906184867325,1832.146813692733,1945.7548229892486,2171.950809428201,2396.793640412115,2508.7106972021256,2731.5390131050717,2953.0345931530255,3063.2851266342514,3282.7962069131,3500.994322797214,3609.6037321105496,3825.8471709741966,4040.796682414704
15,15,15164326.0,0.3953234634972313,2.5295741142038324,325.0562684949671,930.4919668936665,1532.308055221103,1831.8638572538982,2428.2867555182784,3021.1431759681705,3316.2394417940486,3903.7842975513013,4487.8135036405065,4778.51722947895,5357.313918904447,5932.6489814343295,6219.0251109259,6789.205011701067,7355.975616982841,7638.088028841439,8199.780016748045,8758.111356340394,9036.024658199247,9589.353873330034,470.6350700777588,707.9524364321633,826.0783656200529,1061.2699946586831,1295.054585153938,1411.4217970568604,1643.1118877831716,1873.4161683088375,1988.051198031031,2216.291826856439,2443.167414656069,2556.095822591907,2780.938653575821,3004.4366793029035,3115.6840262687774,3337.179606316731,3557.3505550253712,3666.9412200768056,3885.13933596092,4102.032308365717
16,16,15165007.0,0.4075659661983029,2.4535905422324835,596.0927369608788,1190.7296831641154,1781.809696848192,2076.0222002306655,2661.806866274273,3244.087484533093,3533.9202417943666,4110.983535346657,4684.595365980043,4970.112731798128,5538.585753049077,6103.658283895583,6384.925577287677,6944.934820330197,7501.59491325339,7778.674053599866,8330.347239794037,8878.719791923917,9151.674118353785,9695.133770479382,366.0357534244927,607.6637896871423,727.9349493582635,967.3976801944519,1205.4287318766285,1323.9093484649875,1559.8074723795467,1794.2945759749296,1911.0114971867622,2143.397800262459,2374.3938704963834,2489.373080341662,2718.2995984979343,2945.8567481857785,3059.1243266888932,3284.642712791151,3508.8126223986555,3620.3935913357273,3842.554959713488,4063.3870518307813
17,17,15168535.0,0.40427817976877223,2.473544331707321,404.9727616230913,1003.1871883087236,1597.82413451196,1893.8078823701587,2483.1166515785103,3068.901317622118,3360.4782100424945,3941.0146931422114,4518.077986694502,4805.3136878363175,5377.207183145973,5945.680204396921,6228.640323384829,6792.020028635521,7352.029271678041,7630.776062742382,8185.76850494771,8737.441691141881,9012.038952154378,9558.76856970163,442.4116046147925,682.5937805566275,802.1454951221021,1040.1765468042788,1276.7830925805272,1394.5552873071967,1629.0423909025797,1862.1265240173348,1978.145615190109,2209.1416854240338,2438.7559249915053,2553.0474134255846,2780.604563113429,3006.800549552381,3119.3905277188014,3343.560437326306,3566.388753229252,3677.3027746411385,3898.1348667584316,4117.64594703728
18,18,15169658.0,0.40907667783205237,2.4445294835667775,408.52764615376105,1003.1645923569974,1594.2446060410741,1888.4571094235475,2474.241775467155,3056.5223937259752,3346.355150987249,3923.4184445395395,4497.030275172926,4782.547640991011,5351.020662241958,5916.093193088465,6197.360486480558,6757.3697295230795,7314.029822446272,7591.108962792748,8142.782148986919,8691.154701116799,8964.109027546667,9507.568679672264,442.62779836540756,684.2558346280572,804.5269942991782,1043.9897251353668,1282.0207768175433,1400.5013934059023,1636.3995173204614,1870.8866209158443,1987.603542127677,2219.9898452033735,2450.9859154372984,2565.9651252825765,2794.8916434388493,3022.4487931266935,3135.7163716298082,3361.234757732066,3585.40466733957,3696.9856362766423,3919.147004654403,4139.979096771696
19,19,15170683.0,0.43502327701582816,2.298727568924123,327.00061656157067,904.0639101138613,1477.6757407472473,1763.1931065653323,2331.66612781628,2896.7386586627867,3178.0059520548803,3738.015195097401,4294.675288020593,4571.7544283670695,5123.427614561241,5671.800166691121,5944.754493120989,6488.214145246586,7028.423517332849,7297.314556979677,7832.683413929916,8364.850239253532,8629.738510637817,9157.137159710426,486.30089135082454,735.2867225607843,859.2209149096406,1105.9763388990439,1351.2553748862429,1473.3446729686468,1716.4263814340532,1958.0544176967028,2078.325577367824,2317.7883082040125,2555.819359886189,2674.2999764745477,2910.198100389107,3144.68520398449,3261.4021251963227,3493.7884282720192,3724.784498505944,3839.7637083512222,4068.6902265074946,4296.247376195339
20,20,15174742.0,0.4346319517552312,2.300797251471202,368.56296519904544,945.6262587513361,1519.2380893847221,1804.755455202807,2373.228476453755,2938.3010073002615,3219.568300692355,3779.5775437348757,4336.237636658068,4613.316777004545,5164.9899631987155,5713.362515328596,5986.316841758463,6529.77649388406,7069.985865970323,7338.876905617152,7874.2457625673915,8406.412587891005,8671.300859275292,9198.699508347901,468.22748622005275,717.2133174300125,841.1475097788688,1087.902933768272,1333.181969755471,1455.271267837875,1698.3529763032814,1939.981012565931,2060.252172237052,2299.7149030732407,2537.745954755417,2656.226571343776,2892.124695258335,3126.611798853718,3243.328720065551,3475.7150231412475,3706.7110933751724,3821.6903032204505,4050.616821376723,4278.173971064567
21,21,15178548.0,0.4264096653694998,2.3451626011653905,427.8877442122109,1010.168362471031,1588.9650518965284,1877.0644132845953,2450.6762439179815,3020.856144693148,3304.6666309870143,3869.739161833521,4431.431149740127,4711.015698268135,5267.675791191327,5821.005006322116,6096.428117731975,6644.800669861856,7189.892996438079,7461.214648417319,8001.424020503583,8538.400896753818,8805.68391710065,9337.850742424265,440.14208613510397,686.8975101245073,809.7209978051127,1054.26584419411,1297.3475526595166,1418.3424517132073,1659.2467485932873,1898.7094794294758,2017.9037813456068,2255.2211477000114,2491.1192716145706,2608.5387059265313,2842.323296421786,3074.7095994974825,3190.3805990510195,3420.6848795766855,3649.6113977329583,3763.5605381242867,3990.436125923917,4215.9545120261755
22,22,15181421.0,0.4159236812464997,2.404287240878078,477.10898259022036,1066.4177517985718,1652.2024178421796,1943.7793102625562,2524.3157933622733,3101.3790869145637,3388.6147880563794,3960.508283366035,4528.981304616983,4811.941423604891,5375.321128855583,5935.330371898103,6214.077162962444,6769.069605167772,7320.742791361944,7595.340052374439,8142.0696699216915,8685.529322047289,8956.039103827878,9494.62973378038,416.5592920840933,660.3718483682176,781.7302986319036,1023.3583348945531,1263.5405108363882,1383.0922254018628,1621.1232770840393,1857.7298228602879,1975.5020175869574,2209.98912118234,2443.0732542970954,2559.0923454698695,2790.0884157037945,3019.702655271266,3133.9941437053453,3361.5512933931896,3587.747279832142,3700.337257998562,3924.507167606066,4147.335483509012
23,23,15182389.0,0.3976626487859077,2.5146943094934135,330.80208871694174,934.4249008126607,1534.4378255449456,1833.0964501977826,2427.733396401019,3018.8134100850957,3313.0259134675694,3898.810579511177,4481.091197769997,4770.92395503127,5347.987248583561,5921.599079216948,6207.1164450350325,6775.58946628598,7340.661997132486,7621.92929052458,8181.9385335671,8738.598626490293,9015.67776683677,9567.35095303094,469.37592074162177,707.4069724237984,825.8875890121574,1061.7857129267165,1296.2728165220992,1412.989737733932,1645.3760408096286,1876.3721110435536,1991.3513208888317,2220.277839045104,2447.8349887329487,2561.102567236063,2786.620953338321,3010.790862945825,3122.3718318828974,3344.533200260658,3565.3652923779514,3675.285707605365,3894.1393502589067,4111.683897854249
24,24,15183408.0,0.38780602717500967,2.5786087113821945,392.4959057499282,1003.4051343553133,1610.6613412659717,1912.9251877337438,2514.74127606118,3112.9557027468127,3410.719976358356,4003.576396808248,4592.885166016599,4886.217518391379,5470.246724480584,6050.783207580301,6339.747139744524,6915.082202274407,7486.975697584062,7771.638232541144,8338.408837822917,8901.78854307361,9182.213237588123,9740.544577180472,441.38777089598335,676.5793999346137,793.6470692180358,1026.7312023327909,1258.421293059102,1373.7463637394899,1603.3606033069614,1831.6012321323692,1945.209241428885,2171.4052278678373,2396.2480588517515,2508.1651156417615,2730.993431544708,2952.489011592662,3062.7395450738877,3282.2506253527363,3500.4487412368503,3609.058150550186,3825.301589413833,4040.25110085434
25,25,15185274.0,0.39897703735696216,2.5064099092632905,467.1661012805774,1068.9821896080139,1667.1966162936462,1964.9608899051896,2557.817310355081,3147.1260795634325,3440.4584319382125,4024.4876380274172,4605.024121127134,4893.988053291358,5469.32311582124,6041.216611130896,6325.8791460879775,6892.649751369751,7456.029456620444,7736.454151134956,8294.785490727305,8849.777932932633,9126.028007716945,9676.0483801393,415.9082299028046,654.6542463844103,773.4909961504558,1010.0975419267044,1245.2891709653345,1362.3568402487567,1595.4409733635118,1827.131064089823,1942.4561347702108,2172.070374337682,2400.3110031630904,2513.9190124596057,2740.1149988985585,2964.9578298824727,3076.8748866724827,3299.703202575429,3521.1987826233826,3631.449316104609,3850.960396383457,4069.1585122675715
26,26,15188035.0,0.40274491439678545,2.4829612100695506,593.2144557283355,1191.4288824139678,1786.0658286172043,2082.049576475403,2671.358345683754,3257.143011727362,3548.719904147739,4129.256387247456,4706.3196807997465,4993.555381941562,5565.448877251218,6133.921898502165,6416.882017490073,6980.261722740765,7540.270965783286,7819.0177568476265,8374.010199052955,8925.683385247126,9200.280646259622,9747.010263806873,366.4507000615309,606.6328760033659,726.1845905688405,964.2156422510171,1200.8221880272656,1318.5943827539352,1553.081486349318,1786.1656194640732,1902.1847106368473,2133.180780870772,2362.7950204382437,2477.086508872323,2704.6436585601673,2930.8396449991196,3043.42962316554,3267.599532773044,3490.4278486759904,3601.341870087877,3822.17396220517,4041.6850424840186
27,27,15190850.0,0.4093631174269563,2.442818997191247,374.24698716571766,968.8839333689541,1559.9639470530308,1854.1764504355042,2439.9611164791118,3022.241734737932,3312.0744919992057,3889.137785551496,4462.749616184882,4748.266982002967,5316.740003253915,5881.8125341004215,6163.0798274925155,6723.089070535036,7279.749163458228,7556.828303804705,8108.501489998876,8656.874042128757,8929.828368558623,9473.28802068422,456.65739881651297,698.2854350791625,818.5565947502837,1058.0193255864722,1296.0503772686488,1414.5309938570078,1650.4291177715668,1884.9162213669497,2001.6331425787826,2234.019445654479,2465.015515888404,2579.994725733682,2808.9212438899544,3036.4783935777987,3149.7459720809134,3375.2643581831717,3599.4342677906757,3711.015236727748,3933.1766051055083,4154.008697222802
28,28,15191928.0,0.41397352391035686,2.4156134202837163,411.07237831308396,1002.1523919971607,1589.6972477544136,1882.1495614232417,2464.430179682062,3043.226869107559,3331.326230495626,3904.938061129012,4475.117961904179,4758.928448198045,5324.000979044552,5885.692966951157,6165.277515479165,6721.937608402358,7275.266823533147,7550.689934943006,8099.062487072886,8644.15481364911,8915.47646562835,9455.685837714613,443.22621936343154,686.3079278288379,807.3028268825287,1048.2071237626087,1287.6698545987972,1406.8641565149283,1644.1815228693326,1880.0796467838918,1997.4990810958525,2231.2836715911076,2463.669974666804,2579.340974220341,2809.645254746007,3038.5717729022795,3152.5209132936084,3379.3965010932384,3604.9148871954967,3717.1677400129906,3940.665765740073,4162.827134117833
29,29,15193241.0,0.3999356842311955,2.5004020381985175,346.22067761814714,948.0367659455835,1546.2511926312159,1844.0154662427592,2436.871886692651,3026.1806559010024,3319.5130082757823,3903.5422143649866,4484.0786974647035,4773.042629628928,5348.3776921588105,5920.2711874684655,6204.933722425547,6771.704327707321,7335.084032958013,7615.508727472526,8173.840067064874,8728.832509270203,9005.082584054515,9555.10295647687,464.2221399958305,702.9681564774362,821.8049062434817,1058.4114520197302,1293.6030810583604,1410.6707503417827,1643.7548834565378,1875.444974182849,1990.7700448632368,2220.3842844307082,2448.624913256116,2562.232922552632,2788.428908991584,3013.2717399754983,3125.1887967655084,3348.017112668455,3569.5126927164088,3679.7632261976346,3899.274306476483,4117.472422360597
30,30,15194178.0,0.40069624630894746,2.495656021766107,548.6998004978612,1148.7127252301464,1745.1356234945265,2042.0082960862198,2633.0883097702963,3220.6331655275494,3513.0854791963775,4095.3660974551976,4674.162786880695,4962.262148268762,5535.873978902148,6106.053879677314,6389.864365971181,6954.936896817688,7516.628884724293,7796.213433252301,8352.873526175494,8906.202741306282,9181.62585271614,9729.998404846021,383.8966177272654,623.3593485634539,742.553650479585,979.8710168339894,1215.7691407485486,1333.1885750605093,1566.9731655557641,1799.3594686314607,1915.0304681849977,2145.334748710664,2374.2612668669362,2488.210407258265,2715.085995057895,2940.604381160153,3052.857233977647,3276.355259704729,3498.51662808249,3609.0981867185574,3829.2691354271974,4048.122778080739
31,31,15194709.0,0.3873796963862214,2.5814465996250617,450.32799961699635,1061.2372282223814,1668.4934351330398,1970.757281600812,2572.5733699282487,3170.787796613881,3468.552070225424,4061.408490675316,4650.717259883667,4944.049612258447,5528.078818347652,6108.615301447368,6397.579233611593,6972.9142961414755,7544.8077914511305,7829.470326408212,8396.240931689987,8959.62063694068,9240.04533145519,9798.37667104754,418.9721510117686,654.1637800503988,771.2314493338209,1004.315582448576,1236.0056731748873,1351.3307438552752,1580.9449834227464,1809.1856122481545,1922.79362154467,2148.9896079836226,2373.8324389675367,2485.749495757547,2708.5778116604934,2930.073391708447,3040.323925189673,3259.8350054685216,3478.0331213526356,3586.642530665971,3802.8859695296183,4017.8354809701254
32,32,15196123.0,0.3912727314365436,2.5557620545866726,548.9535185526074,1156.2097254632658,1759.8325375589848,2060.289660258474,2658.504086944107,3253.141033147343,3549.124781005542,4138.433550213893,4724.218216257501,5015.795108677878,5596.331591777594,6173.394885329885,6460.630586471701,7032.5240817813565,7600.997103032304,7883.957222020212,8447.336927270904,9007.346170313425,9286.092961377766,9841.085403583094,381.8099724091295,618.4165181853781,736.1887129120475,970.6758165074305,1203.7599496221856,1319.7790407949597,1550.7751110288846,1780.389350596356,1894.6808390304352,2122.2379887182797,2348.433975157232,2461.023953323652,2685.193862931156,2908.0221788341028,3018.9362002459893,3239.7682923632824,3459.279372642131,3568.5423502442377,3786.0868978395806,4002.3303367032277
33,33,15196910.0,0.3969078447836466,2.519476531246434,425.39398683962094,1029.0167989353397,1629.0297236676247,1927.6883483204617,2522.325294523698,3113.405308207775,3407.6178115902485,3993.402477633856,4575.683095892676,4865.51585315395,5442.57914670624,6016.190977339626,6301.708343157711,6870.18136440866,7435.253895255166,7716.521188647259,8276.53043168978,8833.190524612972,9110.269664959449,9661.94285115362,431.79333574279445,669.8243874249711,788.30500401333,1024.2031279278892,1258.690231523272,1375.4071527351048,1607.7934558108013,1838.789526044726,1953.7687358900043,2182.6952540462767,2410.2524037341213,2523.5199822372356,2749.038368339494,2973.208277946998,3084.78924688407,3306.9506152618305,3527.782707379124,3637.703122606538,3856.5567652600794,4074.101312855422
34,34,15198009.0,0.3946520180713083,2.533877832139486,413.8323762432385,1019.2680746419379,1621.0841629693743,1920.6399650021697,2517.06286326655,3109.919283716442,3405.01554954232,3992.5604052995727,4576.5896113887775,4867.293337227221,5446.090026652719,6021.4250891826005,6307.801218674172,6877.981119449338,7444.751724731112,7726.864136589711,8288.556124496317,8846.887464088666,9124.800765947517,9678.129981078306,435.5674036524009,672.8847700068054,791.010699194695,1026.2023282333253,1259.9869187285801,1376.3541306315026,1608.0442213578137,1838.3485018834797,1952.9835316056729,2181.2241604310807,2408.099748230711,2521.0281561665493,2745.870987150463,2969.369012877545,3080.6163598434196,3302.1119398913734,3522.2828886000134,3631.8735536514478,3850.071669535562,4066.9646419403584
35,35,15198679.0,0.3893992160337923,2.568058585698897,489.75475342396703,1098.835423206309,1704.2711216050084,2005.6300872329552,2605.6430119652405,3202.0659102296204,3498.9385828213135,4090.0185965053906,4677.563452262643,4970.015765931472,5552.296384190291,6131.093073615789,6419.192435003856,6992.804265637242,7562.984166412409,7846.794652706275,8411.867183552782,8973.559171459387,9253.143719987396,9809.803812910588,404.34644366554465,640.2445675801038,757.6640018920646,991.4485923873194,1223.834895463016,1339.505895016553,1569.810175542219,1798.7366936984915,1912.6858340898202,2139.5614218894502,2365.0798079917085,2477.3326608092025,2700.8306865362847,2922.992054914045,3033.5736135501124,3253.7445622587525,3472.598204912294,3581.5333431943013,3798.4263155990975,4014.0222980383437
36,36,15201856.0,0.38877670655347324,2.572170562544898,570.8294089252336,1179.9100787075756,1785.345777106275,2086.704742734222,2686.7176674665066,3283.140565730887,3580.01323832258,4171.093252006657,4758.63810776391,5051.090421432738,5633.371039691558,6212.167729117055,6500.267090505123,7073.878921138508,7644.058821913675,7927.8693082075415,8492.941839054049,9054.633826960653,9334.218375488663,9890.878468411855,372.8009427966782,608.6990667112374,726.1185010231981,959.9030915184529,1192.2893945941496,1307.9603941476867,1538.2646746733526,1767.1911928296252,1881.1403332209538,2108.015921020584,2333.534307122842,2445.787159940336,2669.2851856674183,2891.446554045179,3002.028112681246,3222.199061389886,3441.0527040434276,3549.987842325435,3766.880814730231,3982.4767971694773
37,37,15203503.0,0.39335187782882,2.5422530216957115,580.1022671226424,1185.537965521342,1787.3540538487782,2086.9098558815735,2683.332754145954,3276.1891745958455,3571.2854404217237,4158.830296178977,4742.859502268181,5033.563228106625,5612.359917532122,6187.694980062005,6474.071109553575,7044.251010328742,7611.021615610516,7893.134027469115,8454.82601537572,9013.157354968069,9291.070656826922,9844.39987195771,370.053287502772,607.3706538571764,725.496583045066,960.6882120836963,1194.4728025789511,1310.8400144818736,1542.5301052081848,1772.8343857338507,1887.4694154560439,2115.710044281452,2342.585632081082,2455.5140400169203,2680.356871000834,2903.854896727916,3015.1022436937906,3236.5978237417444,3456.7687724503844,3566.359437501819,3784.5575533859333,4001.4505257907294
38,38,15204406.0,0.39331254657416254,2.5425072469978813,584.4896099128852,1189.9253083115846,1791.7413966390209,2091.297198671816,2687.7200969361966,3280.576517386088,3575.6727832119664,4163.2176389692195,4747.246845058425,5037.950570896867,5616.747260322365,6192.082322852248,6478.458452343818,7048.638353118985,7615.408958400759,7897.521370259357,8459.213358165964,9017.544697758312,9295.457999617163,9848.787214747952,368.32747277071184,605.6448391251163,723.7707683130059,958.9623973516361,1192.746987846891,1309.1141997498135,1540.8042904761246,1771.1085710017906,1885.7436007239837,2113.984229549392,2340.859817349022,2453.78822528486,2678.631056268774,2902.1290819958563,3013.3764289617307,3234.8720090096845,3455.042957718324,3564.633622769759,3782.831738653873,3999.724711058669
39,39,15206989.0,0.39244825325687505,2.548106640050338,395.5772446001539,1002.8334515108123,1606.4562636065311,1906.9133863060208,2505.127812991653,3099.76475919489,3395.7485070530884,3985.0572762614397,4570.841942305047,4862.418834725424,5442.955317825141,6020.018611377432,6307.254312519248,6879.147807828903,7447.62082907985,7730.580948067758,8293.96065331845,8853.969896360972,9132.716687425313,9687.70912963064,441.9130657535219,678.5196115297705,796.2918062564399,1030.7789098518228,1263.863042966578,1379.882134139352,1610.878204373277,1840.4924439407484,1954.7839323748276,2182.341082062672,2408.5370685016246,2521.127046668045,2745.296956275549,2968.125272178495,3079.0392935903815,3299.871385707675,3519.382465986523,3628.6454435886303,3846.189991183973,4062.4334300476203
40,40,15208394.0,0.3906862916007208,2.55959838238193,316.15116132937356,925.2318311117157,1530.667529510415,1832.0264951383617,2432.0394198706467,3028.462318135027,3325.33499072672,3916.415004410797,4503.95986016805,4796.412173836878,5378.692792095698,5957.489481521196,6245.588842909262,6819.2006735426485,7389.380574317815,7673.191060611681,8238.263591458188,8799.955579364794,9079.540127892802,9636.200220815994,472.0626408328284,707.9607647473875,825.3801990593482,1059.1647895546032,1291.5510926302998,1407.2220921838368,1637.5263727095028,1866.4528908657753,1980.402031257104,2207.2776190567342,2432.796005158992,2545.048857976486,2768.5468837035683,2990.708252081329,3101.2898107173964,3321.460759426036,3540.314402079578,3649.249540361585,3866.1425127663815,4081.7384952056273
41,41,15208903.0,0.37679705413527564,2.653948562031447,335.5156077073547,955.6571832136041,1572.09096812172,1878.9226278734066,2489.831856478792,3097.0880633894503,3399.3519098572224,4001.1679981846587,4599.382424870291,4897.146698481834,5490.003118931726,6079.311888140078,6372.644240514857,6956.673446604062,7537.209929703779,7826.173861868003,8401.508924397885,8973.402419707541,9258.064954664622,9824.835559946396,458.50824171656626,690.1983324428775,805.5234031232652,1035.1376426907366,1263.3782715161447,1376.9862808126602,1603.1822672516128,1828.025098235527,1939.9421550255372,2162.7704709284835,2384.2660509764373,2494.516584457663,2714.0276647365117,2932.2257806206258,3040.8351899339614,3257.0786287976084,3472.0281402381156,3579.0205042882003,3792.0442930047766,4003.794096012226
42,42,15210348.0,0.3773626455248794,2.6499708221228016,568.7194005123283,1187.0033566442212,1801.5902834095075,2107.503197212282,2716.583866994624,3322.0195653933233,3623.37853102127,4223.391455753555,4819.814354017935,5116.687026609628,5707.767040293706,6295.311896050958,6587.764209719786,7170.044827978606,7748.841517404104,8036.94087879217,8610.552709425556,9180.732610200723,9464.54309649459,10029.615627341096,371.30240508145016,603.6887081571467,719.3597077106838,949.6639882363497,1178.5905063926223,1292.539646783951,1519.4152345835812,1744.9336206858393,1857.1864735033332,2080.6844992304154,2302.8458676081764,2413.4274262442436,2633.598374952883,2852.4520176064248,2961.387155888432,3178.2801282932282,3393.8761107324744,3501.189515505922,3714.8537447679464,3927.239377585028
43,43,15212248.0,0.3715217576663176,2.691632399355061,444.7119952307467,1068.5864820043887,1688.728057510638,1997.4065754051542,2611.9935021704405,3222.9027307758256,3526.987085755557,4132.422784154256,4734.238872481693,5033.794674514488,5630.217572778868,6223.07399322876,6518.170259054638,7105.715114811891,7689.744320901096,7980.44804673954,8559.244736165037,9134.57979869492,9420.95592818649,9991.135828961656,415.9023160604328,646.2065965860987,760.841626308292,989.0822551337,1215.95784293333,1328.8862508691682,1553.729081853082,1777.2271075801643,1888.4744545460387,2109.9700345939923,2330.1409833026323,2439.7316483540667,2657.929764238181,2874.8227366429774,2982.782612415164,3197.732123855671,3411.3963531176955,3517.748276622332,3729.4980796297814,3939.98105931163
44,44,15214855.0,0.357741020927467,2.7953182372193006,551.090728418844,1186.2955421965878,1817.7011600732064,2131.985891023452,2757.734604600538,3379.7400903783773,3689.345528615754,4305.77931352387,4918.523887078331,5223.520201880942,5830.7764087916,6434.399220887319,6734.856343586809,7333.070770272441,7927.707716475677,8223.691464333877,8813.000233542227,9398.784899585835,9690.361792006212,10270.898275105928,373.28267039094885,599.4786568299014,712.0686349963215,936.2385446038257,1159.066860506772,1269.9808819186585,1490.8129740359518,1710.3240543148002,1819.587031916907,2037.1315795122498,2253.375018375897,2361.011125042957,2575.316893866489,2788.3406825830652,2894.3743918955097,3105.490159049069,3315.3428043086774,3315.3428043086774,3315.3428043086774,3315.3428043086774
45,45,15219721.0,0.357741020927467,2.7953182372193006,551.2901284189378,1186.4949421966814,1817.9005600733,2132.185291023546,2757.934004600632,3379.9394903784714,3689.5449286158478,4305.978713523964,4918.723287078425,5223.7196018810355,5830.975808791694,6434.598620887413,6735.055743586902,7333.270170272535,7927.9071164757715,8223.89086433397,8813.199633542321,9398.984299585929,9690.561192006306,10271.097675106023,373.2113336087035,599.4073200476561,711.9972982140762,936.1672078215803,1158.9955237245267,1269.909545136413,1490.7416372537064,1710.2527175325547,1819.5156951346619,2037.0602427300043,2253.3036815936516,2360.9397882607113,2575.2455570842435,2788.26934580082,2894.3030551132647,3105.4188222668236,3315.271467526432,3315.271467526432,3315.271467526432,3315.271467526432
46,46,15220260.0,0.3532266625252433,2.8310433670293365,590.2821898263247,1229.3092927443643,1864.514106522108,2180.691045333882,2810.2044553489723,3435.9531689260584,3747.422517435025,4367.564092941275,4983.9978778493905,5290.8295376010765,5901.738766206462,6508.994973117121,6811.258819584893,7413.074907912329,8011.289334597961,8309.053608209504,8901.910028659397,9491.218797867748,9784.551150242527,10368.580356331733,358.37258643607777,583.2154174199918,695.132474210002,917.9607901129483,1139.456370160902,1249.706903642128,1469.2179839209764,1687.4160998050907,1796.025509118426,2012.2689479820733,2227.2184594225805,2334.210823472665,2547.2346121892415,2758.984415196691,2864.3840886552453,3074.2367339148536,3074.2367339148536,3074.2367339148536,3074.2367339148536,3074.2367339148536
