,index,blocknum,p0vs1,p1vs0,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
21,21,12432339.0,0.0002502655505919041,3995.7556988362794,471.79830579260175,9962.829415958835,19069.971337832678,28099.03062247979,36860.68189848264,45581.01889002556,55024.783121389475,101458.33052376124,147954.39091650394,193718.39538391813,201944.77494688676,6.076423512484027,7.52528721995447,8.958821096943417,9.164006709612721,9.367145671576314,9.549985701028731,9.73100653771591,9.910226271049961,10.087642449571948,10.283728888972501
22,22,12432951.0,0.00024976554466318916,4003.7548067268767,1499.8921998387066,11757.16330370993,21622.921389442286,31403.048840778185,40908.29541961296,50364.82917212389,60537.46525777642,107692.63247158096,154903.13279930787,201374.4687608094,210301.14209845575,6.389512416189343,8.02465858921324,9.642621484190407,10.030401106107487,10.414317326446112,10.776135937343055,11.134354582733295,11.489009059405873,11.840114466994924,12.208161985652398
23,23,12433754.0,0.00024435540696240597,4092.399723955565,1649.8137791091124,12009.116906252086,22266.388010123308,32132.146095855664,41912.273547191566,51417.52012602634,60874.05387853727,71046.6899641898,118201.85717799434,165412.35750572127,211883.69346722277,4.550757142863506,6.168720037840672,6.556499659757752,6.940415880096377,7.302234490993318,7.66045313638356,8.015107613056138,8.366213020645189,8.734260539302662,8.920564929579147
24,24,12434532.0,0.0002445265070704684,4089.5361896770432,1423.7561787956474,11783.059305938621,22040.33040980984,31906.088495542197,41686.2159468781,51191.46252571287,60647.99627822381,70820.63236387634,117975.79957768088,165186.2999054078,211657.63586690932,4.60601782278048,6.223980717757646,6.611760339674727,6.995676560013351,7.357495170910293,7.715713816300534,8.070368292973113,8.421473700562164,8.789521219219637,8.975825609496122
25,25,12435130.0,0.00024861931880861823,4022.2135785424557,3908.2140856054743,14165.485189476696,24031.243275209054,33811.370726544956,43316.617305379725,52773.15105789066,62945.78714354319,110100.95435734773,157311.45468507466,203782.79064657615,212709.46398422253,5.789341504108362,7.42448767713226,9.042450572109425,9.430230194026505,9.81414641436513,10.175965025262073,10.534183670652313,10.888838147324892,11.239943554913943,11.607991073571416
26,26,12435945.0,0.0002464904662936858,4056.9520397130927,8337.473982367048,18594.74508623827,28460.503171970624,38240.630623306526,47745.8772021413,57202.41095465223,67375.04704030477,114530.2142541093,161740.71458183622,208212.05054333774,217138.7238809841,4.692801498878717,6.327947671902614,7.945910566879781,8.333690188796862,8.717606409135486,9.079425020032428,9.43764366542267,9.792298142095246,10.1434035496843,10.51145106834177
27,27,12437050.0,0.0002468357773425685,4051.276564386208,7630.225887144547,17887.49699101577,27753.255076748126,37533.382528084025,47038.6291069188,56495.16285942973,66667.79894508226,113822.9661588868,161033.46648661373,207504.80244811522,216431.4757857616,4.867265446724853,6.5024116197487505,8.120374514725917,8.508154136642997,8.892070356981622,9.253888967878563,9.612107613268805,9.966762089941383,10.317867497530434,10.685915016187908
28,28,12437610.0,0.0002519982672548818,3968.281254047502,7201.352509876009,17067.110595608367,26847.238046944265,36352.48462577904,45809.01837828997,55981.654463942505,103136.82167774705,150347.32200547395,196818.65796697547,205745.33130462182,214373.64002499287,5.881227316988699,7.532806157073721,9.167952330097618,10.785915225074785,11.173694846991864,11.55761106733049,11.91942967822743,12.277648323617672,12.632302800290251,12.983408207879302
29,29,12438239.0,0.0002553975987306084,3915.463594686311,350.81620751535473,10216.574293247711,19996.701744583614,29501.948323418386,38958.482075929314,49131.11816158185,96286.28537538639,143496.7857031133,189968.12166461482,198894.79500226118,207523.10372263222,7.619198925491794,9.270777765576815,10.905923938600713,12.52388683357788,12.91166645549496,13.295582675833584,13.657401286730526,14.015619932120767,14.370274408793346,14.721379816382397
30,30,12438839.0,0.00025860994342934493,3866.827341359405,4028.75051017956,13808.877961515462,23314.124540350236,32770.65829286117,42943.294378513696,90098.46159231824,137308.96192004517,183780.29788154666,192706.97121919302,201335.27993956406,206801.93795084636,6.591700293388652,9.135485465187813,10.787064305272834,12.422210478296732,14.040173373273898,14.427952995190978,14.811869215529603,15.173687826426544,15.531906471816786,15.886560948489365
31,31,12439562.0,0.0002570630065654905,3890.0968807631048,10993.214361374823,26360.241579502675,35865.48815833745,45322.02191084838,55494.657996500915,102649.82521030545,149860.32553803237,196331.6614995339,205258.33483718024,213886.6435575513,219353.3015688336,9.118605999406155,13.07606415299035,16.12725039272743,19.148078331424216,22.13793592689266,23.883960343262217,24.26787656360084,24.629695174497783,24.987913819888025,25.342568296560604
32,32,12440108.0,0.00026257064159135833,3808.498901245446,6332.111053884894,15837.357632719668,25293.8913852306,35466.527470883135,82621.69468468767,129832.1950124146,176303.5309739161,185230.20431156247,193858.5130319335,199325.1710432158,200194.82618865796,5.973715057536111,8.543324850587428,11.087110022386588,12.73868886247161,14.373835035495507,15.991797930472673,16.379577552389755,16.763493772728378,17.12531238362532,17.48353102901556
33,33,12440840.0,0.0002653420190323594,3768.720851852893,1184.1762258266488,10689.422804661423,20145.956557172354,30318.592642824886,77473.75985662943,124684.26018435635,171155.59614585785,180082.2694835042,188710.57820387525,194177.23621515755,195046.89136059972,7.332591539789134,9.90220133284045,12.445986504639611,14.097565344724632,15.73271151774853,17.350674412725695,17.738454034642775,18.1223702549814,18.48418886587834,18.842407511268583
34,34,12441772.0,0.0002640714925690685,3786.8532883701855,4602.450996017165,17107.877465052454,29534.740251481722,42648.15161024561,92714.8343196238,139925.3346473507,186396.6706088522,195323.3439464986,203951.6526668696,209418.31067815193,210287.96582359407,8.797787554153006,12.141878437661184,15.45243886806899,17.863163804632194,20.249902819786737,21.8678657147639,22.25564533668098,22.639561557019608,23.001380167916547,23.35959881330679
35,35,12442288.0,0.00026768721527188323,3735.7032497212276,8510.346991566079,20937.209777995347,34050.62113675923,84117.30384613742,131327.80417386434,177799.14013536583,186725.8134730122,195354.12219338323,200820.78020466556,201690.4353501077,202551.30828559346,7.732813140111338,11.036532722298373,14.38062360580655,17.691184036214356,20.10190897277756,22.4886479879321,24.10661088290927,24.49439050482635,24.878306725164972,25.240125336061915
36,36,12442822.0,0.00026375481265766387,3791.4000124726945,5095.480680948549,16857.311847151912,28547.977872613177,40932.51737708844,90277.58027503385,136773.64066777655,182537.64513519075,190764.0246981594,198699.00733169424,203479.23762619557,203669.29478954704,8.080447168563312,11.232582728700072,14.353097728001739,16.575668123116216,18.776124672717305,20.20965854970625,20.414844162375555,20.617983124339148,20.800823153791566,20.981843990478744
37,37,12443900.0,0.00026209846313311763,3815.3600293799063,8860.07903372657,20621.910199929935,32312.576225391196,44697.11572986647,94042.17862781187,140538.23902055458,186302.24348796875,194528.6230509374,202463.60568447228,207243.8359789736,207433.89314232505,7.09058375490024,10.242719315036998,13.363234314338667,15.585804709453145,17.786261259054232,19.219795136043178,19.424980748712482,19.628119710676074,19.810959740128492,19.99198057681567
38,38,12444504.0,0.00026050460839838305,3838.7036841618,510.8126667960133,12570.202564463143,24332.03373066651,36022.69975612777,48407.23926060304,97752.30215854844,143671.12655418535,188863.63833161874,197090.0178945874,205025.00052812227,209805.2308226236,9.269926026561354,12.390441025863023,14.613011420977502,16.81346797057859,18.247001847567535,18.45218746023684,18.65532642220043,18.83816645165285,19.019187288340028,19.198407021674075
39,39,12445382.0,0.00026092172852328044,3832.566975773258,12125.516200825674,24445.88741477207,36689.53618831328,49621.55645112914,99508.6528482037,145964.11769043282,191687.93051962528,200440.3248608651,208896.0886023066,214191.9184013272,214892.44502019754,6.676826570222457,9.981146386313293,13.252331458329735,15.616231211179,17.95661093781962,19.528675803533254,19.871014066648897,20.209941054893857,20.527218062423316,20.841338277436368
40,40,12446016.0,0.0002698102129243511,3706.308924193237,3517.2633309829434,15760.912104524152,28692.932367340007,78580.02876441456,125035.4936066437,170759.30643583616,179511.70077707598,187967.46451851746,193263.29431753806,193963.8209364084,194657.24811611706,8.927194434969136,12.18266286658366,15.486982682674496,18.758167754690938,21.122067507540205,23.462447234180825,25.03451209989446,25.3768503630101,25.715777351255063,26.03305435878452
41,41,12446614.0,0.00027418909382091527,3647.1180748463435,5868.943154527845,18800.9634173437,68688.05981441826,115143.5246566474,160867.33748583985,169619.7318270797,178075.49556852118,183371.32536754175,184071.8519864121,184765.27916612074,185400.03593399894,8.33894442273692,11.630396462474138,14.885864894088662,18.190184710179498,21.46136978219594,23.825269535045205,26.165649261685825,27.73771412739946,28.080052390515103,28.418979378760064
42,42,12447132.0,0.00028268026885012125,3537.5656181019335,47878.44892553863,94333.91376776776,140057.72659696022,148810.12093820007,157265.88467964155,162561.71447866212,163262.24109753247,163955.66827724111,164590.42504511934,165199.47010111407,165802.39126423065,18.23877864639804,21.56145497289911,24.83874966443815,28.13020170417537,31.38567013578989,34.689989951880726,37.96117502389717,40.32507477674643,42.66545450338705,44.23751936910069
43,43,12447650.0,0.00029187185902788905,3426.1610671566923,16555.18865297345,62279.0014821659,71031.39582340574,79487.15956484723,84782.98936386782,85483.51598273816,86176.94316244681,86811.699930325,87420.74498631977,88023.66614943634,88620.58844325463,36.149015741458605,39.72939467516362,43.05207100166469,46.32936569320373,49.62081773294095,52.876286164555474,56.180605980646305,59.45179105266275,61.81569080551201,64.15607053215264
44,44,12448155.0,0.00028318952606561646,3531.2040451958483,43256.79238893222,89712.25723116136,135436.0700603538,144188.46440159364,152644.22814303514,157940.05794205572,158640.58456092607,159334.0117406347,159968.7685085129,160577.81356450767,161180.73472762425,19.54643745210586,22.86911377860693,26.146408470145968,29.437860509883187,32.69332894149771,35.99764875758855,39.268833829604986,41.63273358245426,43.97311330909487,45.545178174808505
45,45,12448689.0,0.0002793923459519543,3579.1961178920947,7001.286983348841,56888.383380423395,103343.84822265254,149067.66105184497,157820.05539308483,166275.8191345263,171571.6489335469,172272.17555241723,172965.6027321259,173600.3595000041,174209.40455599886,8.552573937058344,11.829868628597382,15.1213206683346,18.376789099949125,21.68110891603996,24.952293988056404,27.316193740905668,29.656573467546288,31.228638333259923,31.570976596375562
46,46,12449281.0,0.00029280729810993357,3415.2154213880053,9220.966306993354,54944.7791361858,63697.17347742565,72152.93721886713,77448.76701788772,78149.29363675806,78842.72081646671,79477.47758434492,80086.52264033967,80689.44380345625,81286.36609727454,38.29316502756006,41.87354396126508,45.196220287766145,48.473514979305186,51.7649670190424,55.020435450656926,58.324755266747765,61.59594033876421,63.95984009161347,66.30021981825409
47,47,12449788.0,0.00030809622782612906,3245.739186928117,5501.966225422034,10797.796024442625,11498.322643312964,12191.74982302162,12826.506590899819,13435.551646894577,14038.472810011152,14635.395103829447,15226.378210614683,15811.481239343813,16390.68906350297,6.1192367014476226,19.561160390530798,32.94776206296386,47.03858342913562,50.61896236284064,53.94163868934171,57.21893338088075,60.510385420617965,63.76585385223249,67.07017366832332
48,48,12450429.0,0.0002922222979583757,3422.052345035082,13684.894142647288,59337.24773412071,68089.64207536056,76545.40581680204,81841.23561582263,82541.76223469297,83235.18941440163,83869.94618227982,84478.99123827458,85081.91240139115,85678.83469520946,36.92495472089025,40.50533365459526,43.828009981096336,47.10530467263538,50.39675671237259,53.65222514398712,56.956544960077956,60.22773003209439,62.59162978494366,64.93200951158428
49,49,12451004.0,0.00027967186405799486,3575.618889544901,6378.246292722634,56192.43995313272,102575.72741661263,148228.08100808607,156980.4753493259,165436.23909076737,170732.06888978797,171432.5955086583,172126.02268836697,172760.77945624516,173369.82451223992,8.72673884879663,12.004033540335667,15.295485580072887,18.55095401168741,21.855273827778248,25.126458899794688,27.490358652643955,29.830738379284576,31.40280324499821,31.74514150811385
50,50,12451572.0,0.0002885924346311922,3465.09429908637,42759.12876653272,88411.48235800615,97163.87669924599,105619.64044068746,110915.47023970805,111615.9968585784,112309.42403828706,112944.18080616526,113553.22586216002,114156.14702527659,114753.06931909488,28.48118242364707,32.06156135735209,35.38423768385316,38.6615323753922,41.952984415129414,45.20845284674394,48.51277266283478,51.78395773485122,54.147857487700485,56.488237214341105
51,51,12452173.0,0.00028592109951460187,3497.4683634669304,19337.47597679691,65720.76344027682,111373.11703175024,120125.51137299009,128581.27511443157,133877.10491345217,134577.6315323225,135271.05871203117,135905.81547990936,136514.86053590412,137117.78169902068,26.311608325764265,29.634284652265336,32.91157934380438,36.20303138354159,39.45849981515612,42.762819631246956,46.03400470326339,48.39790445611266,50.738284182753276,52.31034904846692
52,52,12452739.0,0.00029616423163188914,3376.504969860534,28703.621013635344,37456.015354875184,45911.77909631667,51207.60889533726,51908.1355142076,52601.562693916254,53236.319461794454,53845.36451778921,54448.285680905785,55045.207974724086,55636.19108150932,31.787794665554344,45.85802434542575,49.43840327913076,52.761079605631835,56.038374297170876,59.32982633690809,62.585294768522616,65.88961458461345,69.16079965662989,71.52469940947915
53,53,12453261.0,0.00031150382337264955,3210.2334705654894,874.640773718679,6170.470572739269,6870.997191609609,7564.424371318265,8199.181139196464,8808.22619519122,9411.147358307797,10008.069652126092,10599.052758911328,11184.155787640457,11763.363611799616,7.5528220063212395,20.97373805057201,34.339541097432004,48.40977077730341,51.99014971100843,55.3128260375095,58.590120729048536,61.88157276878576,65.13704120040028,68.44136101649111
54,54,12453825.0,0.000296519824243411,3372.455796341991,25763.998347110282,34516.392688350126,42972.15642979161,48267.9862288122,48968.51284768254,49661.940027391196,50296.696795269396,50905.74185126415,51508.66301438073,52105.58530819902,52696.56841498426,32.65896753559877,46.72919721547017,50.30957614917519,53.63225247567626,56.9095471672153,60.20099920695252,63.45646763856704,66.76078745465787,70.03197252667432,72.39587227952359
55,55,12454404.0,0.0002939220267503421,3402.2628758252336,447.9811863091068,46100.33477778253,54852.72911902238,63308.492860463855,68604.32265948445,69304.84927835478,69998.27645806344,70633.03322594165,71242.0782819364,71844.99944505298,72441.92173887127,40.80447255006994,44.38485148377496,47.70752781027603,50.98482250181507,54.27627454155228,57.53174297316681,60.836062789257646,64.10724786127409,66.47114761412335,68.81152734076397
56,56,12454927.0,0.000305366473309258,3274.753738231296,922.3440962474724,10130.581989481092,16171.39906614533,17609.500579199896,19033.164036030266,20390.891465314777,21715.7138615394,23027.29061874737,24325.81761419133,25611.42467889508,26884.240396768193,18.873568733669156,32.239371780529154,46.30960146040056,49.88998039410557,53.212656720606645,56.48995141214568,59.7814034518829,63.036871883497426,66.34119169958826,69.6123767716047
57,57,12456127.0,0.00029515903330886096,3388.004049171613,36304.57360921559,45817.004207724465,55025.24210095809,61066.05917762232,62504.16069067689,475949.13383373624,885228.6916484733,1290416.6558864978,1691573.070734847,2088738.1098477659,2481951.483099461,29.54039711638182,43.61062679625322,47.19100572995824,50.51368205645931,53.79097674799835,57.082428787735566,60.33789721935009,63.64221703544093,66.91340210745737,69.27730186030664
58,58,12456703.0,0.0002834161569953968,3528.3803527695204,41233.43270499852,87616.72016847844,133269.07375995186,142781.50435846072,151989.74225169435,158030.5593283586,159468.66084141316,572913.6339844725,982193.1917992096,1387381.156037234,1788537.5708855833,20.078441835710983,23.401118162212057,26.678412853751095,29.969864893488314,33.22533332510284,36.52965314119367,39.80083821321011,42.16473796605938,44.5051176927,46.07718255841363
59,59,12457542.0,0.0002863502815111614,3492.226355506558,15436.161236473621,61819.44869995353,107471.80229142695,116984.23288993583,126192.47078316944,132233.28785983368,133671.38937288825,547116.3625159475,956395.9203306846,1361583.8845687092,1762740.2994170582,27.427965576787706,30.750641903288777,34.027936594827814,37.31938863456504,40.57485706617956,43.87917688227039,47.150361954286836,49.5142617071361,51.85464143377672,53.426706299490355
60,60,12458068.0,0.0002870096121322292,3484.2038654067323,9871.868831060392,56255.1562945403,101907.50988601372,111419.9404845226,120628.17837775621,126668.99545442045,128107.09696747502,541552.0701105343,950831.6279252714,1356019.592163296,1757176.007011645,29.02321668226724,32.345893008768314,35.62318770030735,38.91463974004457,42.17010817165909,45.47442798774993,48.74561305976637,51.109512812615634,53.449892539256254,55.02195740496989
61,61,12458611.0,0.00029356954947047507,3406.347837518387,3097.7944486831293,48750.14804015656,58262.57863866542,67470.81653189904,73511.63360856328,74949.73512161785,488394.7082646772,897674.2660794143,1302862.2303174387,1704018.645165788,2101183.684278707,40.02607634167467,43.60645527537969,46.929131601880755,50.206426293419796,53.49787833315701,56.753346764771536,60.057666580862374,63.32885165287882,65.69275140572807,68.0331311323687
62,62,12459160.0,0.00030226772071955386,3308.325472595888,5772.161579948015,14980.399473181635,21021.21654984587,22459.31806290044,435904.2912059598,845183.8490206968,1250371.8132587213,1651528.2281070706,2048693.2672199893,2441906.6404716843,2831207.67629634,17.40006257422192,30.765865621081915,44.83609530095332,48.41647423465834,51.739150561159406,55.016445252698446,58.30789729243566,61.563365724050186,64.86768554014103,68.13887061215746
63,63,12459718.0,0.0002944809814927578,3395.8050361381083,41552.873640193735,51065.30423870261,60273.54213193623,66314.35920860046,67752.46072165504,481197.4338647144,890476.9916794514,1295664.955917476,1696821.370765825,2093986.409878744,2487199.783130439,27.99296527533753,42.06319495520893,45.64357388891395,48.966250215415016,52.24354490695406,55.53499694669127,58.7904653783058,62.094785194396636,65.36597026641307,67.72987001926235
64,64,12460326.0,0.00029625308978660183,3375.492220926114,27943.06346417193,37455.494062680795,46663.731955914416,52704.54903257865,54142.65054563322,467587.6236886926,876867.1815034297,1282055.145741454,1683211.5605898034,2080376.5997027222,2473589.972954417,32.013082497156844,46.08331217702825,49.66369111073327,52.986367437234335,56.263662128773376,59.55511416851059,62.810582600125116,66.11490241621595,69.38608748823239,71.74998724108166
65,65,12461008.0,0.0002923392044120658,3420.6838662338737,12937.151073970133,58589.50466544356,68101.93526395243,77310.17315718604,83350.99023385029,84789.09174690484,498234.0648899642,907513.6227047013,1312701.5869427258,1713858.0017910749,2111023.040903994,37.14351435083425,40.72389328453927,44.04656961104034,47.32386430257938,50.615316342316596,53.87078477393112,57.17510459002196,60.4462896620384,62.81018941488767,65.15056914152828
66,66,12461592.0,0.0002955134190187431,3383.9410857229955,33566.14324436048,43078.573842869344,52286.811736102965,58327.6288127672,59765.73032582177,473210.70346888114,882490.2612836182,1287678.2255216427,1688834.6403699918,2085999.6794829108,2479213.052734606,30.349217098894012,44.41944677876541,47.99982571247043,51.32250203897151,54.59979673051054,57.89124877024776,61.14671720186229,64.45103701795313,67.72222208996956,70.08612184281883
67,67,12462104.0,0.00031060181592741036,3219.5561929158407,2265.50398403515,8306.321060699387,9744.422573753955,423189.39571681333,832468.9535315504,1237656.9177695748,1638813.332617924,2035978.3717308429,2429191.744982538,2818492.7808071934,3203920.321305273,7.8108569162172055,21.231772960467975,34.59757600732797,48.667805687199376,52.2481846209044,55.570860947405464,58.848155638944505,62.13960767868172,65.39507611029624,68.69939592638708
68,68,12462642.0,0.0003254501895256254,3072.666823324316,376142.19652500364,785421.7543397407,1190609.7185777652,1591766.1334261145,1988931.1725390332,2382144.545790728,2771445.5816153837,3156873.1221134635,3158109.725682962,3159334.025459491,3160546.1438594186,146.91565342360497,148.80134665188697,151.61886288254848,154.47182461940235,167.89274066365311,181.25854371051312,195.32877339038453,198.90915232408955,202.23182865059061,205.50912334212964
69,69,12463152.0,0.00033741297239407844,2963.727188390549,43455.839295959515,448643.80353398406,849800.2183823332,1246965.2574952522,1640178.6307469471,2029479.6665716025,2414907.2070696824,2416143.810639181,2417368.11041571,2418580.2288156375,2419716.070123317,392.3313254630228,392.7893095157422,394.67500274402425,397.49251897468577,400.3454807115396,413.7663967557904,427.1321998026504,441.2024294825218,444.7828084162268,448.10548474272787
70,70,12463698.0,0.00033825751784045754,2956.327493870099,398758.3959061991,799914.8107545483,1197079.8498674673,1590293.2231191623,1979594.2589438176,2365021.7994418973,2366258.403011396,2367482.702787925,2368694.8211878524,2369830.6624955325,2370955.043848989,274.85129569674496,409.17849957566995,409.63648362838944,411.5221768566714,414.33969308733293,417.19265482418683,430.6135708684376,443.9793739152976,458.049603595169,461.629982528874
71,71,12464202.0,0.00033913808760375113,2948.6514094176287,344371.6796216245,745528.0944699737,1142693.1335828926,1535906.5068345875,1925207.542659243,2310635.083157323,2311871.6867268216,2313095.9865033505,2314308.104903278,2315443.9462109576,2316568.3275644146,293.27290812607174,427.60011200499673,428.0580960577162,429.9437892859982,432.7613055166597,435.6142672535136,449.0351832977644,462.40098634462436,476.4712160244958,480.0515949582008
72,72,12464718.0,0.0003708148560699248,2696.7635833107756,155023.06956560543,552485.6209199129,565637.4909839055,578658.504328394,591549.9629099678,604248.9387026306,616821.4051114819,629262.3048114232,640944.5801245623,641400.860948849,641852.3876535661,383.4872099560299,527.6365206811782,670.3515925253879,811.6467183652094,951.5424987204334,1090.063349342402,1094.6732547599324,1100.669559120668,1107.5567872249394,1114.4389685607348
73,73,12465241.0,0.0004237299018245418,2359.993938813599,8939.43527641335,20621.710589552345,21077.99141383919,21529.518118556207,21976.552277872037,22419.13859704739,22857.321326992485,23291.144282942332,23720.650846688022,24145.883955479185,24551.394777421818,11.914365465220031,17.055452702485045,22.171126868761494,27.235901733860125,32.25028373764618,37.21890280373996,42.13811290084805,47.00837852820936,51.83018662902013,56.604019303380234
74,74,12465752.0,0.00036763967989012674,2720.054593396614,10998.984634206729,24294.073480815212,37445.94354480774,50466.95688929629,63358.415470870095,76057.39126353289,88629.85767238413,101070.7573723255,112753.0326854645,113209.31350975134,113660.84021446836,10.681158284598736,15.502966385409506,20.276799059769612,25.003155566195623,29.688980056456817,34.34517137941607,38.95507679694625,44.95138115768195,51.83860926195328,58.7207905977487
75,75,12466258.0,0.000356632146172908,2804.009707849399,4606.2050418068575,18169.933970678045,31598.708475441497,44893.79732204998,58045.66738604251,71066.68073053106,83958.13931210486,96657.11510476765,109229.58151361889,121670.48121356027,133352.75652669926,12.817547216985156,17.54390372341117,22.229728213672363,26.88591953663162,31.4958249541618,37.4921293148975,44.37935741916883,51.26153875496425,68.67158497867246,85.98682765223283
76,76,12466887.0,0.0003805058713836035,2628.08034042623,46552.794378110186,59704.66444210272,72725.67778659127,85617.13636816507,98316.11216082786,110888.5785696791,123329.47826962048,135011.75358275947,135468.03440704633,135919.56111176332,136366.59527107916,519.4663259535698,694.9809535209116,868.7492687972828,1040.7886457055765,1211.116309445307,1379.7557636818672,1546.7342976638524,1712.0514928859059,1877.1561031350545,2041.568560651503
77,77,12467405.0,0.0003876491499952088,2579.652244851716,2177.6665437714855,15198.679888260034,28090.138469833837,40789.11426249663,53361.58067134787,65802.48037128925,77484.75568442824,77941.03650871509,78392.5632134321,78839.59737274793,79282.18369192329,188.29357114401097,365.5720594607184,541.0866870280602,714.8550023044313,886.8943792127252,1057.2220429524557,1225.8614971890158,1392.8400311710009,1558.1572263930545,1723.2618366422032
78,78,12467973.0,0.0004027430510198423,2482.9726980211312,3297.6689018166944,15996.64469447949,28569.111103330728,41010.010803272104,52692.286116411095,53148.56694069794,53600.093645414956,54047.127804730786,54489.71412390614,54927.896853851234,55361.719809801085,14.015920166306408,19.03030217009246,198.09035480191645,375.36884311862383,550.8834706859656,724.6517859623368,896.6911628706307,1067.018826610361,1235.6582808469213,1402.6368148289064
79,79,12468648.0,0.0004143029018041898,2413.6929662940806,10558.03821828807,22998.937918229443,34681.21323136844,35137.49405565528,35589.0207603723,36036.05491968813,36478.641238863485,36916.82396880858,37350.646924758425,37780.15348850412,38205.38659729528,11.167103926873846,16.282778093150295,21.347552958248926,26.36193496203498,205.42198759385897,382.70047591056635,558.2151034779081,731.9834187542793,904.0227956625732,1074.3504594023036
80,80,12469149.0,0.00039276050457641627,2546.0808516846123,6657.656207554858,19549.11478912866,32248.090581791457,44820.55699064269,57261.45669058407,68943.73200372307,69400.01282800992,69851.53953272692,70298.57369204276,70741.1600112181,71179.3427411632,12.566401623846144,191.62645425567013,368.90494257237754,544.4195701397193,718.1878854160905,890.2272623243844,1060.5549260641149,1229.194380300675,1396.17291428266,1561.4901095047137
81,81,12469660.0,0.0003789111776580556,2639.1409358275505,147970.3059109385,163116.48073927796,178111.95618103383,192958.23161705647,207592.5744621341,222081.15165030968,236419.09748644463,249979.54392485158,252295.30870343838,254587.81810610328,256857.51777798924,482.4711874584596,657.9858150258013,831.7541303021726,1003.7935072104665,1174.1211709501968,1342.7606251867571,1509.7391591687422,1675.0563543907958,1840.1609646399445,2004.5734221563928
82,82,12470166.0,0.0003683019941027456,2715.1631433226203,350921.5561712505,832069.0208966605,847215.1957249999,862210.6711667558,877056.9466027784,891691.289447856,906179.8666360317,920517.8124721666,934078.2589105736,936394.0236891604,938686.5330918252,401.657730060175,575.4260453365462,747.46542224484,917.7930859845704,1086.4325402211307,1253.4110742031157,1418.7282694251694,1583.832879674318,1748.2453371907666,1755.127518526562
83,83,12470677.0,0.0003754413539734089,2663.531839038771,369008.4115701164,384154.5863984559,399150.0618402118,413996.3372762344,428630.68012131203,443119.2573094876,457457.20314562257,471017.6495840295,473333.4143626163,475625.9237652812,477895.62343716715,399.0987647743513,574.613392341693,748.3817076180643,920.4210845263582,1090.7487482660886,1259.3882025026487,1426.366736484634,1591.6839317066874,1756.788541955836,1921.2009994722846
84,84,12471184.0,0.00036712537015415374,2723.865146067421,429918.3075252729,911546.6985487608,927169.0146182063,942635.8938545662,957948.8827738297,973045.2954523686,987991.3450293557,1002782.2115613997,1016791.0722775952,1019550.7897627319,1022282.834687914,373.140552084079,547.0832867649989,719.2953476613463,889.7939772404006,1058.602696263502,1225.7488109006001,1391.2319194064673,1556.50079215761,1721.0758778169825,1728.1190691999655
85,85,12471734.0,0.0003407016380395899,2935.119436918583,1937465.1365931712,5024383.6668637935,5038579.27877844,5052633.648868007,5066550.344985331,5082342.847625958,5097965.163695403,5113432.042931763,5128745.031851027,5143841.444529566,5158787.494106553,1459.900276467047,1464.7240484451193,1469.499867146463,1475.6604340091928,1482.7102902563881,1489.7534816393709,1507.3229359128663,1524.7960005777686,1542.932626015143,1550.5389413552978
86,86,12472240.0,0.0003442632452550385,2904.753887564082,323656.9082918545,3410575.4385624765,3424771.050477124,3438825.4205666906,3452742.116684015,3468534.6193246413,3484156.935394087,3499623.8146304465,3514936.80354971,3530033.216228249,3544979.265805236,2012.611258179915,2017.4350301579873,2022.2108488593312,2028.3714157220609,2035.4212719692562,2042.4644633522391,2060.0339176257344,2077.5069822906366,2095.643607728011,2103.249923068166
87,87,12472776.0,0.0003628552457626,2755.9199203482244,6599.149199271792,20515.8453165963,36308.347957222555,51930.66402666809,67397.5432630279,82710.53218229147,97806.94486083028,112752.9944378175,127543.8609698615,141552.72168605687,144312.4391711936,12.733780493905137,1077.6802965343086,2132.0309678542762,2136.886057131079,2141.709829109151,2146.485647810495,2152.646214673224,2159.69607092042,2166.7392623034025,2184.308716576898
88,88,12473484.0,0.00035738182308191224,2798.1277597624185,13107.1998974327,69427.76712839318,125190.12630504931,182411.9409427042,198290.2128404302,214010.5012299692,229574.3779654091,244919.18220665358,260111.15193103597,275145.4917896027,289395.4033494878,55.37120254017162,60.360429764629814,65.3065094974095,70.22036660501934,75.08537411908307,81.33424239560257,88.47152148591724,95.60126588391215,113.25641199817939,130.8143158978032
89,89,12474011.0,0.00035745330302034686,2797.5682181431075,14154.59249534757,77278.95208794968,139777.4082391803,196999.2228768352,212877.4947745612,228597.7831641002,244161.6598995401,259506.46414078458,274698.43386516697,289732.77372373367,303982.6852836188,59.85726710000802,64.84649432446622,69.79257405724589,74.70643116485574,79.57143867891946,85.82030695543898,92.95758604575364,100.08733044374856,117.7424765580158,135.30038045763962
