,index,blocknum,p0vs1,p1vs0,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
25,25,12558741.0,0.999103091290782,1.0008977138766124,16066012.421975454,16066674.890435496,16066912.670706317,16067098.102580184,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,16067276.939160546,13877556.67278761,13881645.583929276,13883925.28006692,13885359.306659719,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025,13885537.857960025
26,26,12559300.0,0.999203001599911,1.000797634113201,16060947.351656595,16061609.820116637,16061847.600387458,16062033.032261325,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,16062211.868841687,14370740.080630217,14374828.991771882,14377108.687909527,14378542.714502325,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631,14378721.265802631
27,27,12559813.0,1.0000026438339937,0.9999973561729961,11735877.79866631,11736328.347584235,11736566.008973867,11736745.652006129,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,11736906.56475873,19024636.88721446,19029317.24735227,19031598.08316384,19033241.66120533,19033420.30162916,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862,19033438.11675862
28,28,12560399.0,1.000302674628223,0.9996974169559872,10085894.354045415,10086344.902963338,10086582.564352972,10086762.207385235,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,10086923.120137833,20721779.692234714,20726460.052372523,20728740.888184093,20730384.466225583,20730563.106649414,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873,20730580.921778873
29,29,12560920.0,1.0010030965990384,0.9989979085954415,6677933.660560238,6695105.506716972,6695337.35320154,6695516.906533686,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,6695659.904264981,24053495.83051239,24082967.148345422,24085249.124449994,24087102.36135158,24087281.091139793,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742,24087316.73012742
30,30,12561434.0,0.999402852192261,1.0005975046063047,14995118.798644036,15012510.944561576,15014438.109930405,15014617.752962667,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15014778.665715268,15850343.699496021,15870266.195728391,15872547.031539964,15874190.609581454,15874369.250005284,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743,15874387.065134743
31,31,12562042.0,0.9990031909716848,1.000997803648,16835030.473898094,16852643.01044729,16856260.64443956,16856446.076313425,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,16856624.912893787,13669782.925939081,13687417.008406736,13689696.70454438,13691130.731137179,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485,13691309.282437485
32,32,12562606.0,0.9990031909716848,1.000997803648,18766278.279429205,18783890.8159784,18787508.44997067,18787693.881844535,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,18787872.718424898,11682731.190788167,11700365.273255823,11702644.969393468,11704078.995986266,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572,11704257.547286572
33,33,12563159.0,0.9989033006416206,1.001097903428365,19165240.524955552,19182853.061504748,19186470.695497014,19186656.127370883,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,19186834.963951245,11284153.070465945,11301787.152933601,11304066.849071246,11305500.875664044,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435,11305679.42696435
34,34,12563752.0,0.999103091290782,1.0008977138766124,18568271.976505112,18585884.513054308,18589502.147046577,18589687.578920443,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,18589866.415500805,11880559.334666109,11898193.417133765,11900473.11327141,11901907.139864206,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512,11902085.691164512
35,35,12564306.0,0.999402852192261,1.0005975046063047,16707629.679536108,16725021.825453648,16726948.990822477,16727128.63385474,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,16727289.546607338,15641545.242718777,15661467.738951147,15663748.574762719,15665392.152804209,15665570.79322804,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498,15665588.608357498
36,36,12564823.0,0.999402852192261,1.0005975046063047,17125919.579921477,17143311.72583902,17145238.891207848,17145418.534240108,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,17145579.44699271,15223478.691404318,15243401.187636688,15245682.02344826,15247325.60148975,15247504.241913581,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304,15247522.05704304
37,37,12565337.0,0.9971069816869578,1.0029014121515303,25127228.16720567,25145281.814302415,25152282.9176819,25152479.935782656,25152658.951369528,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,25152694.647245564,4809929.721365587,4822990.434896964,4825267.8512662435,4826283.086268957,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893,4826425.855838893
38,38,12565869.0,0.9980047370127589,1.0019992520208003,22328702.68464363,22346535.72164178,22351844.668575946,22352035.89223707,22352214.81821711,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,22352232.66178273,4759701.947709449,4775048.7687002625,4777327.325807431,4778551.904009787,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252,4778712.559853252
39,39,12566370.0,0.9954134244260583,1.00460770918032,25280113.881967243,25298388.251007035,25307082.369713992,25307285.185305804,25307464.29019305,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,25307517.847451188,1265018.4598151033,1275794.191432023,1278070.4700359663,1278876.4675618783,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123,1279001.35968123
40,40,12566872.0,0.993424686413342,1.0066188344990676,24260035.630366396,25303944.74729973,25316027.41713735,25316241.83627298,25316421.120390214,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,25316510.42706317,199530.5943801245,206906.28190113907,209180.28457074543,209568.1175060464,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324,209657.28162058324
41,41,12567395.0,0.9965089268345865,1.0035033034540923,24032043.730272684,24050097.37736943,24057098.480748914,24057295.49884967,24057474.514436543,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,24057510.21031258,2530414.611598999,2543475.325130375,2545752.7414996554,2546767.976502368,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044,2546910.7460723044
42,42,12567994.0,0.9915390656955327,1.0085331325786264,22701130.906928353,25523147.668801293,25538622.275597762,25538848.31008823,25539027.77375899,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,25539152.865461107,133541.3575709152,137520.3777040399,139583.37602426342,139762.19522990103,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268,139815.66697878268
43,43,12568629.0,0.9961104228948185,1.0039047649896864,24424344.120728157,24442618.48976795,24451312.608474907,24451515.42406672,24451694.528953966,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,24451748.086212106,2140085.3797343695,2150861.111351289,2153137.3899552324,2153943.3874811446,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964,2154068.2796004964
44,44,12569251.0,0.9970072809588619,1.0030017022927453,23533918.22717887,23551971.874275617,23558972.9776551,23559169.99575586,23559349.01134273,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,23559384.707218766,3026941.154766647,3040001.868298023,3042279.2846673033,3043294.519670016,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953,3043437.289239953
45,45,12569881.0,0.9974061436956705,1.002600601891942,23111904.59868551,23129737.63568366,23135046.582617827,23135237.80627895,23135416.732258994,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,23135434.575824615,3964084.365865637,3979431.186856451,3981709.74396362,3982934.322165976,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405,3983094.9780094405
46,46,12570386.0,0.9974061436956705,1.002600601891942,23079456.046359245,23097289.083357394,23102598.03029156,23102789.253952686,23102968.179932725,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,23102986.023498345,3996450.4061658606,4011797.227156674,4014075.784263843,4015300.362466199,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635,4015461.0183096635
47,47,12570904.0,0.9981045374864602,1.001899062114589,22133803.672434133,22151636.70943228,22156945.65636645,22157136.880027574,22157315.806007616,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,22157333.649573233,4955702.328006366,4971049.148997179,4973327.706104348,4974552.284306704,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169,4974712.940150169
48,48,12571652.0,0.9987035499445962,1.0012981330200295,19078059.079171278,19095671.615720473,19099289.249712743,19099474.68158661,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,19099653.51816697,11191114.688167535,11208748.770635191,11211028.466772836,11212462.493365634,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594,11212641.04466594
49,49,12572241.0,0.9988034202995907,1.0011980132187077,18776786.79511942,18794399.33166862,18798016.965660885,18798202.39753475,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,18798381.234115113,11492024.243363373,11509658.32583103,11511938.021968674,11513372.048561472,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778,11513550.599861778
50,50,12572796.0,0.9988034202995907,1.0011980132187077,18557789.34511526,18575401.881664455,18579019.51565672,18579204.947530586,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,18579383.784110952,11710769.17208343,11728403.254551087,11730682.95068873,11732116.977281528,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833,11732295.528581833
51,51,12573457.0,0.9993029219000711,1.0006975643567653,16268660.458380599,16286272.994929796,16289890.628922062,16290076.06079593,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,16290254.897376291,14148970.765327916,14166604.84779557,14168884.543933215,14170318.570526013,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319,14170497.121826319
52,52,12573961.0,0.994418558260096,1.0056127690835435,24598111.432209976,25129439.332129814,25139827.30667941,25140035.92252153,25140215.1172629,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,25140286.544620406,241737.19124179074,250812.47994070794,253087.6190832092,253684.482472524,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493,253791.5061646493
53,53,12574463.0,0.9928288401650591,1.0072229568127258,23710712.15051321,25278512.514843263,25292290.73484224,25292510.96019541,25292690.334069688,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,25292797.528747983,175526.95649049242,181203.88583715772,183476.75267037735,183655.66134640534,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613,183726.97474627613
54,54,12574984.0,0.9913407876245999,1.0087348492904735,20214712.713899266,24630214.12057876,24647385.966735493,24647617.81322006,24647797.366552208,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,24647940.364283502,111759.08325280929,114041.05935737914,115894.29625896571,116073.02604717802,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753,116108.66503480753
55,55,12575554.0,0.9948163853524913,1.0052106245170782,24052781.581361182,24584239.066931963,24594627.041481555,24594835.65732368,24595014.852065045,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,24595086.27942255,715459.3345383746,724534.6232372918,726809.762379793,727406.6257691078,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332,727513.6494612332
