,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20
542,542,14531226.0,0.9999000099990001,1.0001,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5982496.996344039,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156,5014883.880016156
543,543,14532080.0,0.9999000099990001,1.0001,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5958978.699696942,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691,5038399.956752691
544,544,14533538.0,0.9999000099990001,1.0001,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5899949.777070308,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365,5097423.7946477365
545,545,14534190.0,0.9999000099990001,1.0001,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5874218.084649171,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225,5123153.488560225
546,546,14535212.0,0.9999000099990001,1.0001,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5852348.67716987,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402,5145021.301561402
547,547,14536277.0,0.9999000099990001,1.0001,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5775940.044476068,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171,5221425.114000171
548,548,14538132.0,0.9999000099990001,1.0001,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5675945.499554691,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554,5321415.114005554
549,549,14538652.0,0.9999000099990001,1.0001,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5718661.546165918,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815,5278700.764327815
550,550,14539647.0,0.9999000099990001,1.0001,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5718445.436944724,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746,5278916.864045746
551,551,14541604.0,0.9999000099990001,1.0001,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5502310.551430458,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358,5495046.919651358
552,552,14544580.0,0.9999000099990001,1.0001,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5798790.833621895,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672,5198575.644065672
553,553,14545682.0,0.9999000099990001,1.0001,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5862032.325540644,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992,5135338.347420992
554,554,14546388.0,0.9998000299960005,1.00020001,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,6013907.599903278,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374,4983476.413786374
555,555,14547578.0,0.9999000099990001,1.0001,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5979419.278208235,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477,5017961.301355477
556,556,14554490.0,0.9999000099990001,1.0001,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5982221.196409002,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477,5015159.653277477
557,557,14555446.0,0.9999000099990001,1.0001,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5996646.386107843,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139,5000735.879098139
558,558,14556229.0,0.9999000099990001,1.0001,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5966646.488970098,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754,5030732.879099754
559,559,14557825.0,0.9998000299960005,1.00020001,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,6035205.595373587,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558,4962180.657793558
560,560,14560729.0,0.9998000299960005,1.00020001,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,6007776.73213928,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146,4989606.653700146
561,561,14561492.0,0.9999000099990001,1.0001,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5993146.550664139,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924,5004235.367286924
562,562,14562066.0,0.9999000099990001,1.0001,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5892999.234932745,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575,5104373.7839076575
