,index,blocknum,p0vs1,p1vs0,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
40,40,12661333.0,1.239724596951077,0.8066307649774435,0.01898084853234577,0.09328685738546998,0.16685354975991004,0.23968827570133547,0.3117983194506322,0.3831908934802217,0.4720305262365676,0.5599862368918211,0.6470668134050451,0.7156601804311575,0.7835710678890891,0.2514239895823768,0.3412776495914859,0.4302372976742098,0.5183118224844375,0.6055100374234125,0.6918406596556927,0.7773123166667945,0.8619335617078279,0.9457128528840069,1.028658567392167
41,41,12662100.0,1.2331717645675266,0.8109170423235404,0.038693400602952725,0.11299940945607694,0.186566101830517,0.25940082777194245,0.3315108715212391,0.40290344555082863,0.4917430783071745,0.579698788962428,0.6667793654756521,0.7353727325017644,0.8032836199596961,0.22704946437654788,0.316903124385657,0.40586277246838093,0.4939372972786086,0.5811355122175835,0.6674661344498638,0.7529377914609656,0.837559036501999,0.9213383276781779,1.0042840421863382
42,42,12680309.0,1.1223158013596268,0.8910148095469674,0.01791770453717641,0.09603327275623309,0.1733716146029317,0.249940464424447,0.32574748031030387,0.40080024237234574,0.47510625122546996,0.54867294359991,0.6215076695413354,0.6936177132906322,0.7650102873202217,0.24144732781569472,0.3269189848267965,0.4115402298678299,0.4953195210440089,0.578265235552169,0.6603856671500548,0.7416890275496505,0.8221834463731641,0.9018769721937464,0.9807775734065766
43,43,12684939.0,1.2044110600493474,0.8302813160475525,0.05281546802732711,0.12786823008936896,0.20217423894249317,0.2757409313169332,0.34857565725835865,0.42068570100765534,0.4920782750372449,0.5809179077935908,0.6688736184488443,0.7559541949620683,0.8245475619881807,0.20821926426856804,0.29717891235129196,0.3852534371615196,0.4724516521004946,0.5587822743327748,0.6442539313438767,0.7288751763849101,0.8126544675610891,0.8956001820692492,0.9777206136671349
44,44,12694013.0,1.1514165310106974,0.8684954341607497,0.07308029745923275,0.14964914728074805,0.22545616316660494,0.3005089252286468,0.374814934081771,0.44838162645621105,0.5212163523976365,0.5933263961469332,0.6647189701765227,0.7535586029328686,0.8415143135881221,0.18193474004855562,0.2691329549875306,0.35546357721981087,0.4409352342309126,0.525556479271946,0.609335770448125,0.6922814849562852,0.7744019165541709,0.8557052769537666,0.9361996957772801
45,45,12694845.0,1.1488863253972863,0.8704081316784746,0.004573993112058759,0.08191233495875738,0.15848118478027268,0.23428820066612957,0.3093409627281714,0.3836469715812956,0.4572136639557357,0.5300483898971611,0.6021584336464578,0.6735510076760474,0.7623906404323932,0.25897417441788867,0.34530479665016894,0.4307764536612707,0.5153976987023041,0.5991769898784831,0.6821227043866432,0.764243135984529,0.8455464963841247,0.9260409152076383,1.0057344410282205
46,46,12696648.0,1.1440713620753882,0.8740713500475727,0.020712437049397348,0.09805077889609597,0.17461962871761127,0.25042664460346814,0.32547940666551,0.3997854155186342,0.47335210789307425,0.5461868338344997,0.6182968775837964,0.6896894516133859,0.7785290843697318,0.24047089770581986,0.32680151993810014,0.4122731769492019,0.4968944219902353,0.5806737131664143,0.6636194276745745,0.7457398592724601,0.8270432196720559,0.9075376384955695,0.9872311643161518
47,47,12701290.0,1.1415572972652148,0.8759963274692052,0.0295774910489202,0.10691583289561882,0.1834846827171341,0.259291698602991,0.33434446066503287,0.4086504695181571,0.4822171618925971,0.5550518878340226,0.6271619315833192,0.6985545056129088,0.7873941383692546,0.23033938195470816,0.31667000418698843,0.40214166119809014,0.48676290623912355,0.5705421974153025,0.6534879119234628,0.7356083435213484,0.8169117039209441,0.8974061227444577,0.9770996485650401
48,48,12703137.0,1.1210819943856902,0.8919954160426611,0.022140449068559363,0.10025601728761604,0.17759435913431465,0.25416320895582994,0.32997022484168687,0.4050229869037287,0.4793289957568529,0.552895688131293,0.6257304140727185,0.6978404578220151,0.7692330318516046,0.23671042458637462,0.32218208159747636,0.40680332663850977,0.49058261781468876,0.5735283323228489,0.6556487639207347,0.7369521243203304,0.8174465431438439,0.8971400689644263,0.9760406701772565
49,49,12707119.0,1.1003135892564364,0.9088318182780731,0.01733223141642502,0.09623283110289446,0.17434839932195115,0.25168674116864975,0.32825559099016505,0.4040626068760219,0.4791153689380638,0.553421377791188,0.6269880701656281,0.6998227961070534,0.7719328398563502,0.23988728683843047,0.3245085318794639,0.4082878230556429,0.49123353756380306,0.5733539691616888,0.6546573295612844,0.735151748384798,0.8148452742053803,0.8937458754182106,0.9718614418189272
50,50,12721449.0,1.082957814989884,0.9233970023193757,0.0009987049049173954,0.08069223141301476,0.1595928310994842,0.23770839931854088,0.3150467411652395,0.3916155909867548,0.46742260687261167,0.5424753689346535,0.6167813777877778,0.6903480701622178,0.7631827961036433,0.25534177938361236,0.3391210705597913,0.42206678506795153,0.5041872166658372,0.585490577065433,0.6659849958889464,0.7456785217095289,0.824579122922359,0.9026946893230756,0.9800330312777434
51,51,12733479.0,1.094388205073973,0.9137525380515289,0.03890771201528577,0.11780831170175521,0.1959238799208119,0.2732622217675105,0.3498310715890258,0.4256380874748827,0.5006908495369246,0.5749968583900488,0.6485635507644888,0.7213982767059143,0.7935083204552109,0.21621098037333827,0.30083222541437166,0.38461151659055065,0.4675572310987109,0.5496776626965966,0.6309810230961923,0.7114754419197058,0.7911689677402882,0.8700695689531184,0.948185135353835
52,52,12738419.0,1.1311036532953698,0.8840922731410061,0.06523886041972736,0.14257720226642598,0.21914605208794127,0.29495306797379817,0.37000583003584003,0.44431183888896425,0.5178785312634043,0.5907132572048297,0.6628233009541264,0.7342158749837159,0.8230555077400619,0.18981495113778254,0.2761455733700628,0.36161723038116456,0.44623847542219797,0.530017766598377,0.6129634811065372,0.6950839127044228,0.7763872731040186,0.8568816919275322,0.9365752177481145
53,53,12738953.0,1.1870739642079446,0.8424074911517695,0.05596855920989486,0.18755096079643074,0.31782416258946933,0.44680118381830014,0.5203678761927402,0.5932026021341656,0.6653126458834624,0.7367052199130518,0.8255448526693978,0.9135005633246512,1.0005811398378752,0.401183849675357,0.554059640361702,0.7054143718684187,0.8552631750568681,1.0036210251275723,1.0882422701686056,1.1720215613447846,1.2549672758529449,1.3370877074508305,1.4183910678504263
54,54,12739611.0,1.2143273361066864,0.8235011847844489,0.037550960804504256,0.16782416259754285,0.29680118382637366,0.37036787620081374,0.44320260214223917,0.5153126458915359,0.5867052199211253,0.6755448526774713,0.7635005633327248,0.8505811398459487,0.9191745068720611,0.4268764773665422,0.5812886251371783,0.7341644158235233,0.88551914733024,1.0353679505186895,1.1837258005893936,1.2683470456304269,1.3521263368066059,1.4350720513147661,1.5171924829126517
55,55,12741894.0,1.233541753093283,0.8106738158577579,0.06533207372138744,0.19430909495021828,0.26787578732465833,0.34071051326608376,0.41282055701538045,0.48421313104496994,0.5730527638013159,0.6610084744565694,0.7480890509697934,0.8166824179959058,0.8845933054538375,0.3963596239718012,0.5523235573515409,0.706735705122177,0.859611495808522,1.0109662273152387,1.1608150305036882,1.3091728805743923,1.3937941256154258,1.4775734167916046,1.5605191312997648
56,56,12744090.0,1.2268989115765057,0.8150630753393109,0.10045493112100101,0.22943195234983185,0.3029986447242719,0.37583337066569733,0.447943414414994,0.5193359884445835,0.6081756212009295,0.6961313318561829,0.7832119083694069,0.8518052753955193,0.919716162853451,0.3531486558383331,0.5091125892180728,0.6635247369887088,0.8164005276750539,0.9677552591817706,1.11760406237022,1.2659619124409243,1.3505831574819576,1.4343624486581366,1.5173081631662968
57,57,12761530.0,1.1912357939483775,0.83946436556064,0.03244308936006811,0.16402549094660399,0.2942986927396426,0.4232757139684734,0.4968424063429135,0.5696771322843389,0.6417871760336356,0.7131797500632251,0.802019382819571,0.8899750934748245,0.9770556699880485,0.42916136882395395,0.582037159510299,0.7333918910170157,0.883240694205465,1.0315985442761693,1.1162197893172026,1.1999990804933816,1.2829447950015418,1.3650652265994274,1.4463685869990233
58,58,12764077.0,1.210447893019299,0.8261404772291642,0.058661082934514094,0.1889342847275527,0.3179113059563835,0.3914779983308236,0.464312724272249,0.5364227680215456,0.6078153420511352,0.6966549748074811,0.7846106854627346,0.8716912619759586,0.940284629002071,0.40128118293512827,0.5556933307057643,0.7085691213921094,0.8599238528988261,1.0097726560872755,1.1581305061579796,1.2427517511990132,1.3265310423751921,1.4094767568833522,1.491597188481238
59,59,12769900.0,1.2171233633795413,0.8216094030298926,0.02248780865887266,0.15276101045191123,0.2817380316807421,0.35530472405518215,0.4281394499966076,0.5002494937459042,0.5716420677754938,0.6604817005318396,0.7484374111870932,0.8355179877003172,0.9041113547264296,0.4451904005148551,0.5996025482854912,0.7524783389718362,0.9038330704785529,1.0536818736670024,1.2020397237377065,1.2866609687787398,1.3704402599549188,1.453385974463079,1.5355064060609647
60,60,12770632.0,1.2185847149848439,0.8206241123026374,0.014522900623397146,0.14479610241643573,0.27377312364526657,0.34733981601970665,0.4201745419611321,0.49228458571042877,0.5636771597400183,0.6525167924963642,0.7404725031516177,0.8275530796648417,0.8961464466909541,0.4548912239983096,0.6093033717689457,0.7621791624552907,0.9135338939620075,1.0633826971504567,1.2117405472211609,1.2963617922621944,1.3801410834383734,1.4630867979465336,1.5452072295444192
61,61,12771749.0,1.2672993697512098,0.7890795370602254,0.019900867830678633,0.09346756020511869,0.16630228614654413,0.23841232989584082,0.3098049039254303,0.39864453668177624,0.4866002473370297,0.5736808238502538,0.6422741908763662,0.7101850783342979,0.7774202741763315,0.4568970823325739,0.6144283985614322,0.770392331941172,0.924804479711808,1.077680270398153,1.2290350019048697,1.3788838050933192,1.5272416551640233,1.6118629002050566,1.6956421913812356
62,62,12776052.0,1.2088754117154232,0.8272151044754694,0.06758562197690429,0.19785882376994288,0.3268358449987737,0.4004025373732138,0.4732372633146392,0.5453473070639359,0.6167398810935254,0.7055795138498713,0.7935352245051248,0.8806158010183488,0.9492091680444612,0.3904851816253329,0.5448973293959689,0.697773120082314,0.8491278515890307,0.9989766547774801,1.1473345048481842,1.2319557498892177,1.3157350410653967,1.3986807555735568,1.4808011871714426
63,63,12789814.0,1.2187065734563423,0.8205420580968279,0.014193309117470219,0.1444665109105088,0.27344353213933964,0.3470102245137797,0.41984495045520515,0.49195499420450184,0.5633475682340914,0.6521872009904373,0.7401429116456908,0.8272234881589148,0.8958168551850272,0.4552929024979728,0.6097050502686089,0.7625808409549539,0.9139355724616706,1.06378437565012,1.212142225720824,1.2967634707618576,1.3805427619380366,1.4634884764461968,1.5456089080440825
64,64,12791036.0,1.2331717645675266,0.8109170423235404,0.06739704487489998,0.19637406610373082,0.26994075847817084,0.3427754844195963,0.414885528168893,0.4862781021984825,0.5751177349548284,0.663073445610082,0.750154022123306,0.8187473891494184,0.88665827660735,0.3938126849204058,0.5497766183001456,0.7041887660707815,0.8570645567571267,1.0084192882638434,1.1582680914522927,1.3066259415229968,1.3912471865640303,1.4750264777402093,1.5579721922483694
65,65,12793510.0,1.2648939071329035,0.7905801382715721,0.03182914008175617,0.10539583245619621,0.17823055839762167,0.25034060214691833,0.3217331761765079,0.41057280893285375,0.4985285195881073,0.5856090961013313,0.6542024631274437,0.7221133505853754,0.789348546427409,0.44179439098924317,0.5993257072181014,0.7552896405978412,0.9097017883684773,1.0625775790548222,1.213932310561539,1.3637811137499884,1.5121389638206926,1.5967602088617259,1.6805395000379049
66,66,12802969.0,1.27263295311453,0.7857725179539693,0.06942631177080638,0.14226103771223184,0.2143710814615285,0.28576365549111804,0.3746032882474639,0.46255899890271746,0.5496395754159414,0.6182329424420538,0.6861438298999856,0.7533790257420192,0.8199452517398621,0.2595003127145534,0.41861476740210024,0.5761460836309584,0.7321100170106982,0.8865221647813343,1.0393979554676793,1.190752686974396,1.3406014901628454,1.4889593402335495,1.573580585274583
67,67,12807992.0,1.2607268450228992,0.7931932313076402,0.05297947398593103,0.12654616636037108,0.1993808923017965,0.2714909360510932,0.3428835100806827,0.4317231428370286,0.5196788534922822,0.6067594300055061,0.6753527970316185,0.7432636844895503,0.8104988803315839,0.4150841480332222,0.5726154642620804,0.7285793976418202,0.8829915454124563,1.0358673360988013,1.187222067605518,1.3370708707939674,1.4854287208646715,1.570049965905705,1.653829257081884
68,68,12816435.0,1.2607268450228992,0.7931932313076402,0.03052243900134722,0.10408913137578728,0.17692385731721272,0.2490339010665094,0.3204264750960989,0.4092661078524448,0.4972218185076983,0.5843023950209223,0.6528957620470347,0.7208066495049664,0.7880418453470002,0.23913753073755742,0.32989418852683855,0.4197478485359477,0.5087074966186717,0.5967820214288992,0.6839802363678743,0.7703108586001545,0.8557825156112563,0.9404037606522897,1.0241830518284687
69,69,12819849.0,1.2876094515338055,0.7766330068552977,0.02638950831441044,0.09922423425583589,0.17133427800513257,0.24272685203472208,0.331566484791068,0.41952219544632147,0.5066027719595455,0.5751961389856579,0.6431070264435896,0.7103422222856233,0.7769084482834662,0.2464687980800634,0.33813753074288594,0.4288941885321671,0.5187478485412762,0.6077074966240001,0.6957820214342278,0.7829802363732028,0.8693108586054831,0.9547825156165848,1.0394037606576183
70,70,12833558.0,1.3182250675044644,0.7585958002551892,0.013178052907172761,0.08528809665646944,0.15668067068605895,0.24552030344240486,0.33347601409765837,0.42055659061088235,0.48914995763699476,0.5570608450949265,0.6242960409369602,0.6908622669348031,0.7567661813637816,0.2659860197272389,0.3585759934969568,0.45024472615977934,0.5410013839490605,0.6308550439581696,0.7198146920408935,0.8078892168511213,0.8950874317900962,0.9814180540223765,1.0668897110334783
71,71,12838938.0,1.2916070340093677,0.7742292924000499,0.01491656834949277,0.08775129429091821,0.1598613380402149,0.2312539120698044,0.3200935448261503,0.4080492554814038,0.4951298319946278,0.5637231990207402,0.6316340864786719,0.6988692823207057,0.7654355083185486,0.2612646092070515,0.3529333418698741,0.44368999965915523,0.5335436596682643,0.6225033077509883,0.710577832561216,0.7977760475001909,0.8841066697324712,0.9695783267435729,1.0541995717846064
72,72,12850716.0,1.289155432981222,0.7757016527382281,0.02185818104911915,0.09469290699054458,0.16680295073984128,0.2381955247694308,0.3270351575257767,0.4149908681810302,0.5020714446942542,0.5706648117203666,0.6385756991782983,0.705810895020332,0.7723771210181749,0.25230699435839554,0.3439757270212181,0.43473238481049925,0.5245860448196084,0.6135456929023323,0.7016202177125599,0.788818432651535,0.8751490548838152,0.9606207118949169,1.0452419569359503
73,73,12859065.0,1.2787559686254346,0.7820100351710764,0.0514281867678384,0.12426291270926385,0.19637295645856054,0.26776553048815005,0.3566051632444959,0.44456087389974946,0.5316414504129734,0.6002348174390858,0.6681457048970175,0.7353809007390513,0.8019471267368942,0.21433817907732908,0.30600691174015165,0.3967635695294328,0.4866172295385419,0.5755768776212659,0.6636514024314935,0.7508496173704685,0.8371802396027488,0.9226518966138505,1.007273141654884
74,74,12862012.0,1.261861953151001,0.7924797142055798,0.027361494390734088,0.10092818676517414,0.17376291270659958,0.24587295645589627,0.3172655304854858,0.4061051632418317,0.4940608738970852,0.5811414504103092,0.6497348174364216,0.7176457048943533,0.784880900736387,0.24312455682730377,0.33388121461658493,0.42373487462569404,0.512694522708418,0.6007690475186457,0.6879672624576206,0.7742978846899009,0.8597695417010026,0.944390786742036,1.028170077918215
75,75,12862768.0,1.2608529177074015,0.7931139199156487,0.030039063945964974,0.10360575632040503,0.17644048226183046,0.24855052601112715,0.31994310004071663,0.40878273279706256,0.4967384434523161,0.5838190199655401,0.6524123869916525,0.7203232744495842,0.7875584702916179,0.23974701116341782,0.330503668952699,0.4203573289618081,0.509316977044532,0.5973915018547596,0.6845897167937347,0.770920339026015,0.8563919960371167,0.9410132410781501,1.024792532254329
76,76,12864306.0,1.2312003658520285,0.8122154831459697,0.044833055088045096,0.11913906394116931,0.19270575631560935,0.2655404822570348,0.3376505260063315,0.409043100035921,0.4978827327922669,0.5858384434475205,0.6729190199607444,0.7415123869868568,0.8094232744447886,0.2194839185885507,0.3093375785976598,0.39829722668038375,0.4863717514906114,0.5735699664295864,0.6599005886618666,0.7453722456729684,0.8299934907140019,0.9137727818901807,0.996718496398341
77,77,12883899.0,1.2278807743061768,0.8144113182039661,0.05508750478749316,0.12939351364061738,0.20296020601505743,0.27579493195648286,0.34790497570577955,0.4192975497353691,0.508137182491715,0.5960928931469684,0.6831734696601924,0.7517668366863048,0.8196777241442366,0.20687548079524445,0.2967291408043536,0.3856887888870775,0.4737633136973051,0.5609615286362801,0.6472921508685604,0.7327638078796621,0.8173850529206955,0.9011643440968745,0.9841100586050348
78,78,12888364.0,1.224570133121564,0.8166130897304265,0.0652423655359466,0.1395483743890708,0.21311506676351086,0.2859497927049363,0.358059836454233,0.4294524104838225,0.5182920432401684,0.606247753895422,0.6933283304086459,0.7619216974347583,0.8298325848926901,0.19442331997524573,0.28427697998435486,0.3732366280670788,0.46131115287730645,0.5485093678162813,0.6348399900485616,0.7203116470596634,0.8049328921006969,0.8887121832768758,0.971657897785036
79,79,12892512.0,1.1626390514797278,0.8601121721546064,0.03572858874304575,0.11229743856456105,0.18810445445041793,0.26315721651245977,0.337463225365584,0.41102991774002406,0.4838646436814495,0.5559746874307462,0.6273672614603357,0.7162068942166816,0.8041626048719351,0.22515403929635644,0.3123522542353314,0.3986828764676117,0.48415453347871346,0.5687757785197468,0.6525550696959258,0.735500784204086,0.8176212158019717,0.8989245762015674,0.979418995025081
80,80,12899847.0,1.178086845734392,0.8488338560275013,0.061272238024346434,0.1370792539102033,0.21213201597224518,0.2864380248253694,0.3600047171998094,0.4328394431412349,0.5049494868905315,0.5763420609201211,0.665181693676467,0.7531374043317205,0.8402179808449445,0.19679965628334667,0.2848741810935743,0.3720723960325493,0.45840301826482954,0.5438746752759314,0.6284959203169648,0.7122752114931437,0.7952209260013039,0.8773413575991896,0.9586447179987854
81,81,12918430.0,1.1747929808196016,0.8512138021988723,0.07224097272375606,0.14804798860961296,0.2231007506716548,0.297406759524779,0.37097345189921904,0.4438081778406445,0.5159182215899412,0.5873107956195307,0.6761504283758766,0.7641061390311301,0.8511867155443541,0.1838949361054657,0.27196946091569335,0.3591676758546683,0.4454982980869486,0.5309699550980503,0.6155912001390837,0.6993704913152627,0.782316205823423,0.8644366374213086,0.9457399978209043
82,82,12921419.0,1.2073049732069996,0.8282911295757117,0.04355409431534642,0.11860685637738827,0.1929128652305125,0.2664795576049525,0.339314283546378,0.4114243272956747,0.48281690132526417,0.5716565340816101,0.6596122447368636,0.7466928212500876,0.8152861882762,0.21938788104751755,0.3083475291302415,0.39642205394046914,0.4836202688794441,0.5699508911117244,0.6554225481228261,0.7400437931638595,0.8238230843400385,0.9067687988481987,0.9888892304460843
83,83,12933308.0,1.2073049732069996,0.8282911295757117,0.04532167308668175,0.12342034095933309,0.2007419497439007,0.27729423797936176,0.35308485400216416,0.428121377673382,0.5024113141730073,0.5941194815358883,0.6849151859194922,0.7748074990364716,0.8461846268390547,0.228291415085446,0.3208613594658725,0.4125102591493977,0.5032472852161742,0.5930815086040451,0.6820219069323196,0.7700773805732068,0.8572567308916639,0.943568675060722,1.0290218434280685
84,84,12934916.0,1.1876676199093164,0.8419864137378389,0.031647649895034095,0.11053118187207527,0.1886298497447266,0.2659514585292942,0.34250374676475526,0.4182943627875577,0.4933308864587755,0.5676208229584009,0.6593289903212818,0.7501246947048857,0.8400170078218651,0.24277193231634203,0.3344208319998672,0.42515785806664375,0.5149920814545146,0.6039324797827891,0.6919879534236764,0.7791673037421334,0.8654792479111915,0.950932416278538,1.035535353816394
85,85,12937391.0,1.1747929808196016,0.8512138021988723,0.0751396947835557,0.15402322676059688,0.2321218946332482,0.3094435034178158,0.38599579165327685,0.4617864076760793,0.5368229313472971,0.6111128678469225,0.7028210352098034,0.7936167395934073,0.8835090527103867,0.19139689445816319,0.28304579414168834,0.3737828202084649,0.46361704359633576,0.5525574419246102,0.6406129155654975,0.7277922658839545,0.8141042100530126,0.8995573784203591,0.9841603159582152
86,86,12938833.0,1.1724458601150811,0.8529178480802903,0.0033486699177269056,0.08302495373867645,0.16190848571571761,0.24000715358836897,0.31732876237293656,0.3938810506083976,0.4696716666312001,0.5447081903024178,0.6189981268020432,0.7107062941649241,0.8015019985485281,0.273791055989757,0.3645280820565336,0.4543623054444044,0.5433027037726789,0.6313581774135661,0.7185375277320232,0.8048494719010812,0.8903026402684278,0.9749055778062838,1.0586667440656012
87,87,12939681.0,1.1653160648349947,0.8581362860912735,0.028008052271149653,0.10768433609209921,0.18656786806914036,0.2646665359417917,0.3419881447263593,0.41854043296182036,0.4943310489846228,0.5693675726558406,0.6436575091554659,0.735365676518347,0.8261613809019508,0.24496614629510896,0.3357031723618855,0.42553739574975635,0.5144777940780307,0.602533267718918,0.6897126180373752,0.7760245622064332,0.8614777305737796,0.9460806681116357,1.0298418343709532
88,88,12944001.0,1.1620579063091614,0.8605423142605025,0.03893163307056171,0.11860791689151126,0.19749144886855244,0.27559011674120376,0.3529117255257714,0.42946401376123244,0.5052546297840349,0.5802911534552526,0.6545810899548781,0.746289257317759,0.8370849617013629,0.2322537889703316,0.3229908150371082,0.412825038424979,0.5017654367532535,0.5898209103941408,0.6770002607125978,0.7633122048816559,0.8487653732490024,0.9333683107868584,1.0171294770461758
89,89,12951694.0,1.1519923544293706,0.8680613166875932,0.07435969873659151,0.15403598255754106,0.23291951453458223,0.31101818240723356,0.3883397911918012,0.46489207942726224,0.5406826954500646,0.6157192191212825,0.6900091556209078,0.7817173229837888,0.8725130273673927,0.19126069719786812,0.2819977232646447,0.3718319466525155,0.46077234498078995,0.5488278186216772,0.6360071689401343,0.7223191131091924,0.8077722814765389,0.8923752190143949,0.9761363852737124
90,90,12955279.0,1.0930757924524765,0.9148496443749364,0.04528803848531884,0.1273907028052914,0.2086764763119403,0.2891534808586077,0.36882976467955725,0.4477132966565984,0.5258119645292497,0.6031335733138173,0.6796858615492785,0.7554764775720808,0.8305130012432986,0.21973406742743276,0.30778954106832,0.3949688913867771,0.48128083555583523,0.5667340039231816,0.6513369414610377,0.7350981077203551,0.8180258779137722,0.9001285438220508,0.9814143154365649
91,91,12967967.0,1.1057180858271136,0.9043896566564406,0.07984856374328624,0.16113433724993514,0.2416113417966025,0.3212876256175521,0.40017115759459326,0.47826982546724456,0.5555914342518121,0.6321437224872732,0.7079343385100757,0.7829708621812934,0.8572607986809189,0.18306308408589284,0.2720034824141673,0.36005895605505456,0.4472383063735116,0.5335502505425698,0.6190034189099162,0.7036063564477723,0.7873675227070897,0.8702952929005068,0.9523979588087853
92,92,12970053.0,1.1274900870695084,0.8869257579010105,0.08113433725424103,0.16161134180090841,0.24128762562185796,0.32017115759889914,0.3982698254715505,0.47559143425611805,0.5521437224915792,0.6279343385143815,0.7029708621855993,0.7772607986852248,0.8689689660481057,0.18255667178871116,0.272390895176582,0.3613312935048564,0.44938676714574366,0.5365661174642007,0.6228780616332589,0.7083312300006053,0.7929341675384614,0.8766953337977788,0.9596231039911959
93,93,12977802.0,1.1164951969046133,0.8956599211285582,0.03972107172500383,0.12100684523165273,0.20148384977832012,0.28116013359926967,0.36004366557631085,0.4381423334489622,0.5154639422335298,0.5920162304689909,0.6678068464917932,0.742843370163011,0.8171333066626365,0.22765172629627908,0.3165921246245535,0.4046475982654408,0.49182694858389786,0.5781388927529559,0.6635920611203024,0.7481949986581584,0.8319561649174759,0.914883935110893,0.9969866010191715
94,94,12981791.0,1.1098166154258622,0.9010497645291398,0.0644710717236717,0.1457568452303206,0.226233849776988,0.3059101335979375,0.3847936655749787,0.46289233344763003,0.5402139422321977,0.6167662304676587,0.6925568464904611,0.767593370161679,0.8418833066613043,0.2000987998810758,0.2890391982093502,0.3770946718502375,0.46427402216869457,0.5505859663377527,0.6360391347050991,0.7206420722429552,0.8044032385022726,0.8873310086956897,0.9694336746039682
95,95,12983734.0,1.0107569090021247,0.9893575706420404,0.03991755025890082,0.12537071951303358,0.20997365492103218,0.2937348227711416,0.3766625936799755,0.4587652579999481,0.540051031506597,0.6205280360532643,0.7002043198742139,0.7790878518512551,0.8571865197239065,0.21840896489757167,0.30301190243542775,0.38677306869474515,0.4697008388881623,0.5518035047964407,0.6330892764109549,0.7135662810699732,0.7932425660755619,0.8721260983238291,0.9502247655716081
96,96,12986441.0,1.068116380620565,0.9362275667179732,0.058626080771438216,0.14155385168027215,0.22365651600024472,0.3049422895068936,0.385419294053561,0.46509557787451056,0.5439791098515517,0.622077777724203,0.6993993865087706,0.7759516747442318,0.8517422907670341,0.2037650708025145,0.2909444211209716,0.37725636529002965,0.4627095336573761,0.5473124711952322,0.6310736374545496,0.7140014076479667,0.7961040735562452,0.8773898451707594,0.9578668498297777
97,97,13020132.0,1.094059954264801,0.9140266912264342,0.04155385168565452,0.12365651600562709,0.20494228951227597,0.28541929405894334,0.36509557787989294,0.44397910985693406,0.5220777777295854,0.599399386514153,0.675951674749614,0.7517422907724165,0.8267788144436343,0.22381787064835765,0.3118733442892449,0.399052694607702,0.4853646387767601,0.5708178071441066,0.6554207446819627,0.73918191094128,0.8221096811346972,0.9042123470429756,0.9854981186574898
