,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
315,315,12668720.0,0.0004617827638416972,2165.520409815053,368.7478021283233,10370.39449789845,14956.885744199417,19497.742894582494,23932.695063472507,28323.520959334135,32306.134224876736,34958.69603145854,37584.86571570049,40184.90587243361,42759.07649213295,17.93827852003588,24.907597795337562,26.90657639393046,28.88419194297248,30.84213086458231,32.78029487296617,39.59389857018929,46.33970917065423,52.99497760039659,59.584174803066205
316,316,12669337.0,0.0004578286568042084,2184.2232571904137,4688.95275385516,14690.599449625286,19277.090695926254,23817.94784630933,28252.900015199346,32643.725911060974,36626.33917660357,39278.90098318538,41905.07066742733,44505.11082416044,47079.281443859785,15.951684563744813,22.921003839046495,24.91998243763939,26.897597986681408,28.85553690829124,30.7937009166751,37.607304613898215,44.353115214363164,51.00838364410552,57.59758084677514
317,317,12670573.0,0.00045654859349215866,2190.347345834448,6116.620917993986,16118.267613764112,20704.75886006508,25245.616010448157,29680.56817933817,34071.3940751998,38054.0073407424,40706.569147324204,43332.73883156616,45932.778988299266,48506.949607998606,15.298919781057732,22.268239056359413,24.26721765495231,26.24483320399433,28.20277212560416,30.140936133988017,36.954539831211136,43.700350431676085,50.35561886141844,56.94481606408806
318,318,12671168.0,0.0004815896835207917,2076.456440447871,249462.79549231098,252568.02456832776,255642.3576660327,258321.57681430344,260974.13862088523,263600.3083051272,266200.3484618603,268774.5190815597,268975.49290695635,269174.4671069293,269371.46158050594,262.1091271530669,389.8503289163723,516.3205482571594,520.2306036891165,522.249671335162,524.2486499337549,526.2262654827969,528.1842044044067,530.1223684127906,536.9359721100137
319,319,12671734.0,0.000482505527904687,2072.515115718089,2687.8296900583427,8813.121544867165,14877.46881888438,20516.95246189569,26100.325113569128,31628.14503364314,34228.18519037625,36802.35581007559,37003.32963547229,37202.303835445244,37399.29830902189,3.306706641576306,4.829614060542555,6.337369057784955,7.830126908546035,9.849194554591545,11.848173153184442,13.825788702226461,15.783727623836292,17.72189163222015,24.53549532944327
320,320,12672240.0,0.0004753698451625166,2103.625230283856,3694.290999777331,10655.969936354217,20507.72028613911,24604.26155560412,28295.518232348084,31950.048129740306,35568.216650026334,36277.60581242221,36979.93678798184,37180.91061337854,37379.8848133515,7.1612465716354565,7.73188071670274,8.296841765692031,9.397343885113386,10.48689637669931,11.56413431272741,12.630654083875935,13.686268271446691,19.626103222923078,25.506838786837914
321,321,12672904.0,0.0004714407999889628,2121.157099732165,31.50548806652927,7717.695659651497,15327.410739342165,25820.749484811884,36209.683061335265,46130.724760883844,55953.05538684753,59571.22390713356,60280.613069529434,60982.94404508907,61183.91787048576,10.794764350451539,14.326512493532796,18.36428314444954,19.453835636035464,20.531073572063562,21.59759334321209,22.653207530782844,28.593042482259232,34.47377804617407,40.2725786571807
322,322,12673431.0,0.00044925737746843964,2225.8955559839414,3271.559182431426,11146.226506995175,18942.543476383853,26628.733647968824,34238.44872765949,44731.78747312921,55120.72104965259,65041.76274920117,74864.09337516486,78482.26189545088,79191.65105784676,9.660839373945628,10.750391865531551,11.82762980155965,12.894149572708177,13.949763760278932,19.88959871175532,25.770334275670155,31.569134886676792,37.31038584257452,42.498634565413795
323,323,12674762.0,0.0004462575636252029,2240.8583775621273,950.8978543607446,2210.571581872513,3457.711969258612,4659.887716607052,5850.102206336413,9987.812290693138,14084.353560158148,17775.610236902114,21430.140134294335,25048.308654580364,25757.697816976237,1.8085548751975318,2.8981073667834556,3.9753453028115553,5.04186507396008,6.097479261530837,12.037314213007225,17.91804977692206,23.716850387928698,29.458101343826424,34.6463500666657
324,324,12675327.0,0.00045545424532733255,2195.6102292587157,917.9545398936768,2165.0949272797757,3367.2706746282165,4557.485164357577,8695.195248714303,12791.736518179312,16482.993194923278,20137.5230923155,23755.691612601524,24465.0807749974,25167.411750557032,1.2908134640690503,2.391315583490405,3.480868075076329,4.558106011104429,5.624625782252954,6.68023996982371,12.620074921300098,18.500810485214934,24.29961109622157,30.040862052119298
325,325,12675942.0,0.0004759881968856967,2100.8924308266805,626.5728496433497,1816.78733937271,5954.4974237294355,10051.038693194445,13742.29536993841,17396.82526733063,21014.99378761666,21724.382950012536,22426.713925572167,22627.687750968864,22826.66195094182,1.415869087602533,1.986503232669817,2.5514642816591078,3.651966401080463,4.741518892666386,5.818756828694487,6.885276599843012,7.9408907874137675,13.880725738890156,19.761461302804992
326,326,12676609.0,0.0004956604088194853,2017.5103401574893,3482.3915224233165,7883.886029895651,11877.061757786943,15830.506711929827,19744.616181925016,20454.00534432089,21156.336319880524,21357.31014527722,21556.284345250177,21753.27881882682,21948.313260526294,7.172082324193795,9.128434617860817,11.080518887883516,13.01318056942086,14.926617419934509,17.362178447084055,19.773506457007077,20.990276983078463,22.056796754226987,23.112410941797744
327,327,12677203.0,0.0005061281953379983,1975.784019169666,1244.4212274328895,3962.017795267846,6652.575178820994,9316.362396471535,11660.64937021874,13981.611466260463,15785.1115731988,17570.667429643647,19338.45760560541,19533.492047304884,19726.58596084829,4.758074551411169,7.3889442993033585,9.993637759558053,12.58761241501392,15.155777886384831,17.698395468874395,20.756877085214967,23.784927832909826,25.61228490608829,27.28331608804738
328,328,12677791.0,0.000514239542416006,1944.6190296875825,1783.950865856681,4474.508249409829,7138.29546706037,9482.582440807575,11803.544536849298,13607.044643787634,15392.600500232482,17160.390676194245,17355.425117893723,17548.519031437125,17739.69172442789,3.2412558742367557,5.868765490946912,8.499635238839103,11.104328699093797,13.698303354549664,16.266468825920576,18.80908640841014,21.86756802475071,24.89561877244557,26.722975845624035
329,329,12678469.0,0.00050094208852426,1996.2387327962988,2652.200030205869,5369.796598040825,8060.353981593973,10724.141199244514,13068.428172991718,15389.390269033442,17192.89037597178,18978.446232416627,20746.23640837839,20941.270850077864,21134.364763621266,4.049185620149033,6.680055368041223,9.284748828295918,11.878723483751784,14.446888955122695,16.98950653761226,20.04798815395283,23.076038901647692,24.903395974826154,26.574427156785244
330,330,12679396.0,0.0005130582095876038,1949.0965767876514,19213.50943492227,43874.18818391562,46537.97540156616,48882.26237531337,51203.22447135509,53006.724578293426,54792.28043473827,56560.07061070004,56755.10505239951,56948.19896594292,57139.37165893368,17.0122516156549,19.639761232365057,22.270630980257245,24.875324440511942,27.46929909596781,30.03746456733872,32.580082149828286,35.63856376616885,38.66661451386371,40.493971587042175
331,331,12679982.0,0.0005148569693781612,1942.287002947225,32535.410041696443,85934.10137237202,94231.61650019781,102153.57763813059,109996.71789073698,111800.21799767533,113585.77385412017,115353.56403008194,115548.59847178141,115741.69238532482,115932.86507831558,44.2326097636444,47.42163822818131,50.60843989790729,53.76353394044373,56.90243287359576,60.01010080754761,63.08685297702113,66.67415471566018,70.22576400239177,72.57147037741993
332,332,12680531.0,0.0005297937091838597,1887.5271311554206,42452.21209995345,253673.1746980315,261595.1358359643,269438.27608857065,271241.776195509,273027.3320519539,274795.1222279156,274990.15666961507,275183.2505831585,275374.42327614926,275563.6938640913,276.05048678427784,280.8987503105526,284.08777877508953,287.2745804448155,290.4296744873519,293.568573420504,296.67624135445584,299.7529935239293,303.34029526256836,306.89190454929997
333,333,12681040.0,0.0005110101779429901,1956.9081853229998,46483.52071747615,93064.90821753195,101362.42334535772,109284.38448329049,117127.52473589689,118931.02484283522,120716.58069928008,122484.37087524183,122679.40531694131,122872.49923048471,123063.67192347549,30.028748492211555,33.217776956748466,36.404578626474446,39.55967266901089,42.69857160216291,45.80623953611477,48.88299170558828,52.47029344422733,56.02190273095893,58.367609105987086
334,334,12681658.0,0.0005089703216545814,1964.7511013002868,17889.246862839507,163262.62747249426,306355.6623370028,314653.1774648286,322575.1386027614,330418.27885536774,332221.7789623061,334007.33481875097,335775.1249947127,335970.15943641216,336163.2533499556,98.06312596335043,101.24992763307641,104.40502167561286,107.54392060876488,110.65158854271674,113.72834071219026,117.3156424508293,120.8672517375609,123.21295811258906,125.39718119050205
335,335,12682158.0,0.0005071414139494767,1971.8365972368088,36078.345465788465,181451.72607544324,324544.7609399518,332842.27606777754,340764.2372057103,348607.37745831674,350410.87756525504,352196.4334216999,353964.22359766165,354159.25803936116,354352.35195290454,88.82151506387984,92.00831673360582,95.16341077614227,98.30230970929429,101.40997764324615,104.48672981271967,108.07403155135871,111.6256408380903,113.97134721311846,116.15557029103147
336,336,12682862.0,0.0005152689991424508,1940.733872335178,29154.884779898723,80443.80552766127,88741.32065548703,96663.28179341981,104506.4220460262,106309.92215296454,108095.47800940939,109863.26818537115,110058.30262707062,110251.39654061402,110442.5692336048,43.78984522792106,46.97887369245797,50.16567536218395,53.320769404720394,56.459668337872415,59.567336271824274,62.64408844129779,66.23139017993684,69.78299946666843,72.12870584169659
337,337,12683366.0,0.0005314916794597284,1881.4969991938901,1414.3696634485343,102552.37917494334,104896.66614869055,107217.62824473227,109021.1283516706,110806.68420811545,112574.47438407721,112769.50882577669,112962.6027393201,113153.77543231085,113343.04602025289,226.44995151437672,228.3918443295869,231.58087279412382,234.7676744638498,237.92276850638623,241.06166743953824,244.1693353734901,247.24608754296364,250.83338928160268,254.38499856833428
338,338,12683911.0,0.0005354391079926494,1867.626000926567,14670.324630072602,37273.78687996529,39594.74897600702,41398.24908294535,43183.8049393902,44951.59511535196,45146.629557051434,45339.723470594836,45530.8961635856,45720.166751527635,45907.55415951101,29.121557809407978,31.08244488759216,33.02433770280233,36.21336616733923,39.40016783706521,42.55526187960166,45.69416081275368,48.80182874670553,51.878580916179054,55.465882654818095
339,339,12684414.0,0.0006015931271264246,1662.253032671117,158.61136985133442,351.70528339473645,542.8779763855034,732.1485643275365,919.5359723109125,1105.0589367156338,1287.1685988236918,1467.4663283829127,1645.970156554248,1822.6979284888866,1997.6673180378314,1.1773529182808118,13.008725202688893,24.722379158664513,36.59576538037867,38.07627645308249,39.69937854201292,41.45041297142525,43.61423879726691,45.75705118433589,49.14500013731828
340,340,12684984.0,0.0005354391079926494,1867.626000926567,14712.30068991248,37362.923399499035,39683.88549554076,41487.385602479095,43272.94145892394,45040.731634885706,45235.766076585176,45428.85999012858,45620.032683119345,45809.303271061384,45996.690679044754,29.174946641107187,31.338772466948843,33.48158485401783,36.86953380700022,40.253276772395274,43.60335260956231,46.93529333268211,50.23408235507025,53.50005401975696,57.08735575839601
341,341,12685679.0,0.0005237362813590002,1909.357887914853,2492.8137228395262,5546.064746800846,8275.94048965097,10596.902585692693,12400.402692631029,14185.958549075875,15953.748725037638,16148.783166737114,16341.877080280516,16533.049773271283,16722.320361213315,4.368123249244745,6.510935636313731,9.898884589296117,13.282627554691178,16.63270339185821,19.964644114978007,23.263433137366153,26.529404802052863,30.116706540691908,33.668315827423505
342,342,12686509.0,0.0005222719440157751,1914.7113136327982,34781.04884010279,73495.97475839185,111532.70342014518,148809.2269610849,185220.49235354958,221269.47727568122,256959.78691719673,290739.8226276237,324183.75816088164,357294.9376008563,383663.90800446994,43.66565650228462,64.20588691750928,84.54174882074938,104.70477863283556,124.66719293804329,144.44618483071872,164.02838234003374,183.41574782607069,202.96404078298562,222.31783476627865
343,343,12687188.0,0.0005366719735507126,1863.3356114794497,23042.572960051864,66579.44880066116,109301.39488062156,151103.90267690257,187152.88759903418,222843.19724054972,256623.23295097664,290067.16848423466,323178.34792420926,349547.31832782296,375653.9261682172,58.31671919910421,81.9576267220198,102.49785713724445,122.83371904048454,142.99674885257073,162.95916315777848,182.73815505045388,202.3203525597689,221.70771804580585,241.25601100272078
344,344,12687849.0,0.000501844551133921,1992.648914370981,35957.046964539346,76575.62511406769,115956.13305031086,154671.05896859994,192707.78763035327,229984.311171293,266395.57656375767,302444.5614858893,338134.8711274048,371914.9068378318,405358.84237108973,43.41785402774571,63.58088383983189,83.54329814503963,103.32229003771505,122.90448754703009,142.291853033067,161.84014598998195,181.193939973275,200.35369613822712,215.90932518210147
345,345,12688476.0,0.0004959578794237521,2016.3002575176117,19365.872010323754,60393.684023407586,101012.26217293594,140392.7701091791,179107.69602746816,217144.4246892215,254420.94823016124,290832.2136226259,326881.1985447575,362571.50818627304,396351.5438967,51.38908113021965,71.3514954354274,91.13048732810282,110.71268483741785,130.10005032345478,149.64834328036972,169.00213726366277,188.1618934286149,203.7175224724892,219.1180840237869
