,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
36,36,12704273.0,1.000102644098377,0.9998973664363527,1541331.8317828488,3038162.203318569,4527527.204398298,6009463.284218757,7484009.50754511,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,7631058.297958924,1768012.7712931675,3263949.622114797,4752425.009062716,6233475.570259383,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141,7707140.794320141
37,37,12704817.0,1.0002026543627869,0.9997973866976828,1528435.270326011,3025265.641861731,4514630.64294146,5996566.72276192,7471112.946088272,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,7618161.736502087,1780911.913075778,3276848.763897408,4765324.1508453265,6246374.712041994,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752,7720039.936102752
38,38,12705532.0,1.000302674628223,0.9996974169559872,1509587.7287693263,3006418.100305046,4495783.101384776,5977719.1812052345,7452265.404531588,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,7599314.1949454015,1799765.2095064376,3295702.0603280677,4784177.447275987,6265228.008472653,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411,7738893.232533411
39,39,12706358.0,1.0000026438339937,0.9999973561729961,1549798.44219135,3046628.81372707,4535993.814806799,6017929.894627258,7492476.117953612,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,7639524.908367425,1759545.066572365,3255481.9173939945,4743957.304341913,6225007.86553858,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338,7698673.089599338
40,40,12707157.0,1.000102644098377,0.9998973664363527,1542698.1372724231,3039528.508808143,4528893.509887872,6010829.589708332,7485375.813034684,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,7632424.603448499,1766646.2570459943,3262583.107867624,4751058.494815543,6232109.0560122095,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968,7705774.280072968
41,41,12708276.0,1.000302674628223,0.9996974169559872,1517716.4102950967,3014546.7818308165,4503911.782910546,5985847.862731005,7460394.086057358,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,7607442.876471172,1791633.7570480898,3287570.6078697196,4776045.994817639,6257096.556014305,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064,7730761.780075064
42,42,12709612.0,1.0000026438339937,0.9999973561729961,1550478.7637639695,3047309.1352996896,4536674.136379419,6018610.216199878,7493156.439526231,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,7640205.229940045,1758864.6776979228,3254801.5285195527,4743276.915467472,6224327.476664138,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897,7697992.700724897
43,43,12713160.0,1.000102644098377,0.9998973664363527,1545917.4575189112,3042747.8290546313,4532112.83013436,6014048.90995482,7488595.133281173,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,7635643.923694987,1763426.49386285,3259363.3446844798,4747838.731632398,6228889.292829066,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824,7702554.516889824
44,44,12716344.0,1.0000026438339937,0.9999973561729961,1554720.4833945031,3051550.854930223,4540915.856009953,6022851.9358304115,7497398.159156765,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,7644446.9495705785,1754622.6076602587,3250559.4584818883,4739034.845429807,6220085.406626474,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232,7693750.630687232
45,45,12716905.0,1.0000026438339937,0.9999973561729961,1561721.8054627504,3058552.1769984704,4547917.1780782,6029853.2578986585,7504399.481225012,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,7651448.271638826,1747620.9681524492,3243557.818974079,4732033.205921998,6213083.767118664,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423,7686748.991179423
46,46,12718180.0,0.9998026733013067,1.0001973656442043,1587243.4900865646,3084073.8616222846,4573438.862702014,6055374.942522473,7529921.165848826,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,7676969.95626264,1722100.877560981,3218037.7283826107,4706513.115330529,6187563.676527197,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955,7661228.900587955
47,47,12719150.0,0.9999026535686368,1.0000973559086135,1577368.7456574058,3074199.1171931257,4563564.118272855,6045500.198093315,7520046.421419667,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,7667095.211833482,1731974.4931484414,3227911.3439700715,4716386.73091799,6197437.292114657,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415,7671102.516175415
48,48,12719656.0,1.0013034275591122,0.9986982691527487,1587037.2761953424,3083118.0760626886,4571738.415321689,6052934.528571299,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,7526742.477547547,3888410.3114391644,5385093.853552192,6874313.3966785185,8356105.465964872,9830507.887008285,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993,9977542.916269993
49,49,12720189.0,1.0009030062984088,0.9990978083863008,1899670.1920765273,3395750.9919438735,4884371.331202874,6365567.444452483,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,7839375.393428732,3575424.629318057,5072108.171431085,6561327.714557411,8043119.783843765,9517522.204887178,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886,9664557.234148886
50,50,12720716.0,1.0008029260058082,0.9991977181671393,1958833.673624765,3454914.473492111,4943534.812751112,6424730.926000722,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,7898538.874976969,3516207.008425081,5012890.550538109,6502110.093664435,7983902.162950789,9458304.5839942,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591,9605339.61325591
51,51,12721450.0,1.0007028557202362,0.9992976379389561,2059002.4427383617,3555083.242605708,5043703.581864708,6524899.695114318,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,7998707.644090566,3415955.7303289818,4912639.272442009,6401858.815568335,7883650.884854689,9358053.305898102,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981,9505088.33515981
52,52,12722029.0,1.0006027954406922,0.9993975677027499,2193927.3371129334,3690008.13698028,5178628.47623928,6659824.58948889,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,8133632.538465138,3280937.887449266,4777621.429562294,6266840.97268862,7748633.041974974,9223035.463018386,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094,9370070.492280094
53,53,12723187.0,1.0007028557202362,0.9992976379389561,2061734.7800917462,3557815.5799590927,5046435.919218093,6527632.032467702,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,8001439.981443951,3413221.303587367,4909904.845700394,6399124.388826721,7880916.458113075,9355318.879156487,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195,9502353.908418195
54,54,12724461.0,1.0008029260058082,0.9991977181671393,1963063.2963219162,3459144.0961892623,4947764.435448263,6428960.548697872,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,7902768.497674121,3511973.669069576,5008657.211182604,6497876.754308931,7979668.8235952845,9454071.244638696,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405,9601106.273900405
55,55,12725180.0,1.0010030965990384,0.9989979085954415,1815182.2446863544,3311263.044553701,4799883.383812701,6281079.497062311,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,7754887.446038558,3659996.8516953397,5156680.393808368,6645899.936934694,8127692.006221048,9602094.42726446,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168,9749129.456526168
56,56,12726016.0,1.0009030062984088,0.9990978083863008,1853987.246370969,3350068.0462383158,4838688.385497316,6319884.498746926,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,7793692.447723174,3621152.125917551,5117835.668030579,6607055.211156906,8088847.2804432595,9563249.701486671,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838,9710284.73074838
