,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
173,175,12721085.0,1.000102644098377,0.9998973664363527,25858.193043246254,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,30510.370397214774,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488,26193.019463990488
174,176,12721685.0,1.000102644098377,0.9998973664363527,25950.001865286595,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,30602.17921925511,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017,26101.197823819017
175,177,12723336.0,1.0057186482456626,0.9943138687388983,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,14524.433975394684,31785.271183795205,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734,41105.0119705734
176,178,12724058.0,1.0009030062984088,0.9990978083863008,24523.44878503674,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27624.11212755257,27529.49636209687,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137,29080.8378384137
177,179,12725485.0,1.005115428201324,0.9949106062271096,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,16101.193783932356,31755.092176540402,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549,39519.60328799549
178,180,12726062.0,1.0013034275591122,0.9986982691527487,22774.87763002356,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,25875.540972539387,29280.104378007098,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927,30831.445854323927
179,181,12727093.0,1.0015036982576582,0.998498559455872,23918.19845053279,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,25468.140744744876,27017.64936101474,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443,30121.12483008443
180,182,12728052.0,1.0012033072283895,0.9987981389796639,23484.708364701397,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,26585.371707217226,28569.34740581275,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576,30120.688882129576
181,183,12729431.0,1.000402704895686,0.999597457210266,26257.583556449958,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,29358.246898965786,25794.155231808098,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927,27345.496708124927
182,184,12730163.0,1.0028064345247794,0.9972014195081333,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,22103.522181812375,28836.79545047989,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473,33493.16490528473
183,185,12730709.0,1.0058192201104874,0.9942144472941686,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,14382.533760254802,31927.997074588347,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655,41247.73786136655
184,186,12731336.0,0.9989033006416206,1.001097903428365,28144.974017915207,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,34349.42649380446,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322,21238.232482538322
185,187,12732288.0,1.0015036982576582,0.998498559455872,23886.239074744884,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,25436.181368956968,27049.658675502244,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934,30153.134144571934
186,188,12733015.0,1.0002026543627869,0.9997973866976828,25647.27704163824,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,30299.45439560676,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346,26403.97350559346
187,189,12733624.0,1.0015036982576582,0.998498559455872,23882.32234192402,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,25432.264636136104,27053.581555586272,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962,30157.057024655962
188,190,12735154.0,1.0017040090123468,0.9982988896949441,31191.585878873695,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,32741.528173085782,36221.77404258483,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452,39325.24951165452
189,191,12736640.0,1.000402704895686,0.999597457210266,35520.17813218445,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,38620.841474700275,33006.51653067099,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815,34557.858006987815
190,192,12738142.0,1.0027061639083885,0.9973011396500842,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,29157.722421244693,38260.70990897256,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774,42917.0793637774
191,193,12738781.0,1.0005027451661754,0.9994975074595204,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,18323.845614099606,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308,15977.510175035308
