,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,YFI-slippagemap_12,YFI-slippagemap_13,YFI-slippagemap_14,YFI-slippagemap_15,YFI-slippagemap_16,YFI-slippagemap_17,YFI-slippagemap_18,YFI-slippagemap_19,YFI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
30,30,12440225.0,18.33578398785049,0.05453816431643239,0.22485129809439874,0.6123035108106666,0.9920389626789156,1.1783585282307778,1.5493250425771288,1.9180725142156003,2.1016182795030147,2.4670620984080367,2.8303199150892793,3.010567197273856,3.367126708269806,3.7212857379048567,3.8975700124917347,4.248556078596332,4.597442617256227,4.771102506803596,5.11686331810957,5.460555887377958,5.6316356391251645,5.97225936213786,13.667773457050183,20.71540935529527,24.223402384410214,31.207897052581437,38.150612445171966,41.6063811779767,48.48689525598941,54.70728872731391,57.8035181557547,63.96818228638717,70.09597066372875,72.971108502675,78.69710496380567,84.39037595946832,87.22422796082206,93.78715810748106,101.02885822174653,104.60028409855516,110.93597634232638,116.40660367465901
31,31,12440735.0,18.39087117496794,0.05437480315566091,0.32051373796853316,0.706805386808256,1.080004278567229,1.265765748781341,1.6356210676826088,2.0032640298394657,2.1862600125948637,2.550609176407169,2.912212947610307,3.0907600999444025,3.4461175715931764,3.799215762828186,3.974972020458978,4.324906755724979,4.672748257140048,4.84588797448992,5.190613112373752,5.5332813894616155,5.703848702158193,6.012568704430245,11.9343273383686,19.003136601473813,22.521669080796507,29.527147511868627,36.49072139519365,39.9568721706732,46.85805803187338,53.4080168850728,56.513548452815144,62.696733336296965,68.84293168140381,71.90223038922998,77.6438942688093,83.35426976322898,86.19663568496955,91.92287893583853,99.25296240004378,102.83511794724777,109.96727172656166,115.51389617901306
32,32,12441298.0,18.224281708231008,0.05487184713284746,0.22824102593023776,0.6168572828665253,1.0031489317062483,1.190028257913359,1.5621092936793333,1.9319646125806011,2.1160618094500436,2.482603557492856,2.8469527213051613,3.0283092103237226,3.387103644842395,3.7424611164911683,3.9192750331393,4.2713155653569705,4.621250300622972,4.7954319124906695,5.142231519387912,5.486956657271745,5.658545182612402,6.000192247056185,13.577363332934707,20.603888841372346,24.10137424332952,31.06494812665455,37.98686763493883,41.43228476333427,47.982243616533694,54.18400461271683,57.27096006775786,63.4171584128647,69.35159495963713,72.2181210002702,77.92849649468988,83.6047144177842,86.49710566729942,93.82718913150468,100.98077055551728,104.54149845802256,110.08812291047396,115.51797275972832
33,33,12441848.0,18.224281708231008,0.05487184713284746,0.2678225220216165,0.723832503606125,1.1771147441957954,1.3973389464098942,1.8358103970707613,2.271658996232575,2.4886046538035638,2.9205484416970906,3.3499084225813003,3.5636243478313716,3.986847157802718,4.40624761234443,4.614939220198386,5.030448961122642,5.380383696388643,5.5545653082563415,5.901364915153584,6.246090053037416,6.417678578378073,6.759325642821857,15.931945956735413,24.177009590887597,28.281027951601867,36.45222290708727,44.5745397972416,48.61746021867971,56.3570618776923,63.74134950916679,67.41691311111812,74.73504363054538,81.83440218170307,85.28077354831,91.56925749849931,97.24547542159362,100.13786667110887,107.46795013531411,114.62153155932673,118.18225946183199,123.7288839142834,129.15873376353775
34,34,12442429.0,18.05197937883074,0.0553955873211712,0.4041366921563512,0.8615166995390148,1.3161607686742616,1.5424619507311241,1.9822507164168517,2.4194087816141225,2.637006202767904,3.070247694397069,3.500897649669488,3.715255629116629,4.1414813445638385,4.562276245568958,4.771594818879759,5.188352903628268,5.571025976131776,5.745730902923972,6.0935724043390405,6.439333215645014,6.611437259572745,6.954105536660609,13.433549971700444,21.65391655010534,25.74564200649038,33.892361197501316,41.99034881718318,46.02115933727109,53.427632208682226,60.78980170962159,64.45435539371853,71.75056560738932,78.65366214681346,82.0912410230807,87.78451201874334,93.51075526961233,97.1812941667561,104.42299428102157,111.55514806033547,114.33011240160141,119.80073973393405,125.23103643247698
35,35,12443139.0,17.68039466381459,0.05655982340974777,0.2837509582384188,0.7466522979040209,1.2067846831573596,1.4358177195579538,1.8918277011424622,2.3451099417321326,2.5653341439462314,3.0038055946070985,3.4396541937689125,3.656599851339901,4.088543639233428,4.517903620117638,4.731619545367709,5.154842355339055,5.574242809880767,5.782934417734723,6.19844415865898,6.548378893924981,6.7225605057926785,7.069360112689921,15.484651822354603,23.606968712508937,27.649889133947045,35.389490792959634,42.77377842443413,46.44934202638546,53.767472545812716,60.8668310969704,64.31320246357733,70.60168641376666,76.27790433686096,79.1702955863762,86.50037905058144,93.65396047459406,97.21468837709934,102.76131282955073,108.19116267880509,110.89057674924085,116.18576971419982,121.44928776912575
36,36,12443729.0,17.801024994431327,0.056176540413421634,0.2539029622221255,0.7158883456143605,1.1751102539210272,1.4036900625113833,1.8587977166778828,2.3057839129363447,2.525577847707131,2.9631925964045354,3.3981896268459715,3.6147114174778125,4.045811257459135,4.474332355756733,4.6870647386396875,5.1083028267640795,5.526753544024355,5.7350392997725566,6.118148961543045,6.467469477881493,6.641345381827164,6.987536282739925,16.068161371931712,24.223187494292162,28.282389506077873,36.364352955327945,43.7790090900847,47.46968824599904,54.81791548043735,62.11412569410814,65.57085086692535,72.45480110979953,78.14807210546216,80.98192410681592,87.54485425347492,94.7865543677404,98.35798024454901,104.69367248832023,110.16429982065287,112.89518244876005,118.24616424576031,123.52549609917223
37,37,12444302.0,17.806365835978205,0.05615969082132835,0.2403172414464738,0.7023026248387089,1.1615245331453754,1.3901043417357317,1.8452119959022313,2.292198192160693,2.5119921269314793,2.949606875628884,3.38460390607032,3.601125696702161,4.032225536683484,4.460746634981081,4.673479017864036,5.094717105988428,5.513167823248703,5.721453578996905,6.104563240767393,6.453883757105841,6.627759661051512,6.973950561964274,16.310052107965788,24.465078230326235,28.52428024211195,36.60624369136202,44.02089982611878,47.71157898203311,55.05980621647142,62.35601643014221,65.81274160295943,72.6966918458336,78.38996284149624,81.22381484284999,87.78674498950899,95.02844510377446,98.59987098058309,104.93556322435431,110.40619055668694,113.13707318479412,118.48805498179439,123.7673868352063
38,38,12444809.0,17.947586151002856,0.05571779912833142,0.41041850943329306,0.8846931047715155,1.3561307098392783,1.5907909386760057,2.052605727635008,2.506275126313169,2.732091152735117,3.18169601737954,3.6286114966452288,3.851065726127087,4.293977187388911,4.731948799616105,4.9493719655447475,5.3819988121322035,5.8120377849666465,5.994499586043279,6.357785186648114,6.718897724738905,6.89864314580268,7.256520414239802,14.001602268293803,22.474622581262945,26.69210774226801,35.089216965602354,43.436096491811,47.280848607316074,54.93583763989908,62.545037081572595,66.32851402256361,73.68650667184812,80.82754393933541,83.80641525132073,89.73741691333703,96.55360673835685,100.3392124831243,107.74378459173725,114.32896614646437,117.22481072451691,122.90191467093486,128.4986715727837
39,39,12445765.0,18.137019116843426,0.05513585190365287,0.46672358913907785,0.9381611942068407,1.4067787739817728,1.6346362120025706,2.0883056106807314,2.5392612466712547,2.763726501747102,3.2106419810127913,3.6548840954095687,3.876007671756474,4.3139792839836675,4.748040317562582,4.964029296499766,5.394068269334209,5.758445327164834,5.939815671015676,6.300928209106467,6.659880661788496,6.838550898607364,7.194297812431996,13.019240341782227,21.543249048367215,25.786113602354405,34.23375452234143,42.63086374567577,46.810563309136114,54.82249538738949,62.47748441997249,66.28779090662277,73.87016080263703,81.22815345192153,84.80326113939093,91.34806203139415,97.27906369341045,100.29827471935053,107.88085926319772,115.28543137181066,118.97109103659733,124.76645750459032,130.44356145100826
40,40,12446268.0,17.689236629362775,0.05653155198003722,0.27323215143113894,0.7517942614014618,1.2274937383387896,1.4642753670805801,1.935712972148343,2.404330551923275,2.632187989944073,3.085857388622234,3.5368130246127567,3.7612782796886046,4.208193758954294,4.652435873351071,4.873559449697977,5.311531061925169,5.745592095504084,5.961581074441268,6.391620047275711,6.755997105106337,6.937367448957178,7.298479987047969,16.36434727638295,24.76145649971729,28.94115606317764,36.95308814143101,44.608077174014014,48.4183836606643,56.00075355667855,63.35874620596306,66.93385389343246,73.47865478543568,79.40965644745197,82.42886747339206,90.01145201723924,97.41602412585219,101.10168379063884,106.89705025863185,112.5741542050498,115.39664014777937,120.93687203340868,126.44396322941611
41,41,12446794.0,18.082692306746345,0.055301499524322326,0.3494989610332119,0.822352942292827,1.2923784236794926,1.5263357746176973,1.9813681480443788,2.4336786377386037,2.658818247307179,3.1070764102812873,3.552653211130574,3.7744410960454933,4.215459925091295,4.650959450548235,4.867597318198507,5.298928286004553,5.696087071046766,5.8780023278007585,6.240199760932583,6.600230630806167,6.779437662424421,7.136248149916999,15.122299093942612,23.620775199742702,27.850930958724657,36.2732680558744,44.64522490652441,48.81240486927271,56.49039243290919,64.12245250401106,67.92134545903431,75.47696679785605,82.63792273677923,86.20385231679712,92.15267249866513,98.13293631673884,101.92991511581856,109.42335998079297,116.80575263398562,119.70527452392608,125.4238988080471,131.10070899112614
42,42,12447388.0,18.01231065919076,0.05551758566243422,0.2688857582654469,0.7431603536036694,1.2145979586714322,1.4492581875081596,1.9110729764671621,2.364742375145323,2.5905584015672707,3.0401632662116937,3.487078745477383,3.709532974959241,4.1524444362210655,4.590416048448259,4.8078392143769015,5.240466060964357,5.6705050337988,5.852966834875433,6.216252435480268,6.577364973571059,6.757110394634834,7.114987663071956,16.546479511336816,25.01949982430596,29.236984985311025,37.634094208645365,45.98097373485402,49.825725850359085,57.48071488294209,65.0899143246156,68.87339126560663,76.23138391489113,83.37242118237842,86.35129249436375,92.28229415638005,99.09848398139985,102.88408972616732,110.28866183478026,116.87384338950739,119.76968796755992,125.44679191397786,131.0435488158267
43,43,12448042.0,17.825962634837627,0.056097952210764794,0.4458509988937915,0.9215504758311194,1.3944044570907346,1.629769709640673,2.0983872894156046,2.5534196628422863,2.7799141261145635,3.230869762105087,3.679127925079195,3.9022504964466234,4.3464926108434,4.787511439889203,5.0055877994174995,5.439648832996414,5.87097980080246,6.085676784768041,6.450053842598666,6.812251275730491,6.992536724540299,7.351489177222328,13.349752349863687,21.797393269850705,26.00224520599538,34.374202056645395,42.38613413489877,46.21936958303017,53.851429654132055,61.43379955014631,65.20594394797703,72.36689988690021,78.91170077890342,81.88164964878611,87.86191346685982,95.444498010707,99.15233713091395,106.5347297841066,112.33009625209961,115.15287595816808,120.82968614124712,126.36991802687643
44,44,12448749.0,18.28268989259262,0.054696546617309195,0.38689580210431945,0.8569212834909852,1.3187360724499877,1.5459110078558713,1.9982214975500963,2.4478263621945193,2.6716192700927794,3.1171960709420667,3.560107532203891,3.7800027849027873,4.215502310359727,4.648129156947182,4.863471145816045,5.260629930858259,5.623915531463092,5.804742620744076,6.16477349061766,6.52265075905478,6.7007910097284915,7.055472348596433,14.490948048677513,23.04056616154759,27.296177713360493,35.76919802632963,44.191535123479376,48.38379241066904,56.73067193687769,64.40865950051418,68.23041308496576,75.83961252663929,83.39523386546102,86.9810821169148,94.1221193844021,100.0709395662701,103.03199235840373,109.84818218342353,117.34162704839795,121.03836003680394,127.62354159153107,133.34216587565209
45,45,12449682.0,18.470118217775884,0.05414150511703747,0.458163381473427,0.9199781704324295,1.37364756911059,1.5994635955325383,2.049068460176961,2.49598393944265,2.7184381689245085,3.161349630186333,3.5993212424135264,3.816744408342169,4.249371254929625,4.679410227764067,4.8618720288407005,5.225157629445535,5.586270167536326,5.766015588600101,6.123892857037223,6.479639770861855,6.656714446578874,6.947599822765685,13.217807731637016,21.81887502260765,26.10009598070564,34.62410468729063,43.09712500025977,47.31461016126484,55.71171938459918,64.05859891080783,67.9033510263129,75.55834005889591,83.16753950056942,86.95101644156044,94.30900909084494,101.45004635833223,104.42891767031756,110.35991933233386,117.17610915735366,120.96171490212113,128.36628701073408,134.9514685654612
46,46,12450186.0,18.824387653366568,0.05312257792466143,0.4047761523461852,0.8570866420404102,1.3066915066848332,1.5304844145830934,1.9760612154323804,2.418972676694205,2.6388679293931014,3.0743674548500413,3.5069943014374965,3.7223362903063593,4.119495075348572,4.482780675953407,4.6636077652343895,5.023638635107973,5.381515903545095,5.559656154218805,5.914337493086746,6.205222869273557,6.350012408130134,6.638291687107019,13.960192004743506,22.63901451283843,26.958937993857464,35.560005284828094,44.10962339769817,48.36523494951108,56.83825526248022,65.26059235962995,69.45284964681963,77.79972917302827,85.47771673666475,89.29947032111635,96.90866976278987,104.46429110161161,108.05013935306539,115.19117662055268,121.13999680242068,124.10104959455431,130.91723941957412,138.41068428454852
47,47,12450887.0,18.954718536223584,0.052757312016474475,0.36661750349638683,0.8175731394869101,1.2658313024610182,1.488953873828447,1.933195988225224,2.374214817271026,2.592291176799323,3.0263522103782377,3.457683178184284,3.672380162149864,4.0367572199804895,4.398954653112314,4.579240101922123,4.938192554604151,5.29500304209673,5.472609705247652,5.795345215520849,6.0853592960080585,6.229715130097242,6.517130921481316,14.60066151205966,23.305558081960204,27.63846083593871,36.26536865066419,44.84067256602636,49.10906972079845,57.607545826598546,66.05518674658556,70.26003868273024,78.63199553338025,86.64392761163363,90.47716305976503,98.10922313086691,105.69159302688116,109.46373742471188,116.62469336363507,123.16949425563828,126.13944312552096,132.11970694359468,139.70229148744187
48,48,12451433.0,19.444254440172195,0.05142907397539405,0.3097570982696156,0.7553338991189026,1.198245360380727,1.4181406130796235,1.8536401385365633,2.2862669851240187,2.5016089739928815,2.8987677590350946,3.262053359639929,3.4428804489209117,3.8029113187944956,4.160788587231617,4.3389288379053275,4.6936101767732685,4.984495552960079,5.129285091816656,5.417564370793541,5.688033581538806,5.814630100867561,6.066686670079398,15.69435996728916,24.30041731118099,28.58412196907222,37.31517111452289,45.99399362261781,50.31391710363685,58.91498439460748,67.46460250747755,71.72021405929046,80.1932343722596,88.61557146940935,92.80782875659901,101.15470828280766,108.83269584644414,112.65444943089572,120.26364887256925,127.81927021139099,131.40511846284477,138.54615573033206,144.49497591220006
49,49,12451969.0,19.347280653066196,0.05168685036062254,0.270355452727973,0.717270931993662,1.1615130463904393,1.3826366227373448,1.820608234964538,2.2546692685434526,2.4706582474806362,2.900697220315079,3.265074278145705,3.4464446219965468,3.8075571600873377,4.166509612769366,4.345179849588234,4.700926763412867,5.023662273686064,5.1688868153166965,5.4580321882624565,5.745447979646531,5.872424843895424,6.125238682156667,16.42730890548279,25.007587912769214,29.379660242435754,38.0845568123363,46.737383047333836,51.04436738104029,59.61967129640246,68.14368000298745,72.38654455697464,80.83418547696166,89.231294700296,93.41099426375635,101.42292634200972,109.07791537459272,112.88822186124301,120.47059175725727,127.82858440654176,131.40369209401118,137.94849298601437,143.8794946480307
50,50,12452736.0,19.39764651175815,0.05155264580132627,0.396256408776123,0.84183320962541,1.2847446708872345,1.5046399235861307,1.9401394490430706,2.372766295630526,2.5881082844993886,2.9852670695416017,3.3485526701464363,3.529379759427419,3.889410629301003,4.247287897738124,4.425428148411835,4.780109487279776,5.070994863466586,5.215784402323163,5.504063681300049,5.774532892045314,5.901129411374068,6.1531859805859055,14.014388060700558,22.620445404592388,26.90415006248362,35.635199207934285,44.31402171602921,48.63394519704824,57.235012488018874,65.78463060088896,70.04024215270185,78.513262465671,86.93559956282074,91.1278568500104,99.47473637621906,107.15272393985553,110.97447752430713,118.58367696598064,126.13929830480238,129.72514655625616,136.86618382374346,142.81500400561146
51,51,12453335.0,19.038298860714125,0.05252570134107508,0.4311517713426564,0.8835359663500855,1.3332141509575035,1.5570435296937344,2.0026929445882047,2.4433861327391506,2.6621639757009636,3.0974880151865203,3.530208046934863,3.714004357526722,4.079946996963198,4.4437006802981225,4.624760743513365,4.985255494717807,5.343604234096663,5.521973980546225,5.815437872120313,6.107146336422106,6.252345571870674,6.525354910902023,13.42537103177041,22.209143763516362,26.58130692450994,35.28638438649051,43.93939035126684,48.246464024069915,56.82194607608414,65.34613183437497,69.58908483310847,78.0369011026857,86.43418435651806,90.30402516153244,98.00896634636501,105.66781914317596,109.47601126800626,116.88321241677426,124.07316383289667,127.07638238527004,133.05585996587538,139.92023573714926
52,52,12454195.0,19.264270097310508,0.051909571187937736,0.43666759865210547,0.8863457832595236,1.3333340770110227,1.5558245768902248,1.996517765041171,2.4332840948362655,2.6506196474885404,3.0833396792368832,3.4503817587210044,3.6330786292652175,3.996832312600142,4.3584101118522,4.538387127019827,4.896735866398683,5.22205763882886,5.368569504422333,5.6602779687241265,5.950241519814603,6.078486543204043,6.333825315292754,13.350200274935023,21.983520145084164,26.38199380738809,35.13945603782369,43.844533499804264,48.177526123741096,56.80461313738367,65.38009518939789,69.64858083790932,78.14723394642222,86.59505021599946,90.79998944389777,98.86217427484618,106.56711545967877,110.40228586304123,118.03416038132002,125.441361530088,129.0409629762093,135.63453149858378,141.61400907918912
53,53,12454696.0,19.444254440172195,0.05142907397539405,0.3110360153398064,0.7593672461987219,1.205016661093192,1.4262747428938616,1.8644876922059512,2.299811731691508,2.51649626064456,2.9163280740317097,3.282270713468185,3.464420356126544,3.827084460018352,4.187579211222794,4.367022325922663,4.724297697051212,5.017761588625301,5.163834595419498,5.454669288375661,5.727678627407011,5.855539507248193,6.1101134471958085,15.803743046643362,24.46300060779834,28.773185918720856,37.556958650466804,46.28818936745211,50.634199273440956,59.28720523821728,67.88845134227792,72.16976096303458,80.69394672132542,89.16714320654548,93.38471598963615,101.78199924346849,109.5100890348308,113.35678123331546,121.0156340301264,128.62061170792455,132.2310273037247,139.4209787198471,145.41842045660084
54,54,12455198.0,20.160995360235574,0.049600725665179424,0.29577987878616246,0.7325462085812571,1.1665662901865839,1.382601792981875,1.7496438724659962,2.114490385668568,2.2960944263451335,2.6576722255971914,3.017092355464687,3.195997980143675,3.521319752573852,3.813904624961523,3.959540082469118,4.249503633559595,4.505609536790217,4.6330874290377455,4.88689882794477,5.1391919943340705,5.261690614646601,5.5055881750404145,16.353999489593026,25.22007825942337,29.63320966855555,38.419855018558046,47.15394156717424,51.50137319240708,60.258408180148685,69.06395705341528,73.44695995952621,82.1736183152841,90.8480760901108,95.16582753667245,103.76256916329537,112.26122227180828,116.49146575829484,124.91397776928382,132.97616260023224,136.83441158658016,144.51627418842727,152.14814870670608
55,55,12456029.0,20.731378459343063,0.04823605926451685,0.36721960873233767,0.7349274096348657,1.1004356620544,1.282369086489137,1.6446026963384999,2.0046747139011982,2.18390481868705,2.509872638442681,2.803099693691477,2.949054800653333,3.2396547811714216,3.496393306869974,3.6241860898630214,3.878624443445983,4.131540814234517,4.254349637417615,4.498864818835777,4.741917363690855,4.862897889388888,5.102772241108898,14.803360669648574,23.722187648816437,28.19748229564391,37.123730394352,45.98980916418234,50.402940573314524,59.18958592331701,67.92367247193322,72.27110409716605,81.02813908490765,89.83368795817425,94.21669086428518,102.94334922004307,111.61780699486977,115.93555844143143,124.53230006805434,133.03095317656724,137.26119666305382,145.6837086740428,153.74589350499122
