,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10
411,411,14587302.0,40496.35937865687,2.4693577776945508e-05,0.0027026085807599766,0.01843950195482514,0.03401981855350754,0.04944511601015785,0.0647169368914171,0.07983680817504932,0.09480624177101686,0.10962673430340088,0.12429976782916617,0.13882680952279233,0.15320931197099552,1789.8956480262475,1805.5440059264913,1821.0366679182468,1836.375182985461,1851.5610847490914,1866.5958919152624,1881.481107698961,1896.2182205738266,1910.8087037710513,1925.2540165846403
412,412,14607084.0,39825.71913986669,2.5109402205344516e-05,0.0001476145191381432,0.01604265858004197,0.03177955195410713,0.04735986855278953,0.06278516600943984,0.07805698689069908,0.09317685817433131,0.10814629177029886,0.12296678430268286,0.13763981782844817,0.15216685952207434,1269.785492128506,1285.2781541202614,1300.6166691874755,1315.802570951106,1330.837378117277,1345.7225939009757,1360.4597067758411,1375.050189973066,1389.495502786655,1403.797089498139
413,413,14611081.0,39817.755190651005,2.511442433687961e-05,0.0002451096386611659,0.016140153699564994,0.031877047073630156,0.04745736367231255,0.06288266112896286,0.0781544820102221,0.09327435329385433,0.10824378688982188,0.1230642794222059,0.13773731294797117,0.15226435464159735,1265.9028568022911,1281.3955187940467,1296.7340338612605,1311.919935624891,1326.954742791062,1341.8399585747607,1356.5770714496264,1371.1675546468512,1385.6128674604402,1399.9144541719243
414,414,14621770.0,41046.73941854097,2.4362471030970516e-05,0.007815781285851546,0.023396097884533944,0.038821395341184256,0.054093216222443494,0.06921308750607573,0.08418252110204327,0.09900301363442728,0.11367604716019257,0.12820308885381873,0.14258559130202192,0.1568249925899077,1596.2004313643552,2223.0588859237596,2238.7072438240034,2254.199905815759,2269.538420882973,2284.7243226466035,2299.7591298127745,2314.644345596473,2329.3814584713386,2343.9719416685634
415,415,14628917.0,42127.89470391955,2.3737241251387784e-05,0.0030763866376427576,0.01850168409429307,0.03377350497555231,0.04889337625918454,0.06386280985515208,0.0786833023875361,0.09335633591330139,0.10788337760692757,0.12226588005513073,0.13650528134301654,0.15060300524263365,1808.0456705935112,2441.2038372021802,3068.0622917615847,3083.7106496618285,3099.203311653584,3114.541826720798,3129.7277284844286,3144.7625356505996,3159.6477514342982,3174.3848643091637
416,416,14630438.0,41687.88788764115,2.39877827990528e-05,0.011223653572131238,0.02664895102878155,0.04192077191004079,0.05704064319367302,0.07201007678964057,0.08683056932202457,0.10150360284778986,0.11603064454141604,0.1304131469896192,0.144652548277505,0.15875027217712215,1466.5972532797668,2099.755419888436,2726.6138744478403,2742.262232348084,2757.7548943398397,2773.0934094070535,2788.279311170684,2803.3141183368552,2818.199334120554,2832.9364469954194
417,417,14632439.0,41046.73941854097,2.4362471030970516e-05,0.007817406972793591,0.023397723571475987,0.0388230210281263,0.05409484190938554,0.06921471319301777,0.08418414678898531,0.09900463932136933,0.11367767284713462,0.1282047145407608,0.14258721698896396,0.15682661827684977,1596.1336994868398,2222.992154046244,2238.640511946488,2254.1331739382435,2269.4716890054574,2284.657590769088,2299.692397935259,2314.5776137189578,2329.3147265938233,2343.905209791048
418,418,14635631.0,40290.36398016268,2.4819830381586003e-05,0.006814063597935417,0.02255095697200058,0.03813127357068298,0.05355657102733329,0.06882839190859252,0.08394826319222476,0.0989176967881923,0.11373818932057632,0.1284112228463416,0.14293826453996777,0.15732076698817096,1623.8134770776746,1639.4618349779184,1654.954496969674,1670.293012036888,1685.4789138005185,1700.5137209666896,1715.3989367503882,1730.136049625254,1744.7265328224787,1759.1718456360677
419,419,14638570.0,39547.926404130725,2.528577578963916e-05,0.0056905295362365375,0.021585573597140365,0.037322466971205524,0.05290278356988792,0.06832808102653824,0.08359990190779748,0.0987197731914297,0.11368920678739725,0.12850969931978126,0.14318273284554656,0.15770977453917273,1049.7947801898972,1065.2874421816528,1080.6259572488668,1095.811859012497,1110.846666178668,1125.731881962367,1140.4689948372325,1155.0594780344572,1169.5047908480462,1183.8063775595303
420,420,14656888.0,39599.36956715223,2.525292727966817e-05,0.004689926012601295,0.02058497007350512,0.03632186344757028,0.05190218004625268,0.067327477502903,0.08259929838416223,0.09771916966779447,0.11268860326376201,0.12750909579614603,0.14218212932191132,0.15670917101553747,1089.3947801920285,1104.887442183784,1120.2259572509981,1135.4118590146286,1150.4466661807996,1165.3318819644983,1180.0689948393638,1194.6594780365886,1209.1047908501778,1223.4063775616617
421,421,14658900.0,40250.09576702171,2.4844661383870157e-05,0.007579180645946224,0.023316074020011388,0.03889639061869379,0.0543216880753441,0.06959350895660334,0.08471338024023556,0.09968281383620312,0.11450330636858712,0.12917633989435243,0.14370338158797857,0.15808588403618176,1593.001422319733,1608.6497802199767,1624.1424422117323,1639.4809572789463,1654.6668590425768,1669.7016662087478,1684.5868819924465,1699.323994867312,1713.9144780645368,1728.3597908781258
422,422,14660756.0,39881.51140256746,2.5074275393074062e-05,0.01487275064555366,0.030609644019618822,0.04618996061830122,0.06161525807495153,0.07688707895621077,0.092006950239843,0.10697638383581055,0.12179687636819456,0.13646990989395985,0.15099695158758603,0.1653794540357892,1300.7644098631267,1316.4127677633708,1331.9054297551263,1347.2439448223402,1362.4298465859706,1377.4646537521417,1392.3498695358403,1407.086982410706,1421.6774656079308,1436.1227784215198
423,423,14664078.0,39111.393486886176,2.5567997221456562e-05,0.01468170658380459,0.030576750644708415,0.04631364401877358,0.06189396061745597,0.07731925807410629,0.09259107895536553,0.10771095023899775,0.12268038383496531,0.1375008763673493,0.1521739098931146,0.16670095158674078,696.1642188798717,711.6568808716272,726.9953959388413,742.1812977024716,757.2161048686427,772.1013206523413,786.8384335272069,801.4289167244317,815.8742295380208,830.1758162495048
424,424,14674462.0,39726.28415919551,2.517225109684789e-05,0.0021235597133036463,0.018018603774207474,0.03375549714827263,0.04933581374695503,0.06476111120360535,0.08003293208486459,0.09515280336849681,0.11012223696446435,0.12494272949684837,0.13961576302261366,0.15414280471623984,1191.188063232939,1206.6807252246945,1222.0192402919085,1237.205142055539,1252.23994922171,1267.1251650054087,1281.8622778802744,1296.4527610774992,1310.8980738910882,1325.199660602572
425,425,14679135.0,39611.25056604306,2.5245352916407415e-05,0.0044684097131774386,0.020363453774081264,0.03610034714814643,0.05168066374682882,0.06710596120347914,0.08237778208473838,0.0974976533683706,0.11246708696433816,0.12728757949672215,0.14196061302248744,0.15648765471611362,1098.168222557095,1113.6608845488506,1128.9993996160647,1144.1853013796951,1159.2201085458662,1174.1053243295648,1188.8424372044303,1203.432920401655,1217.8782332152443,1232.1798199267282
426,426,14681166.0,37838.05994665556,2.6428416293272147e-05,0.00023483627162815485,0.0006437099974343583,0.01669849371529712,0.03259353777620094,0.048330431150266105,0.0639107477489485,0.07933604520559882,0.09460786608685806,0.10972773737049028,0.12469717096645783,0.13951766349884184,37.542982713590185,52.72888447722059,67.76369164339165,82.64890742709031,97.3860203019559,111.9765034991807,126.42181631276974,140.72340302425374,154.88269363401275,168.90110397968454
427,427,14697143.0,38233.609284486825,2.615499867039095e-05,2.036321813973528e-05,0.00042923694394593877,0.0164840206618087,0.03237906472271253,0.04811595809677769,0.06369627469546009,0.0791215721521104,0.09439339303336963,0.10951326431700187,0.12448269791296941,0.13930319044535341,45.70058271403208,60.886484477662485,75.92129164383354,90.80650742753221,105.5436203023978,120.13410349962258,134.57941631321165,148.88100302469564,163.04029363445466,177.0587039801264
428,428,14713266.0,39354.62520433292,2.5409973918133023e-05,0.009623948414529489,0.025518992475433315,0.04125588584949848,0.05683620244818088,0.07226149990483119,0.08753332078609043,0.10265319206972266,0.1176226256656902,0.13244311819807422,0.14711615172383952,0.16164319341746566,894.6032493975359,910.0959113892915,925.4344264565055,940.6203282201359,955.655135386307,970.5403511700057,985.2774640448713,999.8679472420961,1014.3132600556851,1028.6148467671692
429,429,14718740.0,37059.19551151612,2.6983856130639715e-05,0.00025317350652854224,0.0006661562716052684,0.001075029997411472,0.017129813715274233,0.03302485777617806,0.04876175115024322,0.06434206774892562,0.07976736520557594,0.09503918608683518,0.1101590573704674,0.12512849096643494,36.57709100786965,51.61189817404071,66.49711395773937,81.23422683260496,95.82471002982975,110.2700228434188,124.5716095549028,138.73090016466182,152.74931051033357,166.6282421951004
430,430,14722618.0,37011.052264363876,2.7018956198736636e-05,0.0002801737987820044,0.0006931565638587307,0.0011020302896649341,0.017156814007527693,0.03305185806843152,0.04878875144249668,0.06436906804117908,0.0797943654978294,0.09506618637908863,0.11018605766272087,0.1251554912586884,35.57709100781477,50.611898173985836,65.49711395768449,80.23422683255008,94.82471002977488,109.27002284336392,123.57160955484792,137.73090016460694,151.74931051027872,165.62824219504552
431,431,14725205.0,36061.21380093559,2.7730625084340768e-05,0.00041047458490244405,0.0008276076901267644,0.0012405904552034905,0.001649464181009694,0.017704247898872455,0.03359929195977628,0.049336185333841445,0.06491650193252384,0.08034179938917416,0.0956136202704334,0.11073349155406562,30.611898172888132,45.497113956586794,60.23422683145238,74.82471002867717,89.27002284226623,103.57160955375022,117.73090016350923,131.74931050918102,145.6282421939478,145.62824219394398
432,432,14739676.0,33737.87884841713,2.9640274792999225e-05,0.0001330596651127134,0.000567215426698471,0.0009970514809886839,0.0014226108041103121,0.0018439359552550598,0.0022610690604793803,0.0026740518255561063,0.00308292555136231,0.019137709269225072,0.035032753330128896,0.05076964670419406,39.27002283952822,53.571609551012216,67.73090016077123,81.749310506443,95.62824219120981,95.62824219120596,95.62824219120215,95.62824219120301,95.6282421912033,95.62824219120358
433,433,14746279.0,32623.173763107323,3.065305685036915e-05,0.00043458078192281513,0.0008730996650725154,0.001307255426658273,0.0017370914809484858,0.002162650804070114,0.0025839759552148617,0.0030011090604391824,0.0034140918255159084,0.003822965551322112,0.019877749269184872,0.0357727933300887,29.01911124809962,43.17840185785863,57.196812203530406,71.07574388829721,71.07574388829336,71.07574388828955,71.07574388829042,71.0757438882907,71.07574388829099,71.07574388829127
434,434,14775940.0,30564.10090610436,3.2718122580215564e-05,0.00011178048676096113,0.0005681947483286891,0.0010200678385289012,0.001467444939665497,0.0019103707818426785,0.0023488896649923787,0.002783045426578136,0.003212881480868349,0.003638440803989977,0.004059765955134725,0.004476899060359045,24.47243673480424,24.47243673480042,24.472436734801295,24.472436734801583,24.472436734801867,24.472436734802148,24.47243673480243,24.47243673480243,24.47243673480243,24.47243673480243
435,435,14784353.0,30564.10090610436,3.2718122580215564e-05,0.00011178048676096113,0.0005681947483286891,0.0010200678385289012,0.001467444939665497,0.0019103707818426785,0.0023488896649923787,0.002783045426578136,0.003212881480868349,0.003638440803989977,0.004059765955134725,0.004476899060359045,24.47243673480424,24.47243673480042,24.472436734801295,24.472436734801583,24.472436734801867,24.472436734802148,24.47243673480243,24.47243673480243,24.47243673480243,24.47243673480243
436,436,14819927.0,30387.35102830497,3.290842953268707e-05,0.0002447604867537402,0.0007011747483214682,0.0011530478385216802,0.0016004249396582761,0.0020433507818354573,0.0024818696649851575,0.0029160254265709153,0.003345861480861128,0.0037714208039827564,0.004192745955127504,0.004609879060351824,20.419612239649407,20.419612239645588,20.41961223964646,20.41961223964675,20.419612239647034,20.419612239647314,20.419612239647595,20.419612239647595,20.419612239647595,20.419612239647595
437,437,14840779.0,30172.37565021584,3.314289904092608e-05,0.00040988245600525437,0.0008662967175729824,0.0013181698077731944,0.0017655469089097903,0.0022084727510869716,0.002646991634236672,0.0030811473958224293,0.003510983450112642,0.00393654277323427,0.004357867924379018,0.004775001029603339,15.419612239382674,15.419612239378859,15.419612239379731,15.419612239380019,15.419612239380303,15.419612239380585,15.419612239380864,15.419612239380864,15.419612239380864,15.419612239380864
438,438,14958711.0,30127.15327308331,3.319264820461601e-05,0.000443048844018938,0.000899463105586666,0.001351336195786878,0.0017987132969234738,0.002241639139100655,0.0026801580222503554,0.0031143137838361133,0.003544149838126326,0.003969709161247954,0.004391034312392702,0.004808167417617022,14.419612239329329,14.419612239325513,14.419612239326385,14.419612239326673,14.419612239326957,14.41961223932724,14.419612239327519,14.419612239327519,14.419612239327519,14.419612239327519
439,439,14987600.0,30115.10542388697,3.3205927255589516e-05,0.00045291884401840206,0.0009093331055861301,0.0013612061957863422,0.001808583296922938,0.0022515091391001195,0.0026900280222498197,0.003124183783835577,0.00355401983812579,0.003979579161247419,0.004400904312392166,0.004818037417616486,14.122298262608926,14.12229826260511,14.12229826260598,14.122298262606268,14.122298262606554,14.122298262606835,14.122298262607115,14.122298262607115,14.122298262607115,14.122298262607115
440,440,14998396.0,30115.10542388697,3.3205927255589516e-05,0.0004534588440183727,0.0009098731055861008,0.0013617461957863128,0.0018091232969229085,0.00225204913910009,0.00269056802224979,0.003124723783835548,0.0035545598381257607,0.0039801191612473885,0.0044014443123921365,0.004818577417616457,14.106035499705577,14.106035499701761,14.106035499702632,14.10603549970292,14.106035499703205,14.106035499703488,14.106035499703767,14.106035499703767,14.106035499703767,14.106035499703767
441,441,15133916.0,30112.09421446552,3.320924784831508e-05,0.0004543088440183266,0.0009107231055860545,0.0013625961957862667,0.0018099732969228625,0.002252899139100044,0.0026914180222497443,0.0031255737838355017,0.0035554098381257145,0.003980969161247343,0.004402294312392091,0.0048194274176164105,14.08043747432195,14.080437474318135,14.080437474319005,14.080437474319293,14.080437474319579,14.080437474319861,14.08043747432014,14.08043747432014,14.08043747432014,14.08043747432014
442,442,15137279.0,30106.072698865024,3.3215890029977215e-05,0.00045912884401806486,0.0009155431055857928,0.001367416195786005,0.0018147932969226007,0.002257719139099782,0.0026962380222494823,0.0031303937838352397,0.003560229838125453,0.003985789161247081,0.004407114312391829,0.004824247417616149,13.935299376784661,13.935299376780844,13.935299376781716,13.935299376782003,13.93529937678229,13.93529937678257,13.93529937678285,13.93529937678285,13.93529937678285,13.93529937678285
443,443,15157937.0,30106.072698865024,3.3215890029977215e-05,0.0004595788440180404,0.0009159931055857685,0.0013678661957859804,0.0018152432969225762,0.0022581691390997577,0.002696688022249458,0.0031308437838352154,0.003560679838125428,0.0039862391612470564,0.004407564312391804,0.004824697417616125,13.921750680728882,13.921750680725065,13.921750680725937,13.921750680726225,13.921750680726511,13.921750680726792,13.921750680727072,13.921750680727072,13.921750680727072,13.921750680727072
