,index,blocknum,p0vs1,p1vs0,SUSHI-slippagemap_01,SUSHI-slippagemap_2,SUSHI-slippagemap_3,SUSHI-slippagemap_4,SUSHI-slippagemap_5,SUSHI-slippagemap_6,SUSHI-slippagemap_7,SUSHI-slippagemap_8,SUSHI-slippagemap_9,SUSHI-slippagemap_10,SUSHI-slippagemap_11,SUSHI-slippagemap_12,SUSHI-slippagemap_13,SUSHI-slippagemap_14,SUSHI-slippagemap_15,SUSHI-slippagemap_16,SUSHI-slippagemap_17,SUSHI-slippagemap_18,SUSHI-slippagemap_19,SUSHI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
10,10,12433940.0,0.004343703068302791,230.21831471337853,512.1085088099094,1187.500125439556,1859.8671753901965,2215.865081980463,2967.5344491249916,3556.1502218625856,3849.13642515508,4398.048135744939,4943.676393529808,5215.745204125163,5750.544856643487,6311.848994934838,6575.102965227201,7080.094893091433,7571.851352323288,7820.247860022784,8280.970302237936,8738.936823983642,8966.891767329882,9420.755282953885,4.708779993173512,7.362871964507178,8.779179460193038,11.539109230178347,14.31754456113305,15.700473018049886,18.253212304873465,20.660689548469957,21.81524464174319,24.113990179133364,26.398985268538944,27.46806188372506,29.59661787844787,31.710987368023257,32.67678961918751,34.59972402386262,36.51115591648207,37.46257992134598,39.3568869616202,41.239862767514374
11,11,12434546.0,0.004455886143137813,224.42225134949362,433.3714818400586,1174.5653882386025,1835.7880795310227,2129.6545283124474,2697.508249302865,3244.775771561507,3517.1806999796695,4060.420375941356,4605.111986373065,4885.353301384699,5410.725072304755,5895.745837649047,6145.355658773149,6624.458910105575,7083.801324403594,7312.4411304335035,7767.6682116979855,8220.172247097458,8292.772471238433,8437.32118263395,5.524824091088468,8.407572962295555,9.733554695588172,12.373614709483041,15.125964089350443,16.50799881165221,19.27719522565303,22.04725764720729,23.33626761575838,25.8494504376162,28.162029270900593,29.31312598572873,31.604986050868327,33.81484651288247,34.880720857708624,37.002172960035594,39.023574248344914,39.986483579208176,41.90365809714703,43.80936455050338
12,12,12435153.0,0.004512833902703356,221.5902516157226,448.41469988570776,1109.637391178128,1696.4900432520474,1971.3575609499699,2518.6250832086125,3063.09882222213,3334.269687588461,3878.96129802017,4422.456583324168,4684.57438395186,5169.595149296152,5667.601478119751,5898.308221752681,6357.650636050699,6814.245385426849,7041.517523345091,7494.021558744564,7639.004543251923,7711.170494281056,7854.854551754007,5.909169183276513,8.87917532640096,10.35750959212412,13.087905930900664,15.727965944795535,17.064007828977076,19.862350046964703,22.631546460965524,24.01868042560295,26.690618851070873,29.20380167292869,30.361825412939854,32.66747722104122,34.95933728618082,36.10012113300884,38.23507209302112,40.356524195348086,41.41212323249315,43.34083481452067,45.25800933245952
13,13,12435666.0,0.00458378252470487,218.16043728304624,465.58793809032886,1033.4416590807461,1580.7091813393886,1853.1141097575508,2396.353785719237,2941.0453961509465,3221.286711162581,3746.658482082636,4231.679247426928,4481.289068551031,4960.392319883456,5419.734734181475,5648.374540211385,6103.6016214758665,6556.105656875339,6628.705881016315,6773.254592411832,6916.938649884783,6988.458052763075,7130.854819309772,5.316778070993646,8.415812843813363,9.907894423057435,12.87790056618188,15.76064943738897,17.086631170681585,19.726691184576456,22.479040564443856,23.861075286745624,26.630271700746444,29.400334122300706,30.689344090851794,33.20252691270961,35.515105745994006,36.66620246082214,38.958062525961736,41.16792298797588,42.233797332802034,44.355249435129004,46.376650723438324
14,14,12436217.0,0.004539536984230712,220.28678331595617,441.5653790857116,1030.1811518233053,1598.0348728137226,1872.0790657056589,2417.7073234905274,2960.9469994522137,3224.575786604207,3785.8799248955575,4311.251695815613,4554.1258230521535,5045.8822822840075,5524.985533616433,5755.001232198656,6212.967753944361,6668.194835208843,6894.786212914605,7193.299094749292,7337.847806144809,7409.797591445358,7553.051266496052,6.243647955318703,9.222960026378907,10.705735677687223,13.58848454889431,16.23647620892967,17.554526296081796,20.306875675949197,23.066805445934506,24.458106812251785,27.228169233806046,29.780908520629623,31.030362024214952,33.34294085749934,35.641686394889526,36.78589763746708,38.99575809948122,41.124314094204024,42.18308454663435,44.20448583494367,46.12742023961878
15,15,12436963.0,0.004522320336854999,221.12542356860988,681.990921347468,1270.6066940850617,1838.460415075479,2112.5046079674153,2658.1328657522836,3201.37254171397,3465.0013288659634,4026.3054671573136,4551.677238077369,4794.55136531391,5286.307824545764,5765.41107587819,5995.426774460412,6453.393296206118,6908.6203774706,7135.211755176361,7433.724637011048,7578.273348406565,7650.223133707114,7793.476808757809,5.154237432535616,8.13354950359582,9.616325154904136,12.499074026111224,15.147065686146583,16.46511577329871,19.21746515316611,21.97739492315142,23.368696289468698,26.13875871102296,28.691497997846536,29.940951501431865,32.25353033471626,34.552275872106435,35.69648711468399,37.90634757669813,40.03490357142094,41.09367402385126,43.11507531216058,45.038009716835695
16,16,12437514.0,0.0044719554371771015,223.61582400544776,587.5151519463076,1339.1845190908361,1927.80029182843,2220.786495120925,2769.6982057107834,3315.3264634956518,3587.3952740910076,4122.194926609332,4683.499064900682,4946.753035193045,5451.744963057277,5943.501422289132,6191.897929988629,6652.620372203781,7110.586893949486,7338.541837295726,7792.40535291973,8090.9182347544165,8163.3009951208005,8307.416731450483,4.946930340514444,7.908040257545919,9.312454863029847,11.960446523065208,14.614538494398873,16.030845990084735,18.790775760070044,21.569211091024744,22.95213954794158,25.504878834765158,27.912356078361654,29.066911171634885,31.36565670902506,33.65065179843064,34.71972841361676,36.848284408339566,38.962653897914954,39.9284561490792,41.851390553754314,43.76282244637377
17,17,12438094.0,0.004503367368166559,222.05605677849167,569.2488080962476,1230.4714993886678,1817.3241514625872,2092.1916691605097,2639.4591914191524,3183.9329304326698,3455.1037957990006,3999.79540623071,4543.290691534708,4805.4084921624,5290.429257506692,5788.435586330291,6019.142329963221,6478.484744261239,6935.079493637389,7162.351631555631,7614.8556669551035,7759.838651462463,7832.0046024915955,7975.688659964547,5.3644020518599245,8.334408194984372,9.812742460707533,12.543138799484076,15.183198813378946,16.519240697560488,19.317582915548115,22.086779329548932,23.473913294186357,26.145851719654285,28.659034541512103,29.817058281523266,32.12271008962463,34.41457015476423,35.55535400159225,37.690304961604525,39.811757063931495,40.86735610107657,42.796067683104084,44.71324220104294
18,18,12438848.0,0.004519607894086963,221.25813199598744,723.3911221451153,1312.0068948827093,1879.8606158731266,2153.9048087650626,2699.533066549931,3242.7727425116173,3506.4015296636107,4067.705667954961,4593.077438875017,4835.9515661115565,5327.7080253434115,5806.811276675837,6036.82697525806,6494.793497003765,6950.020578268247,7176.611955974009,7475.124837808696,7619.673549204213,7691.623334504762,7834.8770095554555,4.96705702605899,7.946369097119193,9.42914474842751,12.311893619634597,14.959885279669956,16.27793536682208,19.030284746689485,21.790214516674794,23.18151588299207,25.95157830454633,28.504317591369908,29.753771094955237,32.06634992823963,34.36509546562981,35.50930670820737,37.7191671702215,39.84772316494431,40.906493617374636,42.92789490568395,44.85082931035907
19,19,12439944.0,0.004523677168630186,221.05909920685386,663.7598420341079,1253.0455164388798,1821.5651319056135,2095.940776845299,2642.2289632403817,3186.1246203011387,3450.079925070716,4012.034167402495,4538.052153620136,4781.247937494901,5273.644822463734,5753.384668675854,5983.717235296455,6442.314648560797,6898.168847509621,7125.072375932963,7424.206756996415,7569.37324997925,7641.630538903603,7785.496460731924,5.24431167842239,8.226641166160595,9.71091875048339,12.596658004811617,15.247622160209076,16.567151820665835,19.322447064807328,22.08530507775421,23.47806399042867,26.251028420249842,28.806652356306678,30.05754170733737,32.37297934577976,34.674566587636235,35.82019230177905,38.03286900896195,40.164224402836766,41.22438826908136,43.24856387620927,45.17425600450606
20,20,12440576.0,0.0044822522566536575,223.10212427592734,458.4121391865913,1210.7554392729576,1800.0411136777295,2093.3607636006686,2642.9363740841486,3189.2245604792315,3461.62185358326,3997.0755223095657,4559.029764641345,4822.60732722124,5328.2435347337505,5820.640419702584,6069.355702264505,6530.712832535305,6989.3102457996465,7217.579218302079,7672.067973171813,7971.2023542352645,8043.8944687021585,8188.626136142453,5.532546399266902,8.496655683559343,9.902563237917922,12.553527393315383,15.210574079401045,16.628352297913636,19.39121031086052,22.172556368702534,23.556933653356147,26.112557589412987,28.52290222700079,29.678884578886066,31.980471820742537,34.26829161633913,35.33877424206826,37.470129635943074,39.587281779349134,40.55446910931557,42.48016123761237,44.39433435784141
21,21,12441192.0,0.0044715082863484665,223.63818558784834,591.7540927640243,1344.0973928503909,1933.3830672551626,2226.702717178102,2776.2783276615814,3322.5665140566643,3594.9638071606932,4130.417475886999,4692.3717182187775,4955.949280798673,5461.585488311183,5953.982373280018,6202.697655841938,6664.054786112739,7122.65219937708,7350.921171879512,7805.409926749246,8104.544307812697,8177.236422279591,8321.968089719887,4.935537906903591,7.899647191196032,9.305554745554613,11.956518900952071,14.613565587037735,16.031343805550325,18.794201818497207,21.575547876339222,22.959925160992835,25.515549097049675,27.92589373463748,29.081876086522755,31.38346332837923,33.67128312397582,34.74176574970495,36.87312114357976,38.99027328698582,39.95746061695226,41.883152745249056,43.79732586547809
22,22,12441920.0,0.004505168985333882,221.96725655694559,1062.2195239339312,2744.346307595654,4345.996279708301,5125.983838763564,6678.956930716389,8223.120369085485,8991.891395139075,10527.316308309213,12055.61860524754,12807.928627617275,14268.933341426866,15737.085524932623,16450.68684063391,17871.483415709336,19283.781161177638,19986.758863895957,21386.403581412207,22472.86168730805,23013.65123396898,24090.3755782769,5.459585093887797,8.432599615437953,9.9124313154076,12.64580908000981,15.288832685620397,16.626349711249304,19.42762896960994,22.199744855383233,23.58833200055079,26.263163741769624,28.779222572291935,29.938677858849047,32.24717990893424,34.541873166733616,35.68406724818739,37.8218260177766,39.94606913403592,41.00305741119739,42.934535002027,44.854458983204
23,23,12442466.0,0.0044532135469385475,224.55693836812978,466.54710844239185,1720.8330701465145,3402.959853808237,4204.9860316439745,5784.597384976147,7337.570476928972,8110.569982185217,9650.504941351657,11185.929854521797,11959.313242770824,13466.542173829857,14927.546887639448,15662.957203140886,17109.30038684649,18530.09696192192,19237.305012433982,20645.372410108543,22045.01712762479,22589.060984052743,23672.264780181566,5.384577965536439,8.270317219864666,9.597787430108296,12.240811035718883,14.99610627986038,16.379607319708427,19.15172320548172,21.924687635302888,23.21514209186811,25.73120092239042,28.046638560832807,29.19915825903273,31.493851516832102,33.706528224015,34.77380436787509,36.89804748413441,38.92222309126231,39.88651335212548,41.80643733330248,43.71487680328677
24,24,12443022.0,0.004355446325697935,229.59759464829492,367.52248942543156,1043.5982236866455,1716.645299053351,2072.981691428391,3848.622306033615,5455.084222254934,6254.708016531843,7812.346797809595,9360.668172796177,10131.832105909029,11660.341593296296,13209.411433381783,13964.330342071082,15448.23841159472,16913.055393751845,17645.797261756165,19070.862414862142,20487.40320304494,21192.49289800118,22596.3426372763,5.34518115876432,8.002227844849983,9.420006063362573,12.182864076309455,14.96421013415147,16.348587418805085,18.90421135486192,21.31455599244973,22.470538344335004,24.772125586191475,27.05994538178807,28.1304280075172,30.261783401392012,32.37893554479807,33.34612287476451,35.271815003061306,37.18598812329034,38.13877658678897,40.0358002955356,41.92147651952326
25,25,12443875.0,0.004379466073281039,228.33833697239103,396.47720113607323,1070.6141445640249,1763.3915004745606,2661.3410698036428,4343.467853465365,5945.117825578012,6725.105384633276,8278.0784765861,9822.241914955197,10591.012941008787,12126.437854178927,13654.740151117252,14407.050173486987,15868.054887296577,17336.207070802335,18049.80838650362,19470.604961579047,20882.90270704735,21585.88040976567,22985.52512728192,5.443625411580153,8.086649017190739,9.424166042819644,12.225445301180281,14.997561186953575,16.38614833212113,19.060980073339966,21.577038903862277,22.736494190419393,25.044996240504585,27.33968949830396,28.481883579757728,30.61964234934694,32.74388546560627,33.80087374276773,35.73235133359734,37.652275314774336,38.60792632126001,40.51064936223534,42.40199079754923
26,26,12444611.0,0.00452775010698578,220.86024545769848,1445.7698001699075,3052.2317163912257,4631.843069723399,5409.494291945887,6957.815666932468,8497.75062609891,9257.489087432588,10806.558927518076,12313.787858577109,13045.385905731013,14510.202887888137,15956.546071593742,16668.009908998436,18084.550697181236,19492.618094855792,20193.490131412593,21436.306668799996,22519.510464928815,23058.680131789133,24132.17932196683,8.650759584667481,11.633089072405689,13.117366656728482,16.00310591105671,18.654070066454167,19.973599726910926,22.728894971052423,25.4917529839993,26.88451189667376,29.657476326494933,32.21310026255177,33.46398961358246,35.77942725202485,38.08101449388133,39.22664020802414,41.43931691520705,43.57067230908186,44.63083617532645,46.65501178245436,48.580703910751154
27,27,12445362.0,0.004553630678148312,219.60498570925824,1391.57657234178,2993.226544454427,4550.865325732179,5326.187195462516,6870.350633831613,8398.86012121888,9174.54657305534,10702.848869993666,12186.756939517305,12916.163606172991,14384.31578967875,15809.380942784728,16518.713680455465,17931.011425923763,19334.861165198883,20033.633846158333,21120.091952054176,22200.051165575427,22737.60584302303,23807.88951225844,10.967936678533404,13.963372568899027,15.452109506126389,18.41621879041883,21.14959655502104,22.47309050017487,25.130137186260534,27.93141644462117,29.310773417720004,32.09211947556202,34.76695121678085,36.03212069627247,38.44246533386028,40.75096738394547,41.90003492760203,44.18785472319862,46.32561349278783,47.38969274280256,49.50684488620862,51.43832247703823
28,28,12446038.0,0.004566398071698112,218.99098245460866,980.9488465120097,2582.5988186246564,4140.237599902409,4915.559469632745,6459.722908001842,7988.23239538911,8763.91884722557,10292.221144163896,11776.129213687535,12505.535880343221,13973.68806384898,15398.753216954958,16108.085954625692,17520.383700093993,18924.233439369113,19623.006120328562,20709.464226224405,21789.423439745657,22326.97811719326,23397.26178642867,12.840568075933314,15.836003966298938,17.3247409035263,20.288850187818742,23.022227952420952,24.34572189757478,27.002768583660444,29.80404784202108,31.183404815119914,33.96475087296193,36.63958261418077,37.904752093672386,40.31509673126019,42.623598781345386,43.772666325001936,46.060486120598526,48.19824489018774,49.26232414020247,51.37947628360853,53.31095387443814
29,29,12446613.0,0.004589745018648645,217.87702714135287,1508.7259406559715,3714.872041313758,5890.632117866731,6973.6267115572355,9130.769001275732,11279.709266004513,12358.472751595918,14473.720449277635,16539.10692112768,17575.35103344554,19620.66121009593,21636.841917133464,22640.40516631173,24638.52254018651,26624.687713771225,27460.674825768732,29125.144339634815,30491.196365870885,31027.140878600974,32094.218658753605,19.37582798531605,25.334046085841752,28.249299326616256,34.052872868926954,39.752239506940924,42.48020568700035,47.911648858806906,53.43868406216176,56.20183146645949,61.72085481932764,67.22429544457223,69.87385703468019,75.09592924420248,80.10119362099648,81.2537133191964,83.54840657699577,85.76108328417868,86.82835942803875,88.95260254429807,90.97677815142599
30,30,12447273.0,0.004519155978489115,221.280257809187,2334.76421537267,4571.531212513323,6777.67731317111,7867.189096447851,10036.431983414588,12193.574273133083,13260.530529937982,15421.27802345327,17536.525721134985,18570.767907447684,20638.15630530289,22683.46648195328,23693.068903506188,25703.21043816908,27701.32781204386,28695.89994361935,30523.480097626085,32187.949611492168,33016.446960280635,34089.94615045833,11.78827019215461,17.609662719409428,20.50709697523981,26.206463613253785,31.654224703988028,34.36587296511976,39.89290816847462,45.410926389665,48.1750789256405,53.67851955088509,58.94828670747413,61.55015335051533,66.55541772730933,68.85700496916581,70.00263068330864,72.21530739049153,74.34666278436634,75.40682665061094,77.43100225773884,79.35669438603564
31,31,12448045.0,0.004523677168630186,221.05909920685386,2138.981828394363,4375.748825535016,6581.894926192803,7671.406709469544,9840.64959643628,11997.791886154777,13064.748142959676,15225.495636474963,17340.74333415668,18374.985520469378,20442.373918324585,22487.68409497497,23497.28651652788,25507.428051190775,27505.545425065553,28500.117556641046,30327.69771064778,31992.167224513858,32820.664573302325,33894.16376348002,12.673530093800268,18.49492262105509,21.392356876885472,27.091723514899446,32.53948460563369,35.251132866765424,40.77816807012028,46.296186291310654,49.06033882728616,54.563779452530746,59.83354660911979,62.43541325216099,67.440677628955,69.74226487081147,70.88789058495429,73.1005672921372,75.231922686012,76.29208655225659,78.31626215938451,80.2419542876813
32,32,12448564.0,0.004631700207190855,215.90343832000823,2036.6907020304316,4212.450778583405,6375.675851051643,7452.587661992405,9601.527926721188,11739.675696997529,12795.539109994308,14860.925581844356,16929.84426169512,17942.4798708126,19958.660577850136,21962.78102475833,22960.34120090318,24946.5063744879,26615.976516504703,27446.963000351487,28813.01502658756,29883.29869582297,30416.03731947028,31476.732122585247,16.194614956600443,27.113802140483028,30.144245045358236,35.987273481783234,41.79084702409393,44.67960254101568,50.218179842167324,55.64962301397389,58.375088741485534,63.93980562162647,69.45882897449462,72.21470197147111,77.61183118984715,82.83390339936945,85.34028929633266,88.99168747436337,91.28638073216275,92.42857481361652,94.56633358320573,96.69057669946505
33,33,12449184.0,0.00460952242432508,216.942213953199,1827.873674498443,4010.1705163150123,6179.41340328175,7259.643882059484,9403.511949805144,11564.259443320432,12623.643728005369,14713.749327314845,16781.137725170054,17813.81229270296,19836.05032337335,21846.191858036244,22846.74905576617,24838.881363486515,26666.461517493244,27499.944547512543,29159.428380147798,30232.92757032549,30767.26672683081,31831.148230559917,17.537926565435846,26.059639251024166,28.987414446674656,34.80880697392948,40.59499674668161,43.40560786777383,48.85336895850808,54.29048294715146,57.09205242299467,62.61007064418504,68.13009617713705,70.87766380540513,76.14743096199417,81.25568350199859,83.75456198182938,86.05614922368585,88.34396901928245,89.41445164501158,91.5458070388864,93.66295918229245
34,34,12449719.0,0.004609061518173263,216.96390817459428,1844.720721438886,4027.017563255455,6196.260450222193,7276.490928999926,9420.358996745586,11581.106490260874,12640.49077494581,14730.596374255289,16797.984772110496,17830.659339643404,19852.897370313793,21863.038904976685,22863.59610270661,24855.728410426957,26683.30856443369,27516.791594452985,29176.27542708824,30249.77461726593,30784.113773771252,31847.99527750036,17.460268664768147,25.981981350356467,28.909756546006957,34.731149073261776,40.517338846013914,43.327949967106136,48.775711057840375,54.212825046483765,57.01439452232697,62.53241274351735,68.05243827646935,70.80000590473743,76.06977306132649,81.17802560133089,83.67690408116168,85.97849132301816,88.26631111861475,89.33679374434388,91.46814913821869,93.58530128162475
35,35,12450269.0,0.004641900654010361,215.4289965546876,1623.0677565913802,3798.8278331443535,5962.0529056125915,7038.964716553353,9187.904981282136,11326.052751558476,12381.916164555256,14447.302636405304,16516.22131625607,17528.856925373548,19545.037632411088,21549.158079319277,22546.71825546413,24532.88342904885,26202.35357106565,27033.340054912438,28399.392081148508,29469.675750383918,30002.41437403123,31063.109177146194,18.112550773318784,29.03173795720137,32.06218086207658,37.905209298501575,43.70878284081227,46.597538357734024,52.136115658885664,57.56755883069223,60.293024558203875,65.8577414383448,71.37676479121296,74.13263778818946,79.52976700656549,84.75183921608779,87.258225113051,90.90962329108172,93.2043165488811,94.34651063033486,96.48426939992407,98.6085125161834
36,36,12450781.0,0.004835196968882281,206.81680734738777,1808.1765174762181,3946.3242877525586,6036.429887062035,7067.574172599387,9136.492852450154,11158.73088312054,12165.309168605168,14169.42961551336,16161.561923233705,17153.15496524293,18822.625107259733,20482.108939894988,21019.66361734259,22089.947286578,23153.828790307107,23683.380713340277,24737.73073735893,25785.77389596738,26307.442215899886,27317.32407160833,17.11239889086528,27.363665044110558,32.46628001748587,42.705726756042324,52.96370746761899,58.39162487078846,66.91333755637679,72.75636599280178,75.66250527928209,81.44869505203422,86.98727235318587,89.7070672638607,95.14418125250408,100.70889813264502,103.46376894953767,108.98379448248966,114.38092370086571,117.0011292673468,122.10938180735121,125.76077998538192
37,37,12451385.0,0.004947194861424217,202.13475070438528,1936.393008916999,4003.7814067722065,6049.091583422595,7058.694004975504,9068.835539638398,11066.952913513176,12061.525045088669,13889.1051990954,15553.574712961483,16382.07206174995,17455.571251927642,18522.649032080273,19053.79191216207,20111.309568384728,21162.50141994415,21685.737017822343,22713.103630383925,23272.25142466225,23327.05101830835,23436.158263393212,16.453999126034724,26.856249117785005,32.02235794992554,42.306710506277184,52.52727053337587,57.61460126532687,67.90340079767583,78.45261538667847,83.94388516739157,89.90210326791728,95.7234957951721,98.62093005100247,104.32029668901646,109.76805777975069,112.47970604088243,118.00674124423729,123.52475946542766,126.28891200140316,131.79235262664776,137.0621197832368
38,38,12451997.0,0.005107035666019337,195.80830552128234,1590.225017266091,3626.906995678164,5651.406055046782,6659.109792162182,8512.83527358887,10203.29372054914,11044.727180204765,12143.982464231003,13236.662271567986,13780.548678604942,14863.438989273343,15939.851722440611,16475.641130593798,17528.00266648689,18111.995871349645,18179.162382511167,18312.892443396697,18445.822566721414,18511.989149213376,18643.7283280728,18.145737500621163,28.582519635744415,33.86899518516702,44.47701816998139,55.01204766947428,60.244248112436075,70.66019057885491,81.01155338134511,86.16399179597781,96.58242222011063,107.26049227991783,112.81590046575957,118.90181959972928,124.8501492869312,127.81076709731626,133.63593364335034,139.20874213704076,141.98263332093242,147.63359560643983,153.27479961363278
39,39,12452655.0,0.005154750240912472,193.99582002308307,1027.416389020325,3057.9977816234004,5076.432752386246,6081.118066208032,7776.655220844875,9462.05014042883,10012.502180862586,11108.464795067513,12197.871638829005,12740.128917536511,13819.775596099771,14892.96409081786,15427.148617869043,16461.950528221852,16596.485342735232,16663.450664905224,16796.780157410038,16929.31210943744,16995.280498628894,17126.625072094106,20.983615516285344,31.492966433773116,36.70353032335245,47.26235980236932,57.917616749191495,63.13305835708231,73.58218389931842,83.96464580510235,89.13256406895314,99.50203115472621,109.88925446485506,115.38150296752586,124.03130034671166,130.00164730528715,132.97115997453923,138.88352760152043,144.5475279937758,147.32975282464878,152.89116621874268,158.57943897577584
40,40,12453204.0,0.005032011835002349,198.7276725074581,1071.3316490966015,3143.4221993872357,5186.223087004386,6203.036653886289,8227.535713254907,10239.924764192094,11088.964931796994,12779.423378757265,14171.308878846647,14720.112122439128,15812.791929776111,16898.93561552057,17439.56864748147,18515.981380648736,19585.955315853105,20104.132324695016,20688.125529557772,20822.257362889282,20889.022101604824,21021.95222492954,20.856284926828256,31.464307911642624,36.7838958032447,47.23153785409731,57.64748032051614,62.830924859155544,73.15128153763905,83.56971196177186,88.75553351890825,99.8031902074208,105.88910934139051,108.86792635934033,114.7980568389775,120.62322338501157,123.41380704782898,128.96992306259367,134.62088534810107,137.44571802982904,143.08755818093564,148.71308094691676
41,41,12453830.0,0.005061786966366301,197.55868957833064,1084.483761238536,3133.4219489749566,5170.103927387029,6183.871753108202,8202.306723871048,10056.032205297734,10902.529192329677,12587.924111913631,13687.17939593987,14234.338766552315,15323.745610313807,16406.635920982208,16945.649567584573,18018.838062302664,19071.199598195755,19587.824499706654,19722.359314220033,19856.089375105563,19922.65412889484,20055.18608092224,20.82451557350024,31.383345052517104,36.719014107737216,47.2540436072301,57.70316914946622,62.90218651661073,73.25354931910094,83.623016404874,88.82441815786645,99.50248821767364,108.15228559685944,111.14381553748511,117.09214522468703,123.00451285166821,125.87792958110616,131.4507380747966,137.0121514688905,139.87559154419566,145.51679555138858,151.15927000137313
42,42,12454439.0,0.005042589633776295,198.31080310438028,1747.137771621584,3796.0759593580046,5832.757937770078,6846.5257634912505,8864.960734254097,10718.686215680782,11565.183202712724,13250.57812229668,14349.833406322916,14896.992776935364,15986.399620696855,17069.289931365256,17608.30357796762,18681.49207268571,19733.853608578804,20250.478510089702,20385.013324603082,20518.74338548861,20585.308139277888,20717.84009130529,17.476382507491433,28.0352119865083,33.37088104172842,43.905910541221296,54.355036083457414,59.55405345060193,69.90541625309213,80.2748833388652,85.47628509185765,96.15435515166484,104.80415253085064,107.7956824714763,113.74401215867822,119.6563797856594,122.52979651509736,128.10260500878778,133.66401840288168,136.52745847818684,142.1686624853798,147.81113693536432
43,43,12454953.0,0.004969506285804217,201.22723314719977,1166.4186921949592,3260.7486207979455,5332.83917108858,6355.77164717556,8392.453625587634,10416.952684956252,11424.656422071652,13278.381903498337,14968.84035045861,15810.273810114235,16909.52909414047,18002.208901477454,18546.09530851441,19628.98561918281,20705.39835235008,21241.187760503264,22293.54929639636,22877.542501259115,22944.709012420637,23078.439073306166,20.607033119113602,31.142062618606484,36.374263061568286,46.79020552798711,57.14156833047732,62.294006745110025,72.71243716924283,83.39050722905003,88.94591541489177,95.03183454886148,100.9801642360634,103.94078204644848,109.76594859248254,115.33875708617296,118.11264827006462,123.76361055557203,129.40481456276498,132.2302833884066,137.85580615438775,143.2469251891523
44,44,12455478.0,0.004983938048398954,200.6445486057438,1691.8407246986824,3788.7228876358963,5838.757131582243,6859.171110134619,8890.838739188577,10910.353448811911,11915.576207630247,13612.183427547447,15298.64201157674,15849.623495891956,16946.640244985625,18037.094918068262,18579.87375865092,19660.558878869615,20734.779603537718,21269.477927811262,22305.30282018538,22440.854497520384,22508.325967832767,22642.663212899213,17.777487508688854,28.43821150336397,33.65637435955377,44.11091796941036,54.49876553337338,59.669364533404014,70.04416902631783,80.43669781657476,85.9315871464484,94.58664247312367,100.56221592742712,103.53433010908078,109.45187740674109,115.12102648623198,117.90581409984627,123.47233005325836,129.16567484735128,131.98457080269642,137.63207184842645,143.1559140574934
45,45,12455978.0,0.005073441891678876,197.10484940019396,1726.8673018252628,3779.101636408391,5819.060047590877,6834.458735392698,8856.140794523686,10560.915368883403,11409.47479719831,12810.514957407797,13915.577471021285,14465.627424569811,15560.789482068392,16649.400587012966,17191.261757928747,18270.119805651135,19313.752685920692,19385.51664528497,19528.400330307948,19670.42932326331,19741.1249092522,19881.88144113282,17.67580843624468,28.220469229219145,33.51652690724475,44.2189785594645,54.71353300986855,59.95380897182905,70.3827629804758,80.74933365797335,85.9893655606838,96.42238883056652,107.51557151598384,110.6326214842666,116.6480865637692,122.62306527998669,125.5971385133365,131.30558533880435,136.90588191983625,139.71539521070022,145.44745271248792,151.13281569955905
46,46,12456478.0,0.005275732363992497,189.54714360135463,1153.585849021273,3016.5765027440907,4716.2447002285235,5562.262355526489,6670.644878364811,7772.397327600024,8320.799683930843,9412.681353218477,10498.03166095896,11038.269788124247,12099.488825301425,12692.286548315184,12763.83554892547,12906.2912466005,13047.894812282413,13118.378640744386,13258.71355505822,13398.209023033549,13467.643534863246,13605.889239990742,20.541611492456052,31.089734517478597,36.34011132903665,46.96794301941969,57.452489579545286,62.762740091887935,73.41809957156258,84.0001824124373,89.25580387253734,99.71837812021566,110.11609376546619,115.29160452064214,125.75597250478279,136.47970533710483,142.05784237865262,148.1890151848464,154.18232784888392,157.1653361426555,163.03508265527105,168.65220444880902
47,47,12456983.0,0.005397934398404971,185.2560491093572,1130.517812173482,2533.0587636000428,3639.6130911016958,4189.663044650222,5284.825102148804,6373.436207093377,6915.297378009159,7994.155425731547,9037.7883060011,9109.55226536538,9252.435950388359,9394.464943343723,9465.160529332612,9605.917061213233,9745.831622867638,9815.474740083748,9954.135784240507,10091.967393323648,10160.573711820669,10297.170462925082,17.58628527481244,28.269786443931014,33.587548486934544,44.175334384295624,54.69978687860185,60.02444066058558,70.58955340585925,81.13421419883372,86.43027187685932,97.13272352907907,107.62727797948313,112.86755394144362,123.29650795009037,133.66307862758794,138.90311053029836,149.3361338001811,160.34970557762117,163.3873831000726,169.2448158254749,175.06270749421793
