,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10,USDT-slippagemap_11,USDT-slippagemap_12,USDT-slippagemap_13,USDT-slippagemap_14,USDT-slippagemap_15,USDT-slippagemap_16,USDT-slippagemap_17,USDT-slippagemap_18,USDT-slippagemap_19,USDT-slippagemap_20
37,37,15214672.0,1.0000026438339937,0.9999973561729961,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,125161.31693185706,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795,41915.063736618795
38,38,15215269.0,1.0000026438339937,0.9999973561729961,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,124509.49671905008,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303,42566.88950165303
39,39,15215964.0,1.0000026438339937,0.9999973561729961,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,126109.33671870678,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509,40967.03777518509
40,40,15216468.0,1.0000026438339937,0.9999973561729961,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,113808.51062531894,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137,53268.11899389137
41,41,15217035.0,1.000102644098377,0.9998973664363527,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,81240.65298215847,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319,85838.48348737319
42,42,15217713.0,1.0000026438339937,0.9999973561729961,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,95978.58811538327,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075,71099.08458659075
43,43,15218234.0,1.0000026438339937,0.9999973561729961,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,124769.60686533518,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154,42306.777012056154
44,44,15218873.0,1.0000026438339937,0.9999973561729961,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,123574.21447495343,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694,43502.18157273694
45,45,15219473.0,1.0000026438339937,0.9999973561729961,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,101510.63534513996,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079,65566.62845790079
46,46,15220149.0,1.0000026438339937,0.9999973561729961,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,122154.02811879557,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868,44922.38704294868
47,47,15220723.0,1.0000026438339937,0.9999973561729961,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,107274.90589089425,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098,59802.0134570098
48,48,15221477.0,1.0000026438339937,0.9999973561729961,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,112567.79407802381,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874,54508.88232992874
49,49,15222065.0,1.0000026438339937,0.9999973561729961,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,116945.58491135364,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328,50130.94361671328
50,50,15222620.0,1.0000026438339937,0.9999973561729961,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,117743.31194356226,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003,61284.48091388003
51,51,15223478.0,1.0000026438339937,0.9999973561729961,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,126381.75373087518,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055,52645.768262390055
52,52,15223999.0,0.9999026535686368,1.0000973559086135,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,135405.49967699772,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095,3726.265808444095
53,53,15224619.0,1.0000026438339937,0.9999973561729961,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,121139.85416596886,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028,57887.81079337028
54,54,15225450.0,0.9999026535686368,1.0000973559086135,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,225382.79334083473,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153,13745.480292192153
55,55,15226052.0,1.0000026438339937,0.9999973561729961,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,176676.42845583637,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682,137347.94522488682
