,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
24,24,12453260.0,0.010123757796225888,98.77755079964453,619.1173026772559,1562.7628805047073,2495.7727041126195,3156.9356111722423,3830.7764990490423,4599.434077372414,5548.876216380616,6516.064598889254,7474.604560526904,8358.408687505604,9341.747304468816,22.04207562601607,29.753712315450528,37.307112862394405,44.78438736441447,52.087493174591955,57.390076952585886,62.618014987258725,67.78932184190813,72.90917587329909,77.96989474211564
25,25,12454370.0,0.010123757796225888,98.77755079964453,494.3730236816015,1249.1060998223602,1995.083046821166,2471.073990290464,2961.5853092992984,3548.737397596358,4318.479957361295,5107.756718784181,6066.296680421831,6950.100807400531,7933.439424363743,17.55773856631172,23.388919029843542,29.08057328407067,34.7146252407824,40.19284798155923,43.68870566396975,47.12789393504526,50.528248500363496,53.894770642392416,57.21960268280622
26,26,12455173.0,0.010123757796225888,98.77755079964453,443.3574574474189,1120.832655953578,1790.320418987851,2190.58321965723,2587.9139154143354,3082.812502060261,3761.2194475249203,4460.069357246457,5329.082180230578,6124.249939972679,7019.834088421223,15.723818837666553,20.785965723743825,25.71623803667452,30.596483545494618,35.32839997189618,37.90595590586985,40.435979229672604,42.93621474115832,45.41157372152863,47.85410937318296
27,27,12456889.0,0.010157219705671267,98.45213837814808,331.0853458658868,1008.5605443720459,1678.048307406319,2078.311108075698,2475.641803832803,2970.540390478729,3648.947335943388,4347.797245664925,5216.810068649045,6011.977828391147,6907.561976839691,16.86231883772783,21.924465723805106,26.8547380367358,31.734983545555895,36.46689997195746,39.04445590593113,41.57447922973388,44.074714741219594,46.55007372158991,48.992609373244235
28,28,12457413.0,0.010198947704045,98.04933107004662,192.13221497621151,869.6074134823707,1539.0951765166437,1939.3579771860227,2336.688672943128,2831.5872595890537,3509.994205053713,4208.84411477525,5077.85693775937,5873.0246975014725,6768.608845950015,18.27660967446578,23.338756560543054,28.269028873473747,33.14927438229385,37.881190808695415,40.45874674266908,42.98877006647183,45.48900557795755,47.964364558327865,50.40690020998219
29,29,12459956.0,0.010268533392423312,97.38489049836998,638.465449032432,1307.9532120667052,1708.2160127360842,2105.5467084931893,2600.4452951391154,3278.852240603774,3977.702150325311,4846.714973309432,5641.882733051533,6537.466881500077,7289.859843245376,14.1677842615292,20.70423633948392,25.766383225561192,30.69665553849189,35.576901047311985,40.30881747371355,42.886373407687216,45.41639673148997,47.91663224297569,50.391991223346004
30,30,12461296.0,0.010283946979145591,97.23892995829912,588.2828242172491,1257.770587251522,1658.033387920901,2055.3640836780064,2550.262670323932,3228.6696157885913,3927.519525510128,4796.532348494249,5591.70010823635,6487.284256684894,7239.6772184301935,14.683490326561124,21.219942404515844,26.28208929059312,31.212361603523814,36.092607112343906,40.824523538745474,43.402079472719144,45.932102796521896,48.43233830800761,50.907697288377925
31,31,12462150.0,0.010283946979145591,97.23892995829912,588.5137543360304,1258.2648138577372,1658.7882913047417,2056.377070198891,2551.5311721255543,3230.1910905908207,3929.2914563057357,4798.552243340621,5593.965499956583,6489.792702676857,7242.42630038679,14.68927846282673,21.228404366313917,26.293198474248808,31.226091670033103,36.108931984806766,40.84341739967101,43.42351676153472,45.95605820695433,48.4587867855716,50.936614027865396
32,32,12463005.0,0.010277778770011198,97.29728790405852,625.3445856717892,1314.4333531208117,1714.9568305678163,2112.5456094619653,2607.6997113886287,3286.3596298538955,3985.45999556881,4854.720782603696,5650.134039219657,6545.961241939931,7298.594839649864,14.910094758527892,21.645598736403223,26.904817022193253,32.030199937945675,36.913040252719334,41.64752566758358,44.22762502944729,46.7601664748669,49.262895053484165,51.740722295777964
33,33,12464595.0,0.010166364860858798,98.36357574083029,308.47413412867144,1005.7473213451316,1694.836088794154,2095.3595662411585,2492.9483451353076,2988.102447061971,3666.7623655272378,4365.862731242152,5235.123518277038,6030.536774892999,6926.363977613274,17.694831440152857,22.954049725942888,28.079432641695306,32.96227295646897,37.69675837133322,40.27685773319692,42.80939917861653,45.312127757233796,47.7899549995276,50.234934354731735
34,34,12465894.0,0.009425214516393835,106.09838091861364,119.47081605449297,660.7700612933116,1205.206070012662,1888.6616477653254,2586.825822234214,3284.0990094506737,3973.187776899696,4373.711254346701,4771.30003324085,5266.454135167513,5945.11405363278,13.420583137248622,16.00068249911233,18.53322394453194,21.035952523149206,23.513779765443008,25.958759120647144,26.721055805846163,27.289634048941913,27.808187854906617,28.31923433337181
35,35,12466573.0,0.009671536627598181,103.39618599452473,510.79034005453616,1194.2459178071997,1892.410092276088,2589.683279492548,3278.7720469415704,3679.2955243885754,4076.8843032827244,4572.038405209388,5250.698323674654,5949.798689389569,6819.059476424454,10.709816254261872,15.592656569035535,20.32714198389978,22.907241345763484,25.439782791183095,27.942511369800364,30.420338612094167,32.8653179672983,33.62761465249732,34.19619289559307
36,36,12467772.0,0.009771663215386937,102.33672384710836,228.19802511257856,911.6536028652421,1609.8177773341304,2307.0909645505903,2996.179731999613,3396.7032094466176,3794.2919883407667,4289.44609026743,4968.106008732697,5667.206374447612,6536.4671614824965,13.45719810609651,18.340038420870172,23.074523835734418,25.654623197598124,28.187164643017734,30.689893221635003,33.1677204639288,35.61269981913294,36.37499650433196,36.94357474742771
37,37,12469811.0,0.009581054638884513,104.37264348138883,4741.413191774482,16314.164154567008,27916.20668278444,28614.37085725333,29311.644044469787,30000.73281191881,30401.256289365814,30798.845068259965,31293.999170186627,31972.659088651893,32671.75945436681,181.5751595827942,186.30964499765847,188.88974435952215,191.42228580494177,193.92501438355904,196.40284162585286,198.84782098105697,199.610117666256,200.17869590935175,200.69724971531645
38,38,12470391.0,0.00964353119912368,103.6964551004793,960.4902444244786,12533.241207217005,24135.283735434437,24833.447909903323,25530.721097119786,26219.809864568808,26620.333342015812,27017.92212090996,27513.076222836622,28191.73614130189,28890.836507016804,217.9202170951079,222.65470250997214,225.23480187183586,227.76734331725547,230.27007189587272,232.74789913816653,235.19287849337067,235.95517517856968,236.52375342166542,237.04230722763012
39,39,12471494.0,0.009660904317756907,103.50997868408477,11457.99120723234,23060.03373544977,23758.19790991866,24455.47109713512,25144.559864584142,25545.083342031146,25942.672120925297,26437.82622285196,27116.486141317226,27815.58650703214,28684.847294067025,223.4990006778956,228.38184099266925,233.1163264075335,235.6964257693972,238.2289672148168,240.73169579343408,243.2095230357279,245.654502390932,246.41679907613104,246.98537731922679
40,40,12472020.0,0.009527553351341317,104.95874052064134,8012.668225456904,19585.41918824943,31187.461716466863,31885.62589093575,32582.89907815221,33271.98784560123,33672.51132304824,34070.100101942386,34565.25420386905,35243.91412233432,35943.01448804923,150.31890417741397,155.05338959227822,157.6334889541419,160.16603039956152,162.6687589781788,165.1465862204726,167.59156557567673,168.35386226087576,168.9224405039715,169.4409943099362
41,41,12472525.0,0.00938946844904536,106.50230153355182,219.80500335907908,11900.250084449806,23473.00104724233,35075.043575459764,35773.20774992865,36470.48093714511,37159.569704594134,37560.093182041135,37957.68196093529,38452.83606286195,39131.495981327214,12.476678405267332,15.056777767131038,17.58931921255065,20.092047791167918,22.569875033461717,25.014854388665853,25.77715107386487,26.34572931696062,26.864283122925325,27.375329601390522
42,42,12473857.0,0.00938946844904536,106.50230153355182,219.80500335907908,11900.250084449806,23473.00104724233,35075.043575459764,35773.20774992865,36470.48093714511,37159.569704594134,37560.093182041135,37957.68196093529,38363.88568159561,38954.4802413504,12.476678405267332,15.056777767131038,17.58931921255065,20.092047791167918,22.569875033461717,25.014854388665853,25.77715107386487,26.34572931696062,26.864283122925325,27.375329601390522
43,43,12474870.0,0.009471509081896904,105.57979635064926,11454.576157218866,23027.327120011392,34629.36964822882,35327.53382269771,36024.80700991417,36713.89577736319,37114.4192548102,37512.00803370435,37918.211754364675,38508.80631411946,39120.717545637955,117.62018793295799,122.35467334782224,124.93477270968594,127.46731415510556,129.97004273372283,132.44786997601662,134.89284933122076,135.6551460164198,136.22372425951554,136.74227806548024
44,44,12475526.0,0.00947624578368348,105.52702228574883,11176.495994911715,22751.25960940372,34353.302137621155,35051.466312090044,35748.7394993065,36437.828266755525,36838.35174420253,37235.94052309668,37642.144243757,38232.73880351179,38844.65003503029,120.31244506442138,125.04693047928562,127.62702984114934,130.15957128656893,132.6622998651862,135.14012710748,137.58510646268414,138.34740314788317,138.9159813909789,139.4345351969436
45,45,12476509.0,0.00947624578368348,105.52702228574883,12157.10958388639,24746.682598443578,36328.862295546045,37007.10676124118,37684.65843370576,38354.22190980455,38735.41436585818,39113.86446009883,39501.11992075973,40072.95474851525,40666.29290187087,140.04733439927764,144.5937452592945,146.98764134498361,149.33583217574585,151.65604436793993,153.95317120256334,156.21924805820927,156.80442226668748,157.19764034219043,157.54257875745188
46,46,12478191.0,0.009433700603327653,106.00294010255732,286.940658518649,12988.934532310557,25573.070209234553,37149.86666837417,37822.781457634504,38495.056482050386,39159.39581123148,39535.41609883872,39908.74548585672,40290.93118892496,40857.746701252974,30.847436897020554,33.19086804448869,35.48909604661109,37.75984252394564,40.00799581150303,42.22558639035908,42.7627567450443,43.10844858896961,43.406333643269605,43.69890695090503
47,47,12481594.0,0.008966460348991715,111.52672973259183,197.33321441919222,702.3235725755584,2270.9773061979367,14983.602133294424,27578.262988991784,39165.47990493598,39848.71147072643,40531.20062341304,41205.65245322523,41591.68462554824,41974.92628261462,5.519398642149549,7.885897034699131,10.228849537021024,12.540296110427256,13.170388622437699,13.608078079445844,13.997045400365431,14.379794736299509,14.758735843253202,15.133906608015407
48,48,12482209.0,0.008852426730128196,112.9633749575828,115.69794651467912,433.4176516650822,981.9389941625557,2593.6905927638913,15288.112056473221,27864.750666334563,39434.12465169301,40099.690818456555,40764.69033655743,41421.826548619574,41809.860692015645,7.317066698518055,9.678975200743585,12.009189168247635,12.657862344767567,13.113947594916672,13.521127676791643,13.921908562754755,14.318701811793604,14.711547095566356,15.100483701822212
49,49,12482276.0,0.008795075417580163,113.69999147490375,218.16512420168343,535.8848293520865,1084.40617184956,2696.157770450896,15390.579234160226,27967.21784402157,39536.59182938002,40202.15799614356,40867.157514244434,41524.29372630658,41912.32786970265,6.412888370171282,8.774796872396811,11.105010839900862,11.753684016420795,12.2097692665699,12.61694934844487,13.017730234407981,13.414523483446832,13.807368767219582,14.196305373475438
50,50,12483353.0,0.008795075417580163,113.69999147490375,218.16512420168343,533.6822003508724,1080.022829260652,2689.615411676557,15381.899340688018,27956.421683627217,39523.700458203595,40187.192260874705,40850.13805406855,41505.24097519602,41891.26205820532,6.412888370171282,8.774796872396811,11.105010839900862,11.753684016420795,12.2097692665699,12.61694934844487,13.017730234407981,13.414523483446832,13.807368767219582,14.196305373475438
51,51,12484436.0,0.008795075417580163,113.69999147490375,219.74173240740606,537.5369496918472,1077.3872769001878,2680.554134039369,15366.47627158736,27934.7001208211,39495.74306957401,40153.0610909313,40809.89452974095,41458.94591265298,41838.97566817798,6.4592655735262765,8.840888539825235,11.190620819134207,11.858618106478941,12.333835199043284,12.759956767695954,13.179490678930366,13.594850366857202,14.006077359419775,14.413212782688879
52,52,12485760.0,0.008840042622798833,113.12162652032457,130.61928526960563,429.98219553500587,951.5836109443969,2536.683127116484,15204.717687685672,27755.231935519583,39298.741487416555,39938.700563713275,40578.347772795496,41210.38392402468,41573.5677435903,6.75742624000547,8.979540627624097,11.171351384813729,11.839348672158463,12.314565764722804,12.740687333375476,13.160221244609888,13.575580932536722,13.986807925099297,14.3939433483684
53,53,12486348.0,0.008840042622798833,113.12162652032457,125.83506734580902,414.2432800886062,924.9989935103057,2499.360718958323,15156.764326222932,27696.75339528348,39229.84249037587,39859.48479014247,40488.91787095397,41110.84152155206,41464.01345640192,6.509751645864405,8.637066818718527,10.735021581357973,11.310096711377486,11.69331619085899,12.02835549289207,12.357713375827831,12.683794257036988,13.006630738307205,13.326255105933457
54,54,12487046.0,0.008840042622798833,113.12162652032457,125.03710313207176,411.61817155690767,920.5649201285761,2493.135679347863,15148.766139897567,27686.9997044769,39218.35076176389,39846.27231665572,40474.00177339231,41094.23875048524,41445.74079365321,6.4684417670243475,8.579945289557063,10.662245722463066,11.221822278339463,11.589697389282858,11.909544994276596,12.223862332516147,12.535052317461668,12.843146062098922,13.148174378328346
55,55,12487700.0,0.008840042622798833,113.12162652032457,136.5022578566113,449.3357470653032,984.2737137139384,2582.577086708787,15263.684130149939,27827.140793898703,39358.49185118569,39986.41340607752,40614.142862814115,41234.37983990704,41585.88188307502,7.061982359947718,9.400667771422773,11.70788971009695,12.490149874462949,12.858024985406345,13.177872590400082,13.492189928639633,13.803379913585154,14.111473658222408,14.416501974451831
56,56,12488364.0,0.008846232509353173,113.04247304631595,125.74381629721812,438.57730550591003,973.5152721545452,2571.818645149394,15252.925688590547,27816.38235233931,39347.7334096263,39975.65496451813,40603.38442125472,41223.62139834765,41575.12344151562,7.157122528152839,9.495807939627895,11.803029878302072,12.585290042668069,12.953165153611465,13.273012758605203,13.587330096844752,13.898520081790275,14.20661382642753,14.511642142656951
57,57,12488876.0,0.008868374649681612,112.76023392131967,89.1387441864087,414.34756987797573,961.5377425974524,2571.971416134043,15265.08806769139,27840.434847857705,39383.55771892557,40023.13396174607,40662.40214640908,41294.06304440304,41656.87534437452,7.809013640894965,10.254792121676815,12.668041589737074,13.555274343372794,14.027077601594778,14.44981930245147,14.86600697445263,15.278053717117036,15.686000727157491,16.08988880261964
58,58,12489429.0,0.008868374649681612,112.76023392131967,89.1387441864087,414.34756987797573,961.5377425974524,2571.971416134043,15265.08806769139,27840.434847857705,39383.55771892557,40023.13396174607,40662.40214640908,41294.06304440304,41656.87534437452,7.809013640894965,10.254792121676815,12.668041589737074,13.555274343372794,14.027077601594778,14.44981930245147,14.86600697445263,15.278053717117036,15.686000727157491,16.08988880261964
59,59,12489971.0,0.00836782875662334,119.5053136344928,52.04764022957064,343.2808892633217,674.2383521757029,1002.4361816392906,1327.6450073308574,1874.8351800503342,3485.268853586925,16178.385505144272,28753.732285310587,40296.85515637845,40936.43139919895,5.301666104121823,5.773469362343808,6.196211063200498,6.612398735201658,7.024445477866065,7.432392487906521,7.83628056336867,8.236150081872692,8.632041031183013,9.02399299545453
60,60,12490558.0,0.008171035401396923,122.38351088639754,40.184603674648734,333.3491883360841,624.5824373698351,955.5399002822163,1283.737729745804,1608.946555437371,2156.1367281568478,3766.5704016934383,5320.541217398878,6867.573043492019,7492.108964095115,1.925607088871304,2.3483487897279947,2.7645364617291555,3.176583204393562,3.5845302144340176,3.988418289896167,4.388287808400188,4.784178757710508,5.176130721982027,5.564182892042115
61,61,12491071.0,0.007746942874853583,129.08317721639324,12.68673820903878,400.41107951053294,789.9438062202249,1226.4995271059565,1661.2085768108875,1772.4483600392514,1925.203232746079,2076.9715290742674,2227.506238719074,2601.760243762745,4040.978409143873,8.822558392755504,11.737208609056841,12.14109668451899,12.540966203023011,12.936857152333332,13.32880911660485,13.716861286664939,14.09733784498806,14.474028788923002,14.846971780907428
62,62,12491708.0,0.007557946548289277,132.31107068709656,106.15466890843297,497.46652803586113,885.1908693373554,1274.7235960470473,1711.2793169327788,2145.98836663771,2257.2281498660736,2409.9830225729015,2561.7513189010897,2712.286028545897,3086.5400335895674,8.027634916384091,8.431522991846242,8.831392510350263,9.227283459660583,9.619235423932102,10.007287593992189,10.38776415231531,10.764455096250254,11.137398088234677,11.506630416754245
63,63,12493163.0,0.00788212417452951,126.8693537246501,64.69169988708664,454.22442659677864,890.7801474825102,1325.4891971874413,1436.728980415805,1589.4838531226328,1741.2521494508212,1891.786859095628,2266.0408641392987,3705.2590295204263,5089.717874002541,8.504509146490317,11.448450634170237,14.363100850471575,14.766988925933724,15.166858444437745,15.562749393748067,15.954701358019584,16.342753528079673,16.723230086402793,17.099921030337736
64,64,12494629.0,0.008072766512082434,123.87327175923016,424.7801470705061,859.4891967754372,970.728980003801,1080.86196409019,1190.432445549475,1299.1891950062115,1632.0809164342427,3030.348339683753,4414.8071841658675,5794.0136280721845,6252.393972276454,6.698292001035769,9.704073514997162,12.677600611322337,15.621542099002255,18.536192315303595,18.940080390765743,19.339949909269762,19.735840858580083,20.127792822851603,20.515844992911692
65,65,12495284.0,0.008160420487300988,122.54270494469878,196.18490969564817,647.4494788414188,775.0800595994984,885.2130436858873,994.7835251451723,1103.540274601909,1436.4319960299401,2834.69941927945,4219.158263761565,5598.364707667882,6056.7450518721525,8.957944073175215,12.095978528439593,15.069505624764767,18.013447112444688,20.928097328746023,21.331985404208176,21.731854922712195,22.127745872022516,22.519697836294036,22.90775000635412
66,66,12495788.0,0.008372013507868209,119.44557889929075,67.82960982596376,195.46019058404337,305.59317467043235,415.16365612971737,523.9204055864541,856.8121270144851,2255.079550263995,3639.5383947461096,5018.744838652427,5477.125182856697,5952.19904511098,10.555301589016256,13.769685390056072,16.90771984532045,19.881246941645625,22.825188429325543,25.739838645626882,26.14372672108903,26.543596239593054,26.939487188903374,27.33143915317489
67,67,12496338.0,0.008372013507868209,119.44557889929075,19.22732852810911,146.85790928618874,256.9908933725777,366.56137483186274,475.3181242885994,808.2098457166304,2206.4772689661404,3590.936113448255,4970.142557354572,5428.522901558842,5903.596763813125,2.977478758187412,3.582864055752746,4.137858697912423,4.554046369913583,4.9660931125779895,5.374040122618445,5.777928198080595,6.177797716584616,6.573688665894936,6.965640630166455
68,68,12497845.0,0.00863646074713319,115.78817171512561,111.67018834690921,297.68971837471304,482.1348729641306,889.9619254954583,2362.4190972867577,3820.329527173523,5272.256737075318,5802.634300250267,6348.9890317448035,6895.96322598414,7436.248432223726,3.9829997813463347,5.68445494075285,6.706612187098065,7.311997484663399,7.866992126823075,8.283179798824236,8.695226541488642,9.103173551529098,9.507061626991248,9.90693114549527
69,69,12498469.0,0.00914209908540864,109.3840693103034,306.1241593127612,1778.5813311040608,3236.4917609908257,4688.418970892621,5218.79653406757,5765.151265562106,6312.125459801443,6852.410666041029,7284.397270911832,7713.136130379756,8139.598145570699,6.28245614041889,7.908400273215274,9.513551885525796,11.240382771563041,12.941837930969555,13.963995177314771,14.569380474880104,15.124375117039781,15.540562789040942,15.952609531705349
70,70,12499477.0,0.009294187394261856,107.5941292745389,1364.7591472410074,2822.6695771277723,4274.596787029567,4804.974350204517,5351.329081699053,5898.30327593839,6438.5884821779755,6870.575087048778,7299.313946516702,7725.775961707645,8336.427253646181,18.37661297305791,20.0213625595058,21.647306692302184,23.252458304612706,24.841639179828604,26.406813899596727,27.29404665323245,27.76584991145443,28.188591612311125,28.604779284312283
71,71,12500299.0,0.00935479333802248,106.89707018278088,887.0026402557335,2344.9130701424983,3796.840280044293,4327.217843219242,4873.572574713779,5420.546768953115,5960.831975192702,6392.818580063505,6821.557439531429,7248.019454722372,7858.670746660908,22.831612973297695,24.47636255974558,26.102306692541966,27.70745830485249,29.29663918006839,30.861813899836513,31.74904665347223,32.220849911694216,32.64359161255091,33.05977928455207
72,72,12500802.0,0.009542808875104647,104.79094919408978,885.6261453834437,2337.5533552852385,2867.930918460188,3414.285649954725,3961.259844194061,4501.545050433647,4933.5316553044495,5362.270514772374,5788.732529963318,6399.3838219018535,7031.152226995944,32.91063461845305,36.620806364970605,38.26555595141849,39.891500084214876,41.4966516965254,43.08583257174129,44.651007291509416,45.53824004514514,46.01004330336713,46.43278500422382
73,73,12501358.0,0.00938008414273895,106.60885177390357,685.0410375265351,2142.9514674132997,3594.8786773150946,4125.256240490044,4671.610971984581,5218.5851662239165,5758.870372463503,6190.856977334306,6619.59583680223,7046.057851993173,7656.709143931709,24.72356738657793,26.368316973025816,27.9942611058222,29.599412718132726,31.188593593348624,32.753768313116744,33.641001066752466,34.112804324974455,34.535546025831145,34.9517336978323
74,74,12501859.0,0.009361343658193145,106.82227215585549,833.9429228090955,2291.8533526958604,3743.7805625976553,4274.158125772605,4820.512857267142,5367.487051506478,5907.772257746064,6339.758862616866,6768.49772208479,7194.9597372757335,7805.61102921427,23.32816837190981,24.972917958357698,26.598862091154082,28.204013703464607,29.793194578680506,31.35836929844863,32.24560205208435,32.71740531030633,33.14014701116302,33.55633468316419
75,75,12502599.0,0.009484777817133397,105.43209543544499,4335.33771844157,9037.408266170365,9568.939943057974,10116.437305195981,10664.542761310031,11205.947973693925,11637.934578564727,12066.673438032652,12493.135453223595,13103.786745162131,13735.555150256223,93.17061625400716,96.89171592019011,98.54728469717189,100.18394037310541,101.79969695220727,103.39937727824005,104.96455199800818,105.8517847516439,106.32358800986589,106.74632971072258
76,76,12504057.0,0.00926356865547633,107.9497585856215,38.373623544364875,4826.628059808281,9567.344682503857,14269.415230232651,14800.94690712026,15348.444269258267,15896.549725372317,16437.95493775621,16869.941542627013,17298.68040209494,17725.142417285882,8.779346702771425,10.416002378704938,12.031758957806803,13.631439283839589,15.196614003607712,16.083846757243432,16.555650015465417,16.978391716322108,17.39457938832327,17.806626130987674
77,77,12504601.0,0.00926356865547633,107.9497585856215,45.47189725720076,4908.6347331627585,9723.51444202521,14499.010177310302,15094.246567717924,15704.81480147192,16310.329167387605,16895.868767078162,17371.550637228505,17843.55000973496,18312.842107745244,10.778561218952232,13.089909237205546,15.253361662797163,17.395288439571022,19.49731444077684,20.87258484844182,21.82756995002222,22.7286859913402,23.61848833789654,24.499437446145627
78,78,12505110.0,0.009303485765155942,107.48659429837245,4264.8049866569,9092.909980552868,13881.4994135825,14489.699223870879,15113.101895546748,15731.32300128896,16329.442912398083,16817.57992418014,17301.910514119616,17783.411137337378,18448.55342402831,55.476607766859196,57.935174351996466,60.366838271303735,62.64940949414173,64.90926987482617,67.12805608035869,68.61892496553988,69.57391006712028,70.47502610843826,71.3648284549946
79,79,12506230.0,0.009396982653381635,106.4171380203768,1847.272767500583,6688.4309811199755,11489.943758577985,12098.143568866364,12721.546240542233,13339.767346284443,13937.887257393566,14426.024269175625,14910.354859115101,15391.855482332865,16056.997769023794,78.3277121259837,80.78627871112096,83.21794263042823,85.50051385326623,87.76037423395066,89.97916043948318,91.47002932466438,92.42501442624477,93.32613046756276,94.2159328141191
80,80,12506742.0,0.009393224799830645,106.45971126103886,1937.760753154859,6778.918966774251,11580.43174423226,12188.63155452064,12812.034226196509,13430.25533193872,14028.375243047843,14516.5122548299,15000.842844769379,15482.34346798714,16147.48575467807,77.47753799783693,79.9361045829742,82.36776850228146,84.65033972511947,86.9102001058039,89.12898631133643,90.61985519651762,91.57484029809801,92.475956339416,93.36575868597234
81,81,12507471.0,0.00938759083700205,106.52360305888155,2084.6092133389184,6925.76742695831,11727.28020441632,12335.480014704699,12958.882686380568,13577.10379212278,14175.223703231903,14663.360715013961,15147.691304953438,15629.1919281712,16256.13630221528,76.09850274288081,78.55706932801807,80.98873324732536,83.27130447016334,85.53116485084779,87.74995105638031,89.2408199415615,90.19580504314189,91.09692108445988,91.98672343101622
82,82,12508267.0,0.00941202910727025,106.24701524005674,1449.4865654854652,6293.521099125496,11097.881578154504,11708.900756346446,12335.094744100174,12956.079393317437,13556.935351438582,14047.781187502644,14534.793649892623,15018.949461666834,15642.480005740985,82.14969698109122,84.63469361224492,87.09252460728067,89.40100255201432,91.6865118911276,93.93069185660312,95.44670184191126,96.42657789812009,97.35233723712712,98.26653768874007
83,83,12508769.0,0.009461096670394908,105.6959922129471,176.4223576008481,5020.4568912408795,9824.817370269886,10435.836548461828,11062.030536215558,11683.01518543282,12283.871143553964,12774.716979618026,13261.729442008007,13745.885253782217,14369.415797856367,94.16378319383674,96.64877982499043,99.10661082002618,101.41508876475983,103.7005981038731,105.94477806934863,107.46078805465677,108.4406641108656,109.36642344987263,110.28062390148558
84,84,12509917.0,0.009493317532485675,105.33725397660494,4200.792652829825,9005.153131858831,9616.172310050773,10242.366297804501,10863.350947021765,11464.20690514291,11955.052741206971,12442.065203596952,12926.221015371162,13549.751559445313,14194.271071890174,97.37448355319289,101.93334653727317,104.41834316842686,106.87617416346261,109.18465210819626,111.47016144730954,113.71434141278506,115.2303513980932,116.21022745430203,117.13598679330906
85,85,12510440.0,0.009485726294915115,105.42155328011694,4404.583128014332,9224.687286511602,9851.293499886195,10492.91943671493,11129.182492599162,11745.16484163363,12250.986566205831,12752.82591237659,13251.661084511548,13889.72493487855,14542.596591627147,95.89103587159313,100.59748731808342,103.08248394923712,105.54031494427286,107.84879288900652,110.13430222811978,112.3784821935953,113.89449217890346,114.87436823511229,115.80012757411932
86,86,12511145.0,0.009485726294915115,105.42155328011694,13272.380038604155,27779.69581107759,28406.302024452183,29047.92796128092,29684.19101716515,30300.17336619962,30805.99509077182,31307.83443694258,31806.669609077537,32444.73345944454,33097.60511619313,197.22650473263673,201.932956179127,204.4179528102807,206.87578380531644,209.1842617500501,211.46977108916337,213.7139510546389,215.22996103994703,216.20983709615587,217.13559643516288
87,87,12512605.0,0.009516127715344594,105.08476030513094,10924.410620613944,25431.726393087378,26058.332606461972,26699.958543290708,27336.22159917494,27952.203948209408,28458.02567278161,28959.86501895237,29458.700191087326,30096.764041454328,30749.635698202925,219.5357793064084,224.24223075289868,226.72722738405236,229.1850583790881,231.49353632382176,233.77904566293503,236.02322562841056,237.53923561371872,238.51911166992753,239.44487100893457
88,88,12513768.0,0.010029045055745318,99.71039061462109,85.90896275719916,813.3513570198803,1534.5770270898786,2234.67663672655,2747.6198436608893,3256.509815994688,3762.3254624994765,4400.389312866478,5053.260969615076,5872.2975326717315,6752.299145012647,154.25240236982262,292.9879255181189,338.6171116652684,343.3937458345625,345.8787424657162,348.33657346075194,350.6450514054856,352.9305607445989,355.1747407100744,356.6907506953825
89,89,12514495.0,0.009990009899781887,100.1000009040865,321.7597594501913,1342.8680303952376,2354.837706057569,3065.3480489082804,3588.598405829345,4107.692975698786,4623.611686797382,5271.678080097447,5934.45275740789,6753.489320464547,7633.490932805463,157.87081881466582,296.709971572457,342.44175624945433,347.3199681259772,349.9055318002784,352.4629292293717,354.8699829547557,357.2530872775251,359.5938911894848,361.1099011747929
90,90,12514999.0,0.009990009899781887,100.1000009040865,232.6219684211674,976.7385541278549,1714.4725133637999,2430.9161594355123,2960.040785244104,3484.9511771293837,4006.627844412621,4660.394904417207,5328.813528468884,6153.437883126695,7033.43949546761,59.70382845395912,105.9552445053579,151.74550231533254,156.68160553582618,159.32448455466334,161.9386270594157,164.40186126554204,166.7849655883114,169.12576950027113,170.6417794855793
91,91,12515531.0,0.010141996057872605,98.59992000526975,419.07908019348895,1157.9280377391806,1875.4755882080303,2404.600214016622,2929.510605901902,3451.187273185139,4104.954333189726,4773.372957241403,5597.997311899213,6477.998924240129,7457.572860164831,17.993084999374457,65.5761456333513,111.83855007329518,157.62880788326981,162.56491110376348,165.20779012260064,167.82193262735296,170.2851668334793,172.66827115624866,175.0090750682084
92,92,12516236.0,0.010287032471768027,97.2097641126752,778.7592392609413,1668.0488843358917,2367.206829771983,3060.458770648253,3584.870519929077,4241.345448902755,4912.444999420749,5739.723606338302,6622.3530618290315,7604.528694846489,8442.651585425687,19.984173694822037,28.934910273021718,78.2446913473122,124.53515019359135,170.35318327802457,175.31678541786272,177.98688975102996,180.62798668716556,183.1179071369115,185.52743218384572
