,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,LINK-slippagemap_12,LINK-slippagemap_13,LINK-slippagemap_14,LINK-slippagemap_15,LINK-slippagemap_16,LINK-slippagemap_17,LINK-slippagemap_18,LINK-slippagemap_19,LINK-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
37,37,12517269.0,35.04121081468846,0.028537826654689204,6.425559530813654,14.362678665741688,22.25232006378754,26.17942541591726,33.99838206386144,41.77056777918279,45.63920912363561,53.34176252790826,60.99824124913586,64.80928881106054,72.39717180320152,79.93966604477235,83.69397743644583,91.1688970587721,98.59910384442395,102.29752348281959,109.6611616922596,116.98075257555239,120.62411261707958,127.87812603634406,472.6877696709772,749.3439381827113,887.0508226028963,1128.5526207935675,1336.0319434658154,1439.305727438497,1644.9262045873693,1849.3167119831633,1951.0530324380936,2153.612368653204,2354.9600488808405,2455.181789204131,2654.725561861787,2853.075712525239,2951.805416973996,3148.378517397781,3343.7757647034346,3441.0356490240183,3634.6823046041627,3827.1706112940324
38,38,12518070.0,33.41908655564312,0.02992302013805763,4.715961738870646,12.845866343880592,20.927139986544823,24.94963116197507,32.95850313849611,40.919468288170215,44.88207531961754,52.771716717663395,60.614164312479566,64.5177787177373,72.28996443305864,80.01565917114078,83.86115918178412,91.51763790301172,99.12831767330036,102.91656845707737,110.45906269864821,117.95643977098872,121.68829371264796,129.1185004982998,361.1587985174591,566.7792756663314,669.1278182802877,872.9061035170557,1075.4654397321663,1176.2902854885126,1377.0348602830932,1576.5786329407492,1675.902464423203,1873.6584880529585,2070.2315884767427,2168.0767520148147,2362.88872010298,2556.535375683125,2652.923887891737,2844.8356246760386,3035.599398275285,3082.7141209984366,3176.5206154008765,3269.7659829381055
39,39,12518681.0,30.766650434502754,0.032502725707136665,4.204110111226722,10.658771274109592,17.074822320337404,20.26844141820802,26.627009962916325,32.94754327939761,36.09361774119065,42.35752435035549,48.58396173650931,52.65501118016946,60.760563761708134,68.81763115961373,72.82807343552548,80.81295618232816,88.7500753172562,92.70081292480548,100.56682206743177,108.38577871537596,112.27770049150385,120.02660577515013,368.26240036076115,565.4260779274774,663.5652052333029,858.9624525389569,1053.1908926540366,1149.8689924396851,1342.3572991295543,1533.6941926629643,1628.933015031845,1723.0213356303677,1816.5468454708594,1863.0995996946656,1955.787199917482,2047.920363663053,2093.780070406483,2185.0877998432097,2275.8493505545466,2321.026329510349,2410.9747298310635,2500.3850822879635
40,40,12519620.0,31.30351715207096,0.03194529212618661,4.552110978813366,10.94894384319603,17.307512387904335,20.472519152726868,26.774120166178655,33.0380267753435,36.155915022240265,43.335513605157466,51.44106618669615,55.47564240917149,63.508575860513496,71.49345860731619,75.46797071079688,83.38131534979348,91.24732449241979,95.16266673510624,102.95820291649187,110.70710820013814,114.56416159376745,122.2436430517408,359.5144537662932,558.4605241953294,657.4868433763277,854.6505209430441,1050.634811786941,1148.1868955545233,1342.415335669603,1535.4819476638636,1631.5817421451209,1822.9186356785308,1965.2721807705632,2012.2457786459343,2105.771288486426,2198.7373536252053,2245.0116429330487,2337.1448066786197,2428.726857342123,2474.3122428587762,2565.0737935701136,2655.2924292546268
41,41,12520530.0,31.353640361270514,0.03189422307832703,3.688214633971495,10.08504749835416,16.443616043062466,19.608622807884995,25.910223821336785,32.17413043050163,35.292018677398396,42.4716172603156,50.57716984185427,54.61174606432962,62.644679515671626,70.62956226247431,74.60407436595501,82.5174190049516,90.38342814757792,94.29877039026437,102.09430657165,109.84321185529626,113.70026524892558,121.37974670689893,386.57933276773855,585.5254031967748,684.5517223777731,881.7153999444894,1077.6996907883865,1175.2517745559687,1369.4802146710485,1562.546826665309,1658.6466211465663,1849.983514679976,1992.3370597720086,2039.3106576473797,2132.836167487871,2225.8022326266505,2272.076521934494,2364.209685680065,2455.791736343568,2501.3771218602215,2592.138672571559,2682.357308256072
42,42,12521080.0,29.207745328514818,0.03423749381379754,6.520584728556702,13.132023786557552,19.703914900900244,22.975103981303818,29.48811641725142,35.96216974426111,39.18465965715671,45.60071070338452,51.978382639281605,55.15289834596344,61.473431662444725,67.75615713661954,70.88341273340261,77.10985011955643,85.23975472456637,89.28645214475526,97.34351954266084,105.3523915191819,109.33884456537528,117.27596370030332,294.72192683723773,487.2102335271071,583.0221758301512,773.7859494293974,867.8742700279204,914.7071665549894,1007.9525340922182,1100.6401343150346,1146.7758123241083,1238.6330048040354,1329.9407342407624,1375.3895773138736,1465.8792639079018,1555.8276642286162,1600.5998944826244,1678.71029137144,1745.3543570654144,1778.5267457317475,1844.5737340109947,1910.225648077314
43,43,12522366.0,28.689603794553523,0.03485583165110985,6.498752924935443,13.16996051835926,19.80126256579909,23.102023786022542,29.673914900365236,36.206494803315465,39.45811641671641,45.9321697437261,52.36749693633747,55.57071070284951,61.948382638746594,68.28790511025096,71.44343166190971,77.72615713608454,83.97130097976437,87.07985011902142,95.20975472403136,103.2910283666956,107.31351954212583,115.32239151864688,294.398992945837,485.1627665450832,532.2774892682352,626.083983670675,719.329351207904,765.7426621228769,858.1526294397939,950.0098219197212,995.7321658397947,1086.7663944295593,1177.2560810235875,1222.2977377522984,1311.9767115983102,1390.0871084871255,1423.4591207442108,1489.903562847433,1555.9505511266805,1588.8257451047537,1654.2810069168747,1719.3447337306277
44,44,12522959.0,29.53078785197447,0.03386296379942801,3.729262566663463,10.32089808284072,16.873103981633182,20.134494804179838,26.627998494603204,33.082659657486076,36.29549693720184,42.6923298015845,49.05089834629281,52.21590511111534,58.51750612456713,64.78141273373197,67.89930098062874,75.07889956354593,83.18445214508462,87.21902836755997,95.25196181890198,103.23684456570466,107.21135666918535,115.12470130818195,377.25934156858796,570.3259535628486,666.425748044106,857.7626415775156,1000.1161866695483,1047.0897845449192,1140.6152943854108,1233.58135952419,1279.8556488320335,1371.9888125776044,1463.5708632411076,1509.1562487577612,1599.9177994690983,1690.1364351536115,1735.0431787456148,1824.453531202515,1891.297818145524,1924.5698715824133,1990.8152867345907,2056.6644425060667
45,45,12523912.0,29.225274357457916,0.0342169585054661,6.188179704262563,12.799618762263414,19.371509876606105,22.64269895700968,29.155711392957283,35.62976471996697,38.852254632862575,45.26830567909038,51.645977614987466,54.820493321669304,61.14102663815059,67.4237521123254,70.55100770910848,76.77744509526228,84.90734970027223,88.95404712046111,97.01111451836671,105.01998649488775,109.00643954108115,116.94355867600919,304.4339717134369,496.9222784033063,592.7342207063505,783.4979943055966,877.5863149041195,924.4192114311885,1017.6645789684175,1110.352179191234,1156.4878572003074,1248.3450496802348,1339.6527791169615,1385.101622190073,1475.5913087841009,1565.5397091048153,1610.3119393588238,1688.4223362476391,1755.0664019416135,1788.2387906079466,1854.2857788871938,1919.937692953513
46,46,12525481.0,29.088244691298552,0.034378148651202034,5.4679009844603605,12.099203031900192,18.69083854807745,21.971855366466336,28.504435269416565,34.997938959839935,38.2301102098272,44.66543740243857,51.06227026682123,54.2463231048477,60.58584557635207,66.88744658980386,70.02409760218563,76.26924144586548,83.44884002878267,87.50769519013247,95.5889688327967,103.6219022841387,107.62033198474798,115.58129713442209,325.00154809370656,516.9132848780081,612.4382361083736,754.7917812004061,848.5982756028461,895.2908889162687,988.256954055048,1080.666921371965,1126.6644071084625,1218.2464577719657,1309.2806863617304,1354.5933939999563,1444.8120296844695,1534.4910035304813,1579.129125733373,1645.973412676382,1712.417854779604,1745.4908812654487,1811.3400370369247,1876.7952988490458
47,47,12526226.0,29.163968739964112,0.034288886019469465,4.038676331095885,10.669978378535717,17.261613894712973,20.54263071310186,27.07521061605209,33.56871430647546,36.800885556462724,43.23621274907409,49.63304561345676,52.817098451483226,59.15662092298759,65.45822193643939,68.59487294882116,74.84001679250099,82.0196153754182,86.07847053676798,94.15974417943222,102.19267763077423,106.1911073313835,114.1520724810576,366.63105049901276,558.5427872833143,654.0677385136797,796.4212836057123,890.2277780081523,936.9203913215749,1029.886456460354,1122.2964237772712,1168.2939095137685,1259.8759601772717,1350.9101887670365,1396.2228964052624,1486.4415320897756,1576.1205059357874,1620.7586281386791,1687.6029150816883,1754.0473571849104,1787.120383670755,1852.9695394422308,1918.424801254352
48,48,12528059.0,28.15811964122042,0.03551373503421404,3.570521882601161,10.322262038197245,17.033615242306766,20.374222253803975,27.025447045393015,33.63688610339386,36.92776039934767,43.479966298140134,49.992978734087735,53.23486081111015,59.689521973993024,66.10557302022083,69.29919211809145,75.65776066279976,81.97829397928105,85.12436844107408,91.38827505023892,97.61471243639274,101.6857618800529,109.79131446159157,279.7984426239556,373.32395246444725,419.8767066882536,512.56430691107,604.6974706566409,650.5571774000708,741.8649068367977,832.6264575481348,877.8034365039371,967.7518368246514,1057.1621892815515,1090.6344639674753,1157.2785296614497,1223.5239448136274,1256.49790660703,1322.1498206733493,1387.40902056115,1419.8920892109772,1484.5666207719132,1548.8542855834794
49,49,12528737.0,28.15811964122042,0.03551373503421404,4.075651078940723,11.782574031569608,19.44339640624001,23.256606076532456,30.84879354644054,38.39556671184168,42.152007875336615,49.63116804264548,57.06558996597117,60.76610787888461,68.13392345253837,75.45766665560393,79.10309372479185,86.36122225665773,93.57593463703141,97.16709083106471,104.31716540543707,111.42446990747456,115.93397502822341,124.91250289402231,332.89755778608304,453.088915794703,512.914719030029,632.0292639316301,750.4312922883515,809.3664474216467,926.7076949208665,1043.3470380644515,1101.40480712324,1216.9991556992372,1331.9020490398043,1378.0633537150118,1469.971568802283,1561.3300086116114,1606.8040945820524,1684.918690859411,1750.177890747212,1782.660959397039,1847.335490957975,1911.6231557695412
50,50,12530750.0,26.4892452170996,0.03775117002406962,2.7493019141457777,7.1857206396189435,11.595601775091392,13.790640479692625,18.1610126842857,24.21885092655275,28.089686863513126,35.79660981614201,43.45743219081241,47.270641861104856,54.86282933101294,62.40960249641408,66.16604365990902,73.64520382721788,81.07962575054357,84.78014366345701,92.14795923711077,99.47170244017633,103.11712950936425,110.37525804123013,221.57426439044082,338.2136075340258,396.2713765928144,511.86572516881154,626.7686185093787,672.9299231845861,764.8381382718571,856.1965780811856,901.6706640516265,979.7852603289853,1045.0444602167863,1077.5275288666135,1142.2020604275492,1206.4897252391154,1238.4892064062758,1302.2009069752664,1365.5315028396458,1397.054598318926,1459.8178017664918,1522.2055741686706
51,51,12532515.0,24.545845638620452,0.040740091611535245,3.6308555347249105,7.785663773262715,12.357184592306243,14.632680132518244,19.16324398336114,23.66670718036939,25.90832666556759,30.371442407590134,34.8078611330633,37.016108987864214,41.41278097313698,45.78315317773006,47.958526133574956,55.711827356957485,63.418750309586365,67.25490680714067,74.89278235454921,82.4849698244573,86.26401617824486,93.78818415335337,139.78126921906264,230.5932313786163,263.36995146686235,328.6291513546633,393.4979877246628,425.7867515654263,490.07441637699236,553.9775305072548,585.7855981131435,649.1161939775228,712.067961043913,743.4024929043687,805.7902653065477,867.8048489308343,898.6728938146454,960.1318789515639,1021.2232313720415,1051.631733684471,1112.1757595669244,1172.3576256270524
52,52,12533469.0,25.147070523412623,0.03976606336984549,4.357184593713305,8.901359809452337,13.418352916629068,15.666707181776452,20.14323171593141,24.59297898257431,26.80786113447036,31.21774226994281,35.601244700529655,37.78315317913712,43.84099142140417,51.57106873501489,55.41875031099343,63.07957268566383,70.69456996616431,74.48496982586435,82.0317429912655,89.53337328272833,93.2673443220693,100.70176624539499,166.452943331515,258.36115841878603,304.1088930558632,395.19368419855545,473.30828047591416,505.98682219978923,571.0505490135422,635.7250805744782,667.9171250358659,732.0122265532045,795.7239271221953,827.436720609497,890.5776184658548,953.3408219134207,984.5814969465164,1046.7823942308682,1108.6112228236973,1139.3868072219811,1200.6617003036,1261.570062693523
53,53,12533970.0,25.82492419500635,0.038722282104253596,3.335002809231982,7.824976559577565,12.28809230160011,14.50962887517722,18.93275888187419,23.329430867146957,25.517894593132567,29.87517602758493,37.62847725096746,41.4877186276178,49.17155670115064,56.80943224855919,60.61121985876723,68.18066607225482,75.70483404736335,79.45002317533124,86.90678081613007,94.31893405091134,98.00836732578459,105.35411371196712,204.6518703356787,319.8999739787886,377.26524828384737,469.4495866452567,561.082502683403,606.6932078556544,697.505170015208,762.960431827329,795.5410899912549,860.4099263612544,924.8907346634056,956.9863550135841,1020.8894691438463,1084.4103302370368,1116.0281326141144,1178.9798996805046,1241.5551065740563,1272.7022039431392,1334.7167875674259,1396.360416849521
54,54,12535316.0,28.28511034497395,0.03535429021855283,5.072740721462446,12.756578794995285,20.394454342403833,24.19624195261187,31.76568816609947,39.28985614120799,43.03504526917588,50.4918029099747,57.90395614475599,61.59338941962923,68.93913580581176,76.24094199066323,79.87544944122475,87.11183741208707,94.3049390969361,97.88533868646644,105.01399608768952,113.07182329409478,117.56782079738937,126.51945486081719,353.30930315902003,473.86175961166475,533.8672983431084,653.3397036451972,772.0974573777914,831.209674836757,948.9034576050502,1065.89322412043,1124.125420612857,1240.0670536400412,1355.3151572831512,1412.6804315882098,1504.8647699496191,1596.4976859877654,1642.1083911600167,1732.9203533195705,1798.3756151316916,1830.9562732956174,1895.825109665617,1960.3059179677682
55,55,12536398.0,27.936557895101554,0.035795390532895315,4.68492765926806,12.415004972878782,20.09884304641162,23.92350892352772,31.538506204028206,39.107952417515804,42.875679229129396,50.37730952059222,57.83406716139104,61.54570248325888,68.93565367104557,76.2814000572281,79.93777917289164,87.21771369264108,94.45410166350341,98.05604715431912,105.22760293788278,112.35626033910586,115.90458242476228,124.91008504880571,219.38558450380168,339.2169264705713,398.8635285373341,517.6212822699284,635.6686548621891,694.4272824971871,811.4170490125668,927.7070145637825,985.5908785321781,1100.838982175288,1204.3655611555541,1250.388594841756,1342.0215108799023,1433.1063020225947,1478.4441782117074,1543.8994400238284,1608.9631668375814,1641.3489345577539,1705.829742859905,1769.9248443772437
