,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
19,19,12621552.0,35867.112583682254,2.7880694261822183e-05,0.056121666948901736,0.11060294745039977,0.1648125155174049,0.21875172464419643,0.27242192455256725,0.32582445629234985,0.37896065603262763,0.4318318503762771,0.44237440487856183,0.44237440487856183,0.44237440487856183,0.44237440487856183,0.44237440487856183,0.44237440487856183,0.44237440487856183,0.44237440487856183,0.44237440487856183,0.44237440487856183,0.44237440487856183,0.44237440487856183,79405.92788001953,166618.0599044098,253395.24380659946,339739.6444907801,425653.42285447696,511138.7250247065,596197.689065463,680832.4416781479,765045.0973756276,848837.7602184155,932212.528203257,1015171.4821550893,1033191.3985798446,1035030.4054929387,1036860.2408216879,1038680.9501943293,1040492.5792368228,1041935.3750582034,1041935.3750582034,1041935.3750582034
20,20,12622062.0,35953.29271974697,2.7813864165235704e-05,0.05925228233927747,0.11365190658858466,0.16778022480260246,0.22163858985147428,0.2752283491773152,0.3285508414272642,0.38160740023732787,0.42913202497563463,0.42913202497563463,0.42913202497563463,0.42913202497563463,0.42913202497563463,0.42913202497563463,0.42913202497563463,0.42913202497563463,0.42913202497563463,0.42913202497563463,0.42913202497563463,0.42913202497563463,0.42913202497563463,53632.71101328958,140975.75253241003,227883.19141780358,314357.1995857024,400399.94023192674,486013.5594883729,571200.2032119306,655961.9960307727,740301.0582118137,824219.4998614651,907719.4149563403,990802.8960167292,1033113.4647992696,1034955.2321624501,1036787.8141818203,1038611.2565364802,1040425.6049077401,1042230.9046674467,1042410.9387160409,1042410.9387160409
21,21,12622570.0,35652.56492198001,2.8048472871119977e-05,1.0782636723478163,1.132908634398891,1.1872810666091,1.2413823280337404,1.2952137727585533,1.3487767450451935,1.402072584631879,1.455102621983382,1.497336166897109,1.497336166897109,1.497336166897109,1.497336166897109,1.497336166897109,1.497336166897109,1.497336166897109,1.497336166897109,1.497336166897109,1.497336166897109,1.497336166897109,1.497336166897109,102678.56866050028,189629.47180030507,276146.72660501377,362232.49364881107,447888.9290717778,533118.1737760418,617922.3550473165,702303.59591956,786264.0068055871,869805.6820556958,952930.7120242792,1003346.2638932902,1005188.952305242,1007022.4507401459,1008846.8050713093,1010662.0608210807,1012468.2633804558,1012828.4214828147,1012828.4214828147,1012828.4214828147
22,22,12623070.0,36061.30914079848,2.7730551769365343e-05,0.05918399240643158,0.11350208173875893,0.1675492718731746,0.22132691495292742,0.27483635324276795,0.3280789271909043,0.3810559636663043,0.4127152801022368,0.4127152801022368,0.4127152801022368,0.4127152801022368,0.4127152801022368,0.4127152801022368,0.4127152801022368,0.4127152801022368,0.4127152801022368,0.4127152801022368,0.4127152801022368,0.4127152801022368,0.4127152801022368,27935.68785908935,115409.83693880631,202447.7283301887,289051.5383866521,375223.43249943596,460965.5617507167,546280.0746765329,631169.098832113,715634.760197366,799679.1671655631,883304.4199049203,966512.6122168617,1033150.2956186455,1034994.8276128058,1036830.160354022,1038656.3398062009,1040473.4116464321,1042281.4212461662,1043002.0977713777,1043002.0977713777
23,23,12623607.0,35410.96194152138,2.8239842838819996e-05,2.4633291007382123,2.7581313968178187,2.812694456522729,2.8669853948779376,2.921005570371746,2.9747563320023627,3.0282390232050123,3.0814549826674287,3.134405539613856,3.1607817057580316,3.1607817057580316,3.1607817057580316,3.1607817057580316,3.1607817057580316,3.1607817057580316,3.1607817057580316,3.1607817057580316,3.1607817057580316,3.1607817057580316,3.1607817057580316,104480.97602856303,191128.09705835482,277343.08418344904,363128.09597460413,448485.2734666299,533416.7493539588,617924.6523559097,702011.088580711,785678.1636744005,868927.9692922923,943682.8016794613,945528.2560866568,947364.5067151176,949191.5994272055,951009.5799765665,952818.4937541442,953719.5647378924,953719.5647378924,953719.5647378924,953719.5647378924
24,24,12624107.0,34988.59081139647,2.8580745231793685e-05,2.5009625767120105,4.964804812825644,5.739953653115961,5.794571301101866,5.848916554039636,5.9029907737696,5.956795311185589,6.010331510277751,6.063600709049797,6.1166042403526015,6.1535493487555,6.1535493487555,6.1535493487555,6.1535493487555,6.1535493487555,6.1535493487555,6.1535493487555,6.1535493487555,6.1535493487555,6.1535493487555,103057.87787349003,189186.69693018362,274885.96988177154,360157.8376813534,445004.4302754431,529427.8709075573,613430.2676905846,697013.7230357818,780180.3225788083,838704.9130067666,840548.5229629187,842382.9383253388,844208.2049833469,846024.3685366377,847831.474396353,848371.8466626412,848371.8466626412,848371.8466626412,848371.8466626412,848371.8466626412
25,25,12624621.0,35132.3313135008,2.8463809904232453e-05,2.715609861871022,4.693728648747438,4.748483004312709,4.802964284814207,4.857173852881211,4.9111130620080035,4.9647832619163745,5.018185793656157,5.071321993396435,5.124193187740084,5.134735742242369,5.134735742242369,5.134735742242369,5.134735742242369,5.134735742242369,5.134735742242369,5.134735742242369,5.134735742242369,5.134735742242369,5.134735742242369,95551.86895209413,181896.26963627472,267810.0479999716,353295.35017020116,438354.3142109577,522989.0668236425,607201.7225211222,690994.3853639102,774369.1533487517,857328.107300584,875348.0237253392,877187.0306384333,879016.8659671824,880837.5753398238,882649.2043823174,884092.0002036981,884092.0002036981,884092.0002036981,884092.0002036981,884092.0002036981
26,26,12625123.0,35677.52920571199,2.8028846791327118e-05,0.9224891623857487,0.977106810371653,1.0314520633094242,1.0855262830393881,1.1393308204553763,1.1928670195475384,1.2461362183195837,1.2991397496223893,1.336084858025287,1.336084858025287,1.336084858025287,1.336084858025287,1.336084858025287,1.336084858025287,1.336084858025287,1.336084858025287,1.336084858025287,1.336084858025287,1.336084858025287,1.336084858025287,99710.71048818533,186705.09699480006,273265.6182859957,359394.43734268926,445093.7102942772,530365.578093859,615212.1706879488,699635.611320063,783638.0081030903,867221.4634482873,950388.0629913139,1008912.6534192723,1010756.2633754244,1012590.6787378443,1014415.9453958526,1016232.1089491434,1018039.2148088586,1018579.5870751467,1018579.5870751467,1018579.5870751467
27,27,12625634.0,35831.26519012229,2.7908587505742692e-05,0.05596158004753395,0.11047010720032246,0.16470678424852936,0.21867296930297886,0.2723700094152587,0.3257992488091813,0.37896202121326544,0.43185965645355034,0.4476774424363764,0.4476774424363764,0.4476774424363764,0.4476774424363764,0.4476774424363764,0.4476774424363764,0.4476774424363764,0.4476774424363764,0.4476774424363764,0.4476774424363764,0.4476774424363764,0.4476774424363764,87956.65256515822,175125.19439114918,261859.0011797667,348160.242920373,434031.07557141694,519473.647749922,604490.0949161692,689082.5436112296,773253.105556189,857003.8844861872,940336.9780099383,1023254.4664949899,1033185.5907771039,1035023.6784635598,1036852.5991450095,1038672.3984919179,1040483.1219926025,1041745.2525502389,1041745.2525502389,1041745.2525502389
28,28,12626146.0,35964.07978619763,2.7805521674539886e-05,0.7366749228783614,1.4292076165285805,2.1182864572889075,2.8039286678298563,3.4861514017206003,4.164971700566146,4.840406542177439,5.5072054725545465,5.815683475490991,5.815683475490991,5.815683475490991,5.815683475490991,5.815683475490991,5.815683475490991,5.815683475490991,5.815683475490991,5.815683475490991,5.815683475490991,5.815683475490991,5.815683475490991,80014.96709069329,190298.69904628026,300032.4171340015,409218.86372489674,517860.77017917344,625960.8463112677,733521.8015883781,840546.3186732547,944826.8854923823,1028745.3271420337,1112245.242236909,1195328.7232972977,1237639.2920798382,1239481.0594430186,1241313.641462389,1243137.0838170487,1244951.4321883088,1246756.7319480153,1246936.7659966096,1246936.7659966096
29,29,12626648.0,35816.93626645626,2.7919752615371878e-05,0.7422483450191433,1.4361674236331374,2.126625723100345,2.8136405328076033,3.497229001352486,4.177408241333668,4.854195231739816,5.527606901879207,6.099240928583052,6.099240928583052,6.099240928583052,6.099240928583052,6.099240928583052,6.099240928583052,6.099240928583052,6.099240928583052,6.099240928583052,6.099240928583052,6.099240928583052,6.099240928583052,114017.25153881016,224080.65137579083,333595.1328158446,442563.43579704786,550988.2825413379,658872.3860009976,766218.442515943,873029.1371642456,968267.2337560204,1052018.0126860188,1135351.1062097696,1218268.5946948214,1228199.7189769354,1230037.8066633914,1231866.727344841,1233686.5266917495,1235497.250192434,1236759.3807500703,1236759.3807500703,1236759.3807500703
30,30,12627153.0,36329.139186193686,2.752611326337273e-05,0.7207686040174676,1.4098474447777944,2.0954896553187434,2.7777123892094875,3.456532688055033,4.131967529666326,4.798766460043433,5.107244462979878,5.107244462979878,5.107244462979878,5.107244462979878,5.107244462979878,5.107244462979878,5.107244462979878,5.107244462979878,5.107244462979878,5.107244462979878,5.107244462979878,5.107244462979878,5.107244462979878,29164.862717212014,105623.72410347464,215907.4560590616,325641.17414678284,434827.6207376781,543469.5271919548,651569.603324049,759130.5586011595,866155.075686036,970435.6425051637,1054354.0841548152,1137853.9992496902,1220937.4803100792,1263248.0490926194,1265089.8164558,1266922.3984751704,1268745.8408298302,1270560.18920109,1272365.4889607967,1272545.523009391
31,31,12627653.0,37390.57666153542,2.6744706535342737e-05,0.7294928571336591,1.4086526442011327,2.084425260785607,2.7568276198100694,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,3.127093823014496,28876.56192749592,54263.12127803269,79523.07069965957,104657.04197042309,189661.3595415124,299889.9662838157,409568.8347108098,518700.7042533621,627288.3031975962,735334.3477121906,842841.5376482549,949812.5586648193,1051830.8114332228,1135707.3056997224,1219165.4858284795,1302207.4361395892,1336417.0732754273,1338257.9200286036,1340089.5859688635,1341912.1169360464
32,32,12628155.0,37645.68621708526,2.656346850030738e-05,0.736875358650912,1.4136623490570592,2.0870740191964505,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,2.6587080459002963,28603.884948345454,54079.44838657886,79427.95787433497,104650.04769364056,129746.34791964044,240361.4133931956,350424.8132301763,459939.29467023007,568907.5976514333,677332.4443957234,785216.5478553831,892562.6043703285,999373.299018631,1094611.3956104058,1178362.1745404042,1261695.2680641552,1344612.7565492068,1354543.8808313208,1356381.9685177768,1358210.8891992266
33,33,12628668.0,38935.89932546889,2.568323879309695e-05,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,0.37855486283538264,30927.89209892168,56827.26802183752,82597.47624700832,108239.16156817281,133752.96469062357,159139.52404116033,184399.47346278722,209533.44473355074,294537.76230464,404766.3690469433,514445.23747393745,623577.1070164897,732164.7059607239,840210.7504753182,947717.9404113825,1054688.961427947,1156707.2141963504,1240583.7084628502,1324041.888591607,1407083.8389027168
34,34,12629169.0,38803.74865861793,2.5770706041770783e-05,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,0.6104581466449569,29696.835058266162,55557.39278678012,81288.97640026062,106892.2299696389,132367.7934078723,157716.3028956284,182938.392714934,208034.69294093386,318649.75841448904,428713.1582514697,538227.6396915235,647195.9426727268,755620.7894170168,863504.8928766765,970850.9493916219,1077661.6440399245,1172899.7406316993,1256650.5195616977,1339983.6130854485,1422901.1015705003
35,35,12629671.0,39107.58613230458,2.5570486417057485e-05,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,0.1056568224100155,28374.177160224746,54338.379050596544,80173.09015065727,105878.95687027369,131456.62165488087,156906.72341265855,182229.89795687495,207426.779857853,249661.05547917337,360165.5669274989,470118.962596434,579523.9902228303,688383.3837736816,796699.8687693587,904476.1485884591,1011714.9160785987,1118418.859068215,1209142.495336985,1292809.5704306744,1376059.376048566
36,36,12630181.0,38916.43721482857,2.5696082981074224e-05,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,0.41495010665373694,29511.086605146873,55410.46252806271,81180.67075323351,106822.356074398,132336.15919684875,157722.71854738554,182982.6679690124,208116.63923977592,233125.26045591652,258009.15648553445,282768.9501474827,307405.2598630123,331918.70153746987,356309.888340712,380579.4297589356,404727.93207450287,424336.7258677239,426214.7583188464,428083.4245281832,429942.771164599
37,37,12630701.0,39127.14383652044,2.5557705008527136e-05,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,0.07878829916344589,29425.25960878809,55389.46149915989,81224.17259922062,106930.03931883702,132507.7041034442,157957.8058612219,183280.98040543828,208477.86230641633,233549.07979541048,258495.26078191615,283317.0284408843,308015.003068626,332589.8018529333,357042.0400747895,381372.3280167149,405581.27358388127,429669.48354839016,438189.4167384019,440062.7602000064,441926.7608102762
38,38,12631447.0,38900.87453080816,2.570636295613442e-05,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,0.44202636204009066,31053.320343703865,56939.75010147319,82697.07759550343,108325.94579500618,133826.9962807662,159200.86558649587,184448.18908409448,209569.5972975279,234565.71772855482,259437.17603379642,284184.5929806895,308808.5884463967,333309.7776539878,357688.77233983943,381946.18195869104,406082.61347162205,423471.4173923786,425348.51111419377,427216.24325106747,429074.6605197314
39,39,12634034.0,39945.475309892456,2.5034124446939578e-05,0.4414386975617619,0.8572074428723166,1.2709026255206128,1.6825346015736127,2.0921136631969492,2.4996500358333282,2.9051539134007687,3.308635443901123,3.710104688760241,4.109571703040773,4.507046466402543,4.9025389163680675,5.296058935561668,5.687616365533812,6.07722098587411,6.46488255285923,6.8506107372106495,7.234415195328498,7.616305508156425,7.996291234083778,19089.1465918153,35690.58479965902,53233.33586766632,71710.14736341037,90094.81076069284,108387.78422487531,126589.52601133152,144700.49042664416,162721.13057222252,180651.8972079722,198493.23758282498,216245.59923703034,233909.42436263425,251485.15511751792,268973.23148016783,286374.08955116506,303688.164937159,320915.89056494203,338057.69650403,355114.0118693685
40,40,12634627.0,39643.055469245126,2.5225099028398424e-05,0.42725403263896433,0.8465529593697086,1.2637607241440523,1.6788877572063643,2.0919444382025514,2.5029410923341544,2.911888006019279,3.3187953749952683,3.723673396638129,4.126532179903315,4.527381789600211,4.926232260118883,5.323093555289576,5.717975592202487,6.110888245933987,6.50184133706124,6.890844636764111,7.277907871471861,7.663040719066834,8.04625280539752,19808.64354582492,37032.41410092255,55601.17295610722,74077.32426838497,92461.33011296867,110753.64929322137,128954.74058634724,147065.05768101456,165085.05340704776,183015.17909953668,200855.88193659304,218607.6082527757,236270.80239060405,253845.90500880088,271333.355950546,288733.59205253347,306047.04851025715,323274.15820639476,340415.35154269,357471.05679334654
41,41,12635131.0,40270.33130810667,2.4832177126854022e-05,0.4358090260259455,0.8517670954463468,1.2656506806277465,1.6774701127242364,2.0872356865452697,2.4949576557443063,2.9006462002736964,3.3043114612771687,3.7059635365681545,4.105612467502196,4.503268235800715,4.8989407867274775,5.292640015971998,5.684375757643744,6.07415780654724,6.461995905760047,6.847899751393491,7.231878988980036,7.613943210161432,7.994101980488621,19486.03345536894,36228.42983366411,52887.32770402174,70896.17888358606,89427.83872391011,107867.07661657651,126214.35286931436,144470.12639166086,162634.85306417572,180708.98752856915,198692.9815471642,216587.28431618755,234392.34329318663,252108.60353419697,269736.50802839117,287276.4975336289,304729.00989520975,322094.48244017595,339373.3482249987,356566.03998549824
42,42,12635636.0,40346.91383889618,2.47850431384409e-05,0.4397010210398346,0.855243364034747,1.2687132881602792,1.6801211315368665,2.0894771652640967,2.496791628776113,2.902074715385875,3.3053365314437735,3.706587176908591,4.105836675999606,4.503095010610646,4.898372107492221,5.291677852137593,5.683022067802507,6.072414554325674,6.459865025608609,6.845383181167533,7.228978644725273,7.6106610173496465,7.990439841404377,19330.90268082957,36090.04925357868,52765.61333873628,70382.12059968559,88932.32044403865,107390.00618539652,125755.6378089153,144029.67539012068,162212.57504006306,180304.79165983267,198306.7777997156,216218.98248507906,234041.8550337649,251775.83939416887,269421.37948038627,286978.9170184613,304448.8898411301,321831.7352852351,339127.88799711777,356337.779754494
43,43,12636152.0,40181.83838171083,2.4886865317121978e-05,0.44622692304295314,0.8626011493107949,1.276898797141586,1.6891302407839357,2.0993057589334265,2.507435629604096,2.9135300475689467,3.3175991600350825,3.7196530718720897,4.11970182340486,4.517755432071292,4.913823834525457,5.307916936826539,5.700044584113779,6.090216591230583,6.478442704975589,6.864732626242841,7.249096014300935,7.631542482818499,8.01208158074711,19065.40381948073,35791.06741137687,52433.31579214965,70834.11820451061,89347.25669571124,107768.06556035287,126097.00444989285,144334.53207085415,162481.1045640849,180537.17482830817,198503.1943175377,216379.61238920435,234166.87613734172,251865.4302221226,269475.7166956962,286998.1753354272,304433.2450161344,321781.36151100387,339042.95782164787,356218.46608424874
44,44,12636705.0,40423.64200752454,2.4737998615113846e-05,0.44358313533723903,0.8587101683995509,1.2717668493957384,1.6827635035273412,2.091710417212466,2.498617786188455,2.9034958078313156,3.3063545910965013,3.7072042007933974,4.106054671312069,4.502915966482763,4.897798003395673,5.290710657127174,5.681663748254427,6.070667047957298,6.457730282665048,6.842863130260021,7.226075216590707,7.607376120055697,7.986775368114018,19175.52703741468,35951.440670138356,52643.68800028247,69867.45855538009,88436.21741056477,106912.36872284251,125296.37456742622,143588.69374767892,161789.78504080477,179900.10213547212,197920.0978615053,215850.2235539942,233690.92639105057,251442.65270723324,269105.8468450616,286680.94946325844,304168.4004050036,321568.636506991,338882.0929647147,356109.2026608523
45,45,12637215.0,40342.87955094108,2.478752164275475e-05,0.4462560174453599,0.8617983604402724,1.2752682845658045,1.6866761279423919,2.0960321616696223,2.503346625181638,2.9086297117914,3.3118915278492986,3.7131421733141163,4.112391672405131,4.509650007016171,4.904927103897746,5.298232848543118,5.6895770642080326,6.078969550731199,6.466420022014135,6.851938177573058,7.235533641130798,7.617216013755172,7.996994837809901,19066.430253745657,35825.57682649477,52501.140911652365,70117.64817260166,88667.84801695473,107125.53375831261,125491.1653818314,143765.20296303678,161948.10261297916,180040.31923274876,198042.3053726317,215954.51005799515,233777.382606681,251511.36696708496,269156.90705330233,286714.4445913774,304184.4174140462,321567.2628581512,338863.4155700339,356073.3073274101
46,46,12637781.0,40226.060510573145,2.4859506183489106e-05,0.4400528150275386,0.8562189152284039,1.2703094813000857,1.6823348611667197,2.092305366130432,2.5002312279667005,2.906122662959076,3.309989800931745,3.711842738816083,4.111691535731605,4.509546173098181,4.905416596568262,5.299312711426206,5.691244361446473,6.081221342868266,6.469253392559763,6.855350233729113,7.239521498277843,7.621776796978286,8.002125683175441,19314.32852749853,36048.35654133639,52698.92741041008,70903.80290853507,89426.20009557334,107856.22093163003,126194.32636537125,144440.97447527124,162596.62176098014,180661.7219962148,198636.7265431777,216522.08467804245,234318.2439277168,252025.64890065967,269644.74211715936,287175.9638444627,304619.7529552136,321976.5452329732,339246.7742209505,356430.8720979828
47,47,12638341.0,39997.435596693314,2.5001602854825833e-05,0.43117484004409523,0.8485912452623128,1.2639258916381984,1.6771891446388612,2.0883913363000413,2.497542760175827,2.9046536288049185,3.3097341281488455,3.7127943754024066,4.113844461905544,4.512894394219708,4.909954154514686,5.305033669160876,5.698142822630845,6.089291428191407,6.478489267324466,6.86574607680614,7.2510715288422105,7.634475260379354,8.015966845321314,19664.410996168048,36348.3146887866,53768.50268521807,72327.97984878466,90794.895866562,109169.71200869887,127452.88820355105,145644.88141028263,163746.14592284514,181757.1346793788,199678.29761390682,217510.08297325418,235252.9366560762,252907.30153321975,270473.6192984765,287952.32878969435,305343.86735039967,322648.6696461095,339867.168526867,356999.7938261585
48,48,12638844.0,39782.04229923901,2.5136969904109953e-05,0.44884512507106983,0.8673063258792056,1.2836805521470473,1.6979781999778385,2.1102096436201885,2.520385161769679,2.9285150324403486,3.3346094504051993,3.738678562871335,4.140732474708343,4.540781226241112,4.938834834907545,5.33490323736171,5.728996339662791,6.121123986950031,6.511295994066835,6.899522107811841,7.285812029079093,7.670175417137187,8.052621885654752,18955.138566963942,35597.386947736726,53998.18936009769,72511.32785129832,90932.13671593995,109261.07560547991,127498.60322644124,145645.175719672,163701.24598389526,181667.26547312477,199543.68354479142,217330.94729292882,235029.50137770968,252639.7878512832,270162.2464910143,287597.3161717215,304945.43266659096,322207.0289772349,339382.5372398358,356472.387021586
49,49,12639469.0,40129.638539012114,2.4919237660908605e-05,0.45748621347032387,0.8740686616618787,1.2885735026971186,1.7010110970973078,2.111391759725577,2.519725726977669,2.926023230349953,3.330294424494235,3.732549394566238,4.132798216947267,4.531050890550053,4.927317370113554,5.321607553606191,5.713931313068594,6.1042984392692965,6.492718706285016,6.879201808941883,7.263757417396518,7.646395148345784,8.02712455419574,18612.906499865505,35330.20962883587,51964.13919868345,70560.77065847316,89064.65539013276,107476.25641295934,125796.03402219557,144024.44560356362,162161.94692529325,180208.9919818122,198166.03133758836,216033.51443265905,233811.8869214406,251501.59400832182,269103.07777930197,286616.7785453708,304043.1331442157,321382.57835754723,338635.54664604476,355802.4695826684
50,50,12639970.0,39953.46480440919,2.5029118372973797e-05,0.43566834466454296,0.853293508835921,1.2688358518308334,1.6823057759563658,2.093713619332953,2.5030696530601833,2.910384116572199,3.315667203181961,3.7189290192398596,4.120179664704677,4.519429163795692,4.916687498406732,5.311964595288307,5.705270339933679,6.0966145555985936,6.48600704212176,6.873457513404696,7.25897566896362,7.6425711325213594,8.024253505145733,19483.653502128996,36159.21758728659,53775.72484823589,72325.92469258896,90783.61043394683,109149.24205746561,127423.279638671,145606.17928861338,163698.39590838298,181700.38204826592,199612.58673362937,217435.45928231522,235169.44364271918,252814.98372893658,270372.5212670116,287842.49408968043,305225.3395337854,322521.4922456681,339731.38400304434,356855.44562526833
51,51,12640491.0,40294.499548246706,2.4817283033944815e-05,0.453538551012433,0.8692887150680738,1.2829654097147305,1.6945789997691258,2.104139753207196,2.5116579167158637,2.9171436817624734,3.3206071720034656,3.722058477188717,4.121507648316711,4.518964649116647,4.914439424592816,5.307941860993364,5.699481791332554,6.089069000432862,6.476713245853969,6.862424196444312,7.246211495228941,7.628084754307709,8.00805349625633,18772.408628590303,35523.17814656739,52190.40709452585,70003.13509018133,88544.06297007143,106992.5220186682,125348.97383455146,143613.87718531708,161787.6883126216,179870.8612480583,197863.84913563833,215767.10059267064,233581.0640066974,251306.18438434237,268942.9046766046,286491.66561470286,303952.9065682115,321327.0633373237,338614.5700245777,355815.85992339137
52,52,12640992.0,40009.43602733539,2.4994103873815577e-05,0.4628878815793054,0.8834459537433633,1.3019065852761904,1.7182802391754606,2.1325773235572765,2.5448082074428626,2.9549831684444863,3.363112485826237,3.7692063497216086,4.173274905763519,4.575328268921287,4.975376483037799,5.373429544840551,5.769497408705834,6.163589974073083,6.555717090587759,6.945888562785358,7.334114146264615,7.720403544172558,8.104766411825283,18692.813198379965,35519.10443734578,52876.25038606043,71577.71945807143,90185.91912457095,108701.31476320596,127124.36845638976,145455.54226018983,163695.29310577022,181844.07705931296,199902.34868158266,217870.55834665618,235749.1555790285,253538.5878969182,271239.2991084193,288851.73220025416,306376.3271311721,323813.52220699284,341163.7534041901,358427.4542005726
53,53,12641494.0,39973.44553255742,2.5016607567279225e-05,0.4801388572234311,0.9215513415230654,1.3607623925996186,1.797782971801352,2.2326240051232835,2.6652963778665795,3.0958108896596737,3.510165032084159,3.9164619777860437,4.3207326205249545,4.7229870472181235,5.123235320195252,5.521487445538559,5.917753387095987,6.312043036937915,6.704366255094573,7.094732856531403,7.4831525911249885,7.86963517320967,8.254190253570602,19828.084584501732,37471.09833458322,55845.61304460939,75354.65743783528,94766.40493598295,114081.340409382,133299.94731791827,152182.90183134208,170413.53539635596,188553.24800792898,206602.49281574585,224561.72127023464,242431.38245687145,260211.9224116844,277903.7859852339,295507.41515172535,313023.2503803628,330451.7294432013,347793.28828384675,365048.3598077893
54,54,12642049.0,40310.61976589716,2.4807358601963284e-05,0.46322550005731417,0.9028759557403904,1.3403337441696233,1.7756098260054989,2.208715059500616,2.6396602803947156,3.0584417770531376,3.465145203908362,3.8698202872394973,4.272477158757653,4.6731258622038565,5.071776422443858,5.468438805115437,5.863122922194998,6.255838637080171,6.646595785686857,7.035404114507338,7.422273344003137,7.807213163462242,8.190233171929595,20511.98767464939,38225.71117575474,55851.09159764534,74617.19250690535,94106.73857075926,113499.08477716065,132794.71634167392,151994.11550403645,170698.28794032242,188910.7006283934,207032.28371948362,225063.48903715296,243004.76817355238,260856.56931575114,278619.3385805024,296293.51984891406,313879.55563071836,331377.884840756,348788.94468407956,366113.17155083845
55,55,12642550.0,39774.087084081315,2.5141997549460477e-05,0.48461815425491733,0.9271354964642211,1.3674458899168758,1.8055603283584607,2.241489782423561,2.675245121700664,3.1068372150575305,3.532268043464992,3.939581955879141,4.344864484979826,4.748125751718853,5.149375853977246,5.548624808203482,5.945882600005462,6.341159153581942,6.734464362592555,7.125808052105749,7.515200000916744,7.902649945861054,8.288167577808036,19648.213167526097,37247.17696064314,56599.92336515922,76060.25823880418,95423.53958192805,114690.25056335116,133860.87335861335,152297.20810311096,170482.324418203,188576.7463688203,206580.92652393423,224495.3151729426,242320.36015398754,260056.50667854823,277704.19766706176,295263.87513096834,312735.9779579086,330120.942244141,347419.2032143088,364631.19350570504
