,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
1031,1031,13694950.0,0.00024238486162816763,4125.670197729006,110341.82763728367,251285.38942246893,391385.86719147424,461121.52478046174,599966.813334503,737981.568709982,806679.0476204756,943457.303073565,1079417.3864756718,1147092.1454533625,1281834.1377273884,1415770.1405343164,1482437.4040889537,1615173.4510551123,1747115.505200697,1812790.267852457,1943550.232922447,2073528.0204147117,2138225.0640921458,2267038.363446769,58.95471246104621,92.92653209063525,109.83616146517704,143.50362156764717,176.96969187182015,193.62758253504893,226.79382415416288,259.7616738595489,276.1715737240122,308.8312353979535,341.29553607443484,357.4547917614263,389.6282390745237,421.60923351444325,437.52792083423424,469.2223916234182,500.7272742187338,516.4089746081228,547.6315991197606,578.6674585428126
1032,1032,13695470.0,0.00024165883293165202,4138.065171749085,75599.30899850627,216966.31573582112,357487.6999188554,427432.8695407575,566695.3008312219,705124.6980718451,774028.5710592653,911217.7556511674,1047586.3130674636,1115464.388824955,1250611.1970884958,1384949.5887576407,1451817.1428835997,1584951.9753323277,1717290.432335655,1783162.5075499804,1914315.3186399383,2044683.6058262992,2109575.022763995,2238775.320064035,67.24165282483075,101.11171440841431,117.97069412399424,151.53730786802217,184.9031354782862,201.51112946958295,234.57802689158459,267.4471266672495,283.80145086445896,316.3632857378865,348.7303447046636,364.84119734802636,396.91827302623835,428.8034737774715,444.67447817299114,476.27401316688133,507.68452755136,523.3192557079675,554.4483587028858,585.3912544548023
1033,1033,13697995.0,0.00024206998176803411,4131.036788189043,126104.50518495591,267048.06697014114,407148.5447391465,476884.202328134,615729.4908821753,753744.2462576543,822441.7251681479,959219.9806212372,1095180.064023344,1162854.8230010348,1297596.8152750607,1431532.8180819887,1498200.0816366258,1630936.1286027846,1762878.1827483694,1828552.9454001293,1959312.9104701192,2089290.6979623837,2153987.741639818,2282801.040994441,55.136408709856774,89.10822833944582,106.01785771398761,139.68531781645774,173.1513881206307,189.8092787838595,222.97552040297344,255.9433701083595,272.3532699728228,305.01293164676406,337.4772323232454,353.63648801023686,385.8099353233343,417.7909297632538,433.7096170830448,465.4040878722288,496.90897046754435,512.5906708569333,543.8132953685712,574.8491547916232
1034,1034,13698572.0,0.0002463679093796152,4058.9701902253555,129214.7380829471,268895.5652938367,407740.853847878,476851.73623593687,614453.0881338507,751231.34358694,819313.3512315553,954866.1859667376,1089608.1782407635,1156676.6269217324,1290211.4446023286,1422947.4915684871,1489017.4704997465,1620564.308365832,1751324.2734358218,1816410.643990391,1945999.1046055208,2074812.4039601437,2138929.8156601693,2266589.048389999,54.589990051487185,88.86892127129497,105.9314166724359,139.90323630202494,173.67184539214665,190.48032577903686,223.94639608320986,257.21228073773534,273.7705283655526,306.7383780709386,339.5026021326114,355.8079396093432,388.2722402858245,420.5423486161788,436.6049432859134,468.58593772583293,500.37562944114353,516.199095834808,547.7039784301235,579.02040697612
1035,1035,13699086.0,0.0002461955208053744,4061.812321884331,137060.24540454868,276741.0726154383,415586.3611694796,484697.24355753843,622298.5954554522,759076.8509085415,827158.858553157,962711.6932883391,1097453.685562365,1164522.134243334,1298056.9519239303,1430792.9988900889,1496862.9778213482,1628409.8156874336,1759169.7807574235,1824256.1513119924,1953844.6119271223,2082657.9112817454,2146775.322981771,2274434.555711601,52.65763292299406,86.93656414280184,103.99905954394278,137.9708791735318,171.73948826365353,188.54796865054374,222.01403895471674,255.27992360924225,271.83817123705944,304.8060209424455,337.5702450041183,353.8755824808501,386.3398831573314,418.60999148768565,434.67258615742026,466.6535805973398,498.44327231265044,514.2667387063148,545.7716213016304,577.0880498476268
1036,1036,13699596.0,0.0002471575098973317,4046.0028927116005,91822.89526204653,231503.72247293612,370349.01102697744,439459.89341503626,577061.2453129501,713839.5007660394,781921.5084106547,917474.343145837,1052216.335419863,1119284.784100832,1252819.601781428,1385555.6487475866,1451625.627678846,1583172.4655449314,1713932.4306149213,1779018.8011694904,1908607.2617846204,2037420.5611392432,2101537.972839269,2229197.2055690987,63.81741388568249,98.09634510549027,115.15884050663121,149.13066013622026,182.89926922634197,199.70774961323218,233.17381991740515,266.4397045719307,282.9979521997479,315.9658019051339,348.7300259668067,365.0353634435385,397.4996641200198,429.7697724503741,445.8323671201087,477.8133615600282,509.6030532753389,525.4265196690033,556.9314022643188,588.2478308103152
1037,1037,13700893.0,0.00024713279661766995,4046.407493000871,92771.88183703327,232452.7090479229,371297.99760196416,440408.87999002304,578010.2318879368,714788.4873410261,782870.4949856416,918423.3297208237,1053165.3219948497,1120233.7706758187,1253768.5883564148,1386504.6353225734,1452574.6142538327,1584121.452119918,1714881.417189908,1779967.7877444772,1909556.248359607,2038369.54771423,2102486.9594142553,2230146.1921440857,63.5828623721402,97.86179359194797,114.92428899308892,148.89610862267796,182.66471771279967,199.47319809968988,232.93926840386285,266.20515305838836,282.7634006862056,315.73125039159163,348.4954744532644,364.8008119299962,397.26511260647754,429.53522093683176,445.5978156065664,477.57881004648596,509.36850176179655,525.1919681554609,556.6968507507765,588.013279296773
1038,1038,13701958.0,0.0002448452296587175,4084.21271426799,132418.65912239367,272519.136891399,411781.56818186335,481100.0830344278,619114.8384099067,756304.0230018089,824590.5727734898,960550.6561755966,1095697.4644391374,1162967.4074273133,1296903.410234241,1430038.2426829692,1496306.720755037,1628248.774900622,1759401.5859905798,1824683.5026223715,1954661.2901146363,2083861.587414676,2148171.6331466935,2276214.4024673966,53.7369608439056,87.91321395723566,104.92460137778292,138.7946629613665,172.46212306383663,189.22025642097432,222.58608403123839,255.75232565035233,272.26097544453677,305.13007522020166,337.78973689414295,354.0462342908387,386.41329325761575,418.5867405707132,434.6012215791905,466.4864223304237,498.1808931196077,513.9569617198335,545.3674761043122,576.5901006159501
1039,1039,13702762.0,0.0002443316198355539,4092.7981432491,86903.74561957642,227425.12980261067,367105.9570135003,436632.73071497714,575062.1279556004,712663.4798535142,781155.1855349226,917523.742951219,1053076.577686401,1120548.6269722513,1254887.018641396,1388421.836321992,1454889.405216083,1587227.8622194102,1718774.7000854956,1784252.7485236935,1914621.0357100544,2044209.4963251844,2108712.74994779,2237140.207379833,64.77229854717085,98.84618136885906,115.80661357790083,149.57522266802255,183.14183641205048,199.84977335908573,233.11565801361127,266.1825554356129,282.64175534681453,315.40597940848727,347.9678142819148,364.17561756170045,396.44572589205467,428.52280157026667,444.4893150017088,476.27900671701946,507.87854171090964,523.6073557059993,554.9237842519958,586.0528872469141
1040,1040,13703736.0,0.0002465650727039318,4055.724474815502,120385.79842566828,260066.62563655787,398911.9141905992,468022.79657865805,605624.1484765719,742402.4039296611,810484.4115742765,946037.2463094587,1080779.2385834847,1147847.6872644536,1281382.5049450498,1414118.5519112083,1480188.5308424677,1611735.3687085533,1742495.333778543,1807581.704333112,1937170.164948242,2065983.4643028649,2130100.8760028905,2257760.1087327204,56.76611249238676,91.04504371219454,108.10753911333548,142.0793587429245,175.84796783304623,192.65644821993644,226.1225185241094,259.3884031786349,275.94665080645217,308.9145005118382,341.678724573511,357.98406205024276,390.4483627267241,422.7184710570783,438.781065726813,470.7620601667325,502.5517518820431,518.3752182757075,549.880100871023,581.1965294170195
1041,1041,13704261.0,0.00024345365119356058,4107.558030439801,128873.93938840929,269395.32357144356,409076.15078233316,478602.92448380997,617032.3217244333,754633.6736223471,823125.3793037556,959493.9367200518,1095046.771455234,1162518.8207410842,1296857.2124102288,1430392.0300908252,1496859.598984916,1629198.055988243,1760744.8938543284,1826222.9422925264,1956591.2294788873,2086179.6900940172,2150682.943716623,2279110.4011486657,54.53572444087467,88.60960726256289,105.57003947160464,139.33864856172636,172.9052623057543,189.61319925278954,222.87908390731508,255.9459813293167,272.40518124051835,305.16940530219114,337.7312401756186,353.93904345540426,386.2091517857585,418.2862274639705,434.2527408954126,466.04243261072327,497.64196760461346,513.3707815997032,544.6872101456996,575.8163131406179
1042,1042,13704838.0,0.00023713459590491898,4217.0143760927995,86792.38708660103,229437.3782211399,371229.09806241613,441806.5838116703,582327.9679947046,722008.7952055942,791535.568907071,929964.9661476944,1067566.3180456082,1136058.0237270165,1272426.5811433129,1407979.415878495,1475451.4651643452,1609789.8568334898,1743324.6745140862,1809792.243408177,1942130.7004115041,2073677.5382775895,2139155.5867157876,2269523.8739021486,64.14584284379423,97.71245658782216,114.42039353485742,147.68627818938293,180.7531756113846,197.2123755225862,229.976599584259,262.5384344576865,278.7462377374721,311.01634606782636,343.0934217460383,359.0599351774805,390.84962689279115,422.44916188668134,438.1779758817711,469.49440442776756,500.62350742268575,516.1181602058498,546.9683714561703,577.6340455970325
1043,1043,13705512.0,0.00023118752207045826,4325.492963652395,105134.12461624977,249501.07632238782,393004.4636673405,464433.9375370181,606651.653655095,748018.6603924099,818384.7364283409,958485.2141973462,1097747.6454878105,1167066.160340375,1305080.915715854,1442270.100307756,1510556.6500794368,1646516.7334815438,1781663.5417450846,1848933.4847332605,1982869.4875401882,2116004.3199889166,2182272.7980609844,2314214.852206569,59.37969314618614,92.54593476530009,109.05458455948451,141.9236843351494,174.5833460090907,190.83984340578644,223.20690237256352,255.38034968566092,271.39483069413825,303.28003144537143,334.9745022345554,350.7505708347813,382.16108521926,413.38370973089786,428.9249163707857,459.86781212270216,490.6256159973244,505.9354545451324,536.4176935234188,566.7175962286326
1044,1044,13706149.0,0.00023088718856726354,4331.119479627054,120812.47421551231,265179.42592165037,408682.81326660304,480112.2871362807,622330.0032543575,763697.0099916724,834063.0860276035,974163.5637966087,1113425.9950870732,1182744.5099396375,1320759.2653151166,1457948.4499070186,1526234.9996786995,1662195.0830808063,1797341.8913443473,1864611.834332523,1998547.837139451,2131682.669588179,2197951.1476602466,2329893.2018058314,55.757374889664156,88.9236165087781,105.43226630296253,138.30136607862744,170.9610277525687,187.21752514926445,219.58458411604153,251.75803142913892,267.7725124376163,299.65771318884947,331.35218397803345,347.1282525782593,378.53876696273795,409.76139147437584,425.30259811426373,456.2454938661802,487.00329774080245,502.3131362886104,532.7953752668968,563.0952779721107
1045,1045,13707270.0,0.00023044894128773288,4339.356017051189,143754.40875398144,288121.3604601195,431624.74780507217,503054.22167474974,645271.9377928267,786638.9445301415,857005.0205660725,997105.4983350779,1136367.9296255421,1205686.4444781067,1343701.1998535856,1480890.3844454878,1549176.9342171685,1685137.0176192755,1820283.8258828162,1887553.7688709921,2021489.7716779201,2154624.604126648,2220893.082198716,2352835.1363443006,50.46531314876518,83.63155476787912,100.14020456206356,133.00930433772845,165.66896601166974,181.92546340836546,214.29252237514257,246.46596968823997,262.4804506967173,294.3656514479505,326.06012223713446,341.83619083736033,373.246705221839,404.46932973347685,420.01053637336474,450.9534321252812,481.71123599990347,497.02107454771146,527.5033135259979,557.8032162312116
1046,1046,13707855.0,0.00023151139506617734,4319.441812849647,87643.23655161491,232010.18825775295,375513.57560270565,446943.0494723833,589160.7655904602,730527.772327775,800893.848363706,940994.3261327114,1080256.7574231757,1149575.27227574,1287590.0276512192,1424779.2122431211,1493065.762014802,1629025.845416909,1764172.6536804498,1831442.5966686255,1965378.5994755535,2098513.4319242816,2164781.9099963494,2296723.964141934,63.42631314946279,96.59255476857673,113.10120456276117,145.97030433842608,178.62996601236733,194.88646340906308,227.25352237584016,259.42696968893756,275.4414506974149,307.3266514486481,339.02112223783206,354.79719083805793,386.2077052225366,417.4303297341745,432.97153637406234,463.9144321259788,494.67223600060106,509.98207454840906,540.4643135266955,570.7642162319092
1047,1047,13708877.0,0.0002309564616506802,4329.820403607031,116906.18355003989,261273.13525617792,404776.52260113065,476205.9964708082,618423.7125888851,759790.7193262,830156.795362131,970257.2731311363,1109519.7044216006,1178838.219274165,1316852.974649644,1454042.1592415462,1522328.7090132271,1658288.792415334,1793435.6006788746,1860705.5436670505,1994641.5464739786,2127776.3789227065,2194044.856994774,2325986.911140359,56.659444291885684,89.82568591099962,106.33433570518406,139.20343548084895,171.86309715479024,188.11959455148596,220.48665351826307,252.66010083136047,268.6745818398378,300.559782591071,332.25425338025497,348.03032198048084,379.4408363649595,410.66346087659736,426.20466751648524,457.1475632684017,487.90536714302397,503.21520569083197,533.6974446691183,563.9973473743322
1048,1048,13709677.0,0.0002301495672677831,4345.000565812415,86877.70058548343,231678.3832975278,375612.90639295476,447256.9774609142,589901.9685954531,731693.6884367293,802271.1741859835,942792.5583690178,1082473.3855799073,1152000.1592813842,1290429.5565220076,1428030.9084199213,1496522.6141013298,1632891.171517626,1768444.0062528083,1835916.0555386583,1970254.4472078031,2103789.2648883993,2170256.83378249,2302595.2907858174,63.47311508287834,96.54001250487998,112.99921241608159,145.76343647775437,178.3252713511819,194.5330746309675,226.80318296132174,258.88025863953374,274.8467720709759,306.6364637862865,338.2359987801767,353.96481277526647,385.28124132126294,416.4103443161812,431.9049970993452,462.75520834966574,493.42088249052784,508.6848625230895,539.0757969692341,569.284939746834
1049,1049,13710648.0,0.00022622503862764303,4420.377187540051,78228.57405066311,224338.27965767955,369573.9947990827,441865.73968678707,585800.2627822141,728873.807719851,800089.3249847123,941881.0448259886,1082824.6066111738,1152979.914758277,1292660.7419691666,1431506.030523208,1500616.9129112668,1638218.2648091805,1774996.5202622698,1843078.5279068851,1978631.3626420675,2113373.3549160934,2180441.8035970624,2313976.6212776587,65.03796028177,97.80218434344279,114.10752182017457,146.57182249665593,178.84193082701015,194.90452549674478,226.8855199366643,258.6752116519749,274.49867804563934,306.0035606409549,337.3199891869514,352.9078855419817,383.94374496503366,414.79395621535417,430.1497918084083,460.72361038877796,491.1145448349225,506.2417720397165,536.3604283854555,566.2989227301949
1050,1050,13711376.0,0.00022550231161969165,4434.544341552002,116567.1322885996,262676.837895616,407912.55303701916,480204.29792472353,624138.8210201506,767212.3659577875,838427.8832226488,980219.603063925,1121163.1648491102,1191318.4729962135,1330999.3002071031,1469844.5887611443,1538955.4711492031,1676556.823047117,1813335.0785002063,1881417.0861448217,2016969.9208800038,2151711.9131540298,2218780.3618349987,2352315.179515595,56.37832759074192,89.14255165241471,105.44788912914649,137.91218980562783,170.18229813598208,186.24489280571672,218.22588724563624,250.01557896094684,265.83904535461124,297.3439279499268,328.6603564959233,344.24825285095363,375.28411227400557,406.1343235243261,421.4901591173802,452.06397769774986,482.45491214389443,497.58213934868843,527.7007956944274,557.6392900391668
