,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
25,25,12443838.0,0.009953117001714818,100.47103835187615,27.771550246812488,188.45914888116633,218.56945236119657,248.52958745881614,278.3403067355828,308.00234939997455,337.5164582936506,366.88337365690285,396.14466681272944,425.2774851977698,461.8509873726914,501.1907476159992,570.4324505913497,627.4099453342677,740.8619062375467,1005.9697738338247,1046.2491646489298,1078.3904668598987,1271.7406518833723,1763.9626165997813,0.37390863185552314,0.9833196339253889,1.5896913445870156,2.1930389114891247,2.7861158972203013,3.0337882599588943,3.2345577824218066,3.4343260133845206,3.633097943997937,3.830878546356263,4.027672762932514,4.223485513445437,4.418321693038229,4.612186170417375,4.805083792702414,4.997019383652586,5.18799773730837,5.3779423029676074,5.566750268505001,5.754616598066299
26,26,12444358.0,0.01009444289149334,99.0644070949876,190.45153688268636,248.18725001954607,305.6350132402491,362.7962743137462,419.67245494238375,476.26498319846,532.5869439074346,588.674633577039,648.2803234483347,711.3769916905604,796.5715952910275,880.889267438374,986.0144635405338,1142.5094606627863,1390.078618470906,1449.5395763452086,1634.1015729393635,2058.6048616160556,2250.457289456361,2315.615689449462,1.1161689513546602,1.6473428278697566,2.428682101592908,3.3134113833385594,4.193728281381182,5.06692832513033,5.78181630684699,6.254446659623723,6.724719869158315,7.1926477044825345,7.658241856462052,8.121513958693436,8.582475598688372,9.041138298117334,9.497513523961695,9.95161267895547,10.403447123561554,10.85302814008016,11.300366975973551,11.745258206573718
27,27,12444987.0,0.010218343154769993,97.86322350440865,61.95040361271014,119.34075397573046,176.4448861350554,233.26421998730035,289.8001816822075,346.07754092365565,402.1091702476521,463.17551906521356,526.2091247752418,616.7723060452522,697.3097553087418,827.9637039840966,1036.6595623665335,1206.003452846664,1263.1938588204566,1452.1374466761379,1997.605284598114,2069.954829555326,2127.85442276273,2176.725324061009,1.1033045509701394,2.568001116724351,3.1037705746401794,3.8140265089136753,4.699640921207271,5.5808385304817785,6.456732089129263,7.249828035997864,7.7229312275248905,8.193674929845345,8.662070900719566,9.128130851003164,9.591866440495426,10.053289247757135,10.512410817260196,10.969242624163659,11.423796080186724,11.876082560869138,12.326113364542955,12.773899739592258
28,28,12445583.0,0.010205068602713576,97.99052205627459,57.94818655895491,115.395949779658,172.55721085315506,229.43339148179263,286.02591973786883,342.3478804468434,398.4355701164479,458.04125998774356,521.1379282299692,606.3325318304363,690.6502039777828,795.7754000799426,952.2703972021951,1199.8217586317498,1259.1052412431195,1442.0916309127078,1864.8721125611648,2055.010325360981,2118.4630596786496,2167.241596620889,2.0224841330657655,2.602292656420023,3.1334665329351195,3.914805806658271,4.799535088403922,5.679851986446544,6.553052030195693,7.267940011912352,7.740570364689086,8.210843574223679,8.678771409547897,9.144365561527415,9.6076376637588,10.068599303753736,10.527262003182697,10.983637229027059,11.437736384020834,11.889570828626915,12.33915184514552,12.786490681038915
29,29,12446315.0,0.01021732142262773,97.8730098267591,62.680878539129495,120.07122890214981,177.17536106147477,233.9946949137197,290.5306566086269,346.808015850075,402.8396451740715,463.9059939916329,526.9395997016611,617.5027809716715,698.0402302351612,828.6941789105159,1037.390037292953,1206.6805653155236,1263.5379160323923,1450.7517922054822,1994.4985448969192,2065.135588186935,2121.4838936744623,2170.1818743655945,1.0958403215917234,2.560536887345935,3.0963063452617634,3.8065622795352594,4.692176691828855,5.573374301103363,6.449267859750846,7.242363806619449,7.715466998146475,8.18621070046693,8.654606671341151,9.120666621624748,9.58440221111701,10.04582501837872,10.50494658788178,10.961778394785243,11.416331850808307,11.86861833149072,12.318649135164538,12.766435510213842
30,30,12446852.0,0.010330326697709395,96.80235962157286,62.215794427325484,119.29137963637784,176.0823120998994,232.5900167971294,288.84508835776,344.84871178557296,406.6448398501771,469.6469368548188,562.8924030818295,641.5411530348075,784.949926576278,1026.8053137902148,1149.710061600689,1205.5191635691856,1400.2508922545735,1938.1882799594678,2008.8175654741667,2062.7859475629994,2111.459589290641,2159.592037580987,0.6611938041220945,1.2507442804525557,3.1552532903787,3.6962857533522446,4.370973355458318,5.257030657899657,6.138668959244617,7.015910286713126,7.844562319948777,8.321479345684239,8.792458459965971,9.261088677935772,9.727381705191913,10.191349206809585,10.653002777436988,11.112353952210954,11.569414218042299,12.024194998960558,12.476707667500072,12.926963529885123
31,31,12447354.0,0.010314843597033406,96.9476648475411,59.69948423476937,116.83216953106793,173.67992122249095,230.2441609150475,286.5438147487133,342.6034644043693,402.9396690848569,466.0047984930147,553.8843597551311,636.3114490701145,754.2042094010535,938.2031822561545,1145.4234418281524,1203.2874419895875,1388.3881005823039,1871.8445515506417,2002.039533068918,2061.939162115005,2110.6774097109483,2158.9775985482843,0.6871244951174968,2.1549047091094105,3.180008496764185,3.710517577486927,4.456324067373085,5.341495805841785,6.22225294708456,7.096799414020899,7.850781603586378,8.323648313197006,8.794156712107926,9.262318553584498,9.728145548715059,10.191649336556983,10.652841505318607,11.11173358292254,11.568337037804088,12.022663290308646,12.474723692698264,12.924529545841368
32,32,12447942.0,0.010273668686075552,97.33621265744661,59.514372222915874,116.76143680368233,173.72299291108357,230.4004663731259,286.79527273811993,342.96130368262675,400.37326775600326,463.5646435630419,538.3313130680674,628.217727748445,718.2714550663854,848.5579009520409,1140.0418283446627,1203.7145924218444,1301.675053372355,1601.5351477645354,1995.8815138358452,2064.9503924973674,2113.9657718202093,2162.5421655336977,0.6888813234351954,2.5945646937039304,3.1566754610632595,3.6889117548411883,4.576742856523325,5.460146105753323,6.339143585293009,7.2083084032897595,7.806030967980281,8.27795293924471,8.74752130958142,9.21474781386888,9.679644127719195,10.142221878546717,10.60249263100349,11.060467887689985,11.516159095178663,11.969577650256856,12.420734879864572,12.869642068453226
33,33,12449040.0,0.010215278264821982,97.89258540745456,57.764187220285415,115.18324339805199,172.31592869435056,229.16368038577355,285.7279200783301,342.02757391199594,398.0872235676519,458.42342824813954,521.4885576562973,609.3681189184138,691.795208233397,809.6879685643362,993.6869414194372,1200.907200991435,1258.7712011528702,1443.8718597455866,1927.328310713924,2057.5232922322007,2117.4229212782875,2166.161168874231,1.5853404812179746,2.6104442688727487,3.1409533495954913,3.8867598394816496,4.771931577950349,5.652688719193124,6.527235186129463,7.2812173756949425,7.75408408530557,8.22459248421649,8.692754325693063,9.158581320823624,9.622085108665546,10.083277277427172,10.542169355031104,10.998772809912653,11.453099062417209,11.905159464806827,12.354965317949931,12.802527872508204
34,34,12449602.0,0.010159251251184597,98.43245090364285,60.79964850921617,118.36241968449521,175.63811290569006,232.62815374118674,289.3339743589875,345.7569807172857,401.9452564817336,458.62524919547934,521.8482247994251,590.6517471736413,684.9477223300556,771.6061250070272,906.5505670476357,1197.651060335593,1262.7264447278299,1320.4791549772776,1598.6543482032805,2053.9970198312617,2124.5695524197754,2173.6832724946426,1.993277129897157,2.550114363169455,3.1179901996208645,4.005377517254122,4.8883392041179246,5.766897310980253,6.634718394335051,7.193424866771969,7.665110945288276,8.13444460173277,8.601437561197129,9.066101499286638,9.528448032734854,9.988488714972892,10.446235052519985,10.901698485116754,11.354890396984858,11.805822112540021,12.254504913351594,12.700895779836475
35,35,12450210.0,0.0101775534553842,98.25544069935324,62.33524223864296,119.84047886086921,177.05892676293607,233.99200953747984,290.6411519851365,347.00776859788994,403.15157180339907,461.2951414251928,524.4549384611282,603.7145919291343,691.1407381483414,784.108181760936,910.7522945160649,1201.6680307307033,1263.8769756380589,1403.4265825823647,1731.4810835426883,2056.467785844171,2124.50577479454,2173.4228610155337,1.9777033311081604,2.5450902467961094,3.077592713427128,3.9299442873486554,4.813789328267422,5.6932263901373705,6.5637356043213515,7.200493792547716,7.6726517681595094,8.142454968065719,8.609915131833265,9.075043945329094,9.537853031230759,9.998353965277179,10.456558251253904,10.912477353011997,11.366122658895671,11.817505514069799,12.266637200566219,12.713528943542629
36,36,12451034.0,0.01002703954756541,99.73033368984792,192.62475352492277,250.5628807908152,308.2120597369649,365.5737275930744,422.64931280212676,479.44024526564834,535.9479499628783,592.2030215235089,648.2066449513219,710.002773015926,773.0048700205678,866.2503362475784,944.8990862005564,1088.307859742027,1330.1632469559638,1453.0679947664378,1508.8770967349346,1703.6088254203223,2241.5462131252166,2312.1754986399155,0.618299810802318,1.292987412908391,2.17904471534973,3.06068301669469,3.937924344163199,4.76657637739885,5.243493403134313,5.714472517416045,6.183102735385846,6.649395762641986,7.113363264259658,7.5750168348870615,8.034368009661028,8.491428275492371,8.946209056410632,9.398721724950146,9.848977587335195,10.296987900311576,10.742628386360922,11.185911199419971
37,37,12451542.0,0.01010151112170373,98.9950897397358,155.5240705292641,213.2597836661238,270.7075468868269,327.868807960324,384.7449885889615,441.3375168450378,497.6594775540123,553.7471672236168,613.3528570949125,676.4495253371382,761.6441289376052,845.9618010849517,951.0869971871116,1107.581994309364,1355.1333557389187,1414.4168383502883,1597.4032280198767,2020.1837096683337,2210.3219224681498,2273.7746567858185,1.4688944331957374,2.000068309710834,2.7814075834339853,3.666136865179637,4.546453763222258,5.419653806971407,6.134541788688067,6.607172141464801,7.077445350999393,7.545373186323612,8.010967338303129,8.474239440534515,8.93520108052945,9.393863779958412,9.850239005802772,10.304338160796547,10.75617260540263,11.205753621921236,11.65309245781463,12.097983688414796
38,38,12452047.0,0.010103531524943183,98.9752936912446,145.28375595454696,203.01946909140665,260.46723231210973,317.6284933856068,374.50467401424436,431.0972022703206,487.41916297929515,543.5068526488997,603.1125425201953,666.2092107624211,751.403814362888,835.7214865102346,940.8466826123945,1097.3416797346467,1344.8930411642016,1404.1765237755712,1587.1629134451596,2009.9433950936166,2200.0816078934326,2263.5343422111014,1.5723566852067048,2.103530561721801,2.884869835444953,3.7695991171906043,4.649916015233226,5.5231160589823745,6.2380040406990345,6.710634393475768,7.18090760301036,7.648835438334579,8.114429590314097,8.577701692545482,9.038663332540418,9.49732603196938,9.95370125781374,10.407800412807516,10.859634857413598,11.309215873932203,11.756554709825597,12.201445940425764
39,39,12453033.0,0.010141996057872605,98.59992000526975,59.57710196056925,117.19746373365788,174.53045579384093,231.57751654678594,288.34006392271806,344.819521994098,401.0523179786539,457.0279448070988,519.5534923700623,582.5241012070252,678.4504961870354,759.4061410160961,903.6735614886376,1186.3670344491113,1261.889345496481,1318.3466415975513,1524.3443361726113,2051.3658840231546,2122.668880348514,2174.2585302145703,2.005616797512066,2.5519148820364186,3.1910163599268997,4.07751678624275,4.959595984723914,5.83727602391713,6.7024116611805455,7.1831444242758415,7.654359078948753,8.123223656252083,8.589749876782038,9.053949410916456,9.51583384867709,9.97541474684656,10.432703588559617,10.887711804836309,11.340450775656514,11.790931809846354,12.239166177796776,12.685056663799628
40,40,12453640.0,0.010126795227287612,98.74792346007007,62.49133683315071,120.14051577930037,177.50218363540992,234.57776884446227,291.3687013079838,347.8764060052138,404.1314775658445,460.13510099365743,521.9312290582616,584.9333260629032,678.1787922899139,756.8275422428919,900.2363157843624,1142.0917029982993,1264.9964508087733,1320.8055527772701,1515.537281462658,2053.4746691675523,2124.1039546822512,2178.072336771084,1.9760551702642497,2.5170876332377943,3.1917752353438673,4.0778325377852065,4.959470839130167,5.836712166598676,6.665364199834326,7.142281225569789,7.6132603398515215,8.081890557821323,8.548183585077464,9.012151086695134,9.473804657322539,9.933155832096505,10.390216097927848,10.844996878846109,11.297509547385623,11.747765409770672,12.195775722747053,12.641416208796398
41,41,12454361.0,0.010104541878095678,98.96539715152944,149.80070882404866,207.5075606030113,264.92661678077786,322.05930207707644,378.90705376849945,435.471293461056,491.77094729472185,547.8305969503779,608.1668016308654,671.2319310390232,759.1114923011396,841.538581616123,959.431341947062,1143.4303148021631,1350.650574374161,1408.514574535596,1593.6152331283124,2077.07168409665,2207.2666656149263,2267.166294661013,1.532666762977078,2.0631758436998204,2.8089823335859787,3.694154072054679,4.574911213297454,5.449457680233793,6.203439869799271,6.6763065794099,7.14681497832082,7.614976819797391,8.080803814927952,8.544307602769877,9.0054997715315,9.464391849135433,9.920995304016982,10.37532155652154,10.827381958911158,11.27718781205426,11.724750366612533,12.169891219225956
42,42,12454910.0,0.01023163497410203,97.73609032487636,60.48077167712202,117.84243953323157,174.91802474228393,231.7089572058055,288.2166619030355,344.4717334636661,400.47535689147907,462.2714849560832,525.2735819607249,618.5190481877355,697.1677981407136,840.5765716821841,1082.431958896121,1205.336706706595,1261.1458086750918,1455.8775373604797,1993.8149250653737,2064.4442105800726,2118.4125926689057,2167.086234396547,0.6788354762436054,2.5833444861697497,3.1243769491432944,3.7990645512493675,4.685121853690706,5.5667601550356665,6.444001482504175,7.272653515739826,7.749570541475289,8.220549655757022,8.689179873726824,9.155472900982963,9.619440402600635,10.081093973228038,10.540445148002005,10.997505413833348,11.452286194751608,11.904798863291123,12.355054725676172,12.803065038652553
43,43,12455640.0,0.010229588954015337,97.75563852030224,61.397648916200666,118.75931677231021,175.83490198136258,232.62583444488413,289.13353914211416,345.38861070274476,401.3922341305577,463.1883621951618,526.1904591998035,619.4359254268142,698.0846753797922,841.4934489212627,1083.3488361351997,1206.2535839456737,1262.0626859141705,1456.7944145995582,1994.7318023044525,2065.3610878191516,2119.3294699079843,2168.0031116356254,0.6694549720664786,2.573963981992623,3.1149964449661676,3.7896840470722406,4.675741349513579,5.55737965085854,6.4346209783270485,7.2632730115627,7.740190037298162,8.211169151579895,8.679799369549697,9.146092396805836,9.610059898423508,10.071713469050911,10.531064643824879,10.988124909656221,11.442905690574483,11.895418359113997,12.345674221499046,12.793684534475426
44,44,12456283.0,0.010152142619045955,98.50137429353556,59.187610461182096,116.77916778864176,174.08350712511972,231.1020494310789,287.83622265094806,344.28744972861824,400.49797703183026,456.44562674631914,519.7002290232255,585.5880215947228,681.2453538532267,764.5067379743048,904.1115027661739,1195.2417435027346,1261.307079788697,1318.4122470541818,1535.6702823130738,2051.6808605707765,2123.75779798226,2172.9699105481436,2.0096127803815516,2.56117910374627,3.164676664330677,4.051620420231003,4.934140756587304,5.812259719461114,6.678737739341246,7.198447615084085,7.669897922950973,8.138996981583206,8.605756511283746,9.07018818760631,9.532303616547653,9.992114350672564,10.449631884837135,10.904867651818325,11.357833033702281,11.808539357720099,12.256997881316794,12.703138496036756
45,45,12456866.0,0.010182643249969018,98.20632771388144,60.02123702027891,117.52647364250515,174.74492154457204,231.6780043191158,288.32714676677244,344.6937633795259,400.837566585035,458.98113620682875,522.1409332427642,601.4005867107702,688.8267329299773,781.7941765425719,908.4382892977009,1199.3540255123391,1261.562970419695,1401.1125773640006,1729.1670783243242,2054.153780625807,2122.191769576176,2171.10885579717,2.020750758486229,2.59007947845231,3.1225819450833288,3.974933519004856,4.858778559923623,5.738215621793571,6.608724835977552,7.245483024203917,7.71764099981571,8.18744419972192,8.654904363489464,9.120033176985295,9.58284226288696,10.04334319693338,10.501547482910103,10.957466584668197,11.411111890551872,11.862494745726,12.31162643222242,12.758518175198828
46,46,12457450.0,0.010251092586567048,97.5505773219132,61.17462292968773,118.4789622661657,175.49750457212488,232.23167779199403,288.68290486966424,344.8934321728762,400.84108188736514,464.0956841642714,529.9834767357687,625.6408089942727,708.9021931153508,848.5069579072198,1139.6371986437805,1205.7025349297428,1262.8077021952276,1480.0657374541197,1996.0763157118224,2068.153253123306,2117.3653656891897,2165.9903568533086,0.6844941986005562,2.598343536924568,3.1499098602892865,3.753407420873694,4.640351176774019,5.522871513130321,6.4009904760041305,7.267468495884263,7.7871783716271015,8.25862867949399,8.727727738126223,9.194487267826762,9.658918944149328,10.12103437309067,10.58084510721558,11.038362641380152,11.493598408361343,11.946563790245298,12.397270114263117,12.84572863785981
47,47,12457966.0,0.010284975373843507,97.22920703759536,59.099952529253684,116.31840043132055,173.25148320586433,229.90062565352096,286.2672422662744,342.4110454717835,400.5546150935773,463.71441212951265,542.9740655975188,630.4002118167258,723.3676554293204,850.0117681844494,1140.9275043990879,1203.1364493064434,1342.6860562507493,1670.7405572110727,1995.7272595125555,2063.7652484629243,2112.6823346839183,2161.2344489073953,0.7019882369327336,2.617703782774846,3.187032502740927,3.7195349693719453,4.5718865432934725,5.45573158421224,6.335168646082187,7.205677860266168,7.842436048492534,8.314594024104327,8.784397224010537,9.251857387778083,9.716986201273912,10.179795287175576,10.640296221221996,11.09850050719872,11.554419608956813,12.008064914840489,12.459447770014616,12.908579456511037
48,48,12458696.0,0.010224475693618708,97.80452611610386,59.16610226610143,116.55645262912175,173.6605847884467,230.47991864069164,287.0158803355988,343.2932395770469,399.32486890104343,460.3912177186048,523.4248234286331,613.9880046986435,694.5254539621332,825.1794026374878,1033.875261019925,1203.1657890424956,1260.0231397593643,1447.2370159324541,1990.9837686238911,2061.620811913907,2117.9691174014342,2166.6670980925664,1.1473911366229812,2.617918946250543,3.1536884041663718,3.8639443384398677,4.749558750733463,5.630756360007971,6.506649918655455,7.299745865524057,7.772849057051083,8.243592759371538,8.711988730245759,9.178048680529356,9.641784270021619,10.103207077283328,10.562328646786389,11.019160453689851,11.473713909712917,11.92600039039533,12.376031194069148,12.82381756911845
49,49,12459281.0,0.010236751814854898,97.68723693670741,63.34956313880451,120.68255519898757,177.72961595193257,234.49216332786466,290.9716213992446,347.20441738380055,403.18004421224543,465.70559177520886,528.6762006121719,624.602595592182,705.5582404212428,849.8256608937843,1132.519133854258,1208.0414449016275,1264.498741002698,1470.496435577758,1997.5179834283012,2068.8209797536606,2120.410629619717,2169.059938889792,0.6631745270888305,2.5757557668444724,3.122053851368825,3.761155329259306,4.6476557555751565,5.5297349540563205,6.407414993249536,7.272550630512952,7.753283393608248,8.22449804828116,8.69336262558449,9.159888846114445,9.624088380248862,10.085972818009497,10.545553716178967,11.002842557892023,11.457850774168715,11.91058974498892,12.36107077917876,12.809305147129182
50,50,12460160.0,0.010338593852137609,96.72495257111197,57.64382641703094,114.71941162608329,171.51034408960484,228.01804878683487,284.27312034746546,340.2767437752784,402.07287183988257,465.0749688445243,558.3204350715349,636.969185024513,780.3779585659834,1022.2333457799203,1145.1380935903944,1200.947195558891,1395.678924244279,1933.6163119491732,2004.2455974638722,2058.213979552705,2106.887621280346,2155.0200695706926,0.7123638681521184,1.3116769209909196,3.222990750579994,3.7640232135535383,4.438710815659611,5.32476811810095,6.20640641944591,7.083647746914419,7.91229978015007,8.389216805885534,8.860195920167266,9.328826138137067,9.795119165393206,10.259086667010878,10.720740237638282,11.18009141241225,11.637151678243592,12.091932459161852,12.544445127701367,12.994700990086416
51,51,12460798.0,0.010413296599990659,96.03106858599389,61.84663040174691,118.6943820931699,175.25862178572646,231.55827561939228,287.61792527504826,347.9541299555359,411.01925936369366,498.8988206258101,581.3259099407934,699.2186702717324,883.2176431268335,1090.4379026988313,1148.3019028602664,1333.4025614529828,1816.8590124213206,1947.053993939597,2006.9536229856838,2055.6918705816274,2103.9920594189634,2151.634374103395,0.6651017981396816,1.2628902730198348,2.740423306728034,3.770385248768046,4.300894329490788,5.046700819376947,5.931872557845646,6.812629699088421,7.68717616602476,8.44115835559024,8.914025065200867,9.384533464111787,9.852695305588359,10.31852230071892,10.782026088560844,11.243218257322468,11.702110334926402,12.15871378980795,12.613040042312507,13.065100444702125
52,52,12461984.0,0.01032929376833256,96.81203985753503,62.60544122803736,119.68102643708971,176.47195890061127,232.97966359784127,289.2347351584719,345.23835858628485,407.034486650889,470.0365836555307,563.2820498825413,641.9307998355193,785.3395733769898,1027.1949605909267,1150.0997084014007,1205.9088103698975,1400.6405390552854,1938.5779267601795,2009.2072122748787,2063.1755943637113,2111.849236091353,2159.981684381699,0.6610872545116157,1.2604003073504169,3.171714136939491,3.712746599913036,4.387434202019109,5.273491504460448,6.155129805805408,7.032371133273917,7.861023166509567,8.33794019224503,8.808919306526763,9.277549524496564,9.743842551752705,10.207810053370375,10.66946362399778,11.128814798771746,11.585875064603089,12.04065584552135,12.493168514060864,12.943424376445913
53,53,12462847.0,0.010158235427641833,98.44229414873321,62.6354353532234,120.19820652850244,177.4738997496973,234.46394058519397,291.1697612029948,347.59276756129293,403.7810433257408,460.46103603948654,523.6840116434323,592.4875340176485,686.7835091740628,773.4419118510344,908.3863538916429,1199.4868471796003,1264.562231571837,1322.314941821285,1600.4901350472878,2055.832806675269,2126.4053392637825,2175.5190593386496,1.9960389260586118,2.5528761593309097,3.1207519957823195,4.008139313415578,4.891101000279379,5.769659107141708,6.637480190496506,7.196186662933424,7.667872741449731,8.137206397894225,8.604199357358583,9.068863295448093,9.53120982889631,9.991250511134346,10.448996848681439,10.904460281278208,11.357652193146315,11.808583908701475,12.257266709513049,12.70365757599793
54,54,12463833.0,0.010344798559444753,96.666937906394,59.9046537144487,116.95171446739371,173.7142618433258,230.19371991470575,286.4265158992617,342.4021427277065,404.92769029067,467.898299127633,563.8246941076432,644.7803389367039,789.0477594092454,1071.7412323697192,1147.2635434170886,1203.720839518159,1409.718534093219,1936.7400819437623,2008.043078269122,2059.6327281351782,2108.2820374052535,2156.3306751485716,0.6880473253563022,1.2876601266646317,3.2002413664202733,3.7465394509446264,4.385640928835107,5.272141355150958,6.154220553632122,7.0319005928253375,7.897036230088752,8.37776899318405,8.84898364785696,9.31784822516029,9.784374445690245,10.248573979824663,10.710458417585297,11.170039315754767,11.627328157467826,12.082336373744516,12.53507534456472,12.985556378754563
55,55,12464476.0,0.010259296331516359,97.47257196656065,62.05761898728211,119.33331220847697,176.32335304397364,233.02917366177442,289.4521800200726,345.6404557845205,402.3204484982662,465.543424102212,534.3469464764281,628.6429216328426,715.3013243098142,850.2457663504225,1141.34625963838,1206.4216440306168,1264.1743542800646,1542.3495475060674,1997.6922191340484,2068.264751722562,2117.3784717974295,2165.9791590987056,0.674482532415773,2.58960053998224,3.1464377732545383,3.7143136097059477,4.6017009273392055,5.484662614203008,6.363220721065336,7.231041804420134,7.789748276857052,8.261434355373359,8.730768011817853,9.19776097128221,9.66242490937172,10.124771442819938,10.584812125057974,11.042558462605069,11.498021895201838,11.951213807069943,12.402145522625105,12.850828323436678
56,56,12465179.0,0.009179656754418739,108.93653507454273,55.857698384141784,106.45127598511033,165.74812738928196,256.98750182148615,348.43769770151437,439.43180629678216,529.9721022295629,587.3524495167936,643.0350567643242,832.5950291068316,891.4337102831333,949.1208502207802,1006.4251895572582,1063.4437318632174,1120.1779050830864,1176.6291321607569,1232.8396594639687,1288.7873091784577,1352.041911455364,1417.9297040268611,0.5143734438693032,0.9788051201918687,1.4409205491332093,1.9007312832581218,2.358248817422692,2.813484584403883,3.266449966287838,3.7171562903056565,4.1656148139023506,4.611755428622312,5.055481722690258,5.4969950346901815,5.936306394975289,6.373093748893614,6.806373852952078,7.237493072780749,7.666462186870422,8.093291909612052,8.517992920481,8.94057583237758
