,index,blocknum,p0vs1,p1vs0,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10
41,41,12429188.0,3657.3438035176646,0.0002734224764535922,1.1850984764746249,4.3217376826066785,8.705489717832782,10.8030828389077,13.36983715383683,15.90823574451235,18.4195476148344,20.964921535096494,23.4849698370993,25.979785162007293,28.3700795468829,23202.828639891548,27997.21993970197,31653.866918977325,33837.61593581359,35613.99024327068,37359.00485870867,38223.36976016641,38896.393249566034,39560.979868652445,39867.98083131711
42,42,12430034.0,3838.319852176582,0.0002605306588592229,2.0490447197054453,4.6573907314528284,7.2369671950217125,9.78904723183917,12.374783688984522,14.934792934142864,17.46917160372265,19.898635690857915,22.238882853959048,24.240981450064172,26.22315983195235,25192.775153059996,36908.82811377352,48646.92632141886,53075.45919947378,58023.11072809272,61831.493047963704,64165.46768658145,66090.5729232028,67982.83864243531,68992.98954728607
43,43,12431129.0,3820.3229744903883,0.00026175797352143897,0.8468151522486478,2.986417952213513,5.5947639639608955,8.17434042752978,10.726420464347237,13.312156921492589,15.872166166650931,18.40654483623072,20.83600892336598,23.176256086467117,25.178354682572238,41920.56349761335,53658.661705258695,58087.19458331362,63034.84611193255,66843.22843180354,69177.20307042128,71102.30830704264,72994.57402627514,74004.72493112591,74677.74842052553
44,44,12431664.0,3901.3939697343108,0.00025631864091595476,0.303915000143418,2.9122611964582403,5.491837842758177,8.043918060488574,10.629654696746842,13.189664119235985,15.72404296438219,18.15350722533704,20.493754560528316,22.495853327011343,24.478031877582218,31946.257148222503,43662.31080975541,55400.40971124721,59828.94327624504,64776.59548497203,68584.97847818422,70918.95378344363,72844.0596800738,74736.32605274825,75746.47760453944
45,45,12432900.0,3987.373834992148,0.00025079163413880634,0.14005586930141795,2.719632515601355,5.271712733331752,7.789780445653989,10.282794227343217,12.750844016687157,15.11463917437251,17.454886509563785,19.456985276046808,21.439163826617687,23.36398645766662,28161.18644393388,44800.590076766915,56516.64373829982,68254.74263979161,72683.27620478945,77630.92841351643,81439.31140672864,83773.28671198804,85698.39260861822,87590.65898129267
46,46,12434391.0,4107.568890141352,0.0002434530075442234,1.4425813361500408,3.9606490484722774,6.453662830161506,8.921712619505447,11.285507777190798,13.625755112382073,15.627853878865098,17.610032429435975,19.534855060484908,21.440510089680274,23.327238185622033,25228.089378911645,35433.827688955884,43639.74138136501,60279.145014198046,71995.19867573095,83733.29757722275,88161.83114222059,93109.48335094757,96917.86634415977,99251.84164941918
47,47,12435263.0,3996.5548899336027,0.00025021550498875137,2.4214355948972637,4.97351581262766,7.491583524949897,9.984597306639126,12.452647095983066,14.816442253668418,17.15668958885969,19.15878835534272,21.140966905913597,23.065789536962527,24.971444566157892,21134.441501452,29340.355193861127,45979.75882669416,57695.81248822707,69433.91138971887,73862.4449547167,78810.09716344369,82618.48015665589,84952.45546191529,86877.56135854547
48,48,12435770.0,4091.5813667663983,0.0002444042804873525,1.9491942332322734,4.46726194555451,6.960275727243738,9.42832551658768,11.792120674273031,14.132368009464306,16.13446677594733,18.11664532651821,20.04146795756714,21.947122986762505,23.833851082704264,23151.11578859195,33356.854098636184,41562.76779104532,58202.17142387835,69918.22508541126,81656.32398690305,86084.85755190089,91032.50976062787,94840.89275384007,97174.86805909948
49,49,12436551.0,4079.325628241944,0.0002451385574803861,2.331197843710602,4.849265556032838,7.342279337722067,9.810329127066009,12.17412428475136,14.514371619942635,16.51647038642566,18.49864893699654,20.42347156804547,22.329126597240833,24.215854693182592,21590.436329801225,31796.174639845463,40002.08833225459,56641.491965087625,68357.54562662053,80095.64452811233,84524.17809311017,89471.83030183715,93280.21329504935,95614.18860030876
50,50,12437167.0,4040.7574520371804,0.0002474783532220777,0.9927096075397419,3.544789825270139,6.062857537592375,8.555871319281604,11.023921108625546,13.387716266310896,15.727963601502172,17.730062367985195,19.712240918556073,21.637063549605006,23.54271857880037,26876.20020319143,35082.11389560056,43277.85274778151,46634.25320458677,50095.87479221111,54524.408357208944,59472.060565935935,63280.44355914813,65614.41886440753,67539.52476103771
51,51,12438227.0,3919.772758791623,0.0002551168298614018,2.3710786754671624,4.950655321767099,7.502735539497497,10.020803251819734,12.513817033508962,14.981866822852902,17.345661980538253,19.68590931572953,21.688008082212555,23.67018663278343,25.595009263832363,19340.855287186667,27536.594139367615,30892.994596172877,34354.61618379721,38783.14974879505,43730.80195752204,47539.184950734234,49873.160255993644,51798.26615262381,53690.532525298266
52,52,12438906.0,3864.121644607378,0.00025879102470688576,1.3319496769834263,3.9402958732982483,6.519872519598185,9.071952737328582,11.590020449650819,14.083034231340047,16.551084020683987,18.91487917836934,21.255126513560615,23.257225280043638,25.239403830614517,19510.88296154221,22867.283418347473,26328.905005971807,30757.438570969643,35705.09077969663,39513.47377290883,41847.44907816824,43772.554974798404,45664.821347472855,46674.97289926404
53,53,12439514.0,3895.936112456499,0.0002566777203565259,0.45577919098646424,3.0641253873012864,5.643702033601223,8.19578225133162,10.713849963653857,13.206863745343085,15.674913534687027,18.038708692372378,20.378956027563653,22.381054794046676,24.363233344617555,22910.504260154357,26266.90471695962,29728.526304583953,34157.05986958179,39104.712078308774,42913.09507152097,45247.07037678038,47172.17627341055,49064.442646085,50074.594197876184
54,54,12440082.0,3827.97088341004,0.0002612350068632649,0.19693203620128996,2.336535022588433,4.944881218903255,7.524457865203192,10.076538082933588,12.594605795255825,15.087619576945054,17.555669366288996,19.919464523974348,22.259711859165623,24.261810625648646,19075.64396292012,22537.265550544453,26965.79911554229,31913.451324269277,35721.83431748147,38055.80962274088,39980.915519371054,41873.181892045504,42883.33344383668,43556.35757373988
55,55,12440841.0,3760.8152371387678,0.00026589979484363107,2.1299027566908535,4.269505743077996,6.877851939392818,9.457428585692755,12.009508803423152,14.52757651574539,17.020590297434616,19.48864008677856,21.852435244463912,24.192682579655184,26.19478134613821,11740.954037164845,15202.57562478918,19631.109189787017,24578.761398514005,28387.1443917262,30721.11969698561,32646.225593615778,34538.49196629023,35548.64351808141,36221.66764798461
56,56,12441402.0,3778.5317842147883,0.0002646530602647316,1.6196467378492756,3.7592497242364185,6.36759592055124,8.947172566851178,11.499252784581575,14.01732049690381,16.51033427859304,18.978384067936982,21.34217922562233,23.682426560813607,25.684525327296633,13664.525224760278,17126.146812384613,21554.680377382447,26502.332586109438,30310.715579321633,32644.690884581043,34569.79678121121,36462.06315388566,37472.214705676844,38145.238835580036
57,57,12441919.0,3778.153968817907,0.000264679525570758,1.625593262739464,3.765196249126607,6.373542445441429,8.953119091741366,11.505199309471763,14.023267021794,16.516280803483227,18.98433059282717,21.348125750512523,23.688373085703795,25.69047185218682,13642.056195320585,17103.67778294492,21532.211347942753,26479.863556669745,30288.24654988194,32622.22185514135,34547.32775177152,36439.59412444597,37449.745676237144,38122.76980614034
58,58,12442556.0,3755.1785247051416,0.0002662989238517017,0.04885240903098151,2.228969538296299,4.368572524683442,6.976918720998264,9.5564953672982,12.108575585028598,14.626643297350835,17.119657079040064,19.587706868384004,21.951502026069356,24.29174936126063,10024.600667509236,14453.134232507071,19400.78644123406,23209.169434446256,25543.144739705665,27468.250636335833,29360.517009010287,30370.668560801463,31043.692690704658,31708.27994392183
59,59,12443893.0,3816.1231395393825,0.0002620460513023967,0.5425820388527517,2.6821850252398947,5.2905312215547164,7.870107867854654,10.42218808558505,12.940255797907287,15.433269579596516,17.901319368940456,20.26511452662581,22.605361861817084,24.607460628300107,17754.496290045416,21216.11787766975,25644.651442667582,30592.303651394574,34400.686644606765,36734.661949866175,38659.76784649635,40552.0342191708,41562.18577096198,42235.20990086517
60,60,12444430.0,3856.40151002629,0.00025930909875439365,1.5417344699106157,4.1500806662254375,6.729657312525375,9.281737530255771,11.799805242578008,14.292819024267237,16.76086881361118,19.12466397129653,21.464911306487807,23.46701007297083,25.44918862354171,18701.020898098184,22057.421354903447,25519.04294252778,29947.576507525613,34895.228716252604,38703.6117094648,41037.58701472421,42962.69291135438,44854.95928402883,45865.11083582001
61,61,12444955.0,3839.471463285669,0.00026045251529079977,2.017407331905833,4.625756137162006,7.205335366445173,9.75741558417557,12.275483296497807,14.768497078187035,17.236546867530976,19.600342025216328,21.940589360407603,23.942688126890626,25.924866677461505,16870.600186499298,20227.010549692597,23688.641945139556,28117.18522037544,33064.84704272676,36873.23955391093,39207.224282441486,41132.33950858454,43024.615117946196,44034.77581452255
62,62,12445461.0,3823.7626408046553,0.0002615225090931807,0.317710516121144,2.4573161376685904,5.065664942924764,7.6452441722079305,10.197324389938327,12.715392102260564,15.208405883949792,17.676455673293734,20.040250830979087,22.38049816617036,24.382596932653385,18613.55516299944,22075.1865584464,26503.729833682282,31451.391656033604,35259.78416721777,37593.768895748326,39518.88412189138,41411.159731253036,42421.3204278294,43094.35361153028
63,63,12446403.0,3700.013866085145,0.0002702692574117472,0.7228895830340596,2.9030093739421847,5.0426149954896315,7.650963800745805,10.23054303002897,12.782623247759368,15.300690960081605,17.79370474177083,20.261754531114775,22.625549688800128,24.9657970239914,7512.119012608974,11940.662287844858,16888.324110196176,20696.716621380343,23030.7013499109,24955.816576053956,26848.09218541561,27858.25288199197,28531.28606569285,29195.88228262525
64,64,12446938.0,3520.6268356587407,0.0002840403276687775,0.3922675129308483,1.6431282732228087,2.6015208646691494,3.512382088557081,5.692501879465206,7.832107501012652,10.440456306268826,13.020035535551992,15.57211575328239,18.090183465604625,20.583197247293853,12368.485354965507,14702.470083496068,16627.585309639122,18519.860919000777,19530.021615577134,20203.054799278016,20867.651016210413,21174.6614812258,21478.61728751773,21779.445702708043
65,65,12447509.0,3430.274722457509,0.00029152184035090414,0.6473750679172869,2.0730927711872806,3.323953531479241,4.282346122925582,5.193207346813513,7.373327137721638,9.512932759269084,12.121281564525258,14.700860793808424,17.252941011538823,19.77100872386106,7755.439300966464,9680.554527109518,11572.830136471173,12582.990833047532,13256.024016748412,13920.62023368081,14227.630698696197,14531.586504988127,14832.41492017844,15130.25019135062
66,66,12448010.0,3523.092013898571,0.0002838415789468477,0.34301570676428544,1.593876467056246,2.552269058502587,3.463130282390518,5.643250073298644,7.78285569484609,10.391204500102264,12.97078372938543,15.522863947115827,18.040931659438062,20.53394544112729,12541.956044626028,14875.940773156586,16801.055999299642,18693.331608661294,19703.492305237654,20376.525488938536,21041.121705870934,21348.13217088632,21652.08797717825,21952.916392368563
67,67,12448533.0,3528.733190804798,0.0002833878182135754,0.22782634192953533,1.4786871022214958,2.4370796936678367,3.347940917555768,5.528060708463893,7.66766633001134,9.896322190432368,12.099986296818527,14.279891624454596,16.4294874622777,18.55769554124655,12948.136132139607,15282.120860670166,17207.23608681322,19099.511696174875,20109.672392751232,20782.705576452114,21447.30179338451,21754.3122583999,22058.268064691827,22359.096479882144
68,68,12449215.0,3402.603102112816,0.0002938926374865934,1.1001073243834212,2.525825027653415,3.7766857879453752,4.457803535635832,5.094148713032017,7.002483799240178,8.873008887917887,10.835261475604293,12.77517293561541,14.693949869639043,16.585015453970474,6208.675365032544,8133.790591175598,10026.066200537252,11036.22689711361,11709.26008081449,12373.85629774689,12680.866762762276,12984.822569054206,13285.65098424452,13583.4862554167
69,69,12449797.0,3282.622192154951,0.00030463450907931855,0.45869768203944333,1.158704805733197,2.2782991316651198,3.7040168349351132,4.954877595227074,5.63599534291753,6.272340520313716,8.180675606521875,10.051200695199585,12.013453282885992,13.95336474289711,4244.325142778151,5254.485839354509,5927.51902305539,6592.115239987788,6899.125705003175,7203.081511295105,7503.9099264854185,7801.7451976575985,8096.617104618772,8388.555134814427
70,70,12450299.0,3404.645174432606,0.00029371636360510107,1.0652750164634928,2.4909927197334865,3.741853480025447,4.4229712277159035,5.059316405112089,6.9676514913202485,8.838176579997958,10.800429167684365,12.740340627695483,14.659117561719116,16.550183146050546,6327.2380910389265,8252.35331718198,10144.628926543635,11154.789623119994,11827.822806820874,12492.419023753273,12799.42948876866,13103.385295060589,13404.213710250902,13702.048981423082
71,71,12450916.0,3503.418818620909,0.0002854354708277903,0.7439086030787699,1.9947693633707304,2.675887111061187,3.312232288457373,5.220567374665532,7.091092463343242,9.053345051029648,10.993256511040766,12.912033445064399,14.803099029395828,16.675349144333616,11133.445419951053,13467.430148481613,15392.545374624668,17284.820983986323,18294.98168056268,18968.01486426356,19632.61108119596,19939.621546211347,20243.577352503275,20544.405767693588
72,72,12451505.0,3503.769160502771,0.00028540693013477686,0.7351110298625892,1.98597179015455,2.667089537845006,3.3034347152411923,5.211769801449352,7.082294890127061,9.044547477813468,10.984458937824586,12.903235871848219,14.794301456179648,16.666551571117434,11164.270122041748,13498.254850572308,15423.370076715362,17315.645686077016,18325.806382653376,18998.839566354254,19663.435783286655,19970.44624830204,20274.40205459397,20575.230469784285
73,73,12452149.0,3473.4200960814755,0.00028790067781554724,1.3556998500211739,2.6065606103131342,3.287678358003591,3.9240235353997766,5.832358621607937,7.702883710285645,9.665136297972053,11.60504775798317,13.523824692006803,15.414890276338232,17.28714039127602,8999.155767893973,11333.140496424532,13258.255722567586,15150.531331929242,16160.6920285056,16833.72521220648,17498.32142913888,17805.331894154268,18109.287700446195,18410.11611563651
74,74,12452695.0,3395.4654895891495,0.00029451042959090706,0.06297732071620342,1.204345358199358,2.6516201318432935,3.9238234766674993,4.626071457417463,5.283336628717069,7.212383561966699,9.103414421360196,11.085968754291308,13.045979963751291,14.984656661275803,6622.497334735197,8586.649174809476,9667.9709570723,10411.457197903137,11145.805486068872,11521.874013231742,11894.200775412566,12262.71987876442,12627.572337962767,12988.794633696487
75,75,12453209.0,3236.017045968959,0.0003090218579799139,0.3004761617314032,0.9117321936379889,1.6337318474252809,2.7750998849084354,4.222374658552371,5.494578003376577,6.19682598412654,6.854091155426146,8.783138088675777,10.674168948069273,12.656723281000385,4052.15781392749,4795.644054758327,5529.992342924062,5906.060870086932,6278.387632267756,6646.906735619609,7011.759194817956,7372.981490551677,7730.60974536247,8084.679716213888
76,76,12453745.0,3357.314595557132,0.00029785710321080417,0.4717105342093764,1.6130785716925309,3.0603533453364666,4.332556690160672,5.034804670910635,5.692069842210242,7.621116775459872,9.512147634853369,11.494701967784481,13.454713177244464,15.393389874768976,5242.436528079703,7206.588368153982,8287.910150416807,9031.396391247645,9765.74467941338,10141.81320657625,10514.139968757074,10882.659072108925,11247.511531307273,11608.733827040995
77,77,12454312.0,3419.657866280834,0.0002924269149438579,0.8354540049958875,2.282728778639823,3.5549321234640288,4.257180104213992,4.914445275513598,6.843492208763228,8.734523068156724,10.717077401087838,12.67708861054782,14.615765308072332,16.526532659917955,7333.144715733998,9330.858505169526,11295.010345243803,12376.332127506628,13119.818368337466,13854.166656503201,14230.235183666071,14602.561945846895,14971.081049198749,15335.933508397095
78,78,12454943.0,3242.81948170713,0.0003083736253716985,0.23544587600541755,0.8467019079120033,1.5687015616992952,2.7100695991824497,4.157344372826385,5.429547717650591,6.131795698400554,6.78906086970016,8.71810780294979,10.609138662343286,12.5916929952744,4262.835871409588,5006.322112240425,5740.67040040616,6116.738927569029,6489.065689749855,6857.584793101707,7222.437252300055,7583.6595480337755,7941.2878028445675,8295.357773695987
79,79,12455489.0,3366.7277780793024,0.0002970243114132898,0.37007651240433626,1.5114445498874909,2.9587193235314264,4.230922668355632,4.933170649105595,5.590435820405202,7.519482753654832,9.410513613048328,11.39306794597944,13.353079155439424,15.291755852963936,5584.13776766125,7548.289607735528,8629.611389998354,9373.09763082919,10107.445918994925,10483.514446157795,10855.84120833862,11224.360311690472,11589.21277088882,11950.43506662254
80,80,12455993.0,3367.0644508571104,0.0002969946119520946,0.3642871713014314,1.505655208784586,2.9529299824285213,4.225133327252728,4.9273813080026905,5.584646479302297,7.513693412551927,9.404724271945422,11.387278604876537,13.347289814336518,15.28596651186103,5603.630925662305,7567.782765736583,8649.104547999408,9392.590788830246,10126.939076995981,10503.00760415885,10875.334366339675,11243.853469691527,11608.705928889874,11969.928224623596
81,81,12456926.0,3514.295723615036,0.00028455203507214645,0.5285111118825395,1.8007144567067452,2.5029624374567083,3.1602276087563146,5.089274542005945,6.980305401399441,8.962859734330555,10.922870943790537,12.861547641315049,14.77231499316067,16.664070849622473,12113.577019470164,14520.889900876098,16518.603690311626,18482.755530385904,19564.07731264873,20307.563553479566,21041.911841645302,21417.98036880817,21790.307130988997,22158.82623434085
82,82,12457516.0,3501.667634601826,0.0002855782171096058,0.790339702917125,2.067061125608566,2.773782230884354,3.4310474021839603,5.36009433543359,7.251125194827086,9.2336795277582,11.193690737218182,13.132367434742694,15.043134786588316,16.934890643050117,11242.494157907597,13665.33010326349,15663.04389269902,17627.195732773296,18708.51751503612,19452.00375586696,20186.352044032694,20562.420571195566,20934.74733337639,21303.26643672824
83,83,12458258.0,3494.322215223665,0.0002861785314597818,0.9489979493510626,2.2257193720425037,2.9324404773182917,3.589705648617898,5.5187525818675285,7.409783441261024,9.392337774192137,11.35234898365212,13.291025681176633,15.201793033022254,17.093548889484055,10687.483165854954,13110.319111210849,15108.032900646376,17072.184740720655,18153.50652298348,18896.992763814316,19631.341051980053,20007.40957914292,20379.736341323747,20748.2554446756
84,84,12458854.0,3366.391138965406,0.00029705401384443113,0.3744322605040052,1.5204096424692468,2.9722478991530075,4.248969321844449,4.955690427120237,5.612955598419843,7.542002531669473,9.433033391062969,11.415587723994083,13.375598933454064,15.314275630978576,5600.633726292179,7564.785566366458,8646.107348629283,9389.59358946012,10123.941877625855,10500.010404788723,10872.33716696955,11240.856270321401,11605.708729519749,11966.93102525347
85,85,12459399.0,3347.5929724694442,0.0002987220991990321,0.6061899609928353,1.7850339382416587,3.2694117785335237,4.57834902655527,5.3169654206329025,6.005808532668103,7.96611921682606,9.888102762696914,11.901301813361988,13.891652835530651,15.860367474528003,5154.198860152203,7226.8451560193225,8415.581909666073,9265.414379514094,10105.0507849594,10481.11931212227,10853.446074303094,11221.965177654947,11586.817636853295,11948.039932587015
86,86,12460123.0,3386.3105552290785,0.00029530664234437046,0.1670488181682094,1.345892795417033,2.830270635708898,4.139207883730645,4.877824277808276,5.566667389843477,7.526978074001434,9.448961619872287,11.462160670537362,13.452511692706025,15.421226331703378,6632.826014835786,8705.472310702904,9894.209064349656,10744.041534197675,11583.677939642981,11959.746466805851,12332.073228986676,12700.592332338529,13065.444791536876,13426.667087270596
87,87,12460632.0,3401.582525304347,0.0002939808140949124,1.1767767119272277,2.6611545522190925,3.9700918002408394,4.708708194318471,5.397551306353672,7.357861990511629,9.279845536382483,11.293044587047557,13.283395609216221,15.252110248213572,17.19261667406762,6550.489209725645,8657.787788703783,10730.434084570903,11919.170838217653,12769.003308065674,13608.63971351098,13984.70824067385,14357.035002854675,14725.554106206528,15090.406565404874
88,88,12461247.0,3410.778747632933,0.0002931881760709328,1.0162080052663063,2.500585845558171,3.809523093579918,4.54813948765755,5.236982599692751,7.1972932838507075,9.119276829721562,11.132475880386636,13.1228269025553,15.091541541552651,17.032047967406697,7097.437230579594,9204.735809557733,11277.382105424851,12466.118859071603,13315.951328919624,14155.587734364928,14531.656261527798,14903.983023708623,15272.502127060476,15637.354586258823
89,89,12461816.0,3377.180304619556,0.0002961050076693052,0.27052727108413427,1.4493712483329577,2.9337490886248228,4.242686336646569,4.9813027307242015,5.6701458427594025,7.630456526917359,9.552440072788213,11.565639123453288,13.55599014562195,15.524704784619303,6282.863621077671,8355.509916944791,9544.246670591541,10394.079140439562,11233.715545884868,11609.784073047738,11982.110835228563,12350.629938580414,12715.482397778762,13076.704693512484
90,90,12462365.0,3141.9535045735824,0.0003182733285340953,4.058645027557691,8.487756553272707,12.877029279016842,17.344111320939845,22.193299391317844,23.656120161235766,24.943714824725266,25.661200985743392,26.329124103875174,28.26872294099166,30.170200716146727,14403.492129299113,15173.376463511084,15480.38692852647,15784.3427348184,16085.171150008713,16383.006421180893,16677.878328142066,16969.81635833772,17258.849700785686,17545.00725734754
91,91,12462904.0,2968.1758924355827,0.0003369072576017166,15.518436927899083,34.594421975003485,53.481178178637876,76.1280147948489,98.82171388770806,121.2938471824534,143.66387152205505,166.23787342013028,185.24915202415033,186.52619992295695,187.23324425602135,123136.651597697,178540.84825164368,178805.56595400628,179067.64980121094,179327.12600186878,179584.0204993468,179838.35898178586,180090.16628872842,180109.76126507221,180129.1612778847
92,92,12463411.0,2928.9624610319743,0.00034141782740625007,9.22599794299632,28.339756581131613,47.41574162823601,66.30249783187041,88.94933444808142,111.64303354094059,134.11516683568593,156.48519117528758,179.05919307336282,198.07047167738284,199.34751957618946,140735.92441812932,141000.64212049195,141262.72596769658,141522.20216835444,141779.09666583248,142033.43514827153,142285.24245521406,142304.83743155785,142324.23744437037,142343.44443312482
93,93,12463913.0,2982.158453293385,0.0003353275876054263,11.028136593863257,30.104121640967662,48.990877844602046,71.63771446081306,94.33141355367223,116.80354684841758,139.17357118801922,161.74757308609446,180.75885169011448,182.0358995889211,182.74294392198553,136496.5627068728,191900.75936081947,192165.4770631821,192427.56091038673,192687.0371110446,192943.93160852263,193198.27009096168,193450.0773979042,193469.672374248,193489.07238706053
94,94,12464457.0,2844.9619875817284,0.00035149854527582596,18.21221066321871,37.51805642220356,56.631815060338845,75.70780010744325,94.59455631107764,117.24139292728864,139.93509202014783,162.40722531489317,184.77724965449482,207.35125155257006,226.36253015659008,59329.77831800627,59591.86216521092,59851.33836586878,60108.23286334681,60362.57134578586,60614.3786527284,60633.9736290722,60653.37364188471,60672.580630639146,60691.59651660135
95,95,12465382.0,2470.095393852135,0.0004048426641695369,0.007925698143403576,0.10784954615291392,0.206779416006656,0.304724966282051,0.4016959899433219,0.4977021841826465,0.5927531484070779,0.686858385671433,0.7800632460236858,0.8723407471968688,1.1161018338752846,39.01273506646207,58.219723820897606,77.23560978309959,96.06229352740779,114.70165827681541,133.15556708265015,151.42586592626006,169.51438138749035,187.42292174250562,205.15327817650206
96,96,12466081.0,2827.378667026206,0.00035368449640733293,0.02314358452099896,0.11724882178535401,0.21045368213760676,0.30273118331078985,0.5464922699892056,0.7883991769520163,4.975896575201264,9.393920619654551,13.772216181146815,18.228430277843817,23.066858535526357,728.5830045413148,988.0592051991796,1244.9537026772196,1499.2921851162666,1751.0994920587984,1770.6944684025937,1790.0944812151013,1809.3014699695368,1828.3173559317388,1847.144039676047
97,97,12466914.0,2613.9276608342893,0.0003825660575782075,0.01654242631438381,0.1144879765897788,0.2114590002510497,0.3074651944903743,0.4025161587148058,0.49662139597916083,0.5898262563314136,0.6821037575045967,0.9258648441830124,1.1677717511458232,5.35526914939507,719.725108490194,739.3200848339892,758.7200976464967,777.9270864009322,796.9429723631342,815.7696561074424,834.40902085685,852.8629296626848,871.1332285062947,889.221743967525
98,98,12467425.0,2658.7420333331133,0.0003761177231423076,0.0927140358009,0.38082918880084726,0.6660776918879926,0.9484880663105129,1.22808854703994,1.5049430375084714,1.779042912476997,2.202817303044588,2.444724210007399,6.632221608256646,11.050245652709934,2042.5966382442653,2790.754290889354,3301.7610930703236,3807.683546644852,4308.572230087243,4327.5881160494455,4346.414799793753,4365.054164543161,4383.508073348996,4401.778372192605
99,99,12468098.0,2452.6206988477907,0.00040772713060351605,0.07359126407951379,0.2804686180537047,0.5773575069338099,0.8712926796586042,1.1623032943534972,1.4504184473534445,1.73566695044059,2.01807732486311,2.2976778055925373,2.5745322960610686,2.8486321710295943,1336.6815994893936,1355.6974854515956,1374.5241691959038,1393.1635339453114,1411.6174427511462,1429.887741594756,1447.9762570559865,1465.8847974110017,1483.615153844998,1501.1372126363474
100,100,12468664.0,2480.491090412018,0.0004031459753535727,0.16318418277586463,0.46007307165596983,0.7540082443807642,1.0450188590756573,1.3331340120756046,1.6183825151627498,1.9007928895852702,2.180393370314697,2.4572478607832284,2.731347735751754,3.155122126319345,1125.082830927135,1625.9715143695264,1644.9874003317284,1663.8140840760366,1682.4534488254442,1700.907357631279,1719.1776564748889,1737.2661719361192,1755.1747122911345,1772.905068725131
