,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,LINK-slippagemap_12,LINK-slippagemap_13,LINK-slippagemap_14,LINK-slippagemap_15,LINK-slippagemap_16,LINK-slippagemap_17,LINK-slippagemap_18,LINK-slippagemap_19,LINK-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
25,25,12444421.0,0.011471648792766943,87.17142740898029,44.70702933834736,88.78979515031537,132.65270531616804,176.29685949308893,219.7233487383896,262.93325888088754,305.9276701138674,357.2206770649471,403.07402466247737,428.162678635553,453.1262071869821,477.965236107181,502.680386453396,527.2722763017372,551.7415186844424,576.1147572095293,600.3664395915936,624.4971704996926,648.507557549343,672.3777953493757,0.6050135612627471,1.110260622056517,1.6129878933950788,2.113207962170726,2.6109332668149112,3.106176273652514,3.5989493823627474,4.089264874877867,4.577135048816447,5.062572121286317,5.545588129804248,6.026195207965311,6.504405395015539,6.848692891787682,6.994449324510633,7.139478830074402,7.283785034493813,7.427371545045096,7.570241950383647,7.712399820677025
26,26,12445097.0,0.01151532180073003,86.84082106473166,45.484443817358176,89.47913462973875,133.2544125993803,176.81136880556284,220.1510966735829,263.2746804573339,307.40116259592463,362.2419494600098,396.2423962945392,421.2809243758646,446.1945787725294,470.9839818339622,495.6497549752583,520.1925109020489,544.6232942780732,568.9478375549169,593.151066596738,617.2335876618223,641.190894728745,665.0083394514663,0.5962429141114614,1.1025014437894038,1.6062351289944536,2.107456560074757,2.6061782715477726,3.102412691790583,3.5961722750657175,4.087469360474455,4.576316212333056,5.062725061822615,5.54670800929212,6.028277253464151,6.50744475937163,6.984222520674314,7.130270743257617,7.2755905839829955,7.420185675691214,7.564059631530542,7.707216049552401,7.849658506889349
27,27,12445678.0,0.011593888886046465,86.2523360219128,46.028862836343606,89.86985197332221,133.49218975023848,176.89697338372895,220.08528736312454,263.0582070676799,315.54354519785915,358.4314444574331,383.5075554728453,408.4586078789912,433.2852206993901,457.9880161195546,482.56761323841835,507.0272349026231,531.3882893490977,555.6278490110561,579.7465193621923,603.7449035535892,627.6006559786217,651.33488841285,0.5901778527247318,1.0982113107723015,1.6037110914720702,2.1066897901676302,2.6071599488914283,3.1051341885323294,3.600624887091088,4.0936444005079355,4.584205151481567,5.0723193026243445,5.557999120538469,6.0412566936345495,6.522104113308319,7.000553470955584,7.37793868472496,7.523768010645928,7.668870045668834,7.813248417902667,7.956906735363949,8.099848589068142
28,28,12446472.0,0.011366598846948212,87.977064508482,45.7584319825169,90.04000482290968,134.10073254142642,177.94172167840503,221.5640594553213,264.96884308881175,308.15715706820737,351.1300767727627,403.61541490294195,446.50331416251595,471.5794251779281,496.530477584074,521.357090404473,546.0598858246374,570.6394829435012,595.0991046077058,619.4601590541805,643.6997187161389,667.8183890672752,691.816773258672,0.5926370769102518,1.0956157756058118,1.5960859343296099,2.094060173970511,2.5895508725292697,3.082570385946117,3.573131136919748,4.061245288062526,4.5469251059766504,5.030182679072731,5.511030098746501,5.989479456393765,6.3668646701631415,6.512693996084109,6.657796031107016,6.802174403340849,6.945832720802131,7.088774574506323,7.231003540152445,7.372523169232532
29,29,12447093.0,0.011467061280185323,87.20630121057822,46.227323502855526,90.31008931482354,134.1729994806762,177.8171536575971,221.24364290289776,264.4535530453957,307.44796427837554,358.7409712294553,404.59431882698556,429.6829728000612,454.64650135149026,479.48553027168913,504.20068061790414,528.7925704662454,553.2618128489506,577.6350513740375,601.8867337561016,626.0174646642008,650.0278517138512,673.8980895138839,0.5875761042736025,1.0928231650673725,1.595550436405934,2.095770505181581,2.5934958098257668,3.0887388166633696,3.581511925373603,4.071827417888723,4.559697591827303,5.045134664297173,5.528150672815103,6.008757750976167,6.486967938026394,6.831255434798537,6.9770118675214885,7.122041373085257,7.266347577504669,7.409934088055952,7.552804493394502,7.69496236368788
30,30,12447764.0,0.011316698169007806,88.36499702171302,47.67362616390364,92.0438491213249,136.19278096839972,180.12153308000276,223.83120110205564,267.3228761238782,310.59764777569904,353.6565965407236,401.36902869891384,456.1276204403316,481.25393169523477,506.2549331960071,531.1312473215737,555.8834958242372,580.5122994259552,605.0182700835043,629.4202605416393,653.7083455016573,677.8752979518713,701.9217248372847,0.570811568440202,1.0727853593010492,1.5722556693142187,2.069234977390729,2.563735744363088,3.0557702710317196,3.545350876380707,4.032489848342496,4.5171992994690235,4.999491394653589,5.479378160251525,5.95687157256569,6.20196510596611,6.347503079418868,6.492315215721667,6.636405133028495,6.779776436293509,6.922432706979768,7.064377512163014,7.205614400219398
31,31,12448358.0,0.011352967790143083,88.08269507011407,46.706253845703856,91.00997175495397,135.09273756692198,178.95564773277462,222.59980190969551,266.0262911549962,309.2362012974942,352.230612530474,403.5236194815537,449.376967079084,474.4656210521596,499.4291496035887,524.2681785237876,548.9833288700025,573.5752187183438,598.044461101049,622.417699626136,646.6693820082002,670.8001129162992,694.8104999659497,0.5818388250548552,1.084566096393417,1.5847861651690638,2.0825114698132494,2.5777544766508522,3.0705275853610856,3.5608430778762052,4.048713251814785,4.5341503242846555,5.017166332802586,5.497773410963649,5.975983598013877,6.32027109478602,6.466027527508971,6.61105703307274,6.755363237492151,6.898949748043434,7.041820153381985,7.183978023675363,7.325426915312845
32,32,12449099.0,0.011153798070136016,89.6555589147227,45.79718055911233,90.50141168906694,134.98269295088988,179.24213355777164,223.28083923244023,267.09991166155277,310.70044799028085,354.0835331932769,397.25025781585396,440.2016959238763,493.87877053995595,533.8027050133808,558.8662840599533,583.8048631252816,608.6190663022255,633.3095148547012,657.8768269718761,682.3268285373733,706.6757078962554,730.9031516984494,0.5914730299021306,1.0896962857332706,1.585434761141822,2.0787008604015353,2.569506917104623,3.0578651892506628,3.54378790092428,4.027287144486453,4.508375062832146,4.987063657997404,5.397563173294559,5.543465428676767,5.688640029218238,5.833090605107819,5.9768207650892125,6.119834105530403,6.262134198621571,6.403724603009175,6.544608857973138,6.684790483574794
33,33,12449917.0,0.011317829838824707,88.35616140557246,47.08274212594355,91.4529650833648,135.60189693043964,179.53064904204265,223.24031706409554,266.7319920859181,310.00676373773894,353.0657125027636,400.7781446609537,455.5367364023715,480.66304765727466,505.66404915804696,530.5403632836136,555.2926117862771,579.9214153879951,604.4273860455442,628.8293765036792,653.1174614636972,677.2844139139112,701.3308407993246,0.577498939544902,1.0794727304057492,1.5789430404189186,2.075922348495429,2.570423115467788,3.0624576421364194,3.552038247485407,4.039177219447196,4.523886670573724,5.006178765758288,5.486065531356225,5.963558943670391,6.208652477070809,6.354190450523568,6.499002586826367,6.643092504133195,6.786463807398209,6.929120078084468,7.071064883267714,7.212301771324098
34,34,12450446.0,0.011312172621183727,88.40034832277499,44.94315821028815,89.33557038578614,133.50658252584964,177.4573033646636,221.18882978860478,264.7022541291813,307.99866726386466,351.0791474087649,397.5968597724746,452.38283959257046,480.4657180883643,505.47922091082813,530.3679752112994,555.1326035360157,579.7737217858628,604.2919503097457,628.7035323946758,653.0037643038421,677.1828039772809,701.2412557823725,0.6016747050801885,1.1033975891752974,1.6026182569673415,2.099349140281078,2.593602697498928,3.085391318805734,3.5747272285897034,4.061622664553933,4.54608987495581,5.028140880428939,5.5077877490079645,5.985042499189727,6.197104430324717,6.342569656908517,6.487309407780909,6.631327303400789,6.774626941971472,6.917211905507521,7.059085760034015,7.200252049709106
35,35,12451021.0,0.01112817509342031,89.86199368765001,47.04723695707548,91.79619417615504,136.32197598294707,180.62569389219718,224.7084597041652,268.57136987001786,312.21552404693875,355.64201329223937,398.85192343473733,441.8463346677172,493.1393416187969,538.9926892163272,564.0813431894028,589.0448717408319,613.8839006610308,638.5990510072457,663.190940855587,687.6601832382922,712.0334217633792,736.2851041454434,0.5774786029616475,1.075203907605833,1.5704469144434359,2.0632200231536695,2.553535515668789,3.041405689607369,3.5268427620772393,4.009858770595169,4.490465848756234,4.96867603580646,5.312963532578603,5.458719965301555,5.603749470865323,5.748055675284735,5.891642185836019,6.034512591174569,6.176670461467946,6.318119353105429,6.458862801337319,6.598904323451756
36,36,12451634.0,0.01125575573861061,88.84343470334034,45.144542225683814,89.64806706151721,133.92963990191,177.99036762042675,221.83135675740536,265.45369453432164,308.85847816781205,352.04679214720767,395.019711851763,447.5050499819423,490.39294924151625,515.4690602569284,540.4201126630743,565.2467254834733,589.9495209036377,614.5291180225015,638.9887396867063,663.3497941331808,687.5893537951392,711.7080241462755,0.5991719533937344,1.0996421121175324,1.5976163517584336,2.093107050317192,2.5861265637340396,3.0766873147076708,3.564801465850449,4.050481283764572,4.533738856860653,5.0145862765344225,5.4930356341816875,5.870420847951064,6.016250173872032,6.161352208894938,6.305730581128771,6.449388898590053,6.592330752294246,6.734559717940368,6.876079347020455,7.016893180579479
37,37,12452168.0,0.011243381832878908,88.94121136006518,111.11941198132007,155.6451937881121,199.9489116973622,244.03167750933022,287.8945876751829,331.5387418521038,374.96523109740446,418.1751412399024,461.16955247288223,512.4625594239619,558.3159070214922,583.4045609945679,608.3680895459969,633.2071184661959,657.9222688124108,682.5141586607521,706.9834010434573,731.3566395685442,755.6083219506083,779.7390528587075,0.5963038779786576,1.0965239467543046,1.59424925139849,2.089492258236093,2.5822653669463262,3.0725808594614463,3.5604510334000263,4.045888105869897,4.528904114387826,5.00951119254889,5.487721379599118,5.832008876371261,5.977765309094212,6.122794814657981,6.267101019077392,6.410687529628675,6.553557934967226,6.695715805260604,6.8371646968980855,6.977908145129976
38,38,12452997.0,0.011252379687121832,88.87009039914321,96.65024437568599,141.15376921151937,185.43534205191216,229.4960697704289,273.33705890740754,316.9593966843238,360.36418031781426,403.5524942972098,446.5254140017652,499.01075213194446,541.8986513915185,566.9747624069306,591.9258148130765,616.7524276334753,641.4552230536399,666.0348201725037,690.4944418367083,714.855496283183,739.0950559451414,763.2137262962776,1.0056065648954322,1.5060767236192303,2.0040509632601315,2.49954166181889,2.9925611752357373,3.4831219262093684,3.9712360773521467,4.45691589526627,4.940173468362351,5.421020888036121,5.899470245683386,6.2768554594527615,6.42268478537373,6.567786820396636,6.7121651926304695,6.855823510091751,6.998765363795943,7.140994329442066,7.282513958522152,7.423327792081176
39,39,12453541.0,0.011441862733839122,87.3983566541588,47.30300529362371,91.42987314029452,135.33666474404063,179.02448583379922,222.4944225063558,265.74755961343067,308.78498356668655,357.69153977659363,409.480232225306,434.59398529971884,459.58249032338426,484.44636888706566,509.1862457436983,533.8027369369439,558.2964610093547,582.6888603367759,606.9648053649812,631.1196790734558,655.1540874434639,679.0533180824809,0.5752084062817328,1.8197962120847773,2.3220210291928347,2.8217411052650245,3.318968966285808,3.81371702970873,4.305997644656901,4.795823087067477,5.283205647839937,5.768157536528846,6.2506908291723,6.730817556370716,7.208549794080423,7.486691434912385,7.632302192010898,7.777186747347359,7.921348725666461,8.064791728249348,8.207519340448224,8.349535133404085
40,40,12454071.0,0.0112097039133846,89.20842224975995,111.3603158223223,155.95293365514027,200.32315661256152,244.47208845963635,288.40084057123937,332.11050859329225,375.60218361511477,418.8769552669357,461.93590403196026,509.6483361901504,564.4069279315682,589.5332391864714,614.5342406872437,639.4105548128103,664.1628033154739,688.7916069171919,713.2975775747409,737.699568032876,761.9876529928939,786.1546054431079,0.5934734451687377,1.0929437551819072,1.5899230632584176,2.0844238302307767,2.576458356899408,3.0660389622483954,3.553177934210184,4.037887385336712,4.520179480521277,5.000066246119213,5.477559658433379,5.722653191833798,5.868191165286556,6.013003301589356,6.1570932188961836,6.300464522161198,6.4431207928474565,6.5850655980307025,6.726302486087087,6.8668349868518614
41,41,12454593.0,0.011245630621679301,88.9234257856738,113.53736971786616,158.04089455369956,202.32246739409234,246.3831951126091,290.22418424958767,333.846522026504,377.25130565999444,420.43961963939,463.41253934394535,515.8978774741246,558.7857767336986,583.8618877491108,608.8129401552567,633.6395529756555,658.3423483958201,682.9219455146838,707.3815671788885,731.7426216253632,755.9821812873216,780.1008516384578,0.8156294031395415,1.3160995618633395,1.8140738015042408,2.309564500062999,2.8025840134798465,3.2931447644534777,3.781258915596256,4.266938733510379,4.750196306606461,5.23104372628023,5.709493083927494,6.086878297696871,6.232707623617839,6.377809658640746,6.522188030874578,6.665846348335861,6.808788202040053,6.9510171676861745,7.092536796766262,7.233350630325286
42,42,12455297.0,0.011267016560790228,88.75464011298689,66.76025505840583,111.24153632022879,155.50097692711054,199.53968260177913,243.35875503089167,286.9592913596197,330.34237656261575,373.50910118519283,416.46053929321516,470.1376139092948,510.0615483827197,535.1251274292922,560.0637064946205,584.8779096715645,609.5683582240401,634.135670341215,658.5856719067123,682.9345512655943,707.1619950677883,731.2686096778967,1.3422324211781067,1.8429528824917953,2.3411761383229353,2.8369146137314867,3.3301807129912,3.820986769694288,4.309345041840327,4.7952677535139445,5.278766997076118,5.75985491542181,6.238543510587069,6.6490430258842235,6.794945281266433,6.940119881807902,7.084570457697484,7.228300617678877,7.3713139581200675,7.513614051211236,7.65520445559884,7.7960887105628025
43,43,12455923.0,0.011422429062159957,87.54705278168758,45.81858862871224,89.98960076877573,133.9403216075897,177.67184803153089,221.18527237210745,264.48168550679077,307.56216565169103,354.0798780154007,408.86585783549657,436.9487363312904,461.96223915375424,486.8509934542255,511.6156217789418,536.2567400287888,560.7749685526718,585.186550637602,609.4867825467682,633.6658222202069,657.7242740252985,681.652528825807,0.5921281333913351,1.8362114346081102,2.337934318703219,2.837154986495263,3.3338858698089995,3.8281394270268496,4.319928048333655,4.809263958117625,5.2961593940818545,5.780626604483732,6.262677609956861,6.7423244785358865,7.219579228717649,7.431641159852639,7.577106386436438,7.721846137308831,7.865864032928711,8.009163671499394,8.151748635035442,8.293622489561937
44,44,12456715.0,0.011392770801931589,87.77495987459476,48.75872909356066,92.97393584798097,136.96862666036154,180.74390463000307,224.30086083618562,267.6405887042057,310.76417248795667,354.8906546265474,409.73144149063256,443.73188832516206,468.7704164064874,493.68407080315217,518.473473864585,543.1392470058811,567.6820029326716,592.1127863086961,616.4373295855397,640.6405586273609,664.723079692445,688.6803867593677,0.5585504902641305,1.8021298391135012,2.3033512701938044,2.80207298166682,3.298307401909631,3.792066985184765,4.283364070593503,4.772210922452103,5.258619771941663,5.742602719411168,6.224171963583199,6.703339469490678,7.180117230793362,7.326165453376664,7.471485294102043,7.616080385810261,7.75995434164959,7.903110759671448,8.045553217008397,8.187285274508234
45,45,12457413.0,0.011345023890567556,88.1443714571123,45.23255982566523,89.55843568815018,133.66324441801038,177.54809123149766,221.214073165747,264.6622824743348,307.8937990955956,350.90971171631236,401.0097902069239,449.83006947610954,474.9312694703456,499.9072828771387,524.7587343452705,549.4862438954076,574.0904323934689,598.5719118671108,622.9547296548587,647.2185398840176,671.3613397403926,695.3837325222728,1.3383756740025998,1.840851681365566,2.340821692304782,2.838298188649705,3.333293680698811,3.8258204744343307,4.315890894729186,4.803517236174662,5.288711618909693,5.771486216129208,6.2518530634098,6.729824194591928,7.041030502068841,7.186714079453806,7.331671091745978,7.475905165811402,7.619419903700031,7.762218894659194,7.904305709360554,8.045683897005006
46,46,12458179.0,0.011718603293774412,85.3344016288406,46.99881986898665,90.5993561977147,133.98244140071074,177.14916602328785,220.10060413131015,273.7776787473898,313.70161322081464,338.76519226738714,363.7037713327155,388.51797450965944,413.2084230621351,437.77573517931,462.22573674480725,486.57461610368927,510.80205990588325,534.9086745159917,558.8950638839559,582.73633651627,606.4587057404137,625.6404188215256,0.5791046368846957,1.0899398267437548,1.5982273621590226,2.597333630102029,3.347055838683627,3.8477762999973155,4.345999555828456,4.841738031237007,5.335004130496721,5.825810187199808,6.314168459345848,6.800091171019465,7.283590414581639,7.764678332927331,8.24336692809259,8.653866443389743,8.799768698771953,8.944943299313422,9.089393875203005,9.233124035184398
47,47,12458777.0,0.011763216467016602,85.01076238832668,47.987978847804825,91.50140318838139,134.79781632306472,177.878296467965,224.39600883167464,279.18198865177055,307.26486714756436,332.27836997002817,357.16712427049947,381.93175259521576,406.57287084506277,431.0910993689458,455.5026814538759,479.8029133630421,503.98195303648083,528.0404048415726,551.968659642081,575.7623002659368,599.4372755607151,614.1583174146766,0.5675217406882632,1.079379610395349,1.5886846708232958,2.095449698700889,3.3395329999176644,3.841255884012773,4.340476551804817,4.837207435118554,5.331460992336404,5.82324961364321,6.312585523427179,6.799480959391408,7.283948169793287,7.7659991752664155,8.24564604384544,8.722900794027202,8.934962725162192,9.080427951745992,9.225167702618386,9.369185598238264
48,48,12459473.0,0.011762040262990305,85.0192634645655,43.848101801232,87.38328652351379,130.7013517180761,173.80337685263348,219.12577551616909,273.939150737869,304.9800743720544,330.0060853929971,354.90728838302203,379.68430090303286,404.3377416890912,428.86823196652466,453.28941168282137,477.60179576118173,501.792927636457,525.8634125765391,549.8061897510295,573.6117286003991,597.2985442676159,613.1339170007934,0.6161943480046728,1.1277963485823266,1.636846855193741,2.1433585557382586,3.3871898451812035,3.8886619426227,4.38763304719807,4.8841156800516785,5.378122160729238,5.869664968236935,6.358756278004748,6.845408370735776,7.329633350816551,7.811443421345118,8.290850552240913,8.767866756707113,8.946913582669017,9.092306097810553,9.236973501432411,9.380919408863363
49,49,12460099.0,0.011793839090886316,84.79003251559956,45.046805249032666,88.51674192158924,131.7698790286641,174.80730298192003,223.71385919182708,275.5025516405395,300.6163047149523,325.6048097386177,350.4686883022991,375.2085651589318,399.8250563521774,424.3187804245882,448.7111797520093,472.98712478021463,497.14199848868924,521.1764068586974,545.0756374977144,568.8454976507574,592.4968107679414,604.9908604692356,0.6022033997003653,1.114573314694324,1.6243879361148421,2.1316599518185972,3.3762477576216416,3.8784725747296993,4.378192650801889,4.875420511822672,5.370168575245595,5.8624491901937645,6.352274632604342,6.839657193376802,7.32460908206571,7.807142374709165,8.28726910190758,8.765001339617289,9.043142980449248,9.188753737547762,9.333638292884222,9.477800271203325
50,50,12460655.0,0.01249307392035884,80.0443514842564,32.084927144725775,57.098429967189595,81.98718426766088,106.75181259237716,131.39293084222422,155.9111593661072,180.3227414510373,204.6229733602035,228.80201303364225,252.86046483873398,276.7887196392424,300.5823602630982,324.2573355578765,338.978377411838,351.4225538934157,363.80466739647295,376.12502769799386,388.3839432866353,400.58172042742336,412.71866468705815,0.7674640884105849,1.3249804406798122,1.849795403814047,2.371992936308528,2.8915861031703805,3.4085879478383796,3.9230113560145083,4.434869225721594,4.944174286149541,5.450939314027134,6.695022615243909,7.196745499339018,7.695966167131062,8.1926970504448,8.686950607662649,9.178739228969455,9.668075138753425,10.154970574717654,10.639437785119531,11.121488790592661
51,51,12461276.0,0.01250682317492366,79.95635550401103,28.56017329459786,53.56117479537015,78.43748892093686,103.18973742360038,127.81854102531832,152.32451168286732,176.7265021410024,201.0145871010204,225.1815395512344,249.2279664366478,273.1417063084057,296.9234545984512,320.5865951552847,334.1938626499192,346.6318182384249,359.0077433066065,371.3219453753324,383.5747332359869,395.76641341984475,407.89729013957674,0.7749292269688124,1.3477561204917996,1.8728335030053007,2.3952921948944645,2.915145215822524,3.4324056071738642,3.9470862970480503,4.459200138425702,4.968759904013603,5.475778370481911,6.720113844048406,7.222087634909252,7.721557944922423,8.218537252998933,8.713038019971291,9.205072546639924,9.694653151988911,10.1817921239507,10.666501575077227,11.148793670261792
52,52,12461806.0,0.012640093924329547,79.11333618140355,25.09589883715546,49.97221296272217,74.72446146538569,99.35326506710364,123.85923572465263,148.2612261827877,172.5493111428057,196.71626359301973,220.7626904784331,244.67643035019097,268.45817864023655,292.1213191970701,305.7285866917045,318.1665422802102,330.5424673483918,342.8566694171177,355.1094572777722,367.30113746163005,379.43201418136204,391.50239161912504,0.41467595118886774,1.0959120238498075,1.6687389173727947,2.193816299886296,2.71627499177546,3.2361280127035195,3.7533884040548595,4.2680690939290455,4.780182935306697,5.289742700894599,5.796761167362906,7.041096640929401,7.543070431790248,8.042540741803418,8.539520049879927,9.034020816852287,9.526055343520918,10.015635948869905,10.502774920831694,10.987484371958223
53,53,12462430.0,0.01271234456594622,78.66369534057439,25.716001235018915,50.51780308229823,75.19590898397603,99.75094010021083,124.19133136326603,148.52803911956198,172.7433721299922,196.83793757413932,220.8097820143589,244.63913684879944,268.34965029981083,286.4153582902279,298.87821384972295,311.2789133423944,323.61776731811057,335.89508423427804,348.1111711925991,360.26633301848517,372.36087377518214,384.3950950531609,0.3701615990401253,0.8691228381343868,1.5339737001027398,2.0606286065849106,2.584656970935737,3.1060718412352983,3.624886246031285,4.141113234499608,4.654765608624523,5.165856268857491,5.67439799025886,6.427142067758003,7.423731030379988,7.924701961089337,8.423174359246918,8.919160787771235,9.4126735620162,9.903725063830953,10.392327554357513,10.878493261212936
54,54,12463176.0,0.012783729818475417,78.22443169557378,26.598959798147,51.326469348284164,75.93065784634543,100.41213731998734,124.79495510773528,149.05876533689417,173.2015651932692,197.22395797514935,221.10869022729258,244.86666808237078,267.399743014824,279.88754793009196,292.31307241274607,304.6766274740049,316.9785229096222,329.21906472295035,341.39855998719963,353.5173125984457,365.5756256189872,377.5738003525491,0.35899793025123644,0.6750445136674548,1.320134675076384,1.9236055456138252,2.4492082659903454,2.9721896603421305,3.492562786748264,4.010340682598156,4.525536272686051,5.038162407350894,5.548231990789239,6.055757710913769,7.300597874033104,7.80307388139607,8.303043892335287,8.800520388680209,9.295515880729315,9.788042674464835,10.278113094759691,10.765739436205166
55,55,12463739.0,0.01269709966347029,78.75814371033191,26.341520327172315,51.15572350411626,75.84617205659194,100.41348417376679,124.86348573926406,149.21236509814608,173.4398089003401,197.54642351044856,221.5328128784127,245.37408551072673,269.0964547348705,288.2781678159824,300.7472552403056,313.15415700729665,325.49918163283013,337.7826389666805,350.00483420299497,362.16607517720473,374.2666640923131,386.3069039022779,0.36219636124823873,0.8977172391942805,1.5472116002131957,2.07360326731493,2.5973696677824876,3.1185238953493255,3.6370789810414,4.15304788829137,4.6664435521415095,5.177278742000569,5.685566277415837,6.6846725453588425,7.434394753940441,7.93511521525413,8.43333847108527,8.92907694649382,9.422343045753534,9.913149102456622,10.401507374602662,10.887430086276279
56,56,12464942.0,0.011349562580870599,88.10912252120401,48.028586403676954,92.33230431292706,136.41507012489507,180.27798029074773,223.92213446766863,267.3486237129693,310.55853385546726,353.5529450884471,404.8459520395268,450.6992996370571,475.78795361013266,500.7514821615618,525.5905110817607,550.3056614279757,574.8975512763169,599.3667936590222,623.740032184109,647.9917145661732,672.1224454742724,696.1328325239227,1.3066741387270195,1.8094014100655813,2.3096214788412284,2.8073467834854138,3.3025897903230166,3.79536289903325,4.28567839154837,4.77354856548695,5.25898563795682,5.74200164647475,6.222608724635814,6.700818911686041,7.045106408458184,7.1908628411811355,7.335892346744904,7.480198551164316,7.623785061715599,7.766655467054149,7.908813337347527,8.050262228985009
