,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10
378,378,16226018.0,5561.212686661419,0.00017981689540457645,0.010344947130929961,0.035036825696022386,0.059483028124138713,0.08368599869153047,0.10764815780120579,0.13137190142417468,0.15485960152810668,0.17811360676351573,0.2011362421308576,0.22392981002523032,0.24649658926768334,217.814991361158,217.83237384553877,217.8495833800142,217.86662168528423,217.88349046489017,217.9001914058919,217.9167261778739,217.93309643424007,217.9493038120181,217.96534993169408
379,379,16229807.0,5644.690950580712,0.0001771576174417702,0.016627664888750088,0.041073867316866415,0.06527683788425817,0.08923899699393349,0.11296274061690237,0.1364504407208344,0.15970444595624345,0.18272708132358528,0.20552064921795804,0.22808742846041105,0.25042967569270086,320.9448421941317,320.96239936670895,320.9797818510897,320.99699138556514,321.0140296908352,321.0308984704411,321.04759941144283,321.0641341834248,321.080504439791,321.09671181756903
380,380,16234835.0,5574.017555562671,0.00017940381242646707,0.0075498816073982945,0.03224176017249072,0.05668796260060705,0.08089093316799881,0.10485309227767411,0.128576835900643,0.15206453600457503,0.17531854123998408,0.19834117660732592,0.22113474450169865,0.24370152374415166,233.377641586641,233.39502407102177,233.4122336054972,233.42927191076723,233.44614069037314,233.46284163137489,233.4793764033569,233.49574665972307,233.51195403750108,233.52800015717708
381,381,16236843.0,5787.001048216033,0.00017280107462711993,0.010361962603100508,0.034564933170492265,0.05852709228016758,0.08225083590313646,0.10573853600706849,0.12899254124247753,0.15201517660981936,0.17480874450419212,0.19737552374664513,0.21971777097893497,0.24183772024769204,359.3879793839589,496.485245995391,496.50280316796824,496.52018565234897,496.5373951868244,496.55443349209446,496.5713022717004,496.5880032127021,496.6045379846841,496.6209082410503
382,382,16241339.0,5609.242948407799,0.00017827717736559317,0.024437907572910804,0.04888411000102713,0.0730870805684189,0.0970492396780942,0.12077298330106309,0.14426068340499512,0.16751468864040417,0.190537324007746,0.21333089190211874,0.23589767114457175,0.2582399183768616,276.99676181100773,277.014318983585,277.0317014679657,277.0489110024411,277.0659493077112,277.0828180873171,277.0995190283188,277.11605380030085,277.132424056667,277.148631434445
383,383,16250373.0,5527.9469707393955,0.0001808989856981649,0.01787799661884248,0.0425698751839349,0.06701607761205124,0.09121904817944299,0.1151812072891183,0.13890495091208718,0.1623926510160192,0.18564665625142826,0.2086692916187701,0.23146285951314285,0.25402963875559587,176.0450207172975,176.06240320167825,176.07961273615368,176.0966510414237,176.11351982102966,176.13022076203137,176.14675553401338,176.16312579037955,176.17933316815757,176.1953792878336
384,384,16271552.0,5497.078523417868,0.00018191481088362534,0.0248342459783653,0.04952612454345772,0.07397232697157405,0.09817529753896581,0.12213745664864113,0.14586120027161,0.16934890037554204,0.1926029056109511,0.21562554097829292,0.23841910887266565,0.2609858881151187,137.6963161989441,137.71369868332485,137.73090821780028,137.7479465230703,137.76481530267625,137.78151624367797,137.79805101565998,137.81442127202615,137.83062864980417,137.8466747694802
385,385,16275291.0,5498.177994093338,0.00018187843337816534,0.024652377907431848,0.04934425647252427,0.07379045890064061,0.09799342946803236,0.12195558857770768,0.14567933220067655,0.16916703230460858,0.19242103754001763,0.21544367290735947,0.23823724080173223,0.26080402004418524,138.69621619899934,138.71359868338007,138.7308082178555,138.74784652312553,138.76471530273147,138.7814162437332,138.7979510157152,138.81432127208137,138.8305286498594,138.8465747695354
386,386,16281318.0,5498.727811892747,0.00018186024735343003,0.02447053622663338,0.049162414791725804,0.07360861721984213,0.0978115877872339,0.1217737468969092,0.1454974905198781,0.16898519062381012,0.19223919585921917,0.215261831226561,0.23805539912093374,0.26062217836338675,139.6961161990527,139.71349868343344,139.73070821790887,139.7477465231789,139.76461530278485,139.78131624378656,139.79785101576857,139.81422127213474,139.83042864991276,139.84647476958878
387,387,16362212.0,5531.817694681274,0.00018077240704470051,0.01698866635455951,0.04168054491965194,0.06612674734776826,0.09032971791516002,0.11429187702483534,0.1380156206478042,0.16150332075173623,0.18475732598714528,0.20777996135448712,0.23057352924885988,0.2531403084913129,180.9631522012738,180.98053468565453,180.99774422012996,181.01478252540002,181.03165130500594,181.04835224600765,181.06488701798966,181.08125727435583,181.09746465213385,181.11351077180987
388,388,16365035.0,5785.26529506377,0.0001728529201337131,0.01082120297421282,0.03502417354160458,0.058986332651279894,0.08271007627424877,0.1061977763781808,0.12945178161358983,0.1524744169809317,0.17526798487530443,0.19783476411775744,0.22017701135004727,0.24229696061880435,356.7305934341056,493.82786004553765,493.8454172181149,493.8627997024957,493.8800092369711,493.8970475422411,493.91391632184707,493.9306172628488,493.94715203483076,493.96352229119697
389,389,16366063.0,5633.41341384272,0.0001775122694781724,0.01910713427084758,0.043553336698963906,0.06775630726635566,0.09171846637603098,0.11544220999899986,0.13892991010293188,0.16218391533834092,0.1852065507056828,0.20800011860005552,0.23056689784250853,0.2529091450747984,306.96288019460457,306.9804373671818,306.99781985156255,307.01502938603795,307.03206769130804,307.04893647091393,307.06563741191565,307.0821721838977,307.0985424402638,307.11474981804184
390,390,16367051.0,5849.251291886894,0.00017096205139742127,0.02153628254586217,0.045498441655537486,0.06922218527850636,0.09270988538243839,0.11596389061784744,0.13898652598518926,0.16178009387956202,0.18434687312201503,0.20668912035430487,0.22880906962306194,0.25070893275247946,296.7214567581047,435.196506059426,572.2937726708581,572.3113298434354,572.3287123278161,572.3459218622916,572.3629601675616,572.3798289471675,572.3965298881692,572.4130646601512
391,391,16372892.0,5906.852861225899,0.0001692948890879367,0.00968620657206281,0.033648365681738124,0.05737210930470701,0.08085980940863903,0.10411381464404808,0.12713645001138993,0.14993001790576266,0.17249679714821567,0.1948390443805055,0.21695899364926258,0.23885885677868007,366.381753761854,504.8568030631753,641.9540696746074,641.9716268471846,641.9890093315654,642.0062188660407,642.0232571713108,642.0401259509167,642.0568268919185,642.0733616639005
392,392,16373478.0,5707.692883979663,0.00017520213864463473,0.0029139475252551936,0.02736014995337152,0.051563120520763284,0.07552527963043859,0.09924902325340748,0.1227367233573395,0.14599072859274856,0.1690133639600904,0.19180693185446313,0.21437371109691614,0.236715958329206,398.7868617753205,398.8044189478978,398.8218014322785,398.8390109667539,398.85604927202394,398.8729180516299,398.8896189926316,398.90615376461363,398.9225240209798,398.9387313987578
393,393,16387240.0,5983.541003895997,0.00016712511861268788,0.018146325604064335,0.041870069227033214,0.06535776933096524,0.08861177456637429,0.11163440993371614,0.13442797782808888,0.1569947570705419,0.17933700430283173,0.2014569535715888,0.2233568167010063,0.2450387832828667,318.6808024904182,458.5474792768993,597.0225285782205,734.1197951896527,734.1373523622299,734.1547348466107,734.1719443810861,734.1889826863561,734.205851465962,734.2225524069638
394,394,16388105.0,5915.719345401666,0.00016904114979310295,0.007872757363805962,0.03183491647348128,0.055558660096450156,0.07904636020038218,0.10230036543579123,0.12532300080313308,0.1481165686975058,0.17068334793995882,0.19302559517224865,0.21514554444100575,0.23704540757042322,377.1023410072099,515.5773903085311,652.6746569199632,652.6922140925406,652.7095965769213,652.7268061113967,652.7438444166668,652.7607131962726,652.7774141372744,652.7939489092564
395,395,16390648.0,5996.119013401977,0.0001667745416268242,0.01564683040295506,0.03937057402592394,0.06285827412985596,0.08611227936526501,0.10913491473260685,0.1319284826269796,0.1544952618694326,0.17683750910172244,0.1989574583704795,0.220857321499897,0.24253928808175745,333.6527466870323,473.5194234735133,611.9944727748345,749.0917393862667,749.109296558844,749.1266790432247,749.1438885777002,749.1609268829702,749.177795662576,749.1944966035778
396,396,16392831.0,6216.522233677511,0.00016086164617614977,0.019948312306416655,0.0432023175418257,0.06622495290916755,0.0890185208035403,0.1115853000459933,0.13392754727828315,0.15604749654704023,0.1779473596764577,0.19962932625831814,0.22109556432177502,0.24234822058641317,311.6702044766022,454.3622314301668,595.6345207011344,735.5011974876154,873.9762467889367,1011.0735134003688,1011.091070572946,1011.1084530573268,1011.1256625918022,1011.1427008970722
397,397,16393439.0,6275.230102047561,0.0001593567062463108,0.00879165103822392,0.03204565627363296,0.055068291640974806,0.07786185953534755,0.10042863877780056,0.12277088601009041,0.14489083527884747,0.16679069840826496,0.18847266499012538,0.2099389030535823,0.2311915593182204,381.3557454803516,524.0477724339162,665.3200617048838,805.1867384913648,943.6617877926861,1080.7590544041182,1080.7766115766954,1080.793994061076,1080.8112035955517,1080.8282419008217
398,398,16397718.0,6238.94092223143,0.00016028361423277244,0.015622651037856044,0.03887665627326509,0.06189929164060693,0.08469285953497968,0.10725963877743269,0.12960188600972253,0.1517218352784796,0.1736216984078971,0.19530366498975751,0.21676990305321442,0.23802255931785254,338.61024138329174,481.30226833685634,622.574557607824,762.441234394305,900.9162836956262,1038.0135503070585,1038.0311074796357,1038.0484899640164,1038.0656994984918,1038.0827378037618
399,399,16400555.0,6476.0358984076265,0.00015441545039086133,0.018429080148953322,0.04122264804332607,0.06378942728577908,0.08613167451806891,0.108251623786826,0.13015148691624348,0.1518334534981039,0.1732996915615608,0.19455234782619893,0.21559354695049604,0.23642539320451028,325.2437158047784,470.8181689417908,614.9442033981651,757.6362303517298,898.9085196226973,1038.7751964091783,1177.2502457104997,1314.3475123219318,1314.365069494509,1314.3824519788898
400,400,16401714.0,6787.659806754973,0.00014732618140420292,0.010189735745793778,0.032531982978083615,0.05465193224684069,0.07655179537625818,0.0982337619581186,0.1197000000215755,0.14095265628621365,0.16199385541051073,0.182825701664525,0.2034502777861874,0.223869646190485,385.07921164402313,533.5943150472124,680.6317418239056,826.2061949609181,970.3322294172924,1113.024256370857,1254.2965456418247,1394.1632224283057,1532.638271729627,1669.735538341059
401,401,16403380.0,7162.102222945119,0.000139623810003202,0.016766743001361183,0.03844870958322161,0.0599149476466785,0.08116760391131664,0.10220880303561374,0.12304064928962799,0.14366522541129043,0.16408459381558801,0.18430079627496734,0.20431585408322528,0.22413176872154714,347.38581217472307,500.4236434548773,651.9387995937864,801.9464285526971,950.4615319558862,1097.4989587325795,1243.073411869592,1387.1994463259662,1529.8914732795308,1671.1637625504984
402,402,16404168.0,7185.056509635363,0.0001391777501901303,0.0132392725889449,0.03492123917080533,0.05638747723426222,0.07764013349890035,0.09868133262319745,0.1195131788772117,0.14013775499887413,0.16055712340317171,0.18077332586255107,0.200788383670809,0.22060429830913086,372.69233328897593,525.7301645691302,677.2453207080392,827.2529496669499,975.7680530701391,1122.8054798468324,1268.3799329838448,1412.5059674402191,1555.1979943937838,1696.4702836647514
403,403,16404715.0,7011.871241968467,0.00014261528278138583,0.018287384087866364,0.04018724721728386,0.061869213799144285,0.08333545186260118,0.10458810812723932,0.1256293072515364,0.14646115350555067,0.1670857296272131,0.18750509803151066,0.20772130049089002,0.22773635829914796,334.4421346134678,485.9572907523768,635.9649197112875,784.4800231144767,931.5174498911699,1077.0919030281825,1221.2179374845566,1363.9099644381213,1505.1822537090889,1645.04893049557
404,404,16408304.0,7054.066819829797,0.00014176219555914673,0.011668104847752431,0.033567967977169925,0.05524993455903035,0.07671617262248724,0.09796882888712538,0.11901002801142246,0.13984187426543673,0.16046645038709917,0.18088581879139676,0.2011020212507761,0.22111707905903402,380.9968846159735,532.5120407548826,682.5196697137932,831.0347731169824,978.0721998936757,1123.6466530306882,1267.7726874870625,1410.4647144406272,1551.7370037115948,1691.6036804980756
405,405,16411024.0,6852.446585608263,0.0001459332790860761,0.021822132879675715,0.04394208214843279,0.06584194527785028,0.0875239118597107,0.10899014992316759,0.13024280618780573,0.15128400531210281,0.17211585156611708,0.19274042768777952,0.2131597960920771,0.23337599855145644,308.11644334924006,458.1240723081507,606.6391757113398,753.6766024880332,899.2510556250456,1043.37709008142,1186.0691170349846,1327.3414063059522,1467.208083092433,1605.6831323937545
406,406,16415963.0,7142.077385800287,0.00014001528490690634,0.019918007469309728,0.041599974051170156,0.06306621211462704,0.08431886837926518,0.10536006750356228,0.12619191375757655,0.14681648987923895,0.16723585828353654,0.1874520607429159,0.20746711855117383,0.2272830331894957,324.84690078017957,477.8847320603338,629.3998881992428,779.4075171581535,927.9226205613427,1074.960047338036,1220.5345004750484,1364.6605349314227,1507.3525618849874,1648.624851155955
407,407,16416677.0,7856.16771710912,0.00012728852489009437,0.003029521094061886,0.023861367348076146,0.044485943469738574,0.06490531187403616,0.0851215143334155,0.10513657214167343,0.1249524867799953,0.14457123947271894,0.16399479215201604,0.1832250868114362,0.20226404632243689,463.6832184571219,622.9663239294092,780.6646156511831,936.7938606052735,1091.3696705400785,1244.4075018202327,1395.9226579591418,1545.9302869180524,1694.4453903212416,1841.482817097935
408,408,16418690.0,7290.722536579072,0.0001371606167952205,0.01896161391577739,0.04042785197923428,0.06168050824387242,0.08272170736816951,0.10355355362218377,0.1241781297438462,0.1445974981481438,0.16481370060752312,0.18482875841578106,0.20464467305410292,0.22426342574682656,333.6380630157738,488.2138729505788,641.251704230733,792.766860369642,942.7744893285527,1091.289592731742,1238.3270195084351,1383.9014726454477,1528.027507101822,1670.7195340553865
409,409,16419898.0,7063.242610885662,0.00014157803364404182,0.010247224217364626,0.032147087346782115,0.053829053928642547,0.07529529199209943,0.09654794825673757,0.11758914738103467,0.13842099363504892,0.15904556975671136,0.17946493816100895,0.19968114062038828,0.2196961984286462,391.0265648779636,542.5417210168727,692.5493499757833,841.0644533789725,988.1018801556658,1133.6763332926782,1277.8023677490526,1420.4943947026172,1561.7666839735848,1701.633360760066
410,410,16420524.0,7034.3440436282335,0.00014215966603251488,0.01469663688465646,0.036596500014073954,0.05827846659593438,0.07974470465939126,0.1009973609240294,0.1220385600483265,0.14287040630234077,0.16349498242400318,0.18391435082830077,0.20413055328768012,0.22414561109593806,359.66207881969103,511.1772349586001,661.1848639175107,809.6999673206999,956.7373940973932,1102.3118472344056,1246.43788169078,1389.1299086443446,1530.4021979153122,1670.2688747017933
411,411,16422368.0,7112.85627376129,0.00014059049719434278,0.0025004555652238586,0.024400318694641352,0.04608228527650178,0.06754852333995867,0.0888011796045968,0.1098423787288939,0.13067422498290815,0.15129880110457058,0.17171816950886817,0.1919343719682475,0.21194942977650544,445.9367818243344,597.4519379632434,747.4595669221541,895.9746703253433,1043.0120971020365,1188.586550239049,1332.7125846954234,1475.4046116489878,1616.6769009199554,1756.5435777064365
412,412,16430650.0,7203.040722613702,0.00013883025773553297,0.010569621758048958,0.03225158833990938,0.053717826403366274,0.0749704826680044,0.0960116817923015,0.11684352804631576,0.1374681041679782,0.15788747257227578,0.1781036750316551,0.19811873283991305,0.2179346474782349,391.8989505495073,544.9367818296615,696.4519379685706,846.4595669274812,994.9746703306704,1142.0120971073636,1287.5865502443762,1431.7125847007505,1574.404611654315,1715.6769009252828
413,413,16434847.0,6844.228992120515,0.00014610849536905615,0.0007965103696434636,0.0231387576019333,0.04525870687069038,0.06715857000010787,0.08884053658196829,0.11030677464542518,0.1315594309100633,0.15260063003436042,0.17343247628837466,0.1940570524100371,0.21447642081433468,449.10668884948063,597.6217922526698,744.6592190293632,890.2336721663756,1034.3597066227499,1177.0517335763145,1318.324022847282,1458.1906996337632,1596.6657489350844,1733.7630155465165
414,414,16437070.0,6622.728592844572,0.00015099516550933932,0.015493570310108541,0.03806034955256155,0.06040259678485139,0.08252254605360847,0.10442240918302596,0.1261043757648864,0.14757061382834327,0.1688232700929814,0.1898644692172785,0.21069631547129275,0.23132089159295519,346.7186064454076,493.75603322210094,639.3304863591134,783.4565208154877,926.1485477690522,1067.42083704002,1207.287513826501,1345.7625631278222,1482.8598297392543,1482.8773869118315
415,415,16438180.0,6655.923494192196,0.00015024211153757654,0.009885809790499,0.03245258903295201,0.05479483626524185,0.07691478553399893,0.09881464866341641,0.12049661524527684,0.14196285330873373,0.16321550957337186,0.18425670869766897,0.2050885549516832,0.22571313107334565,383.95181898369793,530.9892457603912,676.5636988974037,820.689733353778,963.3817603073426,1104.6540495783102,1244.5207263647912,1382.9957756661126,1520.0930422775446,1520.110599450122
416,416,16439953.0,6655.923494192196,0.00015024211153757654,1.2787355976151e-06,4.19776242014002e-06,7.08774588857618e-06,9.94897497823399e-06,1.27817357899379e-05,1.558631154873635e-05,1.836298269053838e-05,2.111202689484716e-05,2.383371898754806e-05,2.65283311572718e-05,2.919613280745516e-05,0.04966440474865134,0.06868378664913906,0.08751393200643226,0.10615672351346601,0.12461402526498654,0.14288768307104524,0.16097952403473534,0.17889135712435084,0.1966249731727046,0.21418214574994793
417,417,16441999.0,6657.920470924813,0.00015019704791713976,0.009099333250555952,0.030628454291047442,0.05194336767822995,0.07304620473353837,0.09393907557779517,0.11462406912169551,0.13510325370479126,0.15537867733691513,0.1754523669811993,0.19532633014984999,0.21500255381302946,368.50658404750027,508.7829843502373,647.6636809847927,785.1625596488817,921.2933688703059,1056.0697223191103,1189.5050956932034,1321.6128309382846,1452.406136242813,1581.8980924753228
418,418,16443270.0,6974.808480564315,0.00014337311236380966,0.0019433676809212516,0.02304620473622967,0.04393907558048647,0.06462406912438681,0.08510325370748256,0.10537867733960644,0.1254523669838906,0.1453263301525413,0.16500255381572076,0.18448300555513014,0.2037696332591086,424.4493259409992,567.5593535686047,709.2454844584468,849.5218847611839,988.4025813957392,1125.9014600598282,1262.0322692812524,1396.8086227300569,1530.24399610415,1662.351731349231
419,419,16447335.0,6949.050658410764,0.00014390454885944065,0.005896351466833409,0.02699918852214183,0.04789205936639863,0.06857705291029896,0.08905623749339472,0.10933166112551859,0.12940535076980275,0.14927931393845345,0.16895553760163293,0.1884359893410423,0.20772261704502076,396.927388176392,540.0374158039975,681.7235466938396,821.9999469965767,960.880643631132,1098.379522295221,1234.5103315166452,1369.2866849654497,1502.7220583395429,1634.8297935846238
420,420,16449201.0,6697.316335468213,0.00014931353842495323,0.002620338136584644,0.024149459177076137,0.04546437256425864,0.06656720961956707,0.08746008046382386,0.1081450740077242,0.12862425859081997,0.14889968222294384,0.168973371867228,0.1888473350358787,0.20852355869905814,411.77251486043383,552.0489151631708,690.9296117977262,828.4284904618153,964.5592996832395,1099.3356531320437,1232.7710265061369,1364.878761751218,1495.6720670557465,1625.1640232882562
421,421,16450354.0,6973.413728084562,0.00014340178842001353,0.0021641705483198257,0.023267007603628247,0.04415987844788504,0.06484487199178539,0.08532405657488114,0.105599480207005,0.12567316985128918,0.14554713301993988,0.16522335668311933,0.1847038084225287,0.2039904361265072,422.9093233589149,566.0193509865204,707.7054818763625,847.9818821790996,986.8625788136549,1124.361457477744,1260.492266699168,1395.2686201479726,1528.7039935220657,1660.8117287671466
422,422,16451220.0,7383.162165385116,0.00013544332057182149,0.005065852308009229,0.02554503689110499,0.04582046052322886,0.06589415016751302,0.08576811333616371,0.10544433699934318,0.12492478873875255,0.14421141644273103,0.16330614846261052,0.18221089424812856,0.20092754392361872,413.85903499502876,561.327191007206,707.3280871920979,851.8763233820029,994.9863510096083,1136.6724818994503,1276.9488822021874,1415.8295788367427,1553.3284575008317,1689.459266722256
423,423,16458507.0,7081.630015587443,0.00014121042723199185,0.006972281701930808,0.027865152546187606,0.048550146090087946,0.0690293306731837,0.08930475430530757,0.10937844394959173,0.12925240711824243,0.1489286307814219,0.16840908252083128,0.18769571022480974,0.20679044224468923,392.87668612915513,537.42492231906,680.5349499466655,822.2210808365077,962.4974811392447,1101.3781777738,1238.877056437889,1375.0078656593132,1509.7842191081177,1643.2195924822108
424,424,16460936.0,7155.659552709077,0.00013974952170850663,0.01697490254677369,0.03765989609067403,0.058139080673769786,0.07841450430589365,0.09848819395017781,0.11836215711882851,0.13803838078200797,0.15751883252141735,0.1768054602253958,0.19590019224527533,0.21480493803079334,324.4026436506851,470.40353983557696,614.9517760254819,758.0618036530874,899.7479345429294,1040.0243348456665,1178.9050314802219,1316.4039101443109,1452.534719365735,1587.3110728145396
425,425,16462222.0,6868.224561586775,0.00014559803498459997,0.01835912502987361,0.03946196208518203,0.06035483292943883,0.08103982647333917,0.10151901105643493,0.1217944346885588,0.14186812433284296,0.16174208750149366,0.1814183111646731,0.20089876290408248,0.22018539060806097,310.82338776452616,453.9334153921316,595.6195462819737,735.8959465847108,874.7766432192661,1012.2755218833552,1148.4063311047794,1283.1826845535838,1416.618057927677,1548.725793172758
426,426,16466431.0,7377.258292705453,0.00013555171315999447,0.00591025893887327,0.02638944352196903,0.0466648671540929,0.06673855679837706,0.08661251996702776,0.10628874363020722,0.1257691953696166,0.14505582307359507,0.16415055509347456,0.1830553008789926,0.20177195055448274,407.6266746128828,555.09483062506,701.095726809952,845.6439629998569,988.7539906274624,1130.4401215173045,1270.7165218200414,1409.5972184545967,1547.096097118686,1683.2269063401102
427,427,16469343.0,7672.1746710517245,0.00013034114092489986,0.006656460741038194,0.02673015038532235,0.04660411355397305,0.06628033721715251,0.08576078895656189,0.10504741666054036,0.12414214868041985,0.14304689446593788,0.16176354414142805,0.1802939694261438,0.19864002301752776,409.23513085632703,559.6821917275512,708.6323532221865,856.1005092343637,1002.1014054192556,1146.6496416091604,1289.759669236766,1431.445800126608,1571.722200429345,1710.6028970639004
428,428,16470020.0,7634.674839737744,0.00013098134773141832,0.011606460740771637,0.0316801503850558,0.051554113553706496,0.07123033721688596,0.09071078895629534,0.10999741666027381,0.1290921486801533,0.14799689446567132,0.1667135441411615,0.18524396942587726,0.2035900230172612,371.35006037902804,521.7971212502522,670.7472827448875,818.2154387570647,964.2163349419566,1108.7645711318614,1251.874598759467,1393.560729649309,1533.837129952046,1672.7178265866014
429,429,16474004.0,7929.567185494506,0.00012611028781360124,0.013429522785381282,0.03310574644856074,0.05258619818797012,0.07187282589194859,0.09096755791182809,0.10987230369734612,0.12858895337283627,0.14711937865755204,0.165465432248936,0.18362894860160428,0.20161174400365256,362.5552137989234,516.0413520912084,668.0003543296463,818.4474152008704,967.3975766955057,1114.8657327076828,1260.866628892575,1405.4148650824798,1548.5248927100852,1690.2110235999273
430,430,16475636.0,7932.739488174453,0.00012605985630698282,0.013027663547362603,0.032703887210542064,0.05218433894995144,0.07147096665392991,0.09056569867380941,0.10947044445932744,0.1281870941348176,0.14671751941953337,0.1650635730109173,0.18322708936358562,0.2012098847656339,365.74262906954334,519.2287673618284,671.1877696002662,821.6348304714903,970.5849919661256,1118.0531479783028,1264.0540441631947,1408.6022803530996,1551.7123079807052,1693.3984388705474
431,431,16479513.0,7590.52409409313,0.0001317432087170621,0.01749636073203708,0.03757005037632124,0.05744401354497194,0.0771202372081514,0.09660068894756077,0.11588731665153924,0.13498204867141875,0.15388679445693676,0.17260344413242693,0.1911338694171427,0.20947992300852664,326.5115382826041,476.9585991538283,625.9087606484635,773.3769166606407,919.3778128455326,1063.9260490354375,1207.036076663043,1348.722207552885,1488.9986078556221,1627.8793044901774
432,432,16480083.0,7304.587383601644,0.0001369002720461582,0.016121036885276104,0.036600221468371864,0.05687564510049573,0.0769493347447799,0.0968232979134306,0.11649952157661006,0.13597997331601944,0.1552666010199979,0.1743613330398774,0.19326607882539543,0.2119827285008856,332.6650378708,480.13319388297725,626.1340900678691,770.682326257774,913.7923538853795,1055.4784847752217,1195.7548850779588,1334.635581712514,1472.134460376603,1608.2652695980273
433,433,16480813.0,7669.873478904181,0.00013038024717754187,0.006875645103187096,0.026949334747471253,0.046823297916121956,0.06649952157930142,0.0859799733187108,0.10526660102268925,0.12436133304256876,0.14326607882808678,0.16198272850357695,0.18051315378829272,0.19885920737967666,407.5536722325405,558.0007331037648,706.9508945983999,854.4190506105772,1000.4199467954692,1144.968182985374,1288.0782106129795,1429.7643415028217,1570.0407418055586,1708.921438440114
434,434,16482087.0,7487.248133283868,0.00013356041928870937,0.011175936769992246,0.031451360402116116,0.051525050046400275,0.07139901321505097,0.09107523687823044,0.11055568861763981,0.12984231632161827,0.1489370483414978,0.1678417941270158,0.18655844380250597,0.20508886908722174,371.75116433037994,520.7013258250151,668.1694818371924,814.1703780220844,958.7186142119892,1101.8286418395946,1243.5147727294368,1383.791173032174,1522.6718696667292,1660.1707483308182
435,435,16484687.0,7560.980175384006,0.00013225798465332073,0.0011462867705320245,0.021421710402655895,0.04149540004694005,0.06136936321559075,0.08104558687877021,0.10052603861817959,0.11981266632215806,0.13890739834203755,0.1578121441275556,0.17652879380304576,0.1950592190877615,447.2196221043444,596.1697835989796,743.6379396111569,889.6388357960487,1034.1870719859537,1177.297099613559,1318.9832305034013,1459.2596308061384,1598.1403274406937,1735.6392061047827
436,436,16485835.0,7291.451608832729,0.00013714690210501001,0.01804229693898471,0.03852148152208047,0.05879690515420434,0.0788705947984885,0.0987445579671392,0.11842078163031866,0.13790123336972804,0.1571878610737065,0.176282593093586,0.19518733887910403,0.2139039885545942,318.64267067869105,466.1108266908683,612.1117228757602,756.6599590656651,899.7699866932705,1041.4561175831127,1181.7325178858498,1320.613214520405,1458.1120931844941,1594.2429024059184
437,437,16486709.0,7640.784717746084,0.00013087660979080494,0.010776409013976961,0.03085009865826112,0.05072406182691182,0.07040028549009128,0.08988073722950066,0.10916736493347913,0.12826209695335863,0.14716684273887665,0.1658834924143668,0.18441391769908258,0.20275997129046652,377.6899983321233,528.1370592033475,677.0872206979827,824.55537671016,970.5562728950518,1115.1045090849568,1258.2145367125622,1399.9006676024044,1540.1770679051415,1679.0577645396968
438,438,16508664.0,7350.7492332180245,0.0001360405542718015,0.009621800796625852,0.030100985379721612,0.05037640901184548,0.07045009865612964,0.09032406182478034,0.1100002854879598,0.1294807372273692,0.14876736493134765,0.16786209695122714,0.18676684273674518,0.20548349241223535,380.29303886341137,527.7611948755887,673.7620910604805,818.3103272503854,961.4203548779909,1103.106485767833,1243.38288607057,1382.2635827051254,1519.7624613692144,1655.8932705906386
439,439,16512578.0,7662.207822168867,0.000130510686111479,0.007927286788950777,0.028000976433234934,0.04787493960188564,0.06755116326506509,0.08703161500447447,0.10631824270845294,0.12541297472833243,0.14431772051385047,0.16303437018934064,0.18156479547405638,0.19991084906544035,399.49113306783363,549.9381939390578,698.888355433693,846.3565114458703,992.3574076307622,1136.9056438206671,1280.0156714482725,1421.7018023381147,1561.9782026408518,1700.858899275407
440,440,16518840.0,7462.5821689460945,0.0001340018746006284,0.01455337557931355,0.034828799211437424,0.054902488855721576,0.07477645202437228,0.09445267568755174,0.11393312742696111,0.1332197551309396,0.15231448715081908,0.17121923293633712,0.18993588261182728,0.20846630789654302,346.50352198627303,495.45368348090824,642.9218394930855,788.9227356779775,933.4709718678823,1076.5809994954877,1218.26713038533,1358.543530688067,1497.4242273226223,1634.9231059867113
441,441,16521642.0,7114.278916144605,0.00014056238331205652,0.0021478039027093983,0.023040674746966194,0.043725668290866535,0.0642048528739623,0.08448027650608617,0.10455396615037033,0.12442792931902102,0.14410415298220047,0.16358460472160985,0.18287123242558834,0.20196596444546783,427.12266323815476,571.6708994280597,714.7809270556651,856.4670579455072,996.7434582482442,1135.6241548827995,1273.1230335468886,1409.2538427683128,1544.0301962171172,1677.4655695912104
442,442,16536623.0,7467.807543867827,0.00013390811079767954,0.013881612105507316,0.03415703573763119,0.05423072538191535,0.07410468855056604,0.0937809122137455,0.11326136395315488,0.13254799165713335,0.15164272367701284,0.17054746946253088,0.18926411913802105,0.2077945444227368,351.51858757653594,500.4687490711712,647.9369050833484,793.9378012682404,938.4860374581452,1081.5960650857508,1223.282195975593,1363.5585962783298,1502.439292912885,1639.9381715769744
