,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
615,615,14460050.0,0.9999026535686368,1.0000973559086135,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,79849.92384258963,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679,84976.6469138679
616,616,14463325.0,1.0000026438339937,0.9999973561729961,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,69551.41765953103,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981,95275.2109103981
617,617,14463846.0,1.0000026438339937,0.9999973561729961,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,74538.41890865508,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056,90288.00494538056
618,618,14465483.0,1.000102644098377,0.9998973664363527,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,61312.89739848561,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014,103514.79637854014
619,619,14466134.0,1.0000026438339937,0.9999973561729961,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,74044.17786940235,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191,90782.2514583191
620,620,14467078.0,0.9998026733013067,1.0001973656442043,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,83193.36195064602,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136,81633.4943163136
621,621,14468881.0,0.999402852192261,1.0005975046063047,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,114455.46589921683,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515,50381.274989330515
622,622,14469421.0,1.0002026543627869,0.9997973866976828,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,57560.02633917296,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268,107268.45297531268
623,623,14470521.0,1.0005027451661754,0.9994975074595204,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,34774.61755906452,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532,130062.66721519532
624,624,14471269.0,1.000302674628223,0.9996974169559872,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,49773.11755740149,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765,115057.59140885765
625,625,14472120.0,1.000302674628223,0.9996974169559872,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,50773.27389959006,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017,114057.10338321017
626,626,14472923.0,1.000102644098377,0.9998973664363527,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,63771.97390009319,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057,101055.30709271057
627,627,14474076.0,1.0000026438339937,0.9999973561729961,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,68029.39070202957,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066,96797.36644694066
628,628,14474932.0,1.000302674628223,0.9996974169559872,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,48538.67236165859,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837,116292.46439834837
629,629,14475576.0,1.0000026438339937,0.9999973561729961,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,68596.72961311943,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233,96229.97599376233
630,630,14477116.0,0.9998026733013067,1.0001973656442043,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,85597.90156853228,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905,79229.25222666905
631,631,14477879.0,0.9995027924774801,1.0004974548608188,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,109996.65430453894,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573,54837.87989189573
632,632,14478633.0,1.0002026543627869,0.9997973866976828,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,56153.071888677754,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644,108675.75037351644
633,633,14481729.0,1.000102644098377,0.9998973664363527,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,61757.089806082666,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318,103070.5234356318
634,634,14483842.0,0.999203001599911,1.000797634113201,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,131507.90778822388,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486,33339.71756466486
